Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Alisson,br BRA,GK,Liverpool,29,1992,14,14,1260,14.0,12,0.86,41,29,70.7,9,4,1,8,57.1,0,0,0,0,,0,2,1,11.6,0.29,+0.6,+0.04,65,118,55.1,459,77,19.2,28.6,70,42.9,38.5,107,11,10.3,20,1.43,16.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,93.3,90,14,0,,0,2.21,39,12,+27,+1.93,-3.07,35.5,13.9,+21.5,+1.54,-1.53,0,0,1,0,0,0,0,0,0,99,0,0,,Premier-League,9,2021-2022
Kepa Arrizabalaga,es ESP,GK,Chelsea,27,1994,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.3,0.17,+0.3,+0.34,6,8,75.0,26,6,30.8,30.0,4,0.0,9.3,8,1,12.5,1,1.00,18.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,6.7,90,1,0,,14,3.00,3,0,+3,+3.00,+1.36,1.9,0.7,+1.2,+1.17,+0.41,0,0,0,0,0,0,0,0,0,5,0,0,,Premier-League,9,2021-2022
Daniel Bachmann,at AUT,GK,Watford,27,1994,7,7,630,7.0,16,2.29,41,26,63.4,1,0,6,0,0.0,1,1,0,0,0.0,1,3,1,14.6,0.34,-0.4,-0.06,48,127,37.8,169,33,57.4,45.6,53,56.6,45.4,54,2,3.7,5,0.71,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,46.7,90,7,0,,7,0.43,7,16,-9,-1.29,-1.29,7.3,12.8,-5.5,-0.78,-0.11,0,0,1,0,0,0,0,0,0,35,0,0,,Premier-League,9,2021-2022
Asmir Begović,ba BIH,GK,Everton,34,1987,1,1,90,1.0,3,3.00,3,1,0.0,0,0,1,0,0.0,0,0,0,0,,0,0,1,0.9,0.31,-1.1,-1.08,5,16,31.3,11,2,72.7,50.5,12,66.7,49.6,5,1,20.0,0,0.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,6.7,90,1,0,,14,0.00,0,3,-3,-3.00,-2.79,0.7,1.3,-0.7,-0.67,-0.56,0,0,0,0,0,0,0,0,0,2,0,0,,Premier-League,9,2021-2022
Karl Darlow,eng ENG,GK,Newcastle Utd,31,1990,8,8,720,8.0,15,1.87,37,25,64.9,0,5,3,0,0.0,2,2,0,0,0.0,0,1,1,10.6,0.24,-3.4,-0.42,75,172,43.6,189,29,64.6,49.8,64,78.1,59.8,69,8,11.6,4,0.50,14.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,53.3,90,8,0,,4,0.63,10,15,-5,-0.62,+0.52,7.4,11.9,-4.4,-0.55,+0.35,0,1,2,0,0,0,0,0,1,31,0,0,,Premier-League,9,2021-2022
Martin Dúbravka,sk SVK,GK,Newcastle Utd,32,1989,3,3,270,3.0,3,1.00,13,10,76.9,1,1,1,1,33.3,0,0,0,0,,0,0,0,4.5,0.34,+1.5,+0.49,27,71,38.0,76,13,50.0,43.0,38,86.8,60.6,27,1,3.7,1,0.33,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,3,0,,3,1.33,2,3,-1,-0.33,+0.67,2.7,4.2,-1.5,-0.50,+0.28,0,0,1,0,0,0,0,0,0,18,0,0,,Premier-League,9,2021-2022
Ederson,br BRA,GK,Manchester City,28,1993,14,14,1260,14.0,9,0.64,28,20,71.4,10,2,2,7,50.0,1,1,0,0,0.0,0,1,0,6.1,0.19,-2.9,-0.20,53,93,57.0,353,69,22.1,29.0,56,26.8,33.3,81,6,7.4,17,1.21,17.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,93.3,90,14,0,,0,2.29,30,9,+21,+1.50,-0.50,31.2,9.0,+22.2,+1.58,+0.68,0,1,5,0,0,0,0,0,1,55,0,0,,Premier-League,9,2021-2022
Łukasz Fabiański,pl POL,GK,West Ham,36,1985,15,15,1350,15.0,19,1.27,66,45,71.2,8,3,4,3,20.0,0,0,0,0,,0,3,0,19.1,0.30,+0.1,+0.01,93,219,42.5,267,64,52.1,42.3,115,69.6,53.0,138,6,4.3,2,0.13,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,15,0,,0,1.80,28,19,+9,+0.60,,21.4,17.1,+4.3,+0.29,,0,0,0,0,0,0,0,0,0,50,0,0,,Premier-League,9,2021-2022
Álvaro Fernández,es ESP,GK,Brentford,23,1998,6,6,540,6.0,12,2.00,32,22,65.6,1,2,3,1,16.7,1,1,0,0,0.0,0,2,1,12.6,0.37,+1.6,+0.26,48,116,41.4,219,29,44.3,37.4,35,54.3,38.4,73,3,4.1,7,1.17,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,40.0,90,6,0,,8,0.83,8,12,-4,-0.67,-0.89,6.3,9.7,-3.4,-0.56,-0.95,0,0,0,0,0,0,0,0,0,37,0,0,,Premier-League,9,2021-2022
Ben Foster,eng ENG,GK,Watford,38,1983,8,8,720,8.0,13,1.62,34,21,61.8,3,1,4,0,0.0,1,0,1,0,100.0,0,2,0,13.3,0.38,+0.3,+0.03,79,197,40.1,206,22,66.5,51.4,69,87.0,63.9,73,4,5.5,8,1.00,17.0,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,53.3,90,8,0,,2,1.25,13,13,0,0.00,+1.29,11.1,16.5,-5.4,-0.68,+0.11,0,0,1,0,0,0,0,0,0,40,0,0,,Premier-League,9,2021-2022
