Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Alisson,br BRA,GK,Liverpool,29,1992,12,12,1080,12.0,11,0.92,39,28,71.8,7,4,1,7,58.3,0,0,0,0,,0,2,1,10.9,0.29,+0.9,+0.08,62,108,57.4,402,65,19.9,29.0,62,45.2,39.3,97,9,9.3,17,1.42,16.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,2.08,34,11,+23,+1.92,-3.08,30.8,13.1,+17.7,+1.48,-1.59,0,0,0,0,0,0,0,0,0,84,0,0,,Premier-League,9,2021-2022
Kepa Arrizabalaga,es ESP,GK,Chelsea,27,1994,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.3,0.17,+0.3,+0.34,6,8,75.0,26,6,30.8,30.0,4,0.0,9.3,8,1,12.5,1,1.00,18.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.7,90,1,0,,12,3.00,3,0,+3,+3.00,+1.08,1.9,0.7,+1.2,+1.17,+0.27,0,0,0,0,0,0,0,0,0,5,0,0,,Premier-League,9,2021-2022
Daniel Bachmann,at AUT,GK,Watford,27,1994,5,5,450,5.0,11,2.20,25,16,60.0,1,0,4,0,0.0,1,1,0,0,0.0,1,2,1,9.0,0.33,-1.0,-0.19,24,69,34.8,116,29,44.0,39.6,41,43.9,40.3,42,2,4.8,2,0.40,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,38.5,90,5,0,,7,0.60,5,11,-6,-1.20,-1.20,5.6,7.8,-2.2,-0.44,+0.26,0,0,0,0,0,0,0,0,0,23,0,0,,Premier-League,9,2021-2022
Asmir Begović,ba BIH,GK,Everton,34,1987,1,1,90,1.0,3,3.00,3,1,0.0,0,0,1,0,0.0,0,0,0,0,,0,0,1,0.9,0.31,-1.1,-1.08,5,16,31.3,11,2,72.7,50.5,12,66.7,49.6,5,1,20.0,0,0.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.7,90,1,0,,12,0.00,0,3,-3,-3.00,-2.92,0.7,1.3,-0.7,-0.67,-0.69,0,0,0,0,0,0,0,0,0,2,0,0,,Premier-League,9,2021-2022
Karl Darlow,eng ENG,GK,Newcastle Utd,31,1990,8,8,720,8.0,15,1.87,37,25,64.9,0,5,3,0,0.0,2,2,0,0,0.0,0,1,1,10.6,0.24,-3.4,-0.42,75,172,43.6,189,29,64.6,49.8,64,78.1,59.8,69,8,11.6,4,0.50,14.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,61.5,90,8,0,,2,0.63,10,15,-5,-0.62,+1.18,7.4,11.9,-4.4,-0.55,+0.78,0,1,2,0,0,0,0,0,1,31,0,0,,Premier-League,9,2021-2022
Martin Dúbravka,sk SVK,GK,Newcastle Utd,32,1989,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,0,0,0,2.5,0.41,+0.5,+0.46,6,19,31.6,30,9,36.7,36.9,12,66.7,50.2,10,1,10.0,0,0.00,9.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.7,90,1,0,,3,0.00,0,2,-2,-2.00,-1.00,0.2,2.0,-1.8,-1.84,-1.06,0,0,0,0,0,0,0,0,0,10,0,0,,Premier-League,9,2021-2022
Ederson,br BRA,GK,Manchester City,28,1993,12,12,1080,12.0,7,0.58,21,15,71.4,8,2,2,7,58.3,1,1,0,0,0.0,0,0,0,5.0,0.19,-2.0,-0.17,43,77,55.8,308,63,21.1,28.8,46,26.1,34.2,65,6,9.2,14,1.17,16.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,2.17,25,7,+18,+1.50,-0.50,26.7,7.5,+19.2,+1.60,+0.69,0,1,4,0,0,0,0,0,1,50,0,0,,Premier-League,9,2021-2022
Łukasz Fabiański,pl POL,GK,West Ham,36,1985,13,13,1170,13.0,16,1.23,56,38,71.4,7,2,4,3,23.1,0,0,0,0,,0,2,0,16.8,0.31,+0.8,+0.06,79,183,43.2,233,56,48.9,40.9,102,67.6,52.0,120,6,5.0,1,0.08,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,13,0,,0,1.77,24,16,+8,+0.62,,18.0,14.8,+3.2,+0.25,,0,0,0,0,0,0,0,0,0,40,0,0,,Premier-League,9,2021-2022
Álvaro Fernández,es ESP,GK,Brentford,23,1998,4,4,360,4.0,8,2.00,20,13,65.0,1,1,2,1,25.0,1,1,0,0,0.0,0,1,0,8.3,0.37,+0.3,+0.07,35,84,41.7,158,23,44.9,38.1,26,50.0,36.9,47,3,6.4,6,1.50,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,30.8,90,4,0,,8,1.00,6,8,-2,-0.50,-0.72,4.9,6.1,-1.1,-0.28,-0.66,0,0,0,0,0,0,0,0,0,29,0,0,,Premier-League,9,2021-2022
Ben Foster,eng ENG,GK,Watford,38,1983,8,8,720,8.0,13,1.62,34,21,61.8,3,1,4,0,0.0,1,0,1,0,100.0,0,2,0,13.6,0.37,+0.6,+0.07,79,197,40.1,206,22,66.5,51.4,69,87.0,63.9,73,4,5.5,8,1.00,16.8,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,61.5,90,8,0,,2,1.25,13,13,0,0.00,+1.20,11.0,16.6,-5.6,-0.70,-0.26,0,0,1,0,0,0,0,0,0,41,0,0,,Premier-League,9,2021-2022
