Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
nl Ajax,21,26,43.7,6,66,540,6.0,6,5,5,1,1,12,1,1.0,0.83,1.83,0.83,1.67,7.4,6.6,5.5,12.1,1.23,0.92,2.15,1.1,2.02,70,27,38.6,11.67,4.5,0.07,0.19,17.6,4,0.1,-1.4,-1.6,2002,2689,74.5,42627,16690,728,899,81.0,833,1033,80.6,404,653,61.9,-0.5,54,148,50,8,216,2400,289,12,369,79,59,25,9,12,3,1573,357,759,691,1593,165,104,45,13,45,56,78,111,18.5,82,11,5,7,2,12,2.0,9,0,0,1,1,1,107,61,54,45,8,31,32.3,65,305,32.7,277,425,232,1,83,178,124,2,3421,465,152,92,52.2,52,5,1977,34,87,81,2476,2002,80.9,235,90,100,84,45,20,20,47,1.17,7,7,0,0.0,7.4,8.6,-1.2,-0.21,0,78,1,1,0,662,118,104,53.2,Champions-League,8,2020-2021
it Atalanta,25,26,53.8,8,88,720,8.0,12,9,10,2,2,17,1,1.5,1.13,2.62,1.25,2.37,11.6,10.0,8.1,18.2,1.44,1.02,2.46,1.25,2.27,93,35,37.6,11.62,4.37,0.11,0.29,19.1,4,0.11,0.4,0.0,3912,4731,82.7,74725,24355,1599,1786,89.5,1717,1921,89.4,536,880,60.9,0.9,59,311,54,9,335,4358,373,8,460,88,73,34,7,13,0,3396,597,738,1287,3004,136,163,51,7,51,98,87,135,16.88,94,10,11,12,3,19,2.37,14,2,1,0,2,0,151,104,75,60,16,58,41.4,82,384,31.8,404,546,257,1,127,248,137,7,5684,564,160,160,61.3,103,5,3760,40,100,107,4524,3912,86.5,345,90,100,83,56,32,19,48,1.38,12,11,1,0.12,11.6,11.6,-0.1,-0.01,1,117,2,0,0,765,100,149,40.2,Champions-League,8,2020-2021
es Atlético Madrid,20,26,51.4,8,88,720,8.0,10,6,8,2,2,13,0,1.25,0.75,2.0,1.0,1.75,9.2,7.7,7.0,14.7,1.15,0.87,2.02,0.96,1.83,87,22,25.3,10.87,2.75,0.09,0.36,18.0,0,0.09,0.8,0.3,3544,4349,81.5,68168,21277,1414,1615,87.6,1569,1816,86.4,490,756,64.8,-1.0,64,269,67,12,283,3985,364,8,565,99,65,36,18,12,3,3087,509,753,1219,2679,173,132,56,4,65,74,98,136,17.0,103,10,11,4,3,17,2.12,13,0,1,1,1,1,136,88,77,45,14,40,28.0,103,365,32.0,420,500,219,1,106,241,235,1,5323,632,166,145,60.7,91,1,3311,32,80,92,4116,3544,86.1,294,90,100,85,57,32,14,53,1.13,11,7,4,0.5,9.2,8.3,0.9,0.12,0,99,1,0,0,705,138,139,49.8,Champions-League,8,2020-2021
es Barcelona,27,26,37.3,8,88,720,8.0,10,4,6,4,4,20,1,1.25,0.5,1.75,0.75,1.25,11.4,8.3,5.9,14.2,1.42,0.74,2.16,1.04,1.78,71,25,35.2,8.87,3.12,0.08,0.24,16.9,1,0.12,-1.4,-2.3,3129,3727,84.0,59377,19394,1316,1455,90.4,1336,1495,89.4,415,633,65.6,-1.9,53,187,43,12,200,3414,313,9,514,83,57,27,12,4,0,2730,425,572,1070,2364,100,100,49,13,59,75,76,119,14.87,86,10,10,7,2,15,1.87,8,1,1,1,4,0,176,118,106,55,15,72,34.6,136,283,24.4,518,441,200,0,112,280,146,3,4623,666,147,119,69.7,86,1,2976,30,89,84,3600,3129,86.9,200,90,100,82,52,35,19,49,2.0,10,18,-8,-1.0,11.4,19.6,-8.2,-1.03,1,102,3,7,0,506,51,48,51.5,Champions-League,8,2020-2021
tr Başakşehir,21,26,57.2,6,66,540,6.0,18,14,16,2,2,11,0,3.0,2.33,5.33,2.67,5.0,14.0,12.5,9.9,22.4,2.33,1.65,3.98,2.08,3.73,96,35,36.5,16.0,5.83,0.17,0.46,16.5,4,0.13,4.0,3.5,3173,3777,84.0,58595,19194,1430,1590,89.9,1282,1465,87.5,399,572,69.8,4.1,73,258,74,12,279,3510,267,10,391,89,72,30,10,11,4,2760,491,526,1097,2329,123,105,58,10,44,71,90,169,28.17,122,16,12,10,1,31,5.17,22,1,4,1,3,0,96,59,33,48,15,42,41.6,59,273,29.5,265,445,216,0,79,172,96,3,4435,405,207,105,69.5,76,4,2760,32,71,54,3612,3173,87.8,288,90,100,79,37,29,25,41,0.5,18,7,11,1.83,14.0,4.9,9.1,1.51,0,67,2,0,0,538,88,74,54.3,Champions-League,8,2020-2021
de Bayern Munich,26,27,40.2,10,110,900,10.0,10,8,10,0,0,25,0,1.0,0.8,1.8,1.0,1.8,13.5,13.5,10.2,23.8,1.35,1.02,2.38,1.35,2.38,115,48,41.7,11.5,4.8,0.09,0.21,17.1,5,0.12,-3.5,-3.5,3347,4290,78.0,62117,24442,1518,1752,86.6,1280,1538,83.2,460,812,56.7,-2.2,78,223,61,12,273,3824,466,16,778,91,88,46,15,17,3,2778,653,859,1043,2748,191,149,75,40,65,109,107,166,16.6,122,17,8,9,3,18,1.8,13,1,1,1,1,1,190,119,111,58,21,70,32.9,143,437,28.6,653,610,267,2,125,310,247,2,5511,857,204,197,59.4,129,4,3063,54,113,112,4139,3347,80.9,278,90,100,83,73,37,21,66,2.5,10,27,-17,-1.7,13.5,19.7,-6.2,-0.62,0,111,0,3,2,840,129,133,49.2,Champions-League,8,2020-2021
eng Chelsea,24,27,48.0,13,143,1170,13.0,4,4,4,0,0,37,2,0.31,0.31,0.62,0.31,0.62,8.0,8.0,5.7,13.7,0.62,0.44,1.05,0.62,1.05,123,35,28.5,9.46,2.69,0.03,0.11,17.5,4,0.07,-4.0,-4.0,5641,6917,81.6,110494,34324,2304,2584,89.2,2351,2672,88.0,872,1353,64.4,-1.7,88,360,80,12,391,6199,718,5,874,231,127,68,16,32,4,4705,914,1298,1682,4401,252,321,101,16,114,146,175,185,14.23,120,29,6,10,4,7,0.54,6,1,0,0,0,0,219,133,99,93,27,70,31.4,153,509,27.8,549,847,432,1,143,338,219,5,8303,877,259,192,58.9,122,6,5220,34,178,155,6599,5641,85.5,408,90,100,83,87,54,19,88,2.31,4,23,-19,-1.46,8.0,22.7,-14.7,-1.13,1,153,0,4,0,1061,210,222,48.6,Champions-League,8,2020-2021
be Club Brugge,22,27,49.8,6,66,540,6.0,9,4,8,1,1,10,0,1.5,0.67,2.17,1.33,2.0,9.3,8.5,6.6,15.1,1.54,1.1,2.64,1.42,2.52,73,27,37.0,12.17,4.5,0.11,0.3,16.3,1,0.12,-0.3,-0.5,2744,3335,82.3,52924,18179,1184,1322,89.6,1095,1243,88.1,412,651,63.3,-2.6,58,172,42,8,210,3042,293,13,431,99,55,27,12,8,1,2328,344,663,963,1996,120,127,49,5,43,66,67,123,20.5,96,8,5,5,2,14,2.33,9,0,0,3,2,0,107,61,61,37,9,33,31.1,73,245,30.2,323,305,182,1,87,171,103,1,3973,442,133,76,48.7,41,3,2354,27,63,63,3102,2744,88.5,224,90,100,82,40,26,21,35,1.33,10,8,2,0.33,9.3,7.8,1.4,0.24,0,70,1,2,0,508,99,96,50.8,Champions-League,8,2020-2021
de Dortmund,26,27,50.6,10,110,900,10.0,12,9,9,3,3,13,0,1.2,0.9,2.1,0.9,1.8,12.1,9.8,7.4,17.2,1.21,0.74,1.95,0.98,1.72,114,38,33.3,11.4,3.8,0.08,0.24,18.0,6,0.09,-0.1,-0.8,5017,5923,84.7,96198,27309,2088,2325,89.8,2118,2354,90.0,706,1027,68.7,1.6,78,366,78,17,317,5532,391,2,680,192,130,52,23,17,2,4357,697,869,1791,3642,178,154,72,20,78,103,119,182,18.2,131,13,8,11,3,25,2.5,18,2,1,1,3,0,148,97,82,45,21,57,38.8,90,379,29.1,456,550,297,0,108,287,172,2,6947,639,219,146,57.5,97,11,4788,29,99,120,5709,5017,87.9,323,90,100,83,71,39,21,69,1.7,13,19,-6,-0.6,12.1,15.5,-3.4,-0.34,0,94,2,2,0,804,125,98,56.1,Champions-League,8,2020-2021
ua Dynamo Kyiv,22,26,58.0,6,66,540,6.0,13,11,11,2,2,14,0,2.17,1.83,4.0,1.83,3.67,11.4,9.9,7.1,17.0,1.91,1.18,3.09,1.65,2.83,87,38,43.7,14.5,6.33,0.13,0.29,16.9,1,0.12,1.6,1.1,3484,4038,86.3,65032,18584,1452,1605,90.5,1548,1707,90.7,432,599,72.1,3.9,70,268,65,13,275,3749,289,1,339,102,69,39,18,4,9,3051,452,535,1256,2469,84,146,36,7,42,72,90,151,25.17,115,8,11,5,3,23,3.83,18,0,0,3,2,0,81,52,29,40,12,24,31.2,53,209,29.9,169,331,198,0,61,124,72,1,4609,344,182,114,65.8,79,4,3178,31,67,64,3945,3484,88.3,280,90,100,81,37,29,20,29,0.67,13,4,9,1.5,11.4,5.7,5.8,0.96,0,67,2,1,0,491,60,60,50.0,Champions-League,8,2020-2021
