Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,26,26,42.7,38,418,3420,38.0,39,27,37,2,3,101,1,1.03,0.71,1.74,0.97,1.68,37.3,35.0,23.9,58.9,0.98,0.63,1.61,0.92,1.55,419,118,28.2,11.03,3.11,0.09,0.31,17.7,15,0.08,1.7,2.0,9814,13919,70.5,203510,87703,3918,4754,82.4,3904,4959,78.7,1809,3675,49.2,3.1,272,831,226,104,961,11967,1952,13,2116,433,507,145,27,25,5,7233,2154,4532,4582,6759,1034,805,182,48,388,253,417,590,15.53,375,77,40,47,15,59,1.55,36,7,3,7,5,1,636,365,329,234,73,226,34.3,433,1386,23.6,1963,2755,1149,2,490,979,1148,8,18585,2331,672,574,55.9,343,15,10284,67,512,347,12658,9814,77.5,1344,90,100,85,,113,17,153,1.32,39,50,-11,-0.29,37.3,51.0,-13.7,-0.36,0,551,2,6,2,3512,702,721,49.3,La-Liga,12,2018-2019
Athletic Club,27,27,50.1,38,418,3420,38.0,38,26,33,5,7,118,4,1.0,0.68,1.68,0.87,1.55,40.2,34.8,25.3,60.1,1.06,0.66,1.72,0.92,1.58,368,133,36.1,9.68,3.5,0.09,0.25,16.5,6,0.1,-2.2,-1.8,13267,17393,76.3,271102,100295,5334,6233,85.6,5559,6686,83.1,2210,3936,56.1,0.7,273,1100,302,95,1165,15493,1900,29,2768,554,524,154,10,19,4,10169,2749,4475,3923,10806,1071,833,208,68,406,287,452,575,15.13,400,62,35,32,13,61,1.61,40,3,3,7,6,2,644,423,314,239,91,213,29.2,517,1531,26.1,1720,2781,1360,1,480,995,986,8,21741,2093,776,601,56.1,363,17,13600,101,481,387,16241,13267,81.7,1526,90,100,85,,113,19,153,1.39,41,45,-4,-0.11,40.2,43.8,-3.6,-0.09,2,580,6,4,0,3537,729,574,55.9,La-Liga,12,2018-2019
Atlético Madrid,29,26,49.4,38,418,3420,38.0,52,36,49,3,4,100,5,1.37,0.95,2.32,1.29,2.24,46.0,42.9,31.3,74.3,1.21,0.82,2.04,1.13,1.95,439,160,36.4,11.55,4.21,0.11,0.31,17.8,21,0.1,6.0,6.1,15143,19034,79.6,276009,98528,7207,8124,88.7,5778,6870,84.1,1899,3411,55.7,4.7,339,1245,342,61,1297,17293,1741,58,3353,443,396,215,16,24,11,12563,2625,3846,6140,10582,931,716,206,69,283,370,463,709,18.66,513,67,40,47,10,83,2.18,58,3,5,11,5,1,784,523,416,297,71,258,34.7,485,1814,25.9,2216,3295,1484,1,478,1145,830,10,23298,2044,901,693,66.4,481,14,15815,134,428,396,18114,15143,83.6,1590,90,100,83,,105,26,160,2.0,55,29,26,0.68,46.0,38.7,7.3,0.19,3,476,2,4,2,3341,539,451,54.4,La-Liga,12,2018-2019
Barcelona,30,27,64.2,38,418,3420,38.0,88,61,80,8,9,76,2,2.32,1.61,3.92,2.11,3.71,73.8,67.0,53.7,120.7,1.94,1.41,3.36,1.76,3.18,552,243,44.0,14.53,6.39,0.14,0.33,17.3,50,0.12,14.2,13.0,23464,26734,87.8,421072,125653,10749,11665,92.1,9736,10752,90.6,2644,3568,74.1,7.3,410,1779,479,60,1727,25016,1718,117,4148,583,380,202,35,23,4,21255,2663,2816,9059,15803,682,652,327,93,233,465,477,947,24.92,707,38,80,72,12,155,4.08,112,5,12,9,15,2,572,391,239,248,85,211,37.5,352,1796,28.9,1647,2961,1617,2,476,860,584,7,30827,2378,1197,912,63.4,613,36,23446,213,421,406,26137,23464,89.8,1889,90,100,84,,112,21,154,2.29,90,36,54,1.42,73.8,40.5,33.3,0.88,1,410,8,2,0,3181,327,302,52.0,La-Liga,12,2018-2019
Betis,25,26,61.7,38,418,3420,38.0,43,30,38,5,7,89,1,1.13,0.79,1.92,1.0,1.79,48.8,43.5,33.3,76.8,1.28,0.88,2.16,1.14,2.02,440,154,35.0,11.58,4.05,0.09,0.25,17.9,31,0.1,-5.8,-5.5,19506,22819,85.5,366265,110101,8079,8864,91.1,8826,9762,90.4,2367,3591,65.9,-3.3,320,1241,346,64,1294,21007,1812,60,3395,593,452,187,19,27,6,17055,2630,3134,9068,11943,642,645,292,66,290,362,440,721,18.97,537,45,44,64,9,78,2.05,60,0,6,5,7,0,622,420,311,240,71,191,31.8,410,1385,26.6,1751,2310,1147,2,425,881,653,13,26963,2579,960,793,62.4,538,34,20049,197,479,437,21949,19506,88.9,1504,90,100,84,,113,21,153,1.32,44,52,-8,-0.21,48.8,47.1,1.7,0.04,0,435,5,6,0,3080,329,358,47.9,La-Liga,12,2018-2019
Celta Vigo,28,25,51.7,38,418,3420,38.0,52,37,45,7,7,79,6,1.37,0.97,2.34,1.18,2.16,44.8,39.6,29.9,69.5,1.18,0.79,1.96,1.04,1.83,438,157,35.8,11.53,4.13,0.1,0.29,17.5,21,0.09,7.2,5.4,15122,18785,80.5,294087,99004,6108,6921,88.3,6636,7609,87.2,2143,3674,58.3,7.1,328,1016,280,68,1090,16952,1833,29,2808,526,447,159,22,15,6,12575,2528,3682,5231,11384,882,686,232,81,327,306,394,736,19.37,534,49,56,49,10,89,2.34,64,4,5,6,10,0,620,399,335,222,63,239,35.5,435,1717,26.0,2289,3010,1297,2,462,892,933,10,23086,2382,753,739,64.3,509,13,15669,115,430,396,17753,15122,85.2,1336,90,100,85,,110,18,156,1.08,53,62,-9,-0.24,44.8,59.7,-14.9,-0.39,5,458,3,7,1,3203,507,469,51.9,La-Liga,12,2018-2019
Eibar,25,28,54.1,38,418,3420,38.0,46,26,39,7,8,81,2,1.21,0.68,1.89,1.03,1.71,50.7,44.8,31.7,76.5,1.34,0.84,2.17,1.18,2.01,519,154,29.7,13.66,4.05,0.08,0.25,16.7,19,0.09,-4.7,-5.8,13129,18279,71.8,283897,103336,4739,5767,82.2,5579,6972,80.0,2657,4937,53.8,-5.7,363,1357,382,149,1374,16170,2109,29,2883,754,677,224,8,43,6,9543,2868,5868,4383,10542,1387,1033,252,85,440,316,570,774,20.37,526,97,54,52,17,70,1.84,48,6,3,6,6,1,644,447,249,287,108,225,34.8,421,1906,31.3,1423,2762,1895,1,482,940,908,10,22712,1710,1026,686,63.0,466,37,13784,115,522,411,16887,13129,77.7,1936,90,100,85,,111,19,154,1.24,46,50,-4,-0.11,50.7,45.1,5.7,0.15,1,521,5,3,0,4499,789,799,49.7,La-Liga,12,2018-2019
Espanyol,25,27,49.5,38,418,3420,38.0,44,26,40,4,4,90,2,1.16,0.68,1.84,1.05,1.74,48.8,45.8,32.6,78.4,1.28,0.86,2.14,1.2,2.06,464,153,33.0,12.21,4.03,0.09,0.26,18.4,25,0.1,-4.8,-5.8,13998,17703,79.1,280592,99487,5383,6192,86.9,6217,7297,85.2,2212,3658,60.5,-6.6,316,1038,341,73,1279,15818,1885,51,2816,509,385,175,15,25,5,11494,2527,3682,6163,9410,827,730,209,73,321,273,489,733,19.29,529,48,45,42,15,66,1.74,45,2,1,11,5,2,674,443,345,248,81,248,31.6,537,1433,23.2,2102,2845,1239,5,419,1011,1031,12,22149,2655,805,594,66.7,427,17,14656,111,454,438,16689,13996,83.9,1559,90,100,85,,114,18,152,1.39,48,50,-2,-0.05,48.8,50.8,-2.0,-0.05,2,531,3,7,2,3196,467,457,50.5,La-Liga,12,2018-2019
Getafe,26,27,40.8,38,418,3420,38.0,47,34,41,6,6,107,7,1.24,0.89,2.13,1.08,1.97,44.7,40.2,29.0,69.2,1.18,0.76,1.94,1.06,1.82,385,123,31.9,10.13,3.24,0.11,0.33,16.6,12,0.11,2.3,0.8,8284,12926,64.1,181896,83087,3210,4158,77.2,3123,4353,71.7,1784,3807,46.9,5.0,273,813,282,81,1035,10821,2105,17,2141,574,459,157,8,28,7,5442,2520,4964,2836,7100,1157,988,130,94,424,292,512,588,15.47,369,85,41,51,16,72,1.89,46,6,7,4,9,0,643,418,275,282,86,232,34.5,441,1861,26.1,2011,3599,1531,1,517,987,940,7,17424,1923,767,588,58.3,367,18,9375,95,514,426,11729,8284,70.6,1549,90,100,85,,114,18,152,1.55,48,35,13,0.34,44.7,40.7,4.1,0.11,4,642,3,6,3,3927,657,683,49.0,La-Liga,12,2018-2019
Girona,26,26,48.0,38,418,3420,38.0,37,23,31,6,6,81,4,0.97,0.61,1.58,0.82,1.42,38.6,34.5,25.1,59.6,1.01,0.66,1.67,0.91,1.57,394,140,35.5,10.37,3.68,0.08,0.22,17.5,18,0.09,-1.6,-3.5,13258,17104,77.5,276484,96684,4660,5377,86.7,6176,7242,85.3,2268,4018,56.4,-2.1,276,917,272,96,1125,15230,1874,29,2578,628,524,134,18,26,3,10487,2564,4053,4776,10015,868,754,286,53,402,325,390,607,15.97,399,74,41,55,3,64,1.68,42,5,2,7,7,1,593,369,297,239,57,247,36.0,440,1516,24.3,2063,2961,1216,1,488,945,1031,9,21532,2517,710,609,58.6,398,9,13869,88,462,395,15959,13258,83.1,1469,90,100,85,,113,19,153,0.97,37,53,-16,-0.42,38.6,50.5,-11.9,-0.31,2,537,3,6,1,3289,591,573,50.8,La-Liga,12,2018-2019
