Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,30,27,57.3,38,418,3420,38.0,57,44,54,3,3,80,3,1.5,1.16,2.66,1.42,2.58,50.8,48.5,37.0,85.5,1.34,0.97,2.31,1.28,2.25,400,143,35.8,10.53,3.76,0.14,0.38,16.6,16,0.13,6.2,5.5,15395,19413,79.3,307486,98234,6095,6965,87.5,6486,7523,86.2,2499,4171,59.9,7.0,289,1148,317,80,1239,17477,1936,43,2591,662,456,200,65,58,11,12862,2609,3942,5651,11319,808,865,262,101,376,408,463,621,16.34,446,60,35,41,13,94,2.47,69,4,7,5,7,2,525,333,225,229,71,174,36.6,302,1436,32.4,1274,2192,961,1,391,873,884,13,23365,2268,789,551,61.2,366,21,14725,119,427,392,18332,15395,84.0,1292,90,100,82,253,163,20,241,1.0,57,36,21,0.55,50.8,42.4,8.3,0.22,1,518,3,7,1,3326,690,920,42.9,La-Liga,12,2020-2021
Athletic Club,27,27,50.2,38,418,3420,38.0,41,29,36,5,6,80,5,1.08,0.76,1.84,0.95,1.71,36.3,31.9,24.6,56.5,0.96,0.65,1.6,0.84,1.49,372,107,28.8,9.79,2.82,0.1,0.34,18.5,14,0.09,4.7,4.1,14452,18229,79.3,289850,95363,5945,6705,88.7,5876,6876,85.5,2356,3934,59.9,4.4,273,1004,298,80,1105,16377,1852,21,2593,675,501,157,47,68,3,11787,2324,4118,5216,10711,762,765,247,67,360,333,464,608,16.0,444,57,40,34,16,69,1.82,43,9,3,3,8,3,576,339,283,245,48,194,36.7,335,1452,29.1,1736,2290,967,3,519,1030,924,4,22461,2635,751,551,66.1,393,28,13864,112,435,365,17184,14452,84.1,1163,90,100,82,251,163,21,240,1.21,42,46,-4,-0.11,36.3,44.4,-8.1,-0.21,4,506,5,4,3,3071,632,721,46.7,La-Liga,12,2020-2021
Atlético Madrid,25,27,47.6,38,418,3420,38.0,22,15,21,1,4,59,3,0.58,0.39,0.97,0.55,0.95,32.7,29.7,23.2,52.9,0.86,0.61,1.47,0.78,1.39,356,120,33.7,9.37,3.16,0.06,0.18,18.2,14,0.08,-10.7,-8.7,15192,18808,80.8,305512,92856,5995,6755,88.7,6527,7421,88.0,2443,3955,61.8,-8.2,263,1146,256,76,1110,16996,1812,13,2261,735,435,160,56,68,5,12791,2514,3503,5624,11128,767,701,235,29,343,379,486,550,14.47,403,59,22,33,9,40,1.05,31,4,1,1,1,2,613,379,333,200,80,208,34.5,395,1460,26.7,1896,2469,1095,2,448,1051,854,7,23009,2536,640,671,52.8,383,27,14853,85,414,417,17925,15192,84.8,1135,90,100,82,258,157,20,251,2.26,25,67,-42,-1.11,32.7,52.4,-19.6,-0.52,0,492,3,7,2,3028,506,606,45.5,La-Liga,12,2020-2021
Barcelona,25,27,34.2,38,418,3420,38.0,36,20,31,5,5,76,6,0.95,0.53,1.47,0.82,1.34,39.6,35.8,24.2,60.0,1.04,0.64,1.68,0.94,1.58,321,123,38.3,8.45,3.24,0.1,0.25,17.1,14,0.11,-3.6,-4.8,11936,15062,79.2,234300,83213,4887,5569,87.8,5012,5758,87.0,1786,3059,58.4,-4.2,227,786,236,56,932,13546,1516,18,2518,435,349,140,41,55,6,10264,1876,2922,4372,9204,457,513,210,43,290,334,439,520,13.68,366,43,35,29,24,63,1.66,38,3,6,3,7,6,637,403,372,203,62,248,31.6,538,1562,23.5,2732,2612,1303,2,500,1166,643,11,18975,2785,662,513,57.5,307,25,11788,124,418,342,14331,11936,83.3,966,90,100,81,248,166,23,249,2.08,38,85,-47,-1.24,39.6,78.9,-39.3,-1.03,2,549,5,7,5,2519,320,418,43.4,La-Liga,12,2020-2021
Betis,25,27,46.1,38,418,3420,38.0,47,31,39,8,10,83,2,1.24,0.82,2.05,1.03,1.84,45.5,38.0,29.6,67.7,1.2,0.78,1.98,1.0,1.78,354,125,35.3,9.32,3.29,0.11,0.31,17.2,15,0.11,1.5,1.0,13308,17066,78.0,269982,92006,5161,5934,87.0,5646,6660,84.8,2256,3806,59.3,1.4,256,978,262,71,1124,15212,1854,28,2500,572,449,158,61,61,3,11009,2274,3783,4876,9946,702,788,222,115,353,402,440,555,14.61,387,54,38,43,13,78,2.05,57,3,5,7,6,0,665,387,326,277,62,199,34.1,384,1680,29.1,1888,2731,1152,4,420,1053,817,6,21145,2526,730,557,60.0,361,23,12751,120,387,409,16080,13308,82.8,1182,90,100,81,255,165,23,246,1.61,50,50,0,0.0,45.5,46.0,-0.5,-0.01,0,510,6,11,0,3042,653,626,51.1,La-Liga,12,2020-2021
Cádiz,34,27,65.7,38,418,3420,38.0,57,41,48,9,10,87,4,1.5,1.08,2.58,1.26,2.34,55.0,47.5,38.1,85.6,1.45,1.0,2.45,1.25,2.25,444,139,31.3,11.68,3.66,0.11,0.35,17.3,19,0.11,2.0,0.5,19026,22788,83.5,367690,114078,7642,8491,90.0,8518,9541,89.3,2552,3965,64.4,2.9,337,1537,392,94,1604,21010,1778,50,2637,668,546,208,89,59,8,16430,2623,3735,6797,13553,847,806,283,93,343,390,495,737,19.39,553,60,43,34,17,101,2.66,72,4,6,5,9,5,511,337,244,201,66,159,31.0,354,1393,32.2,1329,1974,1025,1,398,806,1066,11,26911,2042,944,623,58.9,401,32,18091,128,461,389,21905,19026,86.9,1646,90,100,81,250,166,22,246,1.16,58,36,22,0.58,55.0,34.0,21.0,0.55,4,518,5,3,3,3331,801,704,53.2,La-Liga,12,2020-2021
Celta Vigo,30,27,46.3,38,418,3420,38.0,56,37,49,7,8,102,6,1.47,0.97,2.45,1.29,2.26,49.5,43.4,32.5,76.0,1.3,0.86,2.16,1.14,2.0,407,132,32.4,10.71,3.47,0.12,0.37,17.3,23,0.11,6.5,5.6,13026,16845,77.3,266120,95093,5147,5956,86.4,5422,6430,84.3,2209,3756,58.8,4.5,277,950,249,82,1114,14781,2064,23,2910,599,469,166,61,52,8,10337,2506,4002,4938,9452,760,922,239,45,336,349,513,626,16.47,431,61,46,45,13,91,2.39,63,3,6,9,7,3,517,345,213,226,78,178,36.4,311,1516,30.4,1271,2459,1259,3,453,939,852,4,21227,2070,781,688,62.8,467,30,12735,136,524,482,15779,13026,82.6,1122,90,100,81,258,158,24,250,1.39,57,55,2,0.05,49.5,47.7,1.8,0.05,4,533,6,7,0,3313,730,621,54.0,La-Liga,12,2020-2021
Eibar,30,27,50.4,38,418,3420,38.0,52,40,49,3,5,66,2,1.37,1.05,2.42,1.29,2.34,47.0,43.2,33.8,77.0,1.24,0.89,2.13,1.14,2.03,346,133,38.4,9.11,3.5,0.14,0.37,16.8,12,0.13,5.0,5.8,12715,17333,73.4,265608,100961,4854,5789,83.8,5387,6664,80.8,2242,4215,53.2,6.2,249,836,237,64,973,15172,2161,29,2679,507,379,141,39,51,16,9453,2841,5039,4644,9512,1052,1040,277,116,418,362,476,538,14.16,381,43,41,28,13,89,2.34,69,0,10,5,3,2,585,356,315,226,44,187,33.0,379,1450,29.3,1867,2267,815,3,463,946,1359,8,21889,3190,676,569,59.9,375,25,11683,119,481,384,16034,12715,79.3,1037,90,100,82,256,160,20,243,0.79,52,29,23,0.61,47.0,41.5,5.6,0.15,1,420,5,9,0,3594,1006,951,51.4,La-Liga,12,2020-2021
Elche,30,27,52.4,38,418,3420,38.0,54,43,48,6,10,79,2,1.42,1.13,2.55,1.26,2.39,58.4,51.2,43.2,94.4,1.54,1.14,2.67,1.35,2.48,472,156,33.1,12.42,4.11,0.1,0.31,17.1,20,0.11,-4.4,-3.2,15790,19119,82.6,317118,98809,6076,6864,88.5,6963,7858,88.6,2517,3769,66.8,-0.2,370,1264,374,88,1428,17446,1673,49,2306,572,497,165,40,63,6,13564,2260,3295,5744,11362,704,687,224,52,289,360,448,781,20.55,577,63,58,45,14,97,2.55,69,7,9,6,5,1,662,409,246,317,99,249,38.0,407,1715,30.7,1326,2719,1547,1,402,1033,750,9,23125,1881,941,609,63.1,415,29,15451,144,428,406,18303,15790,86.3,1475,90,100,82,259,160,21,251,0.95,55,34,21,0.55,58.4,30.5,27.9,0.73,1,499,7,3,1,3007,588,521,53.0,La-Liga,12,2020-2021
Getafe,31,27,57.2,38,418,3420,38.0,40,26,33,7,8,106,6,1.05,0.68,1.74,0.87,1.55,40.3,34.1,25.0,59.1,1.06,0.66,1.72,0.9,1.56,313,105,33.5,8.24,2.76,0.11,0.31,17.9,12,0.11,-0.3,-1.1,14156,18501,76.5,285458,101425,5677,6649,85.4,5888,7000,84.1,2326,4106,56.6,1.0,223,950,217,60,1019,16441,2060,27,3268,621,363,145,48,53,11,10987,2915,4599,5369,10183,1048,864,289,80,414,401,489,491,12.92,336,59,31,37,7,69,1.82,51,6,3,3,6,0,608,364,358,201,49,186,40.6,272,1474,32.7,1910,1871,729,4,453,961,1282,2,23067,2514,562,561,60.2,363,37,13524,78,479,421,17222,14156,82.2,1080,90,100,82,256,158,21,258,1.0,43,28,15,0.39,40.3,32.7,7.7,0.2,5,552,6,5,1,3563,1000,885,53.1,La-Liga,12,2020-2021
