Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,30,28,42.7,38,418,3420,38.0,35,21,30,5,8,96,8,0.92,0.55,1.47,0.79,1.34,42.4,36.5,25.5,62.0,1.12,0.67,1.79,0.96,1.63,337,99,29.4,8.87,2.61,0.09,0.3,16.9,11,0.11,-7.4,-6.5,10284,14169,72.6,221451,88735,3856,4734,81.5,4231,5262,80.4,2011,3609,55.7,-4.5,245,741,192,75,848,12225,1944,25,2353,554,409,142,37,63,15,7717,2198,4254,4882,6622,930,801,186,65,342,320,393,511,13.45,326,79,24,38,17,54,1.42,26,8,4,4,8,4,576,359,296,217,63,185,33.6,366,1510,27.7,1750,2544,1157,4,465,1006,1064,9,18391,2289,640,477,57.4,302,16,9826,105,428,351,12990,10284,79.2,914,90,100,82,248,163,20,254,1.0,36,57,-21,-0.55,42.4,50.8,-8.3,-0.22,5,521,5,2,0,3047,920,690,57.1,La-Liga,12,2020-2021
Athletic Club,27,26,49.8,38,418,3420,38.0,43,31,39,4,5,82,3,1.13,0.82,1.95,1.03,1.84,44.4,40.7,31.1,71.8,1.17,0.82,1.99,1.07,1.89,404,133,32.9,10.63,3.5,0.1,0.29,17.1,15,0.1,-1.4,-1.7,13694,17675,77.5,286035,98184,5068,5984,84.7,5906,6993,84.5,2509,4021,62.4,-0.1,302,1110,298,77,1289,15643,2032,36,2368,663,543,198,66,65,12,10873,2885,3917,4787,10368,803,923,300,63,389,429,522,658,17.32,493,59,33,40,13,77,2.03,56,5,3,5,6,2,523,343,235,227,61,158,28.7,393,1450,27.6,1494,2377,1376,2,467,871,897,4,21646,2111,766,529,59.5,335,26,12942,145,398,383,16714,13694,81.9,1349,90,100,81,240,177,22,242,1.21,46,42,4,0.11,44.4,36.3,8.1,0.21,1,489,5,6,1,3166,721,632,53.3,La-Liga,12,2020-2021
Atlético Madrid,25,27,52.4,38,418,3420,38.0,65,54,60,5,7,100,0,1.71,1.42,3.13,1.58,3.0,52.4,46.8,37.8,84.6,1.38,0.99,2.37,1.23,2.23,452,179,39.6,11.89,4.71,0.13,0.34,17.3,13,0.1,12.6,13.2,16924,20602,82.1,321009,104535,7417,8242,90.0,6740,7741,87.1,2378,3816,62.3,16.2,339,1260,381,61,1477,18827,1775,45,2690,586,437,196,56,95,1,14468,2504,3630,5302,13187,718,734,236,84,293,418,448,723,19.03,522,72,48,37,11,117,3.08,83,7,9,4,11,3,704,449,346,267,91,288,42.9,383,1540,30.1,1665,2328,1131,0,486,1099,797,3,24797,2122,992,603,60.7,395,38,16070,152,402,406,19677,16924,86.0,1509,90,100,82,272,148,23,231,2.26,67,25,42,1.11,52.4,32.7,19.6,0.52,0,492,6,4,3,3149,606,506,54.5,La-Liga,12,2020-2021
Barcelona,25,26,65.8,38,418,3420,38.0,80,51,76,4,8,72,2,2.11,1.34,3.45,2.0,3.34,78.9,72.6,57.4,130.0,2.08,1.51,3.59,1.91,3.42,573,228,39.8,15.08,6.0,0.13,0.33,16.6,43,0.13,1.1,3.4,25414,28517,89.1,439762,125458,12038,12965,92.8,10464,11331,92.3,2411,3255,74.1,-6.4,443,1904,552,57,1796,26827,1690,91,3282,439,411,217,65,30,10,23440,2573,2504,10882,15913,516,641,294,82,237,510,498,1011,26.61,786,45,71,64,13,125,3.29,96,1,11,9,6,2,548,351,240,226,82,206,40.2,307,1547,30.5,1402,2331,1341,0,437,902,474,11,32311,2524,1378,786,64.2,538,33,23667,263,366,389,27982,25414,90.8,1808,90,100,82,260,158,22,260,2.08,85,38,47,1.24,78.9,39.6,39.3,1.03,2,361,6,5,2,2896,418,320,56.6,La-Liga,12,2020-2021
Betis,25,27,53.9,38,418,3420,38.0,50,35,42,8,11,93,8,1.32,0.92,2.24,1.11,2.03,46.0,37.8,29.9,67.7,1.21,0.79,2.0,1.0,1.78,437,144,33.0,11.5,3.79,0.1,0.29,18.3,16,0.09,4.0,4.2,15938,19523,81.6,307041,97650,6750,7518,89.8,6471,7406,87.4,2354,3816,61.7,5.1,333,1013,314,83,1118,17631,1892,29,2563,588,425,184,44,79,9,13600,2349,3574,7425,10043,647,770,231,57,324,365,427,725,19.08,526,61,53,40,13,81,2.13,53,9,6,5,8,0,605,378,289,240,76,196,35.2,361,1514,28.8,1619,2495,1149,2,447,1037,855,10,23809,2272,879,584,61.5,384,25,15482,157,467,467,18509,15938,86.1,1155,90,100,82,258,155,21,276,1.61,50,50,0,0.0,46.0,45.5,0.5,0.01,4,525,9,9,3,3073,626,653,48.9,La-Liga,12,2020-2021
Cádiz,34,28,34.3,38,418,3420,38.0,33,16,29,4,4,81,3,0.87,0.42,1.29,0.76,1.18,34.0,31.0,19.0,50.0,0.89,0.5,1.39,0.82,1.31,301,97,32.2,7.92,2.55,0.1,0.3,16.9,13,0.11,-1.0,-2.0,8053,11925,67.5,178284,72914,3052,3738,81.6,3123,4036,77.4,1711,3608,47.4,-3.0,193,651,160,64,652,10005,1920,18,1989,490,432,149,51,73,11,5799,2035,4091,2480,7137,717,734,175,51,337,274,397,428,11.26,276,51,32,31,13,55,1.45,38,1,5,6,4,1,611,385,337,218,56,222,35.6,401,1433,27.2,2094,2303,866,4,494,1022,950,10,16108,2247,490,513,63.4,354,30,8147,72,443,352,10838,8053,74.3,688,90,100,80,236,180,23,262,1.16,36,58,-22,-0.58,34.0,55.0,-21.0,-0.55,2,439,3,10,1,2962,704,801,46.8,La-Liga,12,2020-2021
Celta Vigo,30,26,53.7,38,418,3420,38.0,55,39,48,7,7,109,5,1.45,1.03,2.47,1.26,2.29,47.7,42.4,33.2,75.6,1.25,0.87,2.13,1.11,1.99,349,137,39.3,9.18,3.61,0.14,0.35,16.6,12,0.12,7.3,5.6,15277,19156,79.8,296823,92941,6094,6964,87.5,6651,7654,86.9,2216,3782,58.6,5.8,253,923,265,50,1148,17301,1855,43,2423,483,361,125,37,64,7,13090,2545,3521,5783,11235,692,767,269,65,367,392,453,574,15.11,424,44,28,34,13,99,2.61,71,5,5,6,10,2,703,420,353,280,70,221,32.1,467,1701,28.4,2063,2850,1084,1,513,1078,966,9,23389,2659,656,491,58.0,311,17,14615,101,396,340,18118,15277,84.3,1158,90,100,83,280,137,20,238,1.39,55,57,-2,-0.05,47.7,49.5,-1.8,-0.05,3,634,7,8,1,3163,621,730,46.0,La-Liga,12,2020-2021
Eibar,30,28,49.6,38,418,3420,38.0,29,20,25,4,9,71,3,0.76,0.53,1.29,0.66,1.18,41.5,34.7,26.2,60.8,1.09,0.69,1.78,0.91,1.6,443,130,29.3,11.66,3.42,0.06,0.19,17.7,14,0.08,-12.5,-9.7,11903,16701,71.3,258509,94793,4489,5358,83.8,4780,6058,78.9,2421,4631,52.3,-6.2,298,1098,263,109,1074,14658,2043,13,2764,777,614,197,92,91,9,8692,2738,5271,4812,8700,1190,989,252,62,536,343,464,638,16.79,401,78,54,40,22,44,1.16,26,3,6,5,2,2,573,363,249,236,88,189,33.5,375,1599,31.9,1274,2244,1487,2,477,958,963,8,20968,1910,769,566,61.7,379,24,11782,101,518,398,15288,11903,77.9,1122,90,100,82,266,149,21,266,0.79,29,52,-23,-0.61,41.5,47.0,-5.6,-0.15,2,501,5,5,0,4018,951,1006,48.6,La-Liga,12,2020-2021
Elche,30,28,47.6,38,418,3420,38.0,33,25,31,2,3,99,3,0.87,0.66,1.53,0.82,1.47,30.5,28.2,21.9,50.1,0.8,0.58,1.38,0.74,1.32,266,87,32.7,7.0,2.29,0.12,0.36,16.0,12,0.11,2.5,2.8,13601,16952,80.2,275052,94634,5286,5950,88.8,5825,6616,88.0,2210,3724,59.3,3.1,189,785,154,76,785,15113,1839,9,2625,523,415,137,59,51,2,11209,2102,3641,4870,10203,530,720,247,48,296,347,396,399,10.5,265,52,23,32,7,51,1.34,32,5,4,4,5,1,598,394,346,213,39,193,31.7,415,1455,28.2,2067,2226,872,2,442,986,866,8,21030,2763,448,656,57.8,407,37,13221,73,506,413,16090,13601,84.5,809,90,100,82,267,152,21,298,0.95,34,55,-21,-0.55,30.5,58.4,-27.9,-0.73,2,531,1,10,1,2711,521,588,47.0,La-Liga,12,2020-2021
Getafe,31,26,42.8,38,418,3420,38.0,27,14,24,3,5,120,7,0.71,0.37,1.08,0.63,1.0,32.7,28.9,20.1,48.9,0.86,0.53,1.39,0.76,1.29,353,101,28.6,9.29,2.66,0.07,0.24,18.2,24,0.08,-5.7,-4.9,9017,13413,67.2,191115,80118,3663,4539,80.7,3348,4516,74.1,1773,3711,47.8,-6.1,249,870,239,97,942,11352,2061,7,2117,559,537,143,57,38,13,6276,2378,4759,3721,6716,1037,971,136,64,374,320,449,569,14.97,396,59,26,47,13,43,1.13,27,0,5,6,3,2,617,384,260,277,80,198,35.3,363,1688,27.6,1616,3071,1432,4,485,1041,1142,7,17830,1729,718,459,54.5,272,24,9315,102,478,422,11886,9017,75.9,1045,90,100,83,270,141,19,228,1.0,28,43,-15,-0.39,32.7,40.3,-7.7,-0.2,2,634,3,8,3,3472,885,1000,46.9,La-Liga,12,2020-2021
