Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Oliver Baumann,de GER,GK,Hoffenheim,31,1990,12,12,1080,12.0,17,1.42,50,33,66.0,5,2,5,5,41.7,1,0,0,1,,0,2,0,16.4,0.35,-0.6,-0.05,63,179,35.2,462,64,32.5,33.0,90,32.2,31.8,91,5,5.5,17,1.42,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,1.42,21,17,+4,+0.33,-2.67,20.2,15.7,+4.5,+0.37,-1.25,0,0,2,0,0,0,0,0,0,82,0,0,,Bundesliga,20,2021-2022
Fabian Bredlow,de GER,GK,Stuttgart,26,1995,4,4,360,4.0,7,1.75,24,17,70.8,0,2,2,0,0.0,0,0,0,0,,0,3,0,6.8,0.28,-0.2,-0.05,12,24,50.0,90,22,23.3,28.7,37,8.1,19.9,38,1,2.6,4,1.00,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,30.8,90,4,0,,9,0.50,3,7,-4,-1.00,-0.89,2.8,7.5,-4.7,-1.17,-1.11,0,0,2,0,0,0,0,0,0,20,0,0,,Bundesliga,20,2021-2022
Sascha Burchert,de GER,GK,Greuther Fürth,32,1989,6,6,540,6.0,16,2.67,35,21,57.1,0,1,5,0,0.0,1,1,0,0,0.0,0,3,2,11.8,0.34,-2.2,-0.37,51,127,40.2,169,23,55.6,45.3,43,76.7,56.3,52,2,3.8,7,1.17,16.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,90,46.2,90,6,0,,5,0.17,4,16,-12,-2.00,+0.29,6.2,11.0,-4.8,-0.81,+0.04,0,0,0,0,0,0,0,0,0,36,0,0,,Bundesliga,20,2021-2022
Koen Casteels,be BEL,GK,Wolfsburg,29,1992,12,12,1080,12.0,14,1.17,36,24,66.7,6,2,4,5,41.7,4,2,2,0,50.0,0,1,0,14.4,0.34,+0.4,+0.03,85,170,50.0,404,47,32.2,33.3,81,49.4,42.4,94,6,6.4,11,0.92,14.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,1.67,14,14,0,0.00,+2.00,18.9,15.0,+3.9,+0.33,+1.19,0,0,2,0,0,0,0,0,0,51,0,0,,Bundesliga,20,2021-2022
Mark Flekken,nl NED,GK,Freiburg,28,1993,13,13,1170,13.0,13,1.00,60,49,80.0,6,4,3,4,30.8,1,1,0,0,0.0,1,0,1,15.4,0.24,+3.4,+0.27,118,288,41.0,436,59,47.7,42.5,108,74.1,61.7,114,8,7.0,10,0.77,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,100.0,90,13,0,,0,1.69,19,13,+6,+0.46,,18.0,17.1,+0.9,+0.07,,0,0,0,0,0,0,0,0,0,67,0,0,,Bundesliga,20,2021-2022
Marius Funk,de GER,GK,Greuther Fürth,25,1996,7,7,630,7.0,23,3.29,44,25,52.3,0,0,7,0,0.0,2,2,0,0,0.0,0,4,2,20.0,0.42,-1.0,-0.14,61,169,36.1,262,27,48.1,41.8,63,68.3,53.0,48,3,6.3,11,1.57,17.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,90,53.8,90,7,0,,6,0.00,7,23,-16,-2.29,-0.29,8.9,14.8,-5.9,-0.85,-0.04,0,1,1,0,0,0,0,0,1,33,0,0,,Bundesliga,20,2021-2022
Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,13,13,1170,13.0,22,1.69,57,37,64.9,3,4,6,3,23.1,2,2,0,0,0.0,0,0,2,17.3,0.28,-2.7,-0.20,90,243,37.0,336,50,47.9,40.6,111,73.9,56.2,108,8,7.4,11,0.85,14.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,13,0,,0,1.00,12,22,-10,-0.77,,11.0,23.9,-12.9,-0.99,,0,0,2,0,0,0,0,0,0,72,0,0,,Bundesliga,20,2021-2022
Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,12,12,1080,12.0,13,1.08,44,33,75.0,5,3,4,3,25.0,2,2,0,0,0.0,0,2,0,14.4,0.29,+1.4,+0.12,71,162,43.8,334,55,39.2,36.6,74,41.9,38.1,89,3,3.4,16,1.33,17.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,1.50,23,13,+10,+0.83,+2.83,24.2,18.0,+6.2,+0.52,,0,0,2,0,0,0,0,0,0,73,0,0,,Bundesliga,20,2021-2022
Marwin Hitz,ch SUI,GK,Dortmund,34,1987,1,0,45,0.5,1,2.00,4,4,100.0,0,0,0,0,,1,1,0,0,0.0,0,0,0,1.3,0.09,+0.3,+0.54,2,3,66.7,20,5,15.0,32.6,3,0.0,22.0,3,0,0.0,0,0.00,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,45,3.8,,0,1,45,12,3.00,1,1,0,0.00,-1.12,0.4,1.4,-0.9,-1.82,-2.49,0,0,0,0,0,0,0,0,0,4,0,0,,Bundesliga,20,2021-2022
Timo Horn,de GER,GK,Köln,28,1993,12,12,1080,12.0,21,1.75,53,33,60.4,3,6,3,0,0.0,0,0,0,0,,0,4,1,18.6,0.36,-1.4,-0.12,82,157,52.2,382,44,33.8,34.9,76,36.8,36.7,85,3,3.5,12,1.00,16.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,1.25,18,21,-3,-0.25,-3.25,18.5,18.7,-0.2,-0.02,-0.64,0,0,1,0,0,0,0,0,0,53,0,0,,Bundesliga,20,2021-2022
