Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
nl Ajax,18,24,67.5,2,22,180,2.0,1,1,1,0,0,8,0,0.5,0.5,1.0,0.5,1.0,1.5,1.5,1.4,2.9,0.75,0.68,1.43,0.75,1.43,10,2,20.0,5.0,1.0,0.1,0.5,13.0,0,0.15,-0.5,-0.5,841,1103,76.2,15126,5931,387,455,85.1,316,384,82.3,101,190,53.2,-0.4,8,65,18,3,67,969,134,2,187,28,22,8,2,4,0,608,213,282,467,469,55,67,25,8,22,20,42,15,7.5,12,2,1,0,0,2,1.0,1,0,1,0,0,0,32,18,20,11,1,13,54.2,11,75,30.7,116,85,43,1,24,37,46,1,1318,146,41,30,50.0,15,0,804,4,27,28,1028,841,81.8,71,90,100,85,,4,27,10,1.5,2,3,-1,-0.5,1.5,2.4,-0.9,-0.43,0,27,0,0,0,210,31,49,38.8,Europa-League,19,2019-2020
cy APOEL,23,28,38.1,8,88,720,8.0,9,5,7,2,3,23,1,1.13,0.62,1.75,0.87,1.5,8.5,6.2,3.6,9.8,1.06,0.45,1.51,0.78,1.22,68,24,35.3,8.5,3.0,0.1,0.29,20.4,0,0.09,0.5,0.8,2279,2987,76.3,46423,16477,857,998,85.9,1005,1193,84.2,381,689,55.3,1.4,43,149,25,10,174,2554,433,2,627,83,58,33,18,8,1,1742,501,744,892,1670,139,170,40,9,78,56,67,96,12.0,55,19,6,5,4,13,1.62,4,4,0,2,2,1,158,95,79,65,14,61,34.3,117,356,23.9,459,777,253,0,93,249,189,2,4006,455,125,169,62.1,115,7,2358,21,124,99,2780,2279,82.0,243,90,100,84,,24,23,32,1.25,10,12,-2,-0.25,8.5,11.3,-2.8,-0.35,1,131,2,2,0,649,118,99,54.4,Europa-League,19,2019-2020
eng Arsenal,25,24,58.0,8,88,750,8.3,16,12,16,0,0,14,0,1.92,1.44,3.36,1.92,3.36,16.3,16.3,13.2,29.4,1.95,1.58,3.53,1.95,3.53,124,37,29.8,14.88,4.44,0.13,0.43,15.4,10,0.13,-0.3,-0.3,3920,4659,84.1,76238,22914,1508,1706,88.4,1813,2011,90.2,532,786,67.7,-1.2,93,276,93,24,348,4239,420,9,717,118,119,52,8,17,15,3329,633,697,1213,2984,151,177,61,14,76,70,99,204,24.48,145,13,12,15,7,30,3.6,21,1,1,2,3,2,139,84,66,52,21,42,34.1,81,403,29.0,417,647,328,0,98,200,185,6,5670,551,258,174,58.6,113,9,3938,42,122,99,4486,3920,87.4,431,94,100,87,,25,25,31,1.75,16,9,7,0.84,16.3,6.6,9.7,1.16,0,88,0,0,0,715,121,99,55.0,Europa-League,19,2019-2020
kz Astana FK,20,29,38.7,6,66,540,6.0,3,3,3,0,0,10,0,0.5,0.5,1.0,0.5,1.0,3.0,3.0,2.6,5.6,0.5,0.43,0.93,0.5,0.93,49,16,32.7,8.17,2.67,0.06,0.19,18.9,0,0.06,0.0,0.0,2010,2539,79.2,41739,14235,733,833,88.0,899,1048,85.8,345,563,61.3,0.4,41,125,31,12,161,2242,297,6,605,96,49,14,9,2,1,1642,384,513,722,1527,88,119,39,13,57,29,72,77,12.83,59,12,3,0,2,6,1.0,6,0,0,0,0,0,108,65,69,28,11,34,25.8,98,248,20.0,532,511,195,0,68,171,130,7,3229,456,82,110,54.5,68,9,2086,14,75,66,2432,2010,82.6,198,90,100,83,,15,31,27,0.5,4,19,-15,-2.5,3.0,18.3,-15.3,-2.55,0,62,0,2,0,437,65,81,44.5,Europa-League,19,2019-2020
nl AZ Alkmaar,19,23,58.9,8,88,720,8.0,16,11,13,3,3,16,2,2.0,1.37,3.38,1.62,3.0,15.0,12.8,9.2,22.1,1.87,1.16,3.03,1.6,2.76,103,38,36.9,12.87,4.75,0.13,0.34,18.2,4,0.13,1.0,0.2,4127,4927,83.8,83222,24042,1530,1668,91.7,1957,2173,90.1,603,971,62.1,1.8,80,268,72,11,293,4494,433,10,1011,130,80,51,26,6,8,3593,624,710,2061,2463,128,173,56,18,96,61,78,172,21.5,128,10,17,7,2,23,2.87,16,0,2,4,1,0,126,76,64,48,14,50,32.5,104,422,30.4,435,637,315,0,88,179,135,4,5750,574,206,189,70.9,145,6,4239,39,94,77,4726,4127,87.3,340,90,100,84,,20,23,36,1.25,16,11,5,0.62,15.0,9.7,5.3,0.66,1,86,0,3,0,694,72,103,41.1,Europa-League,19,2019-2020
tr Başakşehir,21,29,48.3,10,110,930,10.3,13,6,9,4,4,23,0,1.26,0.58,1.84,0.87,1.45,12.4,9.3,7.5,16.8,1.2,0.73,1.92,0.9,1.63,102,34,33.3,9.87,3.29,0.09,0.26,19.2,3,0.09,0.6,-0.3,3830,4891,78.3,77944,26383,1491,1687,88.4,1635,1918,85.2,629,1095,57.4,-1.5,77,263,76,24,292,4368,523,13,999,182,133,39,7,18,1,3049,788,1054,1602,2683,208,243,69,22,138,70,121,167,16.16,125,12,10,10,7,20,1.94,13,1,0,0,5,1,146,90,76,60,10,48,28.2,122,441,28.3,526,694,336,1,114,230,260,2,6034,744,189,154,57.1,94,6,3727,34,129,102,4601,3830,83.2,357,93,100,86,,32,22,42,1.6,13,16,-3,-0.29,12.4,17.3,-4.9,-0.48,0,120,4,2,1,887,120,144,45.5,Europa-League,19,2019-2020
ch Basel,25,24,46.4,11,121,990,11.0,20,15,19,1,1,26,1,1.82,1.36,3.18,1.73,3.09,17.5,16.8,10.6,27.3,1.59,0.96,2.55,1.52,2.48,140,48,34.3,12.73,4.36,0.14,0.4,17.4,3,0.12,2.5,2.2,3920,4972,78.8,77379,27635,1537,1735,88.6,1730,2019,85.7,577,1013,57.0,4.4,98,220,77,20,307,4372,600,17,926,130,118,49,23,18,6,3049,872,1051,1765,2611,170,268,75,16,105,71,120,210,19.09,146,23,12,11,7,29,2.64,20,1,3,3,2,0,193,143,95,73,25,72,32.3,151,611,27.7,736,1035,432,1,139,273,251,2,6275,745,223,215,55.8,135,5,3815,37,147,133,4605,3920,85.1,401,90,100,85,,33,19,54,2.27,21,8,13,1.18,17.5,13.4,4.2,0.38,1,152,1,4,0,917,130,171,43.2,Europa-League,19,2019-2020
pt Benfica,17,24,46.0,2,22,180,2.0,4,3,3,1,1,2,0,2.0,1.5,3.5,1.5,3.0,2.1,1.6,1.5,3.1,1.06,0.74,1.79,0.79,1.53,21,9,42.9,10.5,4.5,0.14,0.33,18.7,0,0.08,1.9,1.4,874,1049,83.3,16952,5148,355,398,89.2,369,415,88.9,135,200,67.5,1.5,18,76,20,7,81,953,96,2,70,33,33,14,6,7,0,732,139,178,207,744,29,43,13,0,10,6,24,37,18.5,23,4,5,2,2,7,3.5,3,1,0,1,1,1,40,21,17,21,2,16,34.0,31,98,27.5,97,188,72,0,35,57,29,0,1275,88,45,45,71.1,33,0,787,8,26,27,987,874,88.6,88,90,100,86,,6,14,8,0.5,4,5,-1,-0.5,2.1,1.9,0.3,0.13,0,20,1,0,1,154,23,14,62.2,Europa-League,19,2019-2020
tr Beşiktaş,25,26,57.8,6,66,540,6.0,5,3,3,2,3,15,1,0.83,0.5,1.33,0.5,1.0,8.0,5.8,4.2,10.0,1.33,0.7,2.03,0.96,1.66,63,14,22.2,10.5,2.33,0.05,0.21,17.8,2,0.09,-3.0,-2.8,3033,3669,82.7,59902,17612,1146,1298,88.3,1385,1557,89.0,463,707,65.5,-1.2,51,213,48,18,212,3353,316,4,786,95,83,30,7,10,4,2636,440,593,926,2397,113,125,56,12,60,52,82,110,18.33,84,11,3,8,1,9,1.5,6,0,1,0,2,0,106,72,39,57,10,40,42.6,54,296,33.4,237,437,212,0,67,172,113,2,4303,380,116,115,61.7,82,6,2993,17,72,60,3517,3033,86.2,266,90,100,83,,18,22,23,0.5,6,15,-9,-1.5,8.0,10.9,-2.9,-0.48,0,54,3,0,0,526,96,110,46.6,Europa-League,19,2019-2020
pt Braga,25,25,54.8,8,88,720,8.0,16,16,16,0,0,19,0,2.0,2.0,4.0,2.0,4.0,11.3,11.3,7.8,19.1,1.41,0.97,2.38,1.41,2.38,105,40,38.1,13.12,5.0,0.15,0.4,17.3,1,0.11,4.7,4.7,3610,4433,81.4,75862,23504,1268,1431,88.6,1591,1811,87.9,689,1013,68.0,8.2,79,276,60,18,329,4021,412,5,702,171,127,41,20,10,3,3029,595,809,1258,2700,135,183,71,11,93,79,118,162,20.25,122,15,5,5,5,28,3.5,20,3,1,2,1,1,139,84,57,67,15,34,21.7,123,469,31.7,439,707,335,1,122,196,228,4,5421,488,169,124,57.3,77,5,3510,35,91,79,4187,3610,86.2,382,90,100,84,,24,20,32,1.75,17,13,4,0.5,11.3,10.2,1.1,0.14,0,86,0,3,1,721,124,93,57.1,Europa-League,19,2019-2020
