Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
nl Ajax,18,27,32.5,2,22,180,2.0,3,2,3,0,0,7,0,1.5,1.0,2.5,1.5,2.5,2.4,2.4,1.6,4.0,1.18,0.82,2.0,1.18,2.0,20,5,25.0,10.0,2.5,0.15,0.6,17.2,0,0.12,0.6,0.6,313,541,57.9,6930,4120,129,175,73.7,106,162,65.4,65,165,39.4,0.4,15,36,8,3,49,427,114,2,109,16,25,9,3,2,2,166,101,274,140,242,50,47,5,4,31,5,24,30,15.0,27,1,0,0,2,4,2.0,3,0,0,0,0,1,43,27,23,16,4,15,50.0,15,121,28.7,146,201,74,0,42,64,69,1,823,102,35,24,41.7,11,2,317,2,37,19,461,313,67.9,68,90,100,86,,6,13,8,1.5,3,2,1,0.5,2.4,1.5,0.9,0.43,0,32,0,0,1,195,49,31,61.3,Europa-League,19,2019-2020
cy APOEL,23,26,61.9,8,88,720,8.0,12,11,11,1,2,20,1,1.5,1.37,2.87,1.37,2.75,11.3,9.8,7.9,17.7,1.41,0.98,2.4,1.23,2.21,107,36,33.6,13.37,4.5,0.1,0.31,19.8,8,0.09,0.7,1.2,4202,4950,84.9,79423,23358,1740,1905,91.3,1850,2062,89.7,543,823,66.0,3.1,78,238,62,15,262,4498,452,5,762,130,86,45,13,16,4,3403,804,743,1668,2839,121,210,52,10,85,88,93,169,21.12,121,17,9,11,2,19,2.37,17,1,0,0,1,0,153,105,74,65,14,54,32.0,115,404,31.9,359,605,303,1,67,212,168,2,5926,431,177,178,62.4,117,4,4133,31,111,97,4767,4202,88.1,338,90,100,83,,22,27,34,1.25,12,10,2,0.25,11.3,8.5,2.8,0.35,1,125,2,3,1,697,99,118,45.6,Europa-League,19,2019-2020
eng Arsenal,25,25,42.0,8,88,750,8.3,9,5,9,0,0,19,1,1.08,0.6,1.68,1.08,1.68,6.6,6.6,4.8,11.4,0.79,0.57,1.36,0.79,1.36,112,33,29.5,13.44,3.96,0.08,0.27,19.8,2,0.06,2.4,2.4,2595,3402,76.3,52368,18824,1027,1153,89.1,1084,1303,83.2,430,794,54.2,0.2,77,178,54,20,226,2967,435,3,802,102,99,54,13,16,15,2053,515,834,869,2124,133,166,29,14,75,61,99,162,19.44,123,15,8,5,5,12,1.44,7,1,1,2,0,1,159,102,94,45,20,60,34.7,113,398,25.7,548,679,321,0,100,232,176,1,4380,593,151,123,61.8,81,2,2629,36,100,97,3182,2595,81.6,308,94,100,88,,21,23,35,1.75,9,16,-7,-0.84,6.6,16.3,-9.7,-1.16,1,92,0,0,0,707,99,121,45.0,Europa-League,19,2019-2020
kz Astana FK,20,24,61.3,6,66,540,6.0,19,14,17,2,2,4,0,3.17,2.33,5.5,2.83,5.17,18.3,16.9,9.2,26.0,3.05,1.53,4.57,2.81,4.34,122,49,40.2,20.33,8.17,0.14,0.35,18.1,8,0.14,0.7,0.1,3531,4058,87.0,69803,19800,1320,1452,90.9,1680,1823,92.2,499,694,71.9,4.8,80,274,60,9,279,3785,273,9,613,107,68,46,19,10,7,3197,419,442,1520,2240,74,116,52,10,66,61,68,189,31.5,136,9,17,12,2,27,4.5,17,0,3,6,1,0,108,74,45,42,21,42,38.2,68,319,30.4,228,505,316,0,72,137,96,0,4757,296,211,132,68.2,98,3,3593,40,80,74,3897,3531,90.6,312,90,100,85,,18,18,24,0.5,19,4,15,2.5,18.3,3.0,15.3,2.55,0,54,0,0,1,548,81,65,55.5,Europa-League,19,2019-2020
nl AZ Alkmaar,19,26,41.1,8,88,720,8.0,11,5,8,3,3,18,1,1.37,0.62,2.0,1.0,1.62,9.7,7.5,5.5,13.0,1.22,0.69,1.9,0.93,1.62,86,26,30.2,10.75,3.25,0.09,0.31,19.6,5,0.09,1.3,0.5,2811,3549,79.2,56899,18502,1104,1255,88.0,1203,1417,84.9,458,761,60.2,-0.5,64,221,54,11,241,3153,396,8,780,133,60,22,7,5,2,2194,612,743,1077,2047,140,164,48,19,92,52,88,149,18.62,112,12,7,10,3,17,2.12,10,1,1,1,3,1,121,69,55,54,12,44,23.3,145,413,22.4,601,842,397,0,78,185,160,5,4411,550,156,154,63.0,104,8,2769,33,131,76,3358,2811,83.7,301,90,100,84,,23,23,33,1.25,11,16,-5,-0.62,9.7,15.0,-5.3,-0.66,1,107,3,3,0,674,103,72,58.9,Europa-League,19,2019-2020
tr Başakşehir,21,26,51.7,10,110,930,10.3,15,12,13,2,2,18,1,1.45,1.16,2.61,1.26,2.42,17.3,15.8,13.2,29.0,1.67,1.28,2.95,1.53,2.81,148,49,33.1,14.32,4.74,0.09,0.27,18.1,4,0.11,-2.3,-2.8,4191,5248,79.9,81198,27620,1726,1968,87.7,1773,2051,86.4,618,1060,58.3,-1.2,111,322,81,28,356,4688,560,20,795,168,126,57,19,18,9,3388,785,1075,1366,3185,244,263,74,12,115,84,113,233,22.55,181,12,18,8,6,26,2.52,17,2,3,2,0,2,161,108,72,67,22,59,38.6,94,500,27.2,484,882,469,1,120,233,234,3,6408,618,244,171,64.3,122,10,4045,56,135,98,4982,4191,84.1,443,93,100,87,,31,20,39,1.6,16,13,3,0.29,17.3,12.4,4.9,0.48,1,122,0,3,0,912,144,120,54.5,Europa-League,19,2019-2020
ch Basel,25,26,53.6,11,121,990,11.0,8,4,5,3,4,28,1,0.73,0.36,1.09,0.45,0.82,13.4,10.3,8.4,18.7,1.21,0.76,1.98,0.94,1.7,133,33,24.8,12.09,3.0,0.04,0.15,18.2,7,0.08,-5.4,-5.3,4466,5577,80.1,88981,30438,1820,2055,88.6,1850,2144,86.3,731,1177,62.1,-4.4,95,362,84,25,402,4985,592,7,1202,190,126,54,19,17,5,3563,939,1075,1646,3269,221,244,89,13,135,75,141,220,20.0,143,31,13,20,4,16,1.45,10,1,1,0,4,0,213,134,96,87,30,80,37.2,135,555,29.3,589,851,453,1,122,291,236,5,6839,649,240,223,63.2,151,8,4254,36,131,121,5219,4466,85.6,509,90,100,82,,36,26,47,2.27,8,21,-13,-1.18,13.4,17.5,-4.2,-0.38,1,132,4,1,1,970,171,130,56.8,Europa-League,19,2019-2020
pt Benfica,17,28,54.0,2,22,180,2.0,4,3,4,0,0,3,0,2.0,1.5,3.5,2.0,3.5,1.9,1.9,1.6,3.4,0.93,0.79,1.72,0.93,1.72,23,14,60.9,11.5,7.0,0.17,0.29,15.4,1,0.08,2.1,2.1,1050,1229,85.4,18697,5379,493,531,92.8,427,461,92.6,110,182,60.4,1.4,18,53,14,0,54,1148,81,4,204,19,11,8,2,3,2,920,166,143,486,654,32,34,14,1,20,17,35,38,19.0,24,4,5,3,1,5,2.5,3,1,0,0,0,1,39,23,16,13,10,12,26.7,33,95,29.9,132,130,56,0,24,45,55,1,1463,141,46,47,61.7,31,3,1018,10,23,24,1188,1050,88.4,55,90,100,88,,6,9,8,0.5,5,4,1,0.5,1.9,2.1,-0.3,-0.13,0,19,0,1,0,179,14,23,37.8,Europa-League,19,2019-2020
tr Beşiktaş,25,25,42.2,6,66,540,6.0,15,13,15,0,0,16,0,2.5,2.17,4.67,2.5,4.67,10.9,10.9,7.8,18.7,1.81,1.31,3.12,1.81,3.12,81,32,39.5,13.5,5.33,0.19,0.47,17.3,2,0.14,4.1,4.1,2123,2684,79.1,44200,15057,819,941,87.0,872,1028,84.8,400,624,64.1,5.2,59,163,38,18,178,2423,261,8,516,99,89,23,4,14,1,1708,452,524,750,1600,100,113,45,10,51,64,67,122,20.33,85,14,5,4,6,22,3.67,14,3,3,2,0,0,93,56,48,35,10,33,28.7,82,349,28.5,395,607,224,1,82,146,146,5,3373,362,118,95,47.4,54,1,2176,28,58,66,2559,2123,83.0,227,90,100,85,,18,18,24,0.5,15,6,9,1.5,10.9,8.0,2.9,0.48,0,83,0,3,1,525,110,96,53.4,Europa-League,19,2019-2020
pt Braga,25,26,45.3,8,88,720,8.0,12,9,12,0,3,15,1,1.5,1.13,2.62,1.5,2.62,10.2,7.8,6.2,14.0,1.27,0.78,2.05,0.97,1.75,76,33,43.4,9.5,4.12,0.16,0.36,17.6,6,0.1,1.8,4.2,2913,3808,76.5,58171,19875,1134,1316,86.2,1238,1479,83.7,483,852,56.7,2.8,60,203,45,13,239,3369,439,9,819,112,100,32,7,18,2,2355,626,827,859,2475,147,208,55,16,80,57,119,133,16.62,99,10,11,9,1,20,2.5,16,0,3,1,0,0,126,90,62,57,7,47,37.9,77,381,29.1,394,678,238,0,115,209,191,4,4737,503,134,157,73.2,123,5,3010,30,101,105,3540,2913,82.3,302,90,100,85,,22,18,32,1.75,13,17,-4,-0.5,10.2,11.3,-1.1,-0.14,0,99,2,0,1,719,93,124,42.9,Europa-League,19,2019-2020
