Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Adrián,es ESP,GK,eng Liverpool,33,1987,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,1.4,0.46,+1.4,+1.38,11,23,47.8,27,3,63.0,40.5,8,75.0,49.3,15,2,13.3,0,0.00,10.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.0,90,,0,,9,3.00,1,0,+1,+1.00,+0.11,1.8,1.4,+0.4,+0.38,+0.10,0,0,0,0,0,0,0,0,0,5,0,0,,Champions-League,8,2020-2021
Alisson,br BRA,GK,eng Liverpool,27,1992,7,7,630,7.0,5,0.71,23,18,78.3,4,1,2,5,71.4,0,0,0,0,,0,0,0,7.2,0.35,+2.2,+0.32,41,81,50.6,210,28,28.6,33.1,50,42.0,40.4,42,1,2.4,7,1.00,16.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,70.0,90,,0,,0,1.86,12,5,+7,+1.00,+0.33,12.0,8.3,+3.8,+0.54,+0.84,0,0,0,0,0,0,0,0,0,33,0,0,,Champions-League,8,2020-2021
Mikkel Andersen,dk DEN,GK,dk Midtjylland,31,1988,2,2,180,2.0,4,2.00,5,2,40.0,0,0,2,0,0.0,1,1,0,0,0.0,0,0,0,2.7,0.40,-1.3,-0.64,23,52,44.2,83,13,51.8,37.7,12,75.0,54.1,12,1,8.3,1,0.50,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,33.3,90,,0,,2,0.00,1,4,-3,-1.50,0.00,1.5,2.9,-1.4,-0.71,+0.37,0,1,0,0,0,0,0,0,0,20,0,0,,Champions-League,8,2020-2021
Kepa Arrizabalaga,es ESP,GK,eng Chelsea,25,1994,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.4,0.22,-0.6,-0.55,0,2,0.0,20,1,10.0,26.2,5,0.0,16.2,5,0,0.0,0,0.00,8.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.7,90,,0,,10,1.00,1,1,0,0.00,-1.58,1.9,0.7,+1.1,+1.13,0.00,0,0,0,0,0,0,0,0,0,2,0,0,,Champions-League,8,2020-2021
Yassine Bounou,ma MAR,GK,es Sevilla,29,1991,5,5,450,5.0,6,1.20,20,16,80.0,2,2,1,2,40.0,3,2,1,0,33.3,0,0,0,7.1,0.26,+1.1,+0.21,30,50,60.0,118,18,32.2,32.1,24,50.0,39.5,31,2,6.5,3,0.60,15.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,62.5,90,,0,,1,1.60,8,6,+2,+0.40,+1.07,6.1,5.9,+0.2,+0.04,+0.20,0,0,0,0,0,0,0,0,0,18,0,0,,Champions-League,8,2020-2021
Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,32,1988,1,1,90,1.0,2,2.00,4,2,50.0,0,1,0,0,0.0,0,0,0,0,,0,0,0,1.3,0.32,-0.7,-0.72,4,8,50.0,35,8,14.3,25.6,5,60.0,47.6,6,0,0.0,1,1.00,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,16.7,90,,0,,4,1.00,2,2,0,0.00,+1.80,1.7,0.8,+0.8,+0.81,+2.13,0,0,0,0,0,0,0,0,0,6,0,0,,Champions-League,8,2020-2021
Gianluigi Buffon,it ITA,GK,it Juventus,42,1978,1,1,90,1.0,0,0.00,7,7,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,1.4,0.20,+1.4,+1.40,7,11,63.6,15,5,46.7,34.7,13,30.8,30.2,4,0,0.0,0,0.00,8.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,12.0,90,,0,,5,3.00,3,0,+3,+3.00,+2.05,2.6,1.0,+1.6,+1.59,+0.96,0,0,0,0,0,0,0,0,0,1,0,0,,Champions-League,8,2020-2021
Roman Bürki,ch SUI,GK,de Dortmund,29,1990,4,4,360,4.0,1,0.25,9,9,100.0,3,1,0,3,75.0,1,1,0,0,0.0,0,0,0,4.5,0.40,+3.5,+0.88,16,43,37.2,111,18,32.4,33.6,24,29.2,35.8,25,4,16.0,0,0.00,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,40.0,90,,0,,5,2.50,9,1,+8,+2.00,+2.33,7.2,3.3,+3.9,+0.97,+1.05,0,0,1,0,0,0,0,0,0,12,0,0,,Champions-League,8,2020-2021
Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,26,1994,4,4,360,4.0,9,2.25,21,13,61.9,1,0,3,1,25.0,1,1,0,0,0.0,0,1,0,9.1,0.41,+0.1,+0.03,23,51,45.1,84,11,40.5,35.8,32,53.1,45.2,37,3,8.1,0,0.00,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,66.7,90,,0,,0,1.71,1,9,-8,-2.00,-1.50,1.6,7.6,-6.0,-1.50,-1.60,0,0,1,0,0,0,0,0,0,11,0,0,,Champions-League,8,2020-2021
Diogo Costa,pt POR,GK,pt Porto,20,1999,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.0,0.01,0.0,+0.01,4,28,14.3,37,4,56.8,46.6,8,87.5,61.8,8,0,0.0,1,1.00,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,9.7,90,,0,,7,3.00,2,0,+2,+2.00,+1.57,1.0,0.7,+0.3,+0.29,+0.58,0,0,0,0,0,0,0,0,0,5,0,0,,Champions-League,8,2020-2021
Thibaut Courtois,be BEL,GK,es Real Madrid,28,1992,12,12,1080,12.0,14,1.17,39,26,64.1,6,3,3,4,33.3,0,0,0,0,,1,0,1,16.4,0.42,+3.4,+0.28,38,122,31.1,361,65,25.8,33.8,86,33.7,36.8,76,6,7.9,9,0.75,13.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.75,19,14,+5,+0.42,,17.6,13.9,+3.7,+0.31,,0,0,1,0,0,0,0,0,0,60,0,0,,Champions-League,8,2020-2021
Dénes Dibusz,hu HUN,GK,hu Ferencváros,29,1990,6,6,540,6.0,17,2.83,33,20,57.6,0,1,5,0,0.0,3,3,0,0,0.0,0,0,1,13.4,0.32,-2.6,-0.44,40,87,46.0,196,29,36.7,33.8,42,35.7,33.1,44,1,2.3,2,0.33,11.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.09,5,17,-12,-2.00,,5.5,12.5,-6.9,-1.16,,0,0,0,0,0,0,0,0,0,25,0,0,,Champions-League,8,2020-2021
Ederson,br BRA,GK,eng Manchester City,26,1993,12,12,1080,12.0,5,0.42,22,16,77.3,10,1,1,7,58.3,0,0,0,0,,0,1,0,7.2,0.33,+2.2,+0.18,46,93,49.5,283,48,26.9,32.0,46,37.0,36.2,45,0,0.0,12,1.00,17.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,,0,,0,2.58,22,5,+17,+1.42,-1.58,19.2,7.3,+11.9,+0.99,-0.96,0,0,2,0,0,0,0,0,0,54,0,0,,Champions-League,8,2020-2021
David de Gea,es ESP,GK,eng Manchester Utd,29,1990,5,5,450,5.0,8,1.60,20,13,60.0,3,0,2,1,20.0,0,0,0,0,,1,1,1,6.5,0.32,-0.5,-0.10,28,56,50.0,90,18,44.4,37.7,38,42.1,35.5,39,1,2.6,2,0.40,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,83.3,90,,0,,1,1.80,14,8,+6,+1.20,+2.20,10.7,6.6,+4.1,+0.83,+0.92,0,0,0,0,0,0,0,0,0,22,0,0,,Champions-League,8,2020-2021
Pierluigi Gollini,it ITA,GK,it Atalanta,25,1995,3,3,270,3.0,1,0.33,6,5,83.3,2,0,1,2,66.7,0,0,0,0,,0,1,0,1.2,0.21,+0.2,+0.08,40,66,60.6,66,5,71.2,49.8,19,100.0,61.4,29,3,10.3,2,0.67,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,37.5,90,,0,,3,2.00,3,1,+2,+0.67,+1.27,2.5,2.4,+0.1,+0.05,+0.06,0,0,0,0,0,0,0,0,0,11,0,0,,Champions-League,8,2020-2021
Alfred Gomis,sn SEN,GK,fr Rennes,26,1993,4,4,360,4.0,7,1.75,17,12,70.6,0,1,3,0,0.0,2,2,0,0,0.0,0,0,0,6.8,0.30,-0.2,-0.05,32,77,41.6,117,20,50.4,39.2,34,52.9,42.9,45,2,4.4,0,0.00,11.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,66.7,90,,0,,1,0.25,2,7,-5,-1.25,+0.25,3.9,8.4,-4.5,-1.12,-1.67,0,0,0,0,0,0,0,0,0,20,0,0,,Champions-League,8,2020-2021
Yevgeni Gorodov,ru RUS,GK,ru Krasnodar,34,1985,2,2,180,2.0,3,1.50,12,10,83.3,0,1,1,0,0.0,1,1,0,0,0.0,0,0,0,3.4,0.20,+0.4,+0.18,21,51,41.2,53,5,71.7,47.0,19,68.4,48.3,17,1,5.9,0,0.00,8.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,33.3,90,,0,,4,0.50,2,3,-1,-0.50,+0.50,2.4,3.3,-0.9,-0.43,+0.42,0,0,2,0,0,0,0,0,0,8,0,0,,Champions-League,8,2020-2021
Péter Gulácsi,hu HUN,GK,de RB Leipzig,30,1990,8,8,720,8.0,16,2.00,33,21,60.6,4,0,4,1,12.5,4,3,1,0,25.0,1,1,1,14.4,0.33,-0.6,-0.07,41,100,41.0,264,45,34.1,33.5,41,24.4,25.9,51,3,5.9,9,1.13,14.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.50,11,16,-5,-0.62,,10.1,11.9,-1.7,-0.22,,0,0,1,0,0,0,0,0,0,46,0,0,,Champions-League,8,2020-2021
Mert Günok,tr TUR,GK,tr Başakşehir,31,1989,6,6,540,6.0,18,3.00,35,19,54.3,1,0,5,0,0.0,2,2,0,0,0.0,0,2,0,12.6,0.31,-5.4,-0.89,48,110,43.6,142,30,57.7,45.4,43,65.1,48.3,47,1,2.1,11,1.83,14.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,100.0,90,,0,,0,0.50,7,18,-11,-1.83,,4.9,14.0,-9.1,-1.51,,0,1,0,0,0,0,0,0,1,32,0,0,,Champions-League,8,2020-2021
