Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
4.0,Sun,2021-08-29,17:00,Lille,1.7,2–1,0.6,Montpellier,28859.0,Stade Pierre-Mauroy,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
4.0,Sun,2021-08-29,20:45,Reims,0.6,0–2,1.2,Paris S-G,20525.0,Stade Auguste-Delaune II,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
5.0,Fri,2021-09-10,21:00,Lorient,2.3,2–1,1.4,Lille,10271.0,Stade Yves Allainmat - Le Moustoir,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
5.0,Sat,2021-09-11,17:00,Paris S-G,2.8,4–0,1.2,Clermont Foot,47329.0,Parc des Princes,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
5.0,Sat,2021-09-11,21:00,Monaco,0.7,0–2,1.8,Marseille,8615.0,Stade Louis II.,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,13:00,Montpellier,1.2,2–0,1.0,Saint-Étienne,10402.0,Stade de la Mosson,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,15:00,Rennes,1.0,0–2,0.5,Reims,24486.0,Roazhon Park,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,15:00,Bordeaux,0.8,2–3,2.4,Lens,19763.0,Stade Matmut-Atlantique,LuÃ­s Godinho,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,15:00,Brest,1.6,1–1,1.3,Angers,10982.0,Stade Francis-Le BlÃ©,Jeremy Stinat,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,15:00,Metz,1.1,0–2,0.8,Troyes,15269.0,Stade Saint-Symphorien,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,17:00,Nantes,1.6,0–2,1.7,Nice,14597.0,Stade de la Beaujoire - Louis Fonteneau,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
5.0,Sun,2021-09-12,20:45,Lyon,1.9,3–1,1.8,Strasbourg,33267.0,Groupama Stadium,Ruddy Buquet,Match Report,,Ligue-1,13,2021-2022
6.0,Fri,2021-09-17,21:00,Strasbourg,2.0,3–0,0.5,Metz,25437.0,Stade de la Meinau,Eric Wattellier,Match Report,,Ligue-1,13,2021-2022
6.0,Sat,2021-09-18,17:00,Lens,0.7,1–0,0.9,Lille,36512.0,Stade Bollaert-Delelis,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
6.0,Sat,2021-09-18,21:00,Saint-Étienne,1.4,1–2,2.0,Bordeaux,23869.0,Stade Geoffroy-Guichard,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,13:00,Nice,1.9,2–2,2.3,Monaco,,Stade de Nice,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,15:00,Angers,1.1,1–4,2.1,Nantes,9046.0,Stade Raymond Kopa,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,15:00,Clermont Foot,0.8,1–1,0.5,Brest,11224.0,Stade Gabriel Montpied,Bastien Dechepy,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,15:00,Troyes,1.1,1–1,0.2,Montpellier,7405.0,Stade de l'Aube,Florent Batta,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,15:00,Reims,1.0,0–0,0.3,Lorient,9443.0,Stade Auguste-Delaune II,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,17:00,Marseille,2.2,2–0,1.5,Rennes,54188.0,Orange VÃ©lodrome,Willy Delajod,Match Report,,Ligue-1,13,2021-2022
6.0,Sun,2021-09-19,20:45,Paris S-G,2.0,2–1,0.6,Lyon,47611.0,Parc des Princes,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,19:00,Rennes,2.4,6–0,0.3,Clermont Foot,24109.0,Roazhon Park,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,19:00,Montpellier,1.5,3–3,1.0,Bordeaux,9585.0,Stade de la Mosson,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,19:00,Lille,0.8,2–1,1.4,Reims,32604.0,Stade Pierre-Mauroy,Johan Hamel,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,19:00,Monaco,1.9,3–1,0.4,Saint-Étienne,3579.0,Stade Louis II.,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,19:00,Nantes,1.4,3–1,0.6,Brest,19676.0,Stade de la Beaujoire - Louis Fonteneau,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,21:00,Lens,1.4,0–1,0.9,Strasbourg,,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,21:00,Lorient,0.5,1–0,2.3,Nice,10687.0,Stade Yves Allainmat - Le Moustoir,Romain Lissorgue,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,21:00,Angers,0.4,0–0,0.7,Marseille,12458.0,Stade Raymond Kopa,Ruddy Buquet,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,21:00,Metz,0.6,1–2,1.2,Paris S-G,2661.0,Stade Saint-Symphorien,JÃ©rÃ©mie Pignard,Match Report,,Ligue-1,13,2021-2022
7.0,Wed,2021-09-22,21:00,Lyon,2.5,3–1,1.2,Troyes,29714.0,Groupama Stadium,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
8.0,Sat,2021-09-25,17:00,Saint-Étienne,0.5,0–3,2.3,Nice,19980.0,Stade Geoffroy-Guichard,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
8.0,Sat,2021-09-25,19:00,Strasbourg,0.7,1–2,2.6,Lille,23762.0,Stade de la Meinau,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
8.0,Sat,2021-09-25,21:00,Paris S-G,2.2,2–0,0.2,Montpellier,47408.0,Parc des Princes,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
8.0,Sat,2021-09-25,21:00,Lyon,1.1,1–1,0.9,Lorient,36424.0,Groupama Stadium,Bastien Dechepy,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,13:00,Bordeaux,0.7,1–1,2.1,Rennes,16675.0,Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,15:00,Reims,0.7,3–1,0.8,Nantes,280.0,Stade Auguste-Delaune II,Eric Wattellier,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,15:00,Brest,1.4,1–2,0.6,Metz,10398.0,Stade Francis-Le BlÃ©,Willy Delajod,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,15:00,Troyes,1.2,1–1,1.2,Angers,6868.0,Stade de l'Aube,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,17:00,Clermont Foot,1.3,1–3,1.3,Monaco,11529.0,Stade Gabriel Montpied,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
8.0,Sun,2021-09-26,20:45,Marseille,1.8,2–3,2.0,Lens,50001.0,Orange VÃ©lodrome,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
9.0,Fri,2021-10-01,21:00,Lens,2.2,2–0,0.2,Reims,,Stade Bollaert-Delelis,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
9.0,Sat,2021-10-02,17:00,Montpellier,1.0,1–1,0.4,Strasbourg,9851.0,Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2021-2022
9.0,Sat,2021-10-02,21:00,Nice,4.2,2–1,0.5,Brest,13503.0,Stade de Nice,AntÃ³nio Nobre,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,13:00,Rennes,0.8,2–0,1.4,Paris S-G,28092.0,Roazhon Park,Ruddy Buquet,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,15:00,Monaco,1.4,3–0,0.3,Bordeaux,3667.0,Stade Louis II.,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,15:00,Angers,2.2,3–2,1.1,Metz,3989.0,Stade Raymond Kopa,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,15:00,Lorient,0.4,1–1,0.8,Clermont Foot,12611.0,Stade Yves Allainmat - Le Moustoir,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,15:00,Nantes,1.5,2–0,1.5,Troyes,15150.0,Stade de la Beaujoire - Louis Fonteneau,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,17:00,Lille,2.2,2–0,0.6,Marseille,44839.0,Stade Pierre-Mauroy,JÃ©rÃ©mie Pignard,Match Report,,Ligue-1,13,2021-2022
9.0,Sun,2021-10-03,20:45,Saint-Étienne,3.3,1–1,1.3,Lyon,33643.0,Stade Geoffroy-Guichard,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
10.0,Fri,2021-10-15,21:00,Paris S-G,1.9,2–1,1.4,Angers,47646.0,Parc des Princes,Bastien Dechepy,Match Report,,Ligue-1,13,2021-2022
10.0,Sat,2021-10-16,17:00,Clermont Foot,0.3,1–0,0.8,Lille,11537.0,Stade Gabriel Montpied,Eric Wattellier,Match Report,,Ligue-1,13,2021-2022
10.0,Sat,2021-10-16,21:00,Lyon,2.6,2–0,0.6,Monaco,50585.0,Groupama Stadium,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,13:00,Troyes,1.1,1–0,0.5,Nice,7925.0,Stade de l'Aube,Johan Hamel,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,15:00,Strasbourg,2.1,5–1,1.1,Saint-Étienne,25371.0,Stade de la Meinau,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,15:00,Bordeaux,0.7,1–1,1.5,Nantes,39510.0,Stade Matmut-Atlantique,Willy Delajod,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,15:00,Brest,0.6,1–1,0.8,Reims,9693.0,Stade Francis-Le BlÃ©,Jeremy Stinat,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,15:00,Metz,0.9,0–3,2.2,Rennes,15679.0,Stade Saint-Symphorien,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,17:00,Montpellier,1.7,1–0,1.3,Lens,12474.0,Stade de la Mosson,Florent Batta,Match Report,,Ligue-1,13,2021-2022
10.0,Sun,2021-10-17,20:45,Marseille,1.7,4–1,2.3,Lorient,57349.0,Orange VÃ©lodrome,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
11.0,Fri,2021-10-22,21:00,Saint-Étienne,1.1,2–2,0.6,Angers,19836.0,Stade Geoffroy-Guichard,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
11.0,Sat,2021-10-23,17:00,Nantes,1.0,2–1,0.7,Clermont Foot,19968.0,Stade de la Beaujoire - Louis Fonteneau,Romain Lissorgue,Match Report,,Ligue-1,13,2021-2022
11.0,Sat,2021-10-23,21:00,Lille,1.7,1–1,1.0,Brest,32613.0,Stade Pierre-Mauroy,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,13:00,Nice,2.3,3–2,2.0,Lyon,24519.0,Stade de Nice,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,15:00,Lens,2.1,4–1,0.9,Metz,35673.0,Stade Bollaert-Delelis,JÃ©rÃ©mie Pignard,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,15:00,Reims,0.7,1–2,0.6,Troyes,12326.0,Stade Auguste-Delaune II,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,15:00,Rennes,1.5,1–0,0.7,Strasbourg,27185.0,Roazhon Park,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,15:00,Lorient,1.7,1–1,1.3,Bordeaux,11678.0,Stade Yves Allainmat - Le Moustoir,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,17:00,Monaco,1.7,3–1,1.1,Montpellier,4861.0,Stade Louis II.,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
11.0,Sun,2021-10-24,20:45,Marseille,1.0,0–0,1.1,Paris S-G,65121.0,Orange VÃ©lodrome,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
3.0,Wed,2021-10-27,21:00,Nice,2.3,1–1,0.8,Marseille,,Stade de l'Aube,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
12.0,Fri,2021-10-29,21:00,Paris S-G,2.5,2–1,2.1,Lille,47874.0,Parc des Princes,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
12.0,Sat,2021-10-30,17:00,Metz,0.6,1–1,0.5,Saint-Étienne,15914.0,Stade Saint-Symphorien,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
12.0,Sat,2021-10-30,21:00,Lyon,2.0,2–1,2.2,Lens,50373.0,Groupama Stadium,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,13:00,Angers,1.1,1–2,1.0,Nice,6788.0,Stade Raymond Kopa,Willy Delajod,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,15:00,Strasbourg,2.5,4–0,1.2,Lorient,24002.0,Stade de la Meinau,Florent Batta,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,15:00,Troyes,1.6,2–2,1.4,Rennes,8550.0,Stade de l'Aube,Jeremy Stinat,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,15:00,Montpellier,1.3,2–0,0.8,Nantes,11267.0,Stade de la Mosson,Bastien Dechepy,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,15:00,Bordeaux,1.8,3–2,1.2,Reims,11020.0,Stade Matmut-Atlantique,Eric Wattellier,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,17:00,Brest,1.5,2–0,0.4,Monaco,12463.0,Stade Francis-Le BlÃ©,Johan Hamel,Match Report,,Ligue-1,13,2021-2022
12.0,Sun,2021-10-31,20:45,Clermont Foot,0.9,0–1,1.5,Marseille,12240.0,Stade Gabriel Montpied,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
13.0,Fri,2021-11-05,21:00,Lens,3.2,4–0,0.6,Troyes,35706.0,Stade Bollaert-Delelis,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
13.0,Sat,2021-11-06,17:00,Lille,1.7,1–1,0.9,Angers,33305.0,Stade Pierre-Mauroy,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
13.0,Sat,2021-11-06,21:00,Bordeaux,1.3,2–3,1.6,Paris S-G,41172.0,Stade Matmut-Atlantique,Ruddy Buquet,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,13:00,Marseille,1.3,0–0,1.4,Metz,61539.0,Orange VÃ©lodrome,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,15:00,Saint-Étienne,2.1,3–2,1.1,Clermont Foot,,Stade Geoffroy-Guichard,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,15:00,Lorient,1.2,1–2,2.5,Brest,14649.0,Stade Yves Allainmat - Le Moustoir,Romain Lissorgue,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,15:00,Reims,0.3,0–0,0.7,Monaco,12080.0,Stade Auguste-Delaune II,JÃ©rÃ©mie Pignard,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,15:00,Nantes,1.8,2–2,2.1,Strasbourg,18853.0,Stade de la Beaujoire - Louis Fonteneau,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,17:00,Nice,1.6,0–1,0.5,Montpellier,20157.0,Stade de Nice,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
13.0,Sun,2021-11-07,20:45,Rennes,3.8,4–1,1.1,Lyon,28222.0,Roazhon Park,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
14.0,Fri,2021-11-19,21:00,Monaco,1.2,2–2,2.1,Lille,3778.0,Stade Louis II.,Willy Delajod,Match Report,,Ligue-1,13,2021-2022
14.0,Sat,2021-11-20,17:00,Paris S-G,1.7,3–1,1.9,Nantes,47777.0,Parc des Princes,Jeremy Stinat,Match Report,,Ligue-1,13,2021-2022
14.0,Sat,2021-11-20,21:00,Rennes,3.0,2–0,1.0,Montpellier,27003.0,Roazhon Park,Mikael Lesage,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,13:00,Brest,1.1,4–0,1.4,Lens,12462.0,Stade Francis-Le BlÃ©,Eric Wattellier,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,15:00,Strasbourg,1.8,1–1,1.0,Reims,24439.0,Stade de la Meinau,Amaury Delerue,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,15:00,Metz,1.4,3–3,2.4,Bordeaux,16077.0,Stade Saint-Symphorien,BenoÃ®t Millot,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,15:00,Angers,1.3,1–0,0.9,Lorient,6971.0,Stade Raymond Kopa,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,15:00,Troyes,1.2,0–1,1.2,Saint-Étienne,10644.0,Stade de l'Aube,Florent Batta,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,17:00,Clermont Foot,0.9,1–2,0.5,Nice,11683.0,Stade Gabriel Montpied,StÃ©phanie Frappart,Match Report,,Ligue-1,13,2021-2022
14.0,Sun,2021-11-21,20:45,Lyon,,0–0,,Marseille,,Groupama Stadium,Ruddy Buquet,Match Report,Match Suspended,Ligue-1,13,2021-2022
15.0,Fri,2021-11-26,21:00,Lens,1.0,2–2,1.5,Angers,35713.0,Stade Bollaert-Delelis,Florent Batta,Match Report,,Ligue-1,13,2021-2022
15.0,Sat,2021-11-27,17:00,Lille,1.3,1–1,0.6,Nantes,30419.0,Stade Pierre-Mauroy,Johan Hamel,Match Report,,Ligue-1,13,2021-2022
15.0,Sat,2021-11-27,21:00,Nice,1.5,0–1,0.4,Metz,17033.0,Stade de Nice,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,13:00,Saint-Étienne,0.8,1–3,3.2,Paris S-G,24586.0,Stade Geoffroy-Guichard,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,15:00,Lorient,0.9,0–2,1.4,Rennes,16321.0,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,15:00,Reims,0.9,1–0,0.5,Clermont Foot,8420.0,Stade Auguste-Delaune II,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,15:00,Bordeaux,1.5,1–2,2.8,Brest,15280.0,Stade Matmut-Atlantique,Pierre Gaillouste,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,15:00,Monaco,1.7,1–1,1.0,Strasbourg,3478.0,Stade Louis II.,Antony Gautier,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,17:00,Montpellier,1.5,0–1,0.9,Lyon,14747.0,Stade de la Mosson,Thomas LÃ©onard,Match Report,,Ligue-1,13,2021-2022
15.0,Sun,2021-11-28,20:45,Marseille,1.4,1–0,0.1,Troyes,,Orange VÃ©lodrome,JÃ©rÃ©mie Pignard,Match Report,,Ligue-1,13,2021-2022
16.0,Wed,2021-12-01,19:00,Troyes,,,,Lorient,,Stade de l'Aube,,Head-to-Head,,Ligue-1,13,2021-2022
16.0,Wed,2021-12-01,19:00,Brest,,,,Saint-Étienne,,Stade Francis-Le BlÃ©,,Head-to-Head,,Ligue-1,13,2021-2022
