Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,28,26,58.0,38,418,3420,38.0,69,52,65,4,5,73,2,1.82,1.37,3.18,1.71,3.08,58.0,54.1,45.5,99.6,1.53,1.2,2.72,1.42,2.62,466,159,34.1,12.26,4.18,0.14,0.41,16.2,11,0.12,11.0,10.9,18313,22178,82.6,350915,109823,7357,8259,89.1,8113,9173,88.4,2530,3943,64.2,6.5,361,1242,430,75,1543,20240,1938,76,3240,580,473,210,32,56,7,16124,2800,3254,6548,13411,779,821,304,77,330,538,541,769,20.24,607,49,44,23,16,116,3.05,92,6,4,5,7,2,626,404,300,250,76,197,34.1,381,1674,28.9,1839,2713,1233,2,421,1011,955,11,26636,2699,1118,599,60.9,393,24,18531,208,466,460,21153,18313,86.6,1686,90,100,83,,113,26,153,1.84,73,51,22,0.58,58.0,54.1,3.9,0.1,1,414,4,6,2,3309,494,594,45.4,Premier-League,9,2018-2019
Bournemouth,28,26,46.8,38,418,3420,38.0,55,43,48,7,9,60,1,1.45,1.13,2.58,1.26,2.39,54.2,47.4,37.8,85.1,1.43,0.99,2.42,1.25,2.24,430,153,35.6,11.32,4.03,0.11,0.31,16.5,14,0.11,0.8,0.6,13480,17433,77.3,264047,97476,5361,6307,85.0,5979,7090,84.3,1942,3395,57.2,5.2,317,985,348,78,1277,15487,1946,35,2861,415,453,189,28,33,7,11493,2358,3582,5103,9973,855,823,280,52,388,441,497,659,17.34,475,65,39,43,9,96,2.53,63,7,8,6,10,2,522,326,277,191,54,159,32.6,328,1537,23.7,2432,2816,1238,4,437,901,1097,7,22059,2567,961,562,58.0,358,22,13680,151,500,473,16237,13480,83.0,1468,90,100,86,,104,17,162,1.18,56,70,-14,-0.37,54.2,55.7,-1.5,-0.04,0,342,8,5,3,3452,584,615,48.7,Premier-League,9,2018-2019
Brighton,21,27,42.6,38,418,3420,38.0,35,24,30,5,6,61,4,0.92,0.63,1.55,0.79,1.42,34.1,29.6,22.7,52.3,0.9,0.6,1.5,0.78,1.38,366,100,27.3,9.63,2.63,0.08,0.3,16.9,12,0.08,0.9,0.4,11586,15704,73.8,246203,90785,4343,5178,83.9,4761,5856,81.3,2233,4021,55.5,1.3,281,894,218,81,918,13887,1817,22,2433,700,408,154,51,35,6,8881,2492,4331,3678,9471,928,871,207,87,395,369,415,582,15.32,392,75,33,38,11,54,1.42,28,8,2,8,7,1,709,437,397,225,87,197,33.7,387,1607,25.2,2544,2672,1149,2,455,1117,1069,9,20219,2574,671,519,57.6,346,15,11852,101,483,403,14607,11586,79.3,1136,90,100,84,,99,22,167,0.95,35,60,-25,-0.66,34.1,56.0,-21.9,-0.58,1,468,5,9,0,3377,683,677,50.2,Premier-League,9,2018-2019
Burnley,23,28,41.2,38,418,3420,38.0,43,32,41,2,2,75,1,1.13,0.84,1.97,1.08,1.92,40.7,39.1,25.6,64.7,1.07,0.67,1.74,1.03,1.7,355,114,32.1,9.34,3.0,0.12,0.36,15.1,14,0.11,2.3,1.9,10157,14609,69.5,216618,89101,4071,4922,82.7,3901,5002,78.0,2005,4136,48.5,6.4,245,898,251,82,957,12729,1880,30,2617,496,453,138,63,13,9,7264,2316,5029,4349,7415,1076,890,182,96,440,281,394,518,13.63,343,76,14,36,10,62,1.63,40,8,1,10,2,1,617,355,303,251,63,209,36.5,363,1481,24.2,2117,2642,1350,10,494,1026,1219,17,19175,2613,707,400,56.0,241,6,10215,66,488,366,13215,10157,76.9,1116,90,100,86,,86,18,180,1.05,45,68,-23,-0.61,40.7,63.0,-22.3,-0.59,0,365,1,3,4,3576,884,883,50.0,Premier-League,9,2018-2019
Cardiff City,25,27,35.6,38,418,3420,38.0,33,20,30,3,4,66,1,0.87,0.53,1.39,0.79,1.32,39.5,36.5,22.4,58.9,1.04,0.59,1.63,0.96,1.55,408,112,27.5,10.74,2.95,0.07,0.27,16.9,13,0.09,-6.5,-6.5,7220,11620,62.1,154563,71373,2988,3863,77.3,2661,3735,71.2,1452,3545,41.0,-2.4,265,752,188,61,791,9803,1817,18,2166,355,381,167,56,27,8,5328,1713,4579,2691,6332,930,794,107,70,407,306,370,570,15.0,374,78,32,38,8,51,1.34,35,4,3,7,2,0,692,416,374,244,74,193,32.3,405,1817,26.0,2623,3195,1169,5,514,1199,1011,9,16206,2325,749,488,60.0,321,13,8140,103,438,428,10395,7220,69.5,1092,90,100,85,,109,18,157,0.89,34,69,-35,-0.92,39.5,61.4,-21.9,-0.58,0,380,2,6,0,3677,857,829,50.8,Premier-League,9,2018-2019
Chelsea,24,27,62.8,38,418,3420,38.0,61,52,56,5,5,49,0,1.61,1.37,2.97,1.47,2.84,58.2,54.4,45.0,99.4,1.53,1.18,2.72,1.43,2.62,596,190,31.9,15.68,5.0,0.09,0.29,17.3,30,0.09,2.8,1.6,22838,26480,86.2,413751,126026,10389,11414,91.0,9357,10441,89.6,2722,3838,70.9,7.0,467,1770,455,78,1826,24699,1781,61,3789,687,494,215,52,48,10,20227,2923,3330,4977,19508,693,753,298,75,322,539,503,1003,26.39,791,58,53,51,13,111,2.92,79,7,11,6,7,1,644,428,307,245,92,184,34.6,348,1719,29.2,1822,2523,1532,5,419,1009,663,5,30760,2303,1180,686,67.3,490,15,22554,258,427,558,25670,22838,89.0,2027,90,100,85,,113,20,153,1.89,63,39,24,0.63,58.2,35.0,23.2,0.61,0,341,5,2,0,3505,440,414,51.5,Premier-League,9,2018-2019
Crystal Palace,26,27,45.0,38,418,3420,38.0,48,33,38,10,11,58,2,1.26,0.87,2.13,1.0,1.87,50.9,42.9,31.1,74.0,1.34,0.82,2.16,1.13,1.95,487,136,27.9,12.82,3.58,0.08,0.28,17.0,16,0.09,-2.9,-4.9,12739,16642,76.5,237901,93058,5740,6621,86.7,5018,5988,83.8,1729,3350,51.6,1.9,348,991,294,67,1222,14750,1892,44,2749,403,402,205,46,35,16,10820,2180,3642,5204,9308,634,808,242,69,322,394,472,762,20.05,533,65,64,42,12,83,2.18,48,6,7,8,12,2,774,461,423,262,89,234,37.3,394,1709,26.0,2842,2636,1098,1,539,1232,1112,14,21793,2432,1041,773,62.1,513,20,13828,208,477,536,15527,12739,82.0,1395,90,100,87,,92,14,174,1.29,51,53,-2,-0.05,50.9,47.9,3.0,0.08,1,390,9,5,1,3496,596,664,47.3,Premier-League,9,2018-2019
Everton,23,25,51.5,38,418,3420,38.0,53,34,51,2,5,56,4,1.39,0.89,2.29,1.34,2.24,47.3,43.3,30.4,73.7,1.24,0.8,2.04,1.14,1.94,490,159,32.4,12.89,4.18,0.1,0.32,16.2,20,0.09,5.7,7.7,13829,18085,76.5,277190,100524,5559,6521,85.2,5827,6982,83.5,2243,3933,57.0,3.6,335,1168,296,89,1334,16052,2033,32,3241,600,514,215,39,84,17,11451,2483,4151,4651,10778,932,943,227,67,449,471,495,732,19.26,477,80,55,51,17,81,2.13,53,4,11,10,2,1,756,458,384,276,96,199,36.4,348,1830,28.8,2157,2812,1376,0,458,1280,1081,15,23165,2318,931,614,55.5,376,21,14264,148,582,519,16910,13829,81.8,1511,90,100,85,,111,16,155,1.42,54,46,8,0.21,47.3,46.4,0.9,0.02,1,436,4,5,2,3785,793,771,50.7,Premier-League,9,2018-2019
Fulham,28,26,48.6,38,418,3420,38.0,33,24,31,2,3,70,2,0.87,0.63,1.5,0.82,1.45,39.0,36.7,28.2,64.9,1.03,0.74,1.77,0.97,1.71,441,136,30.8,11.61,3.58,0.07,0.23,18.3,10,0.08,-6.0,-5.7,15179,19223,79.0,289628,104263,6546,7392,88.6,6399,7490,85.4,1987,3704,53.6,-4.2,333,1050,244,56,1190,17410,1813,28,3244,456,379,160,34,34,11,12746,2341,4136,5956,10892,882,765,253,84,377,437,415,710,18.68,535,57,49,21,10,58,1.53,40,3,7,5,3,0,625,404,344,229,52,214,36.8,367,1669,26.7,2443,2684,1134,3,441,1139,1064,8,23963,2764,688,674,62.5,454,34,15447,112,462,511,18150,15179,83.6,1363,90,100,84,,108,22,158,0.68,34,81,-47,-1.24,39.0,65.4,-26.4,-0.7,2,428,2,7,2,3573,632,619,50.5,Premier-League,9,2018-2019
Huddersfield,31,26,47.0,38,418,3420,38.0,20,13,19,1,1,56,4,0.53,0.34,0.87,0.5,0.84,29.4,28.6,21.0,49.6,0.77,0.55,1.33,0.75,1.31,399,115,28.8,10.5,3.03,0.05,0.17,18.1,15,0.07,-9.4,-9.6,13030,17503,74.4,261912,98395,5339,6320,84.5,5341,6570,81.3,2170,3977,54.6,-8.0,282,1022,239,96,1087,15584,1919,25,3362,459,509,162,43,35,9,10533,2343,4627,4584,10198,973,927,162,56,402,437,507,588,15.47,418,68,20,33,20,31,0.82,21,5,0,2,2,1,754,434,357,312,85,232,32.7,478,1901,27.2,2477,3148,1352,4,500,1308,845,8,22091,2206,681,529,53.7,310,15,13288,94,431,443,16159,13030,80.6,1287,90,100,84,,107,22,159,0.42,22,76,-54,-1.42,29.4,63.8,-34.5,-0.91,1,427,1,8,1,3730,722,692,51.1,Premier-League,9,2018-2019
