Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
3.0,Sun,2021-08-29,19:30,Rayo Vallecano,2.1,4–0,0.5,Granada,583.0,Estadio del Rayo Vallecano,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
3.0,Sun,2021-08-29,19:30,Cádiz,1.6,2–3,2.4,Osasuna,7452.0,Estadio Nuevo Mirandilla,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
3.0,Sun,2021-08-29,22:00,Atlético Madrid,1.8,2–2,0.6,Villarreal,26840.0,Estadio Wanda Metropolitano,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
4.0,Sat,2021-09-11,18:30,Levante,1.0,1–1,2.6,Rayo Vallecano,12974.0,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
4.0,Sat,2021-09-11,21:00,Athletic Club,1.8,2–0,0.2,Mallorca,14566.0,San MamÃ©s,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
4.0,Sun,2021-09-12,14:00,Espanyol,0.5,1–2,1.0,Atlético Madrid,15321.0,RCDE Stadium,Juan MartÃ­nez,Match Report,,La-Liga,12,2021-2022
4.0,Sun,2021-09-12,16:15,Osasuna,0.7,1–4,0.9,Valencia,13940.0,Estadio El Sadar,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
4.0,Sun,2021-09-12,18:30,Cádiz,0.3,0–2,2.0,Real Sociedad,11826.0,Estadio Nuevo Mirandilla,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
4.0,Sun,2021-09-12,21:00,Real Madrid,3.4,5–2,1.8,Celta Vigo,19874.0,Estadio Santiago BernabÃ©u,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
4.0,Mon,2021-09-13,20:00,Getafe,0.4,0–1,0.9,Elche,6853.0,Coliseum Alfonso PÃ©rez,Mario Melero,Match Report,,La-Liga,12,2021-2022
4.0,Mon,2021-09-13,22:00,Granada,0.5,1–2,2.5,Betis,10201.0,Estadio Nuevo Los CÃ¡rmenes,Guillermo Cuadra,Match Report,,La-Liga,12,2021-2022
5.0,Fri,2021-09-17,21:00,Celta Vigo,1.1,1–2,1.1,Cádiz,6754.0,Estadio de BalaÃ­dos,Isidro DÃ­az de Mera,Match Report,,La-Liga,12,2021-2022
5.0,Sat,2021-09-18,14:00,Rayo Vallecano,2.0,3–0,1.1,Getafe,3280.0,Estadio del Rayo Vallecano,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
5.0,Sat,2021-09-18,16:15,Atlético Madrid,0.9,0–0,0.9,Athletic Club,38798.0,Estadio Wanda Metropolitano,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
5.0,Sat,2021-09-18,18:30,Elche,0.5,1–1,1.3,Levante,11507.0,Estadio Manuel MartÃ­nez Valero,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
5.0,Sat,2021-09-18,21:00,Alavés,0.4,0–2,1.1,Osasuna,8176.0,Estadio de Mendizorroza,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2021-2022
5.0,Sun,2021-09-19,14:00,Mallorca,0.4,0–0,1.3,Villarreal,9168.0,Iberostar Estadi,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
5.0,Sun,2021-09-19,16:15,Real Sociedad,1.3,0–0,0.8,Sevilla,23757.0,Estadio Municipal de Anoeta,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
5.0,Sun,2021-09-19,18:30,Betis,2.1,2–2,1.2,Espanyol,30189.0,Estadio Benito VillamarÃ­n,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
5.0,Sun,2021-09-19,21:00,Valencia,0.8,1–2,1.0,Real Madrid,26689.0,Estadio de Mestalla,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
5.0,Mon,2021-09-20,21:00,Barcelona,1.1,1–1,0.6,Granada,27097.0,Camp Nou,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
6.0,Tue,2021-09-21,19:30,Getafe,0.4,1–2,1.1,Atlético Madrid,8950.0,Coliseum Alfonso PÃ©rez,Guillermo Cuadra,Match Report,,La-Liga,12,2021-2022
6.0,Tue,2021-09-21,22:00,Athletic Club,0.8,1–2,0.9,Rayo Vallecano,16236.0,San MamÃ©s,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2021-2022
6.0,Tue,2021-09-21,22:00,Levante,1.6,0–2,0.6,Celta Vigo,11989.0,Estadio Ciudad de Valencia,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
6.0,Wed,2021-09-22,19:30,Espanyol,1.5,1–0,0.4,Alavés,14254.0,RCDE Stadium,Mario Melero,Match Report,,La-Liga,12,2021-2022
6.0,Wed,2021-09-22,19:30,Sevilla,0.9,3–1,0.6,Valencia,23654.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
6.0,Wed,2021-09-22,22:00,Villarreal,2.8,4–1,1.2,Elche,8234.0,Estadio de la CerÃ¡mica,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
6.0,Wed,2021-09-22,22:00,Real Madrid,2.9,6–1,1.1,Mallorca,20113.0,Estadio Santiago BernabÃ©u,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
6.0,Thu,2021-09-23,19:30,Osasuna,0.9,1–3,2.3,Betis,13758.0,Estadio El Sadar,Juan MartÃ­nez,Match Report,,La-Liga,12,2021-2022
6.0,Thu,2021-09-23,19:30,Granada,1.2,2–3,1.8,Real Sociedad,9552.0,Estadio Nuevo Los CÃ¡rmenes,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2021-2022
6.0,Thu,2021-09-23,22:00,Cádiz,1.6,0–0,0.7,Barcelona,12180.0,Estadio Nuevo Mirandilla,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
7.0,Sat,2021-09-25,14:00,Alavés,0.6,1–0,0.7,Atlético Madrid,9836.0,Estadio de Mendizorroza,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
7.0,Sat,2021-09-25,16:15,Valencia,0.8,1–1,0.9,Athletic Club,13680.0,Estadio de Mestalla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2021-2022
7.0,Sat,2021-09-25,18:30,Sevilla,1.5,2–0,0.7,Espanyol,23956.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
7.0,Sat,2021-09-25,21:00,Real Madrid,1.2,0–0,0.8,Villarreal,23985.0,Estadio Santiago BernabÃ©u,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
7.0,Sun,2021-09-26,14:00,Mallorca,2.3,2–3,1.4,Osasuna,9359.0,Iberostar Estadi,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
7.0,Sun,2021-09-26,16:15,Barcelona,3.4,3–0,1.2,Levante,35334.0,Camp Nou,Isidro DÃ­az de Mera,Match Report,,La-Liga,12,2021-2022
7.0,Sun,2021-09-26,18:30,Real Sociedad,2.5,1–0,0.6,Elche,23941.0,Estadio Municipal de Anoeta,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
7.0,Sun,2021-09-26,18:30,Rayo Vallecano,1.4,3–1,0.8,Cádiz,5903.0,Estadio del Rayo Vallecano,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
7.0,Sun,2021-09-26,21:00,Betis,2.4,2–0,0.6,Getafe,29825.0,Estadio Benito VillamarÃ­n,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
7.0,Mon,2021-09-27,21:00,Celta Vigo,1.5,1–0,0.6,Granada,6375.0,Estadio de BalaÃ­dos,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
8.0,Fri,2021-10-01,21:00,Athletic Club,2.6,1–0,0.8,Alavés,28665.0,San MamÃ©s,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
8.0,Sat,2021-10-02,14:00,Osasuna,0.6,1–0,0.2,Rayo Vallecano,19238.0,Estadio El Sadar,Mario Melero,Match Report,,La-Liga,12,2021-2022
8.0,Sat,2021-10-02,16:15,Mallorca,0.7,1–0,1.1,Levante,11803.0,Iberostar Estadi,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
8.0,Sat,2021-10-02,18:30,Cádiz,0.2,0–0,1.4,Valencia,14794.0,Estadio Nuevo Mirandilla,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2021-2022
8.0,Sat,2021-10-02,21:00,Atlético Madrid,1.0,2–0,0.9,Barcelona,60594.0,Estadio Wanda Metropolitano,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
8.0,Sun,2021-10-03,14:00,Elche,1.5,1–0,0.5,Celta Vigo,11299.0,Estadio Manuel MartÃ­nez Valero,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2021-2022
8.0,Sun,2021-10-03,16:15,Espanyol,1.5,2–1,1.4,Real Madrid,23377.0,RCDE Stadium,Guillermo Cuadra,Match Report,,La-Liga,12,2021-2022
8.0,Sun,2021-10-03,18:30,Villarreal,3.0,2–0,0.5,Betis,16719.0,Estadio de la CerÃ¡mica,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
8.0,Sun,2021-10-03,18:30,Getafe,0.7,1–1,0.8,Real Sociedad,8463.0,Coliseum Alfonso PÃ©rez,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
8.0,Sun,2021-10-03,21:00,Granada,0.1,1–0,1.6,Sevilla,12334.0,Estadio Nuevo Los CÃ¡rmenes,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
9.0,Sat,2021-10-16,18:30,Levante,0.9,0–0,0.7,Getafe,14551.0,Estadio Ciudad de Valencia,Mario Melero,Match Report,,La-Liga,12,2021-2022
9.0,Sat,2021-10-16,21:00,Real Sociedad,0.7,1–0,0.5,Mallorca,30831.0,Estadio Municipal de Anoeta,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
9.0,Sun,2021-10-17,14:00,Rayo Vallecano,1.3,2–1,0.5,Elche,6989.0,Estadio del Rayo Vallecano,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
9.0,Sun,2021-10-17,16:15,Celta Vigo,1.0,0–1,0.9,Sevilla,10774.0,Estadio de BalaÃ­dos,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
9.0,Sun,2021-10-17,18:30,Villarreal,0.5,1–2,0.9,Osasuna,14831.0,Estadio de la CerÃ¡mica,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
9.0,Sun,2021-10-17,21:00,Barcelona,1.9,3–1,0.5,Valencia,47317.0,Camp Nou,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
9.0,Mon,2021-10-18,19:00,Alavés,1.4,0–1,1.4,Betis,10227.0,Estadio de Mendizorroza,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
9.0,Mon,2021-10-18,21:00,Espanyol,1.6,2–0,0.6,Cádiz,15678.0,RCDE Stadium,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
10.0,Fri,2021-10-22,21:00,Osasuna,1.0,1–1,0.6,Granada,21128.0,Estadio El Sadar,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
10.0,Sat,2021-10-23,14:00,Valencia,1.4,2–2,0.5,Mallorca,29139.0,Estadio de Mestalla,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
10.0,Sat,2021-10-23,16:15,Cádiz,1.6,0–2,1.6,Alavés,13790.0,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
10.0,Sat,2021-10-23,18:30,Elche,1.2,2–2,1.1,Espanyol,13449.0,Estadio Manuel MartÃ­nez Valero,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
10.0,Sat,2021-10-23,21:00,Athletic Club,2.6,2–1,0.6,Villarreal,38698.0,San MamÃ©s,Guillermo Cuadra,Match Report,,La-Liga,12,2021-2022
10.0,Sun,2021-10-24,14:00,Sevilla,1.4,5–3,1.8,Levante,30601.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2021-2022
10.0,Sun,2021-10-24,16:15,Barcelona,1.6,1–2,1.2,Real Madrid,86422.0,Camp Nou,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
10.0,Sun,2021-10-24,18:30,Betis,1.5,3–2,1.2,Rayo Vallecano,45362.0,Estadio Benito VillamarÃ­n,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
10.0,Sun,2021-10-24,21:00,Atlético Madrid,1.6,2–2,0.9,Real Sociedad,50032.0,Estadio Wanda Metropolitano,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2021-2022
10.0,Mon,2021-10-25,21:00,Getafe,0.7,0–3,2.2,Celta Vigo,7630.0,Coliseum Alfonso PÃ©rez,Juan MartÃ­nez,Match Report,,La-Liga,12,2021-2022
11.0,Tue,2021-10-26,19:00,Alavés,1.4,1–0,0.3,Elche,10206.0,Estadio de Mendizorroza,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
11.0,Tue,2021-10-26,21:00,Espanyol,1.2,1–1,3.3,Athletic Club,16196.0,RCDE Stadium,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
11.0,Tue,2021-10-26,21:30,Villarreal,1.9,3–3,1.0,Cádiz,12190.0,Estadio de la CerÃ¡mica,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2021-2022
11.0,Wed,2021-10-27,19:00,Rayo Vallecano,1.0,1–0,2.8,Barcelona,9340.0,Estadio del Rayo Vallecano,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
11.0,Wed,2021-10-27,19:00,Mallorca,1.9,1–1,1.0,Sevilla,15125.0,Iberostar Estadi,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
11.0,Wed,2021-10-27,20:00,Betis,2.1,4–1,1.7,Valencia,43123.0,Estadio Benito VillamarÃ­n,Isidro DÃ­az de Mera,Match Report,,La-Liga,12,2021-2022
11.0,Wed,2021-10-27,21:30,Real Madrid,0.8,0–0,0.8,Osasuna,35691.0,Estadio Santiago BernabÃ©u,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
11.0,Thu,2021-10-28,19:00,Celta Vigo,1.4,0–2,1.8,Real Sociedad,8726.0,Estadio de BalaÃ­dos,Mario Melero,Match Report,,La-Liga,12,2021-2022
11.0,Thu,2021-10-28,20:00,Granada,2.2,1–1,0.5,Getafe,13651.0,Estadio Nuevo Los CÃ¡rmenes,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
11.0,Thu,2021-10-28,21:30,Levante,1.8,2–2,0.8,Atlético Madrid,16298.0,Estadio Ciudad de Valencia,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
12.0,Sat,2021-10-30,14:00,Elche,1.3,1–2,1.1,Real Madrid,23010.0,Estadio Manuel MartÃ­nez Valero,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
12.0,Sat,2021-10-30,16:15,Sevilla,2.1,2–0,0.5,Osasuna,20335.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
12.0,Sat,2021-10-30,18:30,Valencia,1.4,2–0,0.8,Villarreal,31487.0,Estadio de Mestalla,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2021-2022
12.0,Sat,2021-10-30,21:00,Barcelona,1.4,1–1,0.8,Alavés,37278.0,Camp Nou,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
12.0,Sun,2021-10-31,14:00,Cádiz,1.9,1–1,1.2,Mallorca,11790.0,Estadio Nuevo Mirandilla,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2021-2022
12.0,Sun,2021-10-31,16:15,Atlético Madrid,2.3,3–0,0.5,Betis,56838.0,Estadio Wanda Metropolitano,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
12.0,Sun,2021-10-31,18:30,Getafe,0.9,2–1,0.8,Espanyol,4721.0,Coliseum Alfonso PÃ©rez,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
12.0,Sun,2021-10-31,21:00,Real Sociedad,1.0,1–1,1.1,Athletic Club,37066.0,Estadio Municipal de Anoeta,Juan MartÃ­nez,Match Report,,La-Liga,12,2021-2022
12.0,Mon,2021-11-01,18:30,Rayo Vallecano,0.6,0–0,0.4,Celta Vigo,9580.0,Estadio del Rayo Vallecano,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
12.0,Mon,2021-11-01,21:00,Levante,1.4,0–3,1.4,Granada,14512.0,Estadio Ciudad de Valencia,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
13.0,Fri,2021-11-05,21:00,Athletic Club,0.7,0–1,0.5,Cádiz,37581.0,San MamÃ©s,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
13.0,Sat,2021-11-06,14:00,Espanyol,1.5,2–0,1.5,Granada,19050.0,RCDE Stadium,Isidro DÃ­az de Mera,Match Report,,La-Liga,12,2021-2022
13.0,Sat,2021-11-06,16:15,Celta Vigo,1.7,3–3,0.8,Barcelona,13146.0,Estadio de BalaÃ­dos,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2021-2022
13.0,Sat,2021-11-06,18:30,Alavés,1.5,2–1,0.6,Levante,12176.0,Estadio de Mendizorroza,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
13.0,Sat,2021-11-06,21:00,Real Madrid,2.1,2–1,1.3,Rayo Vallecano,43283.0,Estadio Santiago BernabÃ©u,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
13.0,Sun,2021-11-07,14:00,Villarreal,1.1,1–0,0.3,Getafe,13504.0,Estadio de la CerÃ¡mica,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
13.0,Sun,2021-11-07,16:15,Valencia,0.9,3–3,1.9,Atlético Madrid,37472.0,Estadio de Mestalla,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
13.0,Sun,2021-11-07,18:30,Osasuna,0.5,0–2,1.3,Real Sociedad,21741.0,Estadio El Sadar,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
13.0,Sun,2021-11-07,18:30,Mallorca,2.0,2–2,0.6,Elche,12933.0,Iberostar Estadi,Mario Melero,Match Report,,La-Liga,12,2021-2022
13.0,Sun,2021-11-07,21:00,Betis,0.3,0–2,1.6,Sevilla,50534.0,Estadio Benito VillamarÃ­n,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
14.0,Fri,2021-11-19,21:00,Levante,0.7,0–0,0.7,Athletic Club,15230.0,Estadio Ciudad de Valencia,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2021-2022
14.0,Sat,2021-11-20,14:00,Celta Vigo,1.0,1–1,2.5,Villarreal,10086.0,Estadio de BalaÃ­dos,Alberola Rojas,Match Report,,La-Liga,12,2021-2022
14.0,Sat,2021-11-20,16:15,Sevilla,1.6,2–2,1.7,Alavés,25208.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Alejandro MuÃ±Ã­z,Match Report,,La-Liga,12,2021-2022
14.0,Sat,2021-11-20,18:30,Atlético Madrid,1.1,1–0,0.3,Osasuna,53261.0,Estadio Wanda Metropolitano,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2021-2022
14.0,Sat,2021-11-20,21:00,Barcelona,1.5,1–0,1.0,Espanyol,74418.0,Camp Nou,Carlos del Cerro,Match Report,,La-Liga,12,2021-2022
14.0,Sun,2021-11-21,14:00,Getafe,1.3,4–0,0.4,Cádiz,8825.0,Coliseum Alfonso PÃ©rez,Ricardo de Burgos,Match Report,,La-Liga,12,2021-2022
14.0,Sun,2021-11-21,16:15,Granada,0.9,1–4,3.5,Real Madrid,17460.0,Estadio Nuevo Los CÃ¡rmenes,Juan MartÃ­nez,Match Report,,La-Liga,12,2021-2022
14.0,Sun,2021-11-21,18:30,Elche,1.3,0–3,1.9,Betis,16127.0,Estadio Manuel MartÃ­nez Valero,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2021-2022
14.0,Sun,2021-11-21,21:00,Real Sociedad,0.4,0–0,0.5,Valencia,28635.0,Estadio Municipal de Anoeta,Mario Melero,Match Report,,La-Liga,12,2021-2022
14.0,Mon,2021-11-22,21:00,Rayo Vallecano,2.6,3–1,0.8,Mallorca,6708.0,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,,La-Liga,12,2021-2022
15.0,Fri,2021-11-26,21:00,Athletic Club,1.2,2–2,1.3,Granada,32651.0,San MamÃ©s,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2021-2022
15.0,Sat,2021-11-27,14:00,Alavés,1.2,1–2,1.3,Celta Vigo,10093.0,Estadio de Mendizorroza,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2021-2022
15.0,Sat,2021-11-27,16:15,Valencia,1.5,1–1,1.6,Rayo Vallecano,30030.0,Estadio de Mestalla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2021-2022
15.0,Sat,2021-11-27,18:30,Mallorca,0.4,0–0,0.8,Getafe,8635.0,Iberostar Estadi,Santiago Jaime,Match Report,,La-Liga,12,2021-2022
15.0,Sat,2021-11-27,21:00,Villarreal,1.4,1–3,3.1,Barcelona,19050.0,Estadio de la CerÃ¡mica,CÃ©sar Soto,Match Report,,La-Liga,12,2021-2022
15.0,Sun,2021-11-28,14:00,Betis,2.5,3–1,0.2,Levante,45012.0,Estadio Benito VillamarÃ­n,Miguel Ãngel Ortiz Arias,Match Report,,La-Liga,12,2021-2022
15.0,Sun,2021-11-28,16:15,Espanyol,0.5,1–0,1.8,Real Sociedad,19935.0,RCDE Stadium,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2021-2022
15.0,Sun,2021-11-28,18:30,Cádiz,1.0,1–4,3.4,Atlético Madrid,16861.0,Estadio Nuevo Mirandilla,JesÃºs Gil,Match Report,,La-Liga,12,2021-2022
