Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Anel Ahmedhodzic,ba BIH,DF,se Malmö,22,1999,5,5,412,4.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,188,229,82.1,3967,1585,66,77,85.7,90,100,90.0,31,43,72.1,-0.1,1,14,3,0,23,220,9,0,28,8,0,0,0,0,0,160,23,46,21,196,9,0,1,0,4,4,8,1,0.22,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,4,0,1,2,40.0,3,19,43.2,29,9,6,0,6,17,22,0,279,40,0,1,100.0,1,0,163,0,2,2,181,176,97.2,0,82,76.3,82,4,0,,0,1.25,1,8,-7,-1.53,+2.69,1.9,11.4,-9.5,-2.08,+0.07,0,5,0,0,0,38,5,7,41.7,Champions-League,8,2021-2022
Manuel Akanji,ch SUI,DF,de Dortmund,26,1995,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,1,0,0.0,0.20,0.00,0.00,,18.4,0,0.03,0.0,0.0,258,298,86.6,5770,2247,77,85,90.6,123,135,91.1,55,72,76.4,-0.1,2,17,1,0,15,289,9,0,18,6,0,0,0,0,0,229,19,50,59,223,10,1,1,0,5,10,3,4,0.80,4,0,0,0,0,1,0.20,1,0,0,0,0,0,6,4,4,2,0,2,28.6,5,21,44.7,26,20,1,0,13,20,10,0,341,54,4,0,,0,0,216,0,0,0,241,236,97.9,0,90,83.3,90,5,0,,0,1.20,5,11,-6,-1.20,-6.20,7.2,7.3,-0.1,-0.02,-3.44,0,2,0,0,0,43,7,8,46.7,Champions-League,8,2021-2022
Nathan Aké,nl NED,DF,eng Manchester City,26,1995,3,2,211,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.5,0.5,0.0,0.5,0.20,0.00,0.20,0.20,0.20,4,1,25.0,1.71,0.43,0.25,1.00,7.0,0,0.12,+0.5,+0.5,149,157,94.9,3147,1092,45,47,95.7,83,83,100.0,21,27,77.8,0.0,0,0,0,0,5,153,4,0,13,9,0,0,0,0,0,138,9,10,129,22,1,0,2,0,1,0,0,1,0.43,0,0,0,0,1,1,0.43,0,0,0,0,0,1,3,1,2,1,0,2,100.0,0,9,39.1,10,10,3,0,1,11,10,0,184,22,6,0,,0,0,127,0,0,0,143,141,98.6,1,70,39.1,88,1,1,35,3,2.00,9,6,+3,+1.28,-0.09,5.5,3.0,+2.4,+1.04,-0.92,0,3,0,0,0,13,9,8,52.9,Champions-League,8,2021-2022
David Alaba,at AUT,DF,es Real Madrid,29,1992,6,6,514,5.7,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.3,0.5,0.02,0.06,0.08,0.02,0.08,4,1,25.0,0.70,0.18,0.25,1.00,26.0,2,0.04,+0.9,+0.9,394,432,91.2,7520,2201,136,141,96.5,218,232,94.0,33,52,63.5,-0.3,3,25,1,1,19,412,20,0,28,4,10,2,1,1,0,377,19,36,365,53,9,3,1,0,3,9,1,6,1.05,6,0,0,0,0,0,0.00,0,0,0,0,0,0,7,2,3,4,0,1,33.3,2,16,32.7,23,22,4,0,2,7,18,0,465,53,5,0,,0,0,344,0,2,0,380,374,98.4,5,86,95.2,86,5,0,,0,2.50,14,3,+11,+1.93,+1.93,11.1,5.5,+5.6,+0.97,-0.13,0,5,0,0,0,39,6,8,42.9,Champions-League,8,2021-2022
Jordi Alba,es ESP,DF,es Barcelona,32,1989,5,5,373,4.1,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,0.1,0.1,0.8,0.8,0.02,0.19,0.20,0.02,0.20,2,1,50.0,0.48,0.24,0.00,0.00,26.5,0,0.03,-0.1,-0.1,290,366,79.2,4698,1799,157,180,87.2,109,129,84.5,21,42,50.0,+0.2,5,23,14,5,37,324,42,1,28,11,23,0,0,0,0,235,79,52,290,34,7,32,1,6,2,10,14,7,1.69,7,0,0,0,0,1,0.24,1,0,0,0,0,0,4,3,0,4,0,4,44.4,5,16,30.2,15,31,7,0,8,11,4,0,391,9,9,1,100.0,1,0,255,2,2,2,325,295,90.8,17,75,69.1,75,3,0,,0,1.40,2,2,0,0.00,+3.77,4.5,3.4,+1.1,+0.26,+2.01,0,4,0,0,0,31,2,0,100.0,Champions-League,8,2021-2022
Raúl Albiol,es ESP,DF,es Villarreal,36,1985,6,6,514,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,2,0,0.0,0.35,0.00,0.00,,14.6,0,0.02,0.0,0.0,220,252,87.3,5052,1290,46,54,85.2,126,132,95.5,47,63,74.6,0.0,0,7,0,0,4,244,8,0,14,5,1,0,0,0,0,194,17,41,46,183,14,0,3,0,3,3,3,1,0.18,1,0,0,0,0,0,0.00,0,0,0,0,0,0,10,7,7,3,0,4,44.4,5,22,53.7,28,12,1,1,1,22,23,0,312,63,1,0,,0,0,188,0,1,1,201,196,97.5,0,86,95.2,86,4,0,,0,1.67,10,8,+2,+0.35,-3.11,8.7,9.3,-0.6,-0.10,-3.68,0,3,0,0,0,44,13,6,68.4,Champions-League,8,2021-2022
Paco Alcácer,es ESP,FW,es Villarreal,28,1993,1,1,57,0.6,1,0,1,0,0,0,0,1.58,0.00,1.58,1.58,1.58,0.6,0.6,0.0,0.6,0.95,0.00,0.95,0.95,0.95,4,2,50.0,6.32,3.16,0.25,0.50,12.5,0,0.15,+0.4,+0.4,5,6,83.3,61,12,3,4,75.0,1,1,100.0,0,0,,0.0,0,0,1,0,1,5,1,0,1,0,0,0,0,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,,0,2,22.2,1,3,5,0,0,1,0,0,11,0,4,0,,0,0,6,0,0,0,20,8,40.0,1,57,10.6,57,0,0,,5,0.00,1,0,+1,+1.58,+1.21,1.1,0.4,+0.6,+0.98,+1.01,0,1,0,0,0,1,0,2,0.0,Champions-League,8,2021-2022
Thiago Alcántara,es ESP,MF,eng Liverpool,30,1991,3,1,114,1.3,1,0,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79,0.0,0.0,0.0,0.1,0.02,0.04,0.05,0.02,0.05,2,1,50.0,1.58,0.79,0.50,1.00,31.5,0,0.01,+1.0,+1.0,96,108,88.9,2143,591,36,40,90.0,35,39,89.7,24,27,88.9,0.0,1,13,2,1,13,108,0,0,12,7,1,0,0,0,0,81,8,19,10,92,3,0,1,1,2,2,1,3,2.37,3,0,0,0,0,0,0.00,0,0,0,0,0,0,5,5,2,2,1,2,40.0,3,6,30.0,6,8,6,0,0,8,3,1,127,5,1,3,33.3,1,0,84,0,2,0,102,98,96.1,4,38,21.1,62,0,2,26,0,3.00,1,0,+1,+0.79,-1.32,0.6,1.6,-1.0,-0.81,-2.26,0,1,0,0,0,15,3,2,60.0,Champions-League,8,2021-2022
Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,23,1998,3,3,263,2.9,0,2,0,0,0,1,0,0.00,0.68,0.68,0.00,0.68,0.1,0.1,0.7,0.8,0.03,0.24,0.26,0.03,0.26,3,0,0.0,1.03,0.00,0.00,,23.1,0,0.03,-0.1,-0.1,252,304,82.9,5053,1531,111,114,97.4,98,108,90.7,41,76,53.9,+1.3,6,29,4,3,22,251,53,0,21,20,11,14,1,10,0,202,42,60,44,227,2,31,0,1,4,3,6,9,3.08,6,2,0,0,0,2,0.68,1,0,0,1,0,0,4,3,1,1,2,3,33.3,6,7,38.9,6,6,6,0,6,8,5,0,334,5,5,3,66.7,2,2,225,2,7,2,248,238,96.0,7,88,48.7,88,1,0,,2,3.00,8,4,+4,+1.37,-0.91,6.0,3.1,+2.9,+1.01,+0.08,0,3,0,0,0,24,0,2,0.0,Champions-League,8,2021-2022
Alisson,br BRA,GK,eng Liverpool,29,1992,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,205,226,90.7,5557,2863,27,27,100.0,113,114,99.1,64,84,76.2,0.0,0,3,0,0,0,186,40,0,13,6,0,0,0,0,0,166,11,49,16,175,1,0,29,0,2,0,0,1,0.17,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1,0,0,0,1,0,0,1,236,180,0,0,,0,0,138,0,0,0,135,134,99.3,0,90,100.0,90,6,0,,0,3.00,17,6,+11,+1.83,,11.6,5.8,+5.8,+0.97,,0,0,0,0,0,37,0,0,,Champions-League,8,2021-2022
André Almeida,pt POR,DF,pt Benfica,31,1990,4,3,235,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,79,106,74.5,1553,713,28,32,87.5,41,47,87.2,9,24,37.5,0.0,1,4,2,1,7,97,9,0,18,1,2,0,0,0,0,61,10,35,4,88,3,4,0,0,1,1,3,2,0.77,1,0,0,0,1,0,0.00,0,0,0,0,0,0,9,5,5,3,1,3,50.0,3,9,28.1,11,20,1,0,1,17,5,0,132,18,1,2,0.0,1,0,75,0,1,0,79,78,98.7,0,59,43.5,73,2,1,16,0,1.83,3,0,+3,+1.15,+2.62,3.3,3.5,-0.2,-0.07,+1.01,0,2,0,0,0,22,8,3,72.7,Champions-League,8,2021-2022
Marcos Alonso,es ESP,DF,eng Chelsea,31,1990,5,3,259,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.14,0.18,0.33,0.14,0.33,5,2,40.0,1.74,0.69,0.00,0.00,13.0,0,0.08,-0.4,-0.4,168,190,88.4,2846,702,76,79,96.2,72,79,91.1,14,23,60.9,-0.5,6,2,2,1,8,151,39,0,28,5,8,7,4,1,0,134,34,22,144,11,1,29,1,0,4,2,4,6,2.08,2,4,0,0,0,0,0.00,0,0,0,0,0,0,4,3,1,1,2,1,20.0,4,12,26.7,10,17,18,0,9,8,0,0,229,0,14,3,66.7,2,1,145,1,4,6,171,149,87.1,24,52,48.0,72,1,2,21,1,2.00,3,2,+1,+0.35,-2.21,4.1,1.2,+2.9,+1.00,-0.72,0,7,0,0,0,19,4,5,44.4,Champions-League,8,2021-2022
Éder Álvarez Balanta,co COL,MF,be Club Brugge,28,1993,5,5,405,4.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.05,0.05,0.00,0.05,0,0,,0.00,0.00,,,,0,,0.0,0.0,113,152,74.3,1932,562,62,73,84.9,35,51,68.6,13,19,68.4,-0.2,4,2,2,0,9,150,2,0,35,3,2,0,0,0,0,97,27,28,103,30,11,0,0,0,3,5,4,5,1.11,4,0,0,0,1,0,0.00,0,0,0,0,0,0,20,15,13,5,2,7,41.2,10,41,29.7,52,71,15,0,10,34,6,0,212,19,4,7,71.4,5,0,107,0,6,6,99,89,89.9,4,81,75.0,81,3,0,,0,0.80,4,14,-10,-2.22,+0.44,4.8,9.8,-4.9,-1.10,+2.53,0,21,0,0,0,60,10,2,83.3,Champions-League,8,2021-2022
Edson Álvarez,mx MEX,MF,nl Ajax,24,1997,5,5,386,4.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.03,0.01,0.04,0.03,0.04,5,1,20.0,1.17,0.23,0.00,0.00,22.0,0,0.02,-0.1,-0.1,261,279,93.5,4784,761,92,101,91.1,145,151,96.0,21,23,91.3,0.0,2,18,3,0,15,273,6,0,39,2,0,0,0,0,0,238,20,21,18,246,8,0,1,0,4,1,1,5,1.17,4,1,0,0,0,0,0.00,0,0,0,0,0,0,11,6,4,6,1,4,36.4,7,28,32.6,26,46,14,0,9,12,10,0,330,15,6,4,25.0,2,0,225,0,4,5,252,245,97.2,10,77,71.5,77,3,0,,0,3.00,15,3,+12,+2.80,+1.04,11.4,4.1,+7.3,+1.70,+0.20,0,14,0,0,0,44,10,4,71.4,Champions-League,8,2021-2022
Mohamed Aly Camara,gn GUI,DF,ch Young Boys,24,1997,4,4,346,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,2,1,50.0,0.52,0.26,0.00,0.00,8.6,0,0.07,-0.1,-0.1,189,217,87.1,4140,1187,44,52,84.6,104,110,94.5,35,47,74.5,0.0,0,18,0,0,12,213,4,0,13,10,1,0,0,0,0,169,21,27,13,193,7,1,1,0,0,6,2,4,1.04,3,0,0,0,0,0,0.00,0,0,0,0,0,0,10,4,10,0,0,5,50.0,5,19,42.2,36,9,0,0,5,15,6,1,255,41,2,2,50.0,1,0,155,0,2,1,174,174,100.0,0,87,64.1,87,3,0,,0,1.80,4,7,-3,-0.78,+0.15,5.5,5.8,-0.3,-0.07,+0.12,0,4,0,0,0,43,5,1,83.3,Champions-League,8,2021-2022
Benjamin André,fr FRA,MF,fr Lille,31,1990,5,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.07,0.09,0.02,0.09,3,0,0.0,0.60,0.00,0.00,,19.0,0,0.04,-0.1,-0.1,208,273,76.2,3392,1036,116,138,84.1,66,84,78.6,21,34,61.8,-0.3,3,23,2,0,23,273,0,0,56,7,2,0,0,0,0,169,46,58,52,181,20,0,6,2,8,8,10,7,1.40,5,0,0,1,0,0,0.00,0,0,0,0,0,0,20,11,7,10,3,10,52.6,9,31,31.3,35,53,11,0,7,29,7,0,330,7,3,8,50.0,5,1,178,0,6,6,242,209,86.4,12,90,83.3,90,5,0,,0,1.60,6,4,+2,+0.40,-0.60,6.5,4.8,+1.7,+0.35,-0.12,0,8,0,0,0,71,17,20,45.9,Champions-League,8,2021-2022
Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,27,1994,2,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,0,0,,0.00,0.00,,,,0,,0.0,0.0,38,49,77.6,729,229,22,23,95.7,9,12,75.0,6,12,50.0,0.0,1,4,1,0,1,47,2,0,4,2,0,0,0,0,0,35,3,11,37,9,3,0,0,2,1,6,0,2,1.89,2,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,0,0.0,3,3,20.0,7,8,0,0,1,7,0,0,62,8,0,0,,0,0,34,0,3,0,43,38,88.4,1,48,17.6,90,1,1,5,4,0.00,0,5,-5,-4.74,-3.73,0.5,2.6,-2.1,-1.99,-1.51,0,0,0,0,0,11,0,0,,Champions-League,8,2021-2022
