Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Ivo Grbić,hr CRO,GK,fr Lille,25,1996,5,5,450,5.0,3,0.60,13,12,92.3,2,2,1,3,60.0,2,2,0,0,0.0,0,0,0,3.4,0.13,+0.4,+0.08,27,92,29.3,118,26,55.9,42.7,34,76.5,54.4,44,4,9.1,1,0.20,11.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,1.60,4,3,+1,+0.20,,4.9,4.4,+0.5,+0.10,,0,0,2,0,0,0,0,0,0,25,0,0,,Champions-League,8,2021-2022
Péter Gulácsi,hu HUN,GK,de RB Leipzig,31,1990,4,4,360,4.0,13,3.25,20,9,45.0,0,1,3,0,0.0,3,2,0,1,0.0,0,3,1,9.5,0.40,-2.5,-0.62,20,41,48.8,118,17,33.1,32.5,11,18.2,26.1,16,1,6.3,4,1.00,15.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,80.0,90,4,0,,0,0.25,8,13,-5,-1.25,-6.25,6.4,9.3,-2.9,-0.73,-3.25,0,0,1,0,0,0,0,0,0,19,0,0,,Champions-League,8,2021-2022
Mert Günok,tr TUR,GK,tr Beşiktaş,32,1989,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,0,0,0,2.4,0.40,+0.4,+0.38,14,27,51.9,31,5,61.3,44.3,12,66.7,47.8,11,1,9.1,1,1.00,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,1,0,,4,0.00,1,2,-1,-1.00,+1.50,1.7,3.0,-1.3,-1.25,+0.80,0,0,0,0,0,0,0,0,0,5,0,0,,Champions-League,8,2021-2022
Samir Handanović,si SVN,GK,it Inter,37,1984,5,5,450,5.0,3,0.60,10,7,70.0,3,1,1,2,40.0,0,0,0,0,,1,0,0,2.5,0.25,-0.5,-0.10,19,35,54.3,138,25,22.5,28.7,19,21.1,28.2,25,1,4.0,2,0.40,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,2.00,8,3,+5,+1.00,,11.2,3.7,+7.6,+1.51,,0,0,2,0,0,0,0,0,0,21,0,0,,Champions-League,8,2021-2022
Mikhail Kerzhakov,ru RUS,GK,ru Zenit,34,1987,1,1,90,1.0,1,1.00,1,0,0.0,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.1,0.09,-0.9,-0.91,1,2,50.0,5,3,40.0,35.2,4,0.0,17.8,2,1,50.0,0,0.00,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,1,0,,4,1.00,1,1,0,0.00,0.00,1.8,0.2,+1.6,+1.60,+1.93,0,0,0,0,0,0,0,0,0,1,0,0,,Champions-League,8,2021-2022
Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,5,5,450,5.0,11,2.20,23,13,52.2,2,0,3,1,20.0,1,0,0,1,,0,0,1,9.3,0.36,-0.7,-0.13,27,48,56.3,126,14,31.0,32.9,35,25.7,31.2,50,2,4.0,4,0.80,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,1.20,5,11,-6,-1.20,,7.2,7.3,-0.1,-0.02,,0,0,0,0,0,0,0,0,0,21,0,0,,Champions-League,8,2021-2022
Philipp Köhn,ch SUI,GK,at RB Salzburg,23,1998,5,5,450,5.0,6,1.20,10,5,50.0,2,1,2,0,0.0,1,1,0,0,0.0,1,1,0,3.9,0.30,-2.1,-0.42,20,46,43.5,106,23,31.1,34.2,28,46.4,38.0,36,4,11.1,3,0.60,12.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,1.86,7,6,+1,+0.20,,8.6,5.1,+3.5,+0.69,,0,0,2,0,0,0,0,0,0,23,0,0,,Champions-League,8,2021-2022
Stanislav Kritsyuk,ru RUS,GK,ru Zenit,31,1990,4,4,360,4.0,6,1.50,17,12,70.6,1,0,3,1,25.0,1,1,0,0,0.0,0,1,0,7.0,0.36,+1.0,+0.26,20,45,44.4,64,12,40.6,35.9,38,50.0,38.2,49,3,6.1,2,0.50,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,80.0,90,4,0,,0,0.75,6,6,0,0.00,0.00,4.7,6.0,-1.3,-0.33,-1.93,0,0,1,0,0,0,0,0,0,12,0,0,,Champions-League,8,2021-2022
Mike Maignan,fr FRA,GK,it Milan,26,1995,2,2,180,2.0,5,2.50,11,8,63.6,0,0,2,0,0.0,2,1,0,1,0.0,0,1,1,3.7,0.21,-0.3,-0.14,6,32,18.8,58,12,34.5,36.3,18,66.7,59.0,26,1,3.8,1,0.50,10.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,40.0,90,2,0,,0,0.00,3,5,-2,-1.00,-1.00,1.9,4.6,-2.7,-1.34,-0.69,0,0,1,0,0,0,0,0,0,12,0,0,,Champions-League,8,2021-2022
Josep Martinez,es ESP,GK,de RB Leipzig,23,1998,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.2,0.08,+0.2,+0.24,9,25,36.0,26,2,80.8,57.2,5,80.0,58.2,3,0,0.0,2,2.00,15.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,1,0,,4,3.00,5,0,+5,+5.00,+6.25,3.3,0.7,+2.5,+2.53,+3.25,0,0,1,0,0,0,0,0,0,6,0,0,,Champions-League,8,2021-2022
Edouard Mendy,sn SEN,GK,eng Chelsea,29,1992,5,5,450,5.0,1,0.20,4,3,75.0,4,0,1,4,80.0,0,0,0,0,,0,0,0,0.9,0.23,-0.1,-0.01,5,14,35.7,81,18,9.9,24.9,23,26.1,26.3,9,3,33.3,3,0.60,18.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,2.40,10,1,+9,+1.80,,10.1,2.6,+7.5,+1.51,,0,0,0,0,0,0,0,0,0,16,0,0,,Champions-League,8,2021-2022
Simon Mignolet,be BEL,GK,be Club Brugge,33,1988,5,5,450,5.0,16,3.20,36,22,61.1,1,1,3,0,0.0,2,2,0,0,0.0,0,0,0,14.8,0.37,-1.2,-0.23,60,113,53.1,161,18,55.3,40.8,42,57.1,41.0,30,3,10.0,3,0.60,13.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,0.80,5,16,-11,-2.20,,5.3,13.9,-8.6,-1.72,,0,0,0,0,0,0,0,0,0,37,0,0,,Champions-League,8,2021-2022
Juan Musso,ar ARG,GK,it Atalanta,27,1994,5,5,450,5.0,10,2.00,28,18,64.3,1,3,1,1,20.0,0,0,0,0,,0,3,0,10.2,0.36,+0.2,+0.04,25,63,39.7,114,24,31.6,34.3,31,87.1,60.2,34,1,2.9,3,0.60,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,1.20,10,10,0,0.00,,6.6,7.5,-0.9,-0.18,,0,0,1,0,0,0,0,0,0,19,0,0,,Champions-League,8,2021-2022
Keylor Navas,cr CRC,GK,fr Paris S-G,34,1986,3,3,270,3.0,5,1.67,16,11,68.8,1,1,1,0,0.0,0,0,0,0,,0,0,0,5.8,0.36,+0.8,+0.27,9,27,33.3,88,16,25.0,28.3,21,23.8,25.6,26,0,0.0,1,0.33,10.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,60.0,90,3,0,,2,1.33,5,5,0,0.00,-1.00,5.8,4.9,+0.9,+0.30,+1.23,0,0,0,0,0,0,0,0,0,18,0,0,,Champions-League,8,2021-2022
Manuel Neuer,de GER,GK,de Bayern Munich,35,1986,5,5,450,5.0,3,0.60,12,9,75.0,5,0,0,3,60.0,0,0,0,0,,0,0,0,2.5,0.21,-0.5,-0.11,32,47,68.1,168,20,23.2,29.9,29,27.6,34.5,28,1,3.6,4,0.80,18.6,0,1,0,0,0,0,0.00,0.20,0.20,0.00,0.20,0.0,0.0,0.3,0.3,0.00,0.06,0.06,0.00,0.06,90,100.0,90,5,0,,0,3.00,19,3,+16,+3.20,,12.0,2.9,+9.0,+1.81,,0,0,0,0,0,0,0,0,0,23,0,0,,Champions-League,8,2021-2022
Jan Oblak,si SVN,GK,es Atlético Madrid,28,1993,5,5,450,5.0,7,1.40,18,12,66.7,1,1,3,1,20.0,1,1,0,0,0.0,0,1,0,7.3,0.37,+0.3,+0.07,35,96,36.5,93,27,58.1,44.3,56,75.0,54.5,29,1,3.4,1,0.20,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,0.80,4,7,-3,-0.60,,5.1,6.3,-1.2,-0.24,,0,0,0,0,0,0,0,0,0,29,0,0,,Champions-League,8,2021-2022
André Onana,cm CMR,GK,nl Ajax,25,1996,1,1,90,1.0,1,1.00,2,2,100.0,1,0,0,0,0.0,1,1,0,0,0.0,0,0,0,1.7,0.35,+0.7,+0.66,1,7,14.3,25,4,20.0,28.1,9,22.2,26.6,8,0,0.0,1,1.00,10.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,1,0,,0,3.00,2,1,+1,+1.00,-2.00,3.0,1.7,+1.3,+1.25,-0.60,0,0,0,0,0,0,0,0,0,4,0,0,,Champions-League,8,2021-2022
Remko Pasveer,nl NED,GK,nl Ajax,38,1983,4,4,360,4.0,2,0.50,10,8,90.0,4,0,0,2,50.0,1,1,0,0,0.0,0,0,0,2.6,0.17,+0.6,+0.15,17,39,43.6,116,7,31.0,34.5,23,13.0,29.3,23,1,4.3,1,0.25,20.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,80.0,90,4,0,,1,3.00,14,2,+12,+3.00,+2.00,11.1,3.7,+7.4,+1.85,+0.60,0,0,0,0,0,0,0,0,0,5,0,0,,Champions-League,8,2021-2022
Pavao Pervan,at AUT,GK,de Wolfsburg,34,1987,1,1,90,1.0,2,2.00,7,5,71.4,0,0,1,0,0.0,0,0,0,0,,0,0,0,1.9,0.27,-0.1,-0.09,8,22,36.4,33,7,48.5,36.2,9,66.7,47.1,12,0,0.0,2,2.00,16.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,20.0,90,1,0,,4,0.00,0,2,-2,-2.00,-1.75,0.3,1.7,-1.4,-1.39,-0.88,0,0,0,0,0,0,0,0,0,8,1,0,100.0,Champions-League,8,2021-2022
Andriy Pyatov,ua UKR,GK,ua Shakhtar,37,1984,2,2,180,2.0,2,1.00,6,4,66.7,0,1,1,1,50.0,0,0,0,0,,0,0,0,1.5,0.26,-0.5,-0.23,6,10,60.0,48,7,14.6,25.4,9,33.3,30.1,11,0,0.0,2,1.00,32.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,40.0,90,2,0,,3,0.67,0,2,-2,-1.00,+1.67,2.1,2.1,0.0,0.00,+1.77,0,0,0,0,0,0,0,0,0,7,0,0,,Champions-League,8,2021-2022
Gerónimo Rulli,ar ARG,GK,es Villarreal,29,1992,5,5,450,5.0,7,1.40,26,19,73.1,2,1,2,1,20.0,0,0,0,0,,0,0,0,8.4,0.32,+1.4,+0.29,24,67,35.8,152,20,29.6,33.1,45,48.9,42.1,46,4,8.7,6,1.20,15.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,100.0,90,5,0,,0,1.40,9,7,+2,+0.40,,9.0,7.9,+1.1,+0.22,,0,0,0,0,0,0,0,0,0,22,0,0,,Champions-League,8,2021-2022
Wojciech Szczęsny,pl POL,GK,it Juventus,31,1990,5,5,450,5.0,6,1.20,16,11,62.5,4,0,1,3,60.0,0,0,0,0,,0,2,1,6.1,0.38,+1.1,+0.22,20,38,52.6,103,24,29.1,34.6,36,22.2,25.6,41,3,7.3,0,0.00,10.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,5,0,,0,2.40,9,6,+3,+0.60,,8.8,6.0,+2.8,+0.57,,0,0,0,0,0,0,0,0,0,19,0,0,,Champions-League,8,2021-2022
Ciprian Tătărușanu,ro ROU,GK,it Milan,35,1986,3,3,270,3.0,2,0.67,9,7,77.8,1,1,1,1,33.3,0,0,0,0,,0,0,0,1.6,0.18,-0.4,-0.14,20,31,64.5,72,20,27.8,32.4,26,42.3,36.8,22,2,9.1,1,0.33,11.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,60.0,90,3,0,,2,1.33,2,2,0,0.00,+1.00,1.7,3.7,-1.9,-0.65,+0.69,0,0,0,0,0,0,0,0,0,16,0,0,,Champions-League,8,2021-2022
