Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Oliver Baumann,de GER,GK,Hoffenheim,30,1990,31,31,2790,31.0,51,1.65,126,81,64.3,10,8,13,6,19.4,9,6,2,1,25.0,0,4,2,48.1,0.33,-0.9,-0.03,190,459,41.4,1148,174,32.9,32.8,204,39.7,35.1,272,11,4.0,36,1.16,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,91.2,90,31,0,,0,1.23,48,51,-3,-0.10,-0.43,46.6,49.8,-3.2,-0.10,-0.64,0,0,8,0,0,0,0,0,0,215,0,1,0.0,Bundesliga,20,2020-2021
Elias Bördner,de GER,GK,Eint Frankfurt,18,2002,1,1,90,1.0,1,1.00,6,5,83.3,1,0,0,0,0.0,0,0,0,0,,0,0,0,0.8,0.13,-0.2,-0.24,4,18,22.2,32,9,50.0,38.0,11,18.2,23.7,10,0,0.0,0,0.00,7.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,7,3.00,3,1,+2,+2.00,+1.58,1.9,0.9,+0.9,+0.93,+0.72,0,0,0,0,0,0,0,0,0,9,0,0,,Bundesliga,20,2020-2021
Fabian Bredlow,de GER,GK,Stuttgart,25,1995,1,1,90,1.0,1,1.00,9,8,88.9,1,0,0,0,0.0,0,0,0,0,,0,0,0,2.4,0.27,+1.4,+1.41,2,11,18.2,27,5,37.0,33.1,9,11.1,27.6,17,1,5.9,0,0.00,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,33,3.00,2,1,+1,+1.00,+1.00,1.3,2.1,-0.8,-0.76,-0.78,0,0,0,0,0,0,0,0,0,4,0,0,,Bundesliga,20,2020-2021
Roman Bürki,ch SUI,GK,Dortmund,29,1990,19,18,1665,18.5,30,1.62,89,63,70.8,9,2,7,4,22.2,4,4,0,0,0.0,0,6,0,25.4,0.26,-4.6,-0.25,92,201,45.8,520,106,30.8,32.5,109,37.6,36.3,121,9,7.4,6,0.32,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,54.4,90,18,1,45,9,1.68,38,30,+8,+0.43,-0.92,36.4,23.6,+12.8,+0.69,-0.31,0,0,0,0,0,0,0,0,0,78,0,1,0.0,Bundesliga,20,2020-2021
Koen Casteels,be BEL,GK,Wolfsburg,28,1992,32,32,2880,32.0,33,1.03,101,72,70.3,17,9,6,14,43.8,5,3,2,0,40.0,1,3,1,33.4,0.31,+1.4,+0.05,236,535,44.1,1045,157,38.3,36.4,203,66.5,52.1,257,21,8.2,34,1.06,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.1,90,32,0,,0,1.88,58,33,+25,+0.78,+1.28,47.4,37.9,+9.6,+0.30,+1.39,0,1,2,0,0,0,0,0,1,164,0,0,,Bundesliga,20,2020-2021
Finn Dahmen,de GER,GK,Mainz 05,22,1998,3,3,270,3.0,10,3.33,20,11,55.0,1,0,2,0,0.0,1,1,0,0,0.0,0,1,0,9.2,0.42,-0.8,-0.26,9,26,34.6,59,16,33.9,32.9,27,22.2,25.7,34,1,2.9,2,0.67,11.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,90,3,0,,31,1.00,6,10,-4,-1.33,-0.91,5.5,6.8,-1.3,-0.43,-0.35,0,0,2,0,0,0,0,0,0,14,0,0,,Bundesliga,20,2020-2021
Ralf Fährmann,de GER,GK,Schalke 04,31,1988,22,22,1876,20.8,50,2.40,139,94,66.2,3,3,16,3,13.6,4,3,1,0,25.0,1,8,2,40.5,0.27,-7.5,-0.36,126,397,31.7,642,116,42.7,37.5,183,67.2,48.6,225,13,5.8,18,0.86,14.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,85,61.3,85,20,0,,2,0.55,18,50,-32,-1.54,+0.67,17.8,41.3,-23.5,-1.13,+0.21,0,0,3,0,0,0,0,0,0,114,0,0,,Bundesliga,20,2020-2021
Mark Flekken,nl NED,GK,Freiburg,27,1993,3,3,270,3.0,6,2.00,16,12,75.0,1,1,1,0,0.0,3,2,0,1,0.0,0,0,0,7.4,0.39,+1.4,+0.46,31,64,48.4,98,9,42.9,41.4,27,81.5,65.7,32,1,3.1,1,0.33,12.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,90,3,0,,0,1.33,7,6,+1,+0.33,+0.37,4.9,7.1,-2.2,-0.73,-0.55,0,0,0,0,0,0,0,0,0,15,0,0,,Bundesliga,20,2020-2021
Rafał Gikiewicz,pl POL,GK,Augsburg,32,1987,34,34,3060,34.0,55,1.62,172,124,71.5,10,6,18,7,20.6,10,6,2,2,25.0,0,4,3,51.9,0.27,+0.9,+0.03,256,653,39.2,1101,215,43.4,37.5,298,58.7,46.8,401,26,6.5,26,0.76,14.4,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.06,36,54,-18,-0.53,,36.1,55.6,-19.4,-0.57,,0,1,3,0,0,0,0,0,0,222,0,0,,Bundesliga,20,2020-2021
Lennart Grill,de GER,GK,Leverkusen,21,1999,4,4,360,4.0,7,1.75,20,13,65.0,1,0,3,1,25.0,0,0,0,0,,0,0,0,6.3,0.32,-0.7,-0.16,10,25,40.0,136,26,16.9,27.3,25,8.0,22.2,23,3,13.0,4,1.00,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,11.8,90,4,0,,16,0.75,3,7,-4,-1.00,-1.60,7.5,5.3,+2.2,+0.54,+0.38,0,1,0,0,0,0,0,0,0,24,0,0,,Bundesliga,20,2020-2021
