Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Enrico Alfonso,it ITA,GK,Brescia,31,1988,4,4,279,3.1,4,1.29,11,7,63.6,1,0,3,1,25.0,0,0,0,0,,0,0,0,2.0,0.18,-2.0,-0.66,11,32,34.4,51,8,45.1,37.0,24,37.5,32.8,38,2,5.3,4,1.29,16.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,70,8.2,70,3,0,,23,0.75,4,4,0,0.00,+1.26,7.4,2.6,+4.8,+1.56,+2.70,0,0,0,0,0,0,0,0,0,10,0,0,,Serie-A,11,2019-2020
Lorenzo Andrenacci,it ITA,GK,Brescia,24,1995,6,5,531,5.9,16,2.71,45,28,64.4,0,1,4,0,0.0,1,0,0,1,,1,1,0,13.0,0.29,-3.0,-0.50,33,66,50.0,97,45,33.0,35.4,66,51.5,43.5,56,1,1.8,2,0.34,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,15.5,90,5,1,81,20,0.17,4,16,-12,-2.03,-1.04,6.2,15.3,-9.1,-1.55,-0.73,0,0,0,0,0,0,0,0,0,34,0,0,,Serie-A,11,2019-2020
Emil Audero,it ITA,GK,Sampdoria,22,1997,36,36,3240,36.0,60,1.67,160,110,66.9,12,5,19,9,25.0,8,7,0,1,0.0,0,11,4,52.8,0.29,-3.2,-0.09,203,558,36.4,748,130,50.1,41.5,289,63.3,46.8,399,32,8.0,19,0.53,14.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.14,46,60,-14,-0.39,+1.11,45.7,49.1,-3.4,-0.10,-0.73,0,0,5,0,0,0,0,0,0,140,0,0,,Serie-A,11,2019-2020
Asmir Begović,ba BIH,GK,Milan,32,1987,2,1,129,1.4,3,2.09,6,4,66.7,0,0,1,0,0.0,1,1,0,0,0.0,0,0,0,3.2,0.41,+0.2,+0.13,4,11,36.4,24,5,33.3,32.8,12,25.0,32.3,8,0,0.0,0,0.00,15.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,65,3.8,90,1,1,39,17,0.50,2,3,-1,-0.70,-1.19,2.2,3.5,-1.3,-0.89,-1.26,0,0,0,0,0,0,0,0,0,2,0,0,,Serie-A,11,2019-2020
Etrit Berisha,al ALB,GK,SPAL,30,1989,26,26,2340,26.0,41,1.58,142,106,75.4,5,3,18,3,11.5,6,6,0,0,0.0,1,2,2,44.1,0.28,+2.1,+0.08,196,440,44.5,650,136,46.0,37.4,234,60.3,45.9,275,21,7.6,14,0.54,13.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,68.4,90,26,0,,0,0.69,20,44,-24,-0.92,+1.24,31.1,44.4,-13.4,-0.51,+0.73,0,0,8,0,0,0,0,0,0,127,0,1,0.0,Serie-A,11,2019-2020
Federico Brancolini,it ITA,GK,Fiorentina,18,2001,1,0,6,0.1,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,0,0,0,0.0,,0.0,0.00,1,1,100.0,2,0,0.0,27.5,1,100.0,67.0,0,0,,0,0.00,21.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,6,0.2,,0,1,6,13,3.00,1,0,+1,+15.00,+14.95,0.1,0.0,+0.1,+1.34,+1.19,0,0,0,0,0,0,0,0,0,1,0,0,,Serie-A,11,2019-2020
Gianluigi Buffon,it ITA,GK,Juventus,41,1978,9,9,810,9.0,10,1.11,32,23,71.9,7,1,1,1,11.1,2,1,0,1,0.0,0,2,0,7.6,0.21,-2.4,-0.26,22,38,57.9,157,40,17.8,27.4,55,18.2,22.9,76,1,1.3,7,0.78,16.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,90,23.7,90,9,0,,29,2.44,19,10,+9,+1.00,+0.17,18.8,7.5,+11.3,+1.26,+0.72,0,0,1,0,0,0,0,0,0,35,0,0,,Serie-A,11,2019-2020
Simone Colombi,it ITA,GK,Parma,28,1991,4,4,360,4.0,4,1.00,17,14,82.4,1,1,2,1,25.0,2,1,0,1,0.0,0,0,0,4.0,0.19,0.0,0.00,11,24,45.8,59,16,27.1,31.1,39,20.5,24.6,33,2,6.1,0,0.00,11.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,34,1.00,3,4,-1,-0.25,-0.25,4.1,6.5,-2.4,-0.60,-0.21,0,0,0,0,0,0,0,0,0,13,0,0,,Serie-A,11,2019-2020
Andrea Consigli,it ITA,GK,Sassuolo,32,1987,31,31,2790,31.0,55,1.77,140,93,65.7,12,5,14,5,16.1,8,7,1,0,12.5,1,9,3,49.6,0.32,-2.4,-0.08,141,339,41.6,789,136,34.2,32.7,206,33.5,29.9,291,25,8.6,20,0.65,14.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.8,0.8,0.00,0.02,0.02,0.00,0.02,90,81.6,90,31,0,,2,1.32,58,55,+3,+0.10,-0.33,48.5,51.6,-3.1,-0.10,+0.57,0,0,3,0,0,0,0,0,0,131,0,1,0.0,Serie-A,11,2019-2020
Angelo da Costa Júnior,br BRA,GK,Bologna,35,1983,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.9,0.46,-0.1,-0.08,2,4,50.0,24,4,16.7,28.1,4,0.0,17.5,3,0,0.0,1,1.00,18.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,1.00,1,1,0,0.00,+0.35,1.3,0.5,+0.8,+0.78,+0.85,0,0,0,0,0,0,0,0,0,5,0,0,,Serie-A,11,2019-2020
