Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,27,27,48.5,21,231,1890,21.0,25,17,22,3,3,38,2,1.19,0.81,2.0,1.05,1.86,28.8,26.5,20.5,47.0,1.37,0.98,2.34,1.26,2.24,261,86,33.0,12.43,4.1,0.08,0.26,17.2,8,0.1,-3.8,-4.5,8024,9982,80.4,157456,51489,3185,3604,88.4,3540,4068,87.0,1162,1974,58.9,-3.5,195,558,174,40,585,9032,950,19,1264,241,232,102,48,25,5,6849,1107,2026,2577,6181,392,426,113,31,164,267,215,417,19.86,318,32,21,22,9,41,1.95,29,1,4,2,5,0,337,201,164,123,50,135,43.5,175,787,27.4,1003,1212,659,0,192,642,400,3,12246,1601,491,247,51.0,138,2,7827,84,253,213,9317,8024,86.1,585,90,100,85,174,56,21,132,1.71,25,33,-8,-0.38,28.8,30.9,-2.2,-0.1,2,207,3,3,0,1611,379,349,52.1,Premier-League,9,2021-2022
Aston Villa,28,27,54.3,21,231,1890,21.0,31,22,28,3,5,45,0,1.48,1.05,2.52,1.33,2.38,29.0,25.2,19.0,44.2,1.38,0.91,2.29,1.2,2.11,274,85,31.0,13.05,4.05,0.1,0.33,16.8,15,0.09,2.0,2.8,8297,10336,80.3,169188,52209,3022,3455,87.5,3796,4379,86.7,1347,2133,63.2,3.0,202,604,174,41,628,9347,989,15,1333,358,239,126,59,37,10,7014,1292,2030,2773,6326,412,456,116,21,183,328,262,444,21.14,315,38,22,33,12,52,2.48,36,2,2,5,6,1,377,238,189,142,46,119,40.8,173,824,30.6,884,1205,602,0,204,661,455,4,12767,1451,550,314,54.8,191,13,8029,120,237,242,9810,8297,84.6,628,90,100,85,170,61,19,126,1.24,32,28,4,0.19,29.0,22.2,6.8,0.32,0,292,4,2,2,1753,383,361,51.5,Premier-League,9,2021-2022
Brentford,25,27,54.6,23,253,2070,23.0,36,30,35,1,1,37,0,1.57,1.3,2.87,1.52,2.83,29.2,28.5,22.3,50.8,1.27,0.97,2.24,1.24,2.21,290,103,35.5,12.61,4.48,0.12,0.34,17.3,13,0.1,6.8,6.5,9142,11729,77.9,175151,56070,3865,4449,86.9,3797,4452,85.3,1308,2385,54.8,7.7,207,714,206,58,738,10669,1060,25,1625,317,292,126,65,39,2,7474,1607,2648,3279,6858,622,478,143,49,179,357,293,446,19.39,344,31,22,22,9,58,2.52,49,4,1,3,1,0,333,190,148,145,40,107,41.8,149,861,32.0,812,1162,720,5,276,706,566,5,14555,1445,541,402,54.2,233,22,9246,101,291,273,11005,9142,83.1,738,90,100,86,201,52,20,153,1.0,38,26,12,0.52,29.2,27.2,2.0,0.09,0,241,1,3,1,2281,534,528,50.3,Premier-League,9,2021-2022
Brighton,24,27,43.9,22,242,1980,22.0,23,19,21,2,3,46,0,1.05,0.86,1.91,0.95,1.82,26.9,24.7,18.3,43.0,1.22,0.83,2.06,1.12,1.96,268,84,31.3,12.18,3.82,0.08,0.25,18.0,10,0.09,-3.9,-3.7,7489,9625,77.8,142726,49195,3141,3608,87.1,3183,3726,85.4,1018,1868,54.5,0.7,192,522,160,36,606,8620,1005,19,1399,252,260,121,55,35,10,6316,1284,2025,2706,5637,423,443,151,17,176,318,287,407,18.5,307,28,21,20,8,39,1.77,27,4,2,4,2,0,390,221,194,142,54,118,35.0,219,939,27.7,1251,1350,784,3,298,765,478,1,12366,1468,520,347,51.6,195,15,7491,106,251,295,8812,7489,85.0,606,90,100,85,182,61,21,134,1.36,23,23,0,0.0,26.9,25.7,1.3,0.06,0,197,3,4,1,1814,354,353,50.1,Premier-League,9,2021-2022
Burnley,21,27,60.8,18,198,1620,18.0,26,19,26,0,0,23,0,1.44,1.06,2.5,1.44,2.5,26.9,26.9,19.7,46.6,1.5,1.09,2.59,1.5,2.59,313,83,26.5,17.39,4.61,0.08,0.31,17.0,10,0.09,-0.9,-0.9,7884,9913,79.5,149735,48101,3409,3852,88.5,3360,3901,86.1,995,1830,54.4,-0.7,229,539,213,42,698,9007,906,16,1295,290,259,130,47,44,9,6605,1326,1982,3073,5605,416,385,152,23,151,297,232,503,27.94,379,36,30,20,4,43,2.39,34,1,2,5,1,0,230,128,110,89,31,79,38.9,124,608,29.6,747,856,451,1,214,428,496,5,12074,1302,593,275,51.3,157,16,7724,134,214,188,9185,7884,85.8,698,90,100,86,152,46,16,115,0.67,27,16,11,0.61,26.9,17.3,9.6,0.54,0,150,0,0,1,1798,444,510,46.5,Premier-League,9,2021-2022
Chelsea,25,27,41.2,24,264,2160,24.0,17,11,13,4,4,53,2,0.71,0.46,1.17,0.54,1.0,22.1,19.6,13.8,33.3,0.92,0.57,1.5,0.82,1.39,224,76,33.9,9.33,3.17,0.06,0.17,17.7,7,0.09,-5.1,-6.6,7939,10276,77.3,154129,51785,3310,3827,86.5,3331,3906,85.3,1149,2109,54.5,-2.8,151,542,164,44,600,9176,1100,15,1739,263,249,114,45,39,10,6792,1394,2090,2978,6021,383,463,157,41,167,362,285,331,13.79,227,30,26,19,12,28,1.17,12,3,4,3,5,1,424,268,204,172,48,134,35.8,240,1053,25.6,1328,1789,999,1,296,854,475,4,13059,1812,474,358,59.8,228,24,7862,83,272,289,9698,7939,81.9,600,90,100,84,193,69,21,144,1.96,18,48,-30,-1.25,22.1,40.8,-18.7,-0.78,1,277,3,7,1,1821,366,400,47.8,Premier-League,9,2021-2022
Crystal Palace,24,27,49.2,22,242,1980,22.0,33,20,30,3,4,47,2,1.5,0.91,2.41,1.36,2.27,27.2,24.2,16.2,40.3,1.24,0.73,1.97,1.1,1.83,281,93,33.1,12.77,4.23,0.11,0.32,17.2,14,0.09,5.8,5.8,8232,10425,79.0,162231,53426,3395,3893,87.2,3447,3993,86.3,1230,2123,57.9,3.8,182,698,192,60,702,9393,1032,15,1737,319,262,118,44,65,2,6766,1425,2234,2959,6161,431,454,116,27,184,291,273,422,19.18,292,42,21,30,7,49,2.23,32,5,1,6,3,2,508,278,218,219,71,173,44.0,220,1051,30.8,1053,1509,853,0,236,839,420,8,13136,1359,547,316,50.6,174,17,7997,75,289,283,9842,8232,83.6,702,90,100,85,179,62,20,135,1.09,34,31,3,0.14,27.2,27.5,-0.3,-0.02,1,283,2,3,0,1885,381,438,46.5,Premier-League,9,2021-2022
Everton,29,27,58.9,20,220,1800,20.0,33,27,32,1,1,39,0,1.65,1.35,3.0,1.6,2.95,28.1,27.3,20.8,48.1,1.41,1.04,2.45,1.37,2.41,262,89,34.0,13.1,4.45,0.12,0.36,17.1,12,0.11,4.9,4.7,8993,11090,81.1,177279,56058,3416,3877,88.1,4145,4690,88.4,1292,2088,61.9,6.2,179,674,186,47,757,10097,993,17,1431,272,224,119,64,37,4,7671,1467,1952,3359,6371,415,472,156,13,173,314,264,391,19.55,264,43,24,26,12,53,2.65,31,7,4,5,1,5,341,191,152,138,51,130,42.6,175,854,30.7,991,1148,643,1,237,623,436,5,13548,1313,470,368,53.0,214,21,8558,66,262,257,10474,8993,85.9,757,90,100,85,161,60,17,119,0.95,35,24,11,0.55,28.1,24.6,3.5,0.18,0,210,1,4,0,1795,447,367,54.9,Premier-League,9,2021-2022
Leeds United,28,27,44.4,21,231,1890,21.0,39,27,36,3,3,42,0,1.86,1.29,3.14,1.71,3.0,37.4,35.1,25.1,60.2,1.78,1.19,2.97,1.67,2.87,320,107,33.4,15.24,5.1,0.11,0.34,16.8,17,0.11,1.6,0.9,6199,8297,74.7,123077,49746,2543,3004,84.7,2615,3198,81.8,931,1729,53.8,1.9,224,449,159,39,580,7264,1033,23,1597,182,179,105,39,58,3,5098,1219,1980,2379,4625,398,450,140,21,170,330,242,501,23.86,362,37,28,24,14,63,3.0,47,3,1,6,5,1,409,241,192,165,52,171,46.6,196,967,32.1,942,1253,816,3,256,773,448,6,11004,1432,543,396,50.8,219,16,6318,107,256,265,7761,6199,79.9,580,90,100,86,169,62,17,127,1.05,40,24,16,0.76,37.4,27.2,10.1,0.48,0,214,3,4,0,1786,390,321,54.9,Premier-League,9,2021-2022
Leicester City,24,27,50.8,20,220,1800,20.0,36,23,31,5,6,30,0,1.8,1.15,2.95,1.55,2.7,36.4,31.7,23.1,54.9,1.82,1.16,2.98,1.59,2.74,322,98,30.4,16.1,4.9,0.1,0.32,15.9,10,0.1,-0.4,-0.7,8071,10079,80.1,159302,50786,3211,3683,87.2,3446,3962,87.0,1261,2030,62.1,-0.1,232,602,215,50,711,9152,927,21,1386,327,276,126,82,27,7,6799,1301,1979,2863,6035,404,419,136,37,150,296,252,512,25.6,339,55,35,32,15,54,2.7,30,6,4,6,6,2,348,220,136,156,56,124,42.6,167,865,29.3,846,1367,744,0,218,676,356,5,12469,1185,634,351,57.3,216,15,7792,104,235,266,9542,8071,84.6,711,90,100,85,165,55,20,125,1.3,37,34,3,0.15,36.4,31.1,5.3,0.27,0,228,5,1,0,1762,321,346,48.1,Premier-League,9,2021-2022
