Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Loris Karius,de GER,GK,Liverpool,24,1993,19,19,1710,19.0,14,0.74,41,28,70.7,11,5,3,10,52.6,3,2,1,0,33.3,0,3,0,15.7,0.33,+1.7,+0.09,83,249,33.3,518,108,36.3,35.8,102,59.8,50.1,148,12,8.1,12,0.63,14.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,,19,0,,19,2.00,40,14,+26,+1.37,+0.32,37.0,13.3,+23.7,+1.25,+0.45,0,2,4,0,0,0,0,0,2,121,0,0,,Premier-League,9,2017-2018
Orestis Karnezis,gr GRE,GK,Watford,32,1985,15,14,1292,14.4,24,1.67,54,33,61.1,4,3,7,4,28.6,3,3,0,0,0.0,0,2,0,20.2,0.33,-3.8,-0.27,117,326,35.9,317,35,79.2,54.5,81,92.6,62.9,124,8,6.5,7,0.49,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,37.8,,14,1,,17,1.00,12,24,-12,-0.84,-0.50,16.0,20.9,-4.9,-0.34,-0.11,0,0,2,0,0,0,0,0,0,81,0,0,,Premier-League,9,2017-2018
Hugo Lloris,fr FRA,GK,Tottenham,30,1986,36,36,3240,36.0,35,0.97,116,82,71.6,22,7,7,15,41.7,3,2,1,0,33.3,1,8,0,35.6,0.29,+0.6,+0.02,206,448,46.0,940,190,34.6,35.7,228,53.9,45.1,277,26,9.4,31,0.86,16.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,,36,0,,0,2.03,72,35,+37,+1.03,+0.53,64.3,33.2,+31.2,+0.87,+0.31,0,1,3,0,0,0,0,0,1,186,0,0,,Premier-League,9,2017-2018
Jonas Lössl,dk DEN,GK,Huddersfield,28,1989,38,38,3420,38.0,57,1.50,153,97,65.4,9,10,19,10,26.3,6,4,2,0,33.3,0,6,1,56.2,0.34,-0.8,-0.02,411,963,42.7,1080,108,65.1,50.3,307,84.7,63.1,287,25,8.7,34,0.89,15.4,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.8,0.8,0.00,0.02,0.02,0.00,0.02,90,100.0,,38,0,,0,0.97,28,58,-30,-0.79,,31.7,55.2,-23.5,-0.62,,0,0,7,0,0,0,0,0,0,205,0,0,,Premier-League,9,2017-2018
Alex McCarthy,eng ENG,GK,Southampton,27,1989,18,18,1620,18.0,26,1.44,67,41,62.7,3,8,7,4,22.2,1,1,0,0,0.0,0,4,0,21.8,0.32,-4.2,-0.23,105,357,29.4,306,55,68.6,51.6,156,94.2,67.0,205,19,9.3,5,0.28,12.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,47.4,,18,0,,19,0.94,17,26,-9,-0.50,0.00,16.8,22.7,-5.9,-0.33,-0.29,0,0,2,0,0,0,0,0,0,72,0,0,,Premier-League,9,2017-2018
Simon Mignolet,be BEL,GK,Liverpool,29,1988,19,19,1710,19.0,24,1.26,55,32,60.0,10,7,2,7,36.8,3,2,1,0,33.3,0,3,0,20.9,0.34,-3.1,-0.16,69,212,32.5,502,97,33.3,34.7,100,45.0,41.4,138,17,12.3,16,0.84,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,,19,0,,18,1.95,44,24,+20,+1.05,-0.32,35.7,20.7,+15.1,+0.79,-0.45,0,2,2,0,0,1,0,0,1,111,0,0,,Premier-League,9,2017-2018
Boaz Myhill,wls WAL,GK,West Brom,34,1982,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,0,0,0,1.0,0.32,0.0,-0.03,8,19,42.1,13,0,84.6,52.6,9,88.9,60.7,15,0,0.0,0,0.00,6.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,37,1.00,1,1,0,0.00,+0.68,0.2,0.9,-0.7,-0.72,-0.36,0,1,0,0,0,0,0,0,0,2,0,0,,Premier-League,9,2017-2018
David Ospina,co COL,GK,Arsenal,28,1988,5,4,381,4.2,3,0.71,13,10,76.9,3,0,1,2,50.0,0,0,0,0,,0,1,0,3.9,0.30,+0.9,+0.21,28,61,45.9,115,28,33.9,34.7,28,78.6,53.0,47,6,12.8,2,0.47,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,11.1,,4,1,,29,2.40,10,3,+7,+1.65,+1.18,8.2,4.8,+3.3,+0.79,+0.36,0,0,4,0,0,0,0,0,0,30,0,0,,Premier-League,9,2017-2018
Jordan Pickford,eng ENG,GK,Everton,23,1994,38,38,3420,38.0,58,1.53,175,119,68.6,13,10,15,10,26.3,5,3,1,1,25.0,0,7,0,59.6,0.33,+1.6,+0.04,322,985,32.7,991,155,67.9,54.1,339,92.0,72.5,367,24,6.5,32,0.84,15.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.01,0.00,0.01,90,100.0,,38,0,,0,1.29,44,58,-14,-0.37,,41.4,52.3,-10.9,-0.29,,0,1,7,0,0,0,0,0,1,218,1,0,100.0,Premier-League,9,2017-2018
Nick Pope,eng ENG,GK,Burnley,25,1992,35,34,3115,34.6,35,1.01,147,114,78.2,13,11,11,11,32.4,5,3,1,1,25.0,0,3,1,44.0,0.28,+10.0,+0.29,365,1023,35.7,915,118,80.3,58.9,300,96.0,72.7,394,45,11.4,22,0.64,14.8,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,89,91.1,,34,1,,3,1.43,31,35,-4,-0.12,-0.41,31.2,46.8,-15.6,-0.45,+0.04,0,1,2,0,0,0,0,0,1,193,0,0,,Premier-League,9,2017-2018
Sergio Romero,ar ARG,GK,Manchester Utd,30,1987,1,1,90,1.0,0,0.00,4,4,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,1.5,0.37,+1.5,+1.49,8,16,50.0,18,4,55.6,42.9,7,85.7,62.3,7,1,14.3,0,0.00,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,29,3.00,1,0,+1,+1.00,-0.05,0.9,0.8,+0.1,+0.14,-0.37,0,0,0,0,0,0,0,0,0,3,0,0,,Premier-League,9,2017-2018
Mathew Ryan,au AUS,GK,Brighton,25,1992,38,38,3420,38.0,54,1.42,171,121,69.0,9,13,16,10,26.3,3,1,2,0,66.7,1,15,5,56.1,0.32,+7.1,+0.19,376,913,41.2,821,118,70.9,50.4,352,94.0,63.5,383,19,5.0,15,0.39,12.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.05,34,54,-20,-0.53,,37.2,52.6,-15.5,-0.41,,0,0,2,0,0,0,0,0,0,179,0,0,,Premier-League,9,2017-2018
Kasper Schmeichel,dk DEN,GK,Leicester City,30,1986,33,33,2965,32.9,47,1.43,137,91,66.4,11,10,12,8,24.2,3,1,2,0,66.7,3,11,1,39.1,0.27,-6.9,-0.21,326,838,38.9,860,101,67.4,50.7,276,93.5,69.7,302,23,7.6,37,1.12,16.7,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,86.7,,32,0,,0,1.30,49,47,+2,+0.06,+1.25,42.1,41.5,+0.6,+0.02,+0.49,0,0,4,0,0,1,0,0,0,194,0,0,,Premier-League,9,2017-2018
Julián Speroni,ar ARG,GK,Crystal Palace,38,1979,11,11,990,11.0,14,1.27,40,27,67.5,3,5,3,2,18.2,1,1,0,0,0.0,0,4,0,9.4,0.22,-4.6,-0.42,88,248,35.5,222,17,73.0,51.7,90,95.6,61.2,124,6,4.8,6,0.55,12.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,,11,0,,18,1.27,16,14,+2,+0.18,+0.63,19.1,11.9,+7.2,+0.66,+0.73,0,0,0,0,0,0,0,0,0,40,0,0,,Premier-League,9,2017-2018
Michel Vorm,nl NED,GK,Tottenham,33,1983,1,1,90,1.0,1,1.00,4,4,75.0,0,1,0,0,0.0,0,0,0,0,,0,0,1,0.2,0.04,+0.2,+0.17,4,7,57.1,19,7,26.3,29.3,9,22.2,34.1,12,0,0.0,1,1.00,20.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,36,1.00,1,1,0,0.00,-1.03,2.1,0.8,+1.2,+1.22,+0.38,0,0,0,0,0,0,0,0,0,3,0,0,,Premier-League,9,2017-2018
