Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
31.0,Sun,2022-04-10,,Villarreal,,,,Athletic Club,,,,La-Liga,12,2021-2022
31.0,Sun,2022-04-10,,Espanyol,,,,Celta Vigo,,,,La-Liga,12,2021-2022
31.0,Sun,2022-04-10,,Rayo Vallecano,,,,Valencia,,,,La-Liga,12,2021-2022
31.0,Sun,2022-04-10,,Mallorca,,,,Atlético Madrid,,,,La-Liga,12,2021-2022
31.0,Sun,2022-04-10,,Elche,,,,Real Sociedad,,,,La-Liga,12,2021-2022
31.0,Sun,2022-04-10,,Cádiz,,,,Betis,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Granada,,,,Levante,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Alavés,,,,Rayo Vallecano,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Atlético Madrid,,,,Espanyol,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Real Sociedad,,,,Betis,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Elche,,,,Mallorca,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Getafe,,,,Villarreal,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Valencia,,,,Osasuna,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Sevilla,,,,Real Madrid,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Barcelona,,,,Cádiz,,,,La-Liga,12,2021-2022
32.0,Sun,2022-04-17,,Athletic Club,,,,Celta Vigo,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Levante,,,,Sevilla,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Mallorca,,,,Alavés,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Osasuna,,,,Real Madrid,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Real Sociedad,,,,Barcelona,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Espanyol,,,,Rayo Vallecano,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Atlético Madrid,,,,Granada,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Villarreal,,,,Valencia,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Betis,,,,Elche,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Cádiz,,,,Athletic Club,,,,La-Liga,12,2021-2022
33.0,Wed,2022-04-20,,Celta Vigo,,,,Getafe,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Elche,,,,Osasuna,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Rayo Vallecano,,,,Real Sociedad,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Granada,,,,Celta Vigo,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Athletic Club,,,,Atlético Madrid,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Valencia,,,,Levante,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Real Madrid,,,,Espanyol,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Getafe,,,,Betis,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Alavés,,,,Villarreal,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Barcelona,,,,Mallorca,,,,La-Liga,12,2021-2022
34.0,Sun,2022-05-01,,Sevilla,,,,Cádiz,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Espanyol,,,,Osasuna,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Celta Vigo,,,,Alavés,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Mallorca,,,,Granada,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Villarreal,,,,Sevilla,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Athletic Club,,,,Valencia,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Levante,,,,Real Sociedad,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Atlético Madrid,,,,Real Madrid,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Getafe,,,,Rayo Vallecano,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Cádiz,,,,Elche,,,,La-Liga,12,2021-2022
35.0,Sun,2022-05-08,,Betis,,,,Barcelona,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Osasuna,,,,Getafe,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Real Sociedad,,,,Cádiz,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Real Madrid,,,,Levante,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Elche,,,,Atlético Madrid,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Sevilla,,,,Mallorca,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Valencia,,,,Betis,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Rayo Vallecano,,,,Villarreal,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Barcelona,,,,Celta Vigo,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Alavés,,,,Espanyol,,,,La-Liga,12,2021-2022
36.0,Wed,2022-05-11,,Granada,,,,Athletic Club,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Athletic Club,,,,Osasuna,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Getafe,,,,Barcelona,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Celta Vigo,,,,Elche,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Espanyol,,,,Valencia,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Betis,,,,Granada,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Atlético Madrid,,,,Sevilla,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Cádiz,,,,Real Madrid,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Levante,,,,Alavés,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Villarreal,,,,Real Sociedad,,,,La-Liga,12,2021-2022
37.0,Sun,2022-05-15,,Mallorca,,,,Rayo Vallecano,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Rayo Vallecano,,,,Levante,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Real Sociedad,,,,Atlético Madrid,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Alavés,,,,Cádiz,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Barcelona,,,,Villarreal,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Sevilla,,,,Athletic Club,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Real Madrid,,,,Betis,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Osasuna,,,,Mallorca,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Granada,,,,Espanyol,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Valencia,,,,Celta Vigo,,,,La-Liga,12,2021-2022
38.0,Sun,2022-05-22,,Elche,,,,Getafe,,,,La-Liga,12,2021-2022
