Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Tammy Abraham,eng ENG,FW,Roma,24,1997,11,11,920,10.2,2,2,2,0,0,3,0,0.20,0.20,0.39,0.20,0.39,4.9,4.9,2.0,6.9,0.48,0.20,0.67,0.48,0.67,26,6,23.1,2.54,0.59,0.08,0.33,12.5,1,0.19,-2.9,-2.9,147,194,75.8,2124,481,89,111,80.2,41,54,75.9,9,11,81.8,0.0,14,8,8,0,19,179,15,1,61,2,5,0,0,0,0,124,43,27,13,133,16,0,9,0,2,6,9,31,3.03,23,0,0,3,1,6,0.59,3,0,0,2,1,0,12,10,1,8,3,3,50.0,3,35,25.7,4,63,69,0,6,15,10,1,305,9,60,21,66.7,14,0,165,8,23,10,403,217,53.8,79,84,92.9,84,6,0,,0,1.73,17,12,+5,+0.49,-2.08,17.3,12.4,+4.9,+0.48,-1.63,0,14,0,0,0,28,28,25,52.8,Serie-A,11,2021-2022
Francesco Acerbi,it ITA,DF,Lazio,33,1988,9,9,795,8.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.02,0.00,0.02,0,0,,0.00,0.00,,,,0,,0.0,0.0,539,606,88.9,10963,3437,184,199,92.5,271,293,92.5,78,104,75.0,-0.2,2,44,0,0,30,582,24,1,45,17,1,0,0,0,0,437,69,100,456,107,24,0,0,0,9,6,3,6,0.68,4,1,0,1,0,1,0.11,0,0,0,0,1,0,8,4,5,3,0,3,42.9,4,18,30.0,28,26,6,0,4,27,52,0,702,100,1,0,,0,0,455,0,4,3,487,475,97.5,2,88,80.3,88,8,0,,0,1.67,18,14,+4,+0.45,+0.91,12.8,12.2,+0.5,+0.06,+0.40,0,9,1,0,0,100,33,14,70.2,Serie-A,11,2021-2022
Felix Afena-Gyan,gh GHA,"FW,MF",Roma,18,2003,2,0,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.22,0.08,0.30,0.22,0.30,3,1,33.3,3.42,1.14,0.00,0.00,13.9,0,0.07,-0.2,-0.2,10,15,66.7,188,71,4,8,50.0,5,6,83.3,1,1,100.0,-0.1,2,0,2,1,2,14,1,0,3,1,3,0,0,0,0,11,2,2,2,12,0,1,0,0,0,1,0,4,4.56,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,18.2,0,10,12,0,0,0,0,0,29,0,8,2,0.0,0,0,22,0,5,0,27,20,74.1,4,40,8.0,,0,2,40,1,1.50,3,1,+2,+2.28,+1.78,2.2,1.3,+0.9,+1.01,+0.45,0,1,0,0,0,5,1,2,33.3,Serie-A,11,2021-2022
Kevin Agudelo,co COL,FW,Spezia,22,1998,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.63,0.71,1.34,0.63,1.34,2,2,100.0,6.21,6.21,0.00,0.00,20.7,0,0.10,-0.2,-0.2,11,16,68.8,183,54,5,6,83.3,5,8,62.5,1,1,100.0,-0.2,2,1,1,0,2,16,0,0,8,0,0,0,0,0,0,11,3,2,14,1,0,0,0,0,1,0,1,3,9.31,2,0,1,0,0,0,0.00,0,0,0,0,0,0,4,4,2,2,0,3,100.0,0,3,27.3,2,8,1,0,1,4,0,0,22,0,1,1,100.0,1,0,17,0,0,0,19,17,89.5,1,29,2.7,,0,1,29,0,0.00,0,1,-1,-3.10,-2.08,0.5,0.3,+0.2,+0.62,+1.35,0,2,0,0,0,0,1,0,100.0,Serie-A,11,2021-2022
Ola Aina,ng NGA,DF,Torino,25,1996,11,9,726,8.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.02,0.14,0.16,0.02,0.16,5,1,20.0,0.62,0.12,0.00,0.00,21.5,0,0.04,-0.2,-0.2,283,385,73.5,5229,2345,125,150,83.3,117,144,81.3,38,70,54.3,-1.1,10,27,15,3,40,313,72,2,53,3,19,0,0,0,0,208,70,107,91,198,19,70,2,1,6,13,22,21,2.60,18,1,2,0,0,0,0.00,0,0,0,0,0,0,17,9,6,9,2,9,75.0,3,31,35.6,28,37,22,0,8,36,14,0,498,19,17,20,50.0,11,1,268,8,13,9,332,287,86.4,27,66,67.2,77,3,2,18,0,1.18,6,8,-2,-0.25,-1.52,10.4,6.9,+3.4,+0.43,+0.52,0,12,0,0,0,66,8,7,53.3,Serie-A,11,2021-2022
Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,29,1992,7,3,232,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.14,0.01,0.15,0.14,0.15,1,0,0.0,0.39,0.00,0.00,,11.0,0,0.36,-0.4,-0.4,64,78,82.1,849,129,41,47,87.2,21,24,87.5,0,0,,0.0,2,4,1,0,2,78,0,0,13,0,0,0,0,0,0,58,19,1,15,54,3,0,1,0,2,2,6,2,0.78,2,0,0,0,0,0,0.00,0,0,0,0,0,0,9,3,2,7,0,4,50.0,4,18,24.0,17,38,20,0,2,10,3,0,117,4,1,8,62.5,6,0,86,0,3,4,97,81,83.5,10,33,23.4,59,0,4,14,4,1.57,5,5,0,0.00,-0.36,2.5,4.9,-2.4,-0.93,-1.19,0,11,0,1,0,15,6,6,50.0,Serie-A,11,2021-2022
Luis Alberto,es ESP,MF,Lazio,29,1992,11,8,709,7.9,1,4,1,0,0,2,0,0.13,0.51,0.63,0.13,0.63,0.7,0.7,1.8,2.4,0.08,0.22,0.31,0.08,0.31,10,3,30.0,1.27,0.38,0.10,0.33,20.7,1,0.07,+0.3,+0.3,492,587,83.8,8368,2679,236,258,91.5,193,223,86.5,47,81,58.0,+2.2,16,69,14,0,51,546,41,4,94,20,9,19,11,4,3,454,61,72,31,538,9,2,2,2,1,17,8,27,3.43,19,8,0,0,0,4,0.51,2,2,0,0,0,0,15,9,5,6,4,5,27.8,13,42,31.3,49,65,20,0,6,21,1,0,649,6,10,11,72.7,8,2,499,3,6,8,557,515,92.5,27,64,71.6,76,3,3,35,0,1.64,15,12,+3,+0.38,+0.38,10.7,10.2,+0.5,+0.06,+0.27,0,3,0,0,0,61,6,2,75.0,Serie-A,11,2021-2022
Giorgio Altare,it ITA,DF,Cagliari,23,1998,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,57,45,0,0,,0,0,,1,2,50.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1,0,0,0,0,1,0,0,3,0,0,0,,0,0,0,0,0,0,0,0,,0,4,0.4,,0,1,4,11,1.00,0,1,-1,-22.50,-21.50,0.1,0.4,-0.3,-6.28,-5.54,0,0,0,0,0,1,0,1,0.0,Serie-A,11,2021-2022
Kelvin Amian,fr FRA,DF,Spezia,23,1998,8,7,593,6.6,0,1,0,0,0,1,1,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.5,0.6,0.02,0.07,0.09,0.02,0.09,2,0,0.0,0.30,0.00,0.00,,16.5,0,0.06,-0.1,-0.1,232,289,80.3,3997,1602,115,129,89.1,97,116,83.6,18,33,54.5,+0.5,5,9,3,2,12,224,65,0,43,6,7,0,0,0,0,178,77,34,27,192,11,57,1,1,7,9,7,8,1.21,8,0,0,0,0,1,0.15,1,0,0,0,0,0,19,12,15,2,2,5,55.6,4,35,32.7,62,31,14,0,12,36,26,0,371,25,6,5,20.0,1,0,181,1,4,3,213,193,90.6,11,74,54.9,78,5,1,45,1,0.88,9,17,-8,-1.21,-0.29,5.2,13.4,-8.2,-1.25,-1.22,0,9,0,0,0,29,8,10,44.4,Serie-A,11,2021-2022
Ethan Ampadu,wls WAL,MF,Venezia,21,2000,5,3,284,3.2,0,1,0,0,0,4,1,0.00,0.32,0.32,0.00,0.32,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,128,165,77.6,2697,727,37,46,80.4,71,82,86.6,20,29,69.0,+0.9,3,10,0,0,12,158,7,0,27,5,0,0,0,0,0,121,25,19,29,127,4,1,2,2,3,5,7,8,2.54,8,0,0,0,0,1,0.32,1,0,0,0,0,0,12,8,6,5,1,2,40.0,3,14,25.0,29,25,2,0,5,20,3,0,197,12,1,2,50.0,1,0,115,1,2,2,130,121,93.1,4,57,28.7,70,1,2,37,0,1.00,3,6,-3,-0.95,-0.19,3.0,3.5,-0.5,-0.17,+0.38,0,8,0,0,0,37,3,1,75.0,Serie-A,11,2021-2022
