Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
18.0,Sat,2022-01-08,18:30,Eint Frankfurt,,,,Dortmund,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
18.0,Sun,2022-01-09,15:30,Hertha BSC,,,,Köln,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
18.0,Sun,2022-01-09,17:30,Bochum,,,,Wolfsburg,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Fri,2022-01-14,20:30,Dortmund,,,,Freiburg,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Union Berlin,,,,Hoffenheim,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Köln,,,,Bayern Munich,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Wolfsburg,,,,Hertha BSC,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Stuttgart,,,,RB Leipzig,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Mainz 05,,,,Bochum,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,18:30,M'Gladbach,,,,Leverkusen,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sun,2022-01-16,15:30,Augsburg,,,,Eint Frankfurt,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
19.0,Sun,2022-01-16,17:30,Arminia,,,,Greuther Fürth,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Fri,2022-01-21,20:30,Eint Frankfurt,,,,Arminia,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Hoffenheim,,,,Dortmund,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,M'Gladbach,,,,Union Berlin,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Greuther Fürth,,,,Mainz 05,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Freiburg,,,,Stuttgart,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Leverkusen,,,,Augsburg,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,18:30,Bochum,,,,Köln,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sun,2022-01-23,15:30,RB Leipzig,,,,Wolfsburg,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
20.0,Sun,2022-01-23,17:30,Hertha BSC,,,,Bayern Munich,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Fri,2022-02-04,20:30,Hertha BSC,,,,Bochum,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Mainz 05,,,,Hoffenheim,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Stuttgart,,,,Eint Frankfurt,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Augsburg,,,,Union Berlin,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Arminia,,,,M'Gladbach,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Köln,,,,Freiburg,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,18:30,Bayern Munich,,,,RB Leipzig,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sun,2022-02-06,15:30,Dortmund,,,,Leverkusen,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
21.0,Sun,2022-02-06,17:30,Wolfsburg,,,,Greuther Fürth,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Greuther Fürth,,,,Hertha BSC,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Bochum,,,,Bayern Munich,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,M'Gladbach,,,,Augsburg,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Eint Frankfurt,,,,Wolfsburg,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Freiburg,,,,Mainz 05,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Leverkusen,,,,Stuttgart,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,RB Leipzig,,,,Köln,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Hoffenheim,,,,Arminia,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:00,Union Berlin,,,,Dortmund,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Köln,,,,Eint Frankfurt,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Hertha BSC,,,,RB Leipzig,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Augsburg,,,,Freiburg,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Stuttgart,,,,Bochum,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Wolfsburg,,,,Hoffenheim,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Dortmund,,,,M'Gladbach,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Mainz 05,,,,Leverkusen,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Arminia,,,,Union Berlin,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:00,Bayern Munich,,,,Greuther Fürth,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Freiburg,,,,Hertha BSC,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Leverkusen,,,,Arminia,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Greuther Fürth,,,,Köln,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,M'Gladbach,,,,Wolfsburg,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Bochum,,,,RB Leipzig,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Hoffenheim,,,,Stuttgart,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Augsburg,,,,Dortmund,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Eint Frankfurt,,,,Bayern Munich,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:00,Union Berlin,,,,Mainz 05,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Bayern Munich,,,,Leverkusen,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Bochum,,,,Greuther Fürth,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Mainz 05,,,,Dortmund,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Hertha BSC,,,,Eint Frankfurt,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Arminia,,,,Augsburg,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,RB Leipzig,,,,Freiburg,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Stuttgart,,,,M'Gladbach,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Wolfsburg,,,,Union Berlin,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:00,Köln,,,,Hoffenheim,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Hoffenheim,,,,Bayern Munich,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Freiburg,,,,Wolfsburg,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Union Berlin,,,,Stuttgart,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Augsburg,,,,Mainz 05,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Greuther Fürth,,,,RB Leipzig,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,M'Gladbach,,,,Hertha BSC,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Eint Frankfurt,,,,Bochum,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Leverkusen,,,,Köln,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:00,Dortmund,,,,Arminia,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Mainz 05,,,,Arminia,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Bochum,,,,M'Gladbach,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,RB Leipzig,,,,Eint Frankfurt,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Stuttgart,,,,Augsburg,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Bayern Munich,,,,Union Berlin,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Köln,,,,Dortmund,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Hertha BSC,,,,Hoffenheim,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Greuther Fürth,,,,Freiburg,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:00,Wolfsburg,,,,Leverkusen,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Freiburg,,,,Bayern Munich,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Leverkusen,,,,Hertha BSC,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Hoffenheim,,,,Bochum,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Eint Frankfurt,,,,Greuther Fürth,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Dortmund,,,,RB Leipzig,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Union Berlin,,,,Köln,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Augsburg,,,,Wolfsburg,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Arminia,,,,Stuttgart,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,M'Gladbach,,,,Mainz 05,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Bayern Munich,,,,Augsburg,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Wolfsburg,,,,Arminia,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Stuttgart,,,,Dortmund,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Eint Frankfurt,,,,Freiburg,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,RB Leipzig,,,,Hoffenheim,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Bochum,,,,Leverkusen,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Greuther Fürth,,,,M'Gladbach,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Köln,,,,Mainz 05,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Hertha BSC,,,,Union Berlin,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Mainz 05,,,,Stuttgart,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Union Berlin,,,,Eint Frankfurt,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Leverkusen,,,,RB Leipzig,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Dortmund,,,,Wolfsburg,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,M'Gladbach,,,,Köln,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Augsburg,,,,Hertha BSC,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Arminia,,,,Bayern Munich,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Hoffenheim,,,,Greuther Fürth,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Freiburg,,,,Bochum,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Hertha BSC,,,,Stuttgart,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Köln,,,,Arminia,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Greuther Fürth,,,,Leverkusen,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,RB Leipzig,,,,Union Berlin,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Bayern Munich,,,,Dortmund,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Freiburg,,,,M'Gladbach,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Wolfsburg,,,,Mainz 05,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Bochum,,,,Augsburg,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Eint Frankfurt,,,,Hoffenheim,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Augsburg,,,,Köln,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Hoffenheim,,,,Freiburg,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Union Berlin,,,,Greuther Fürth,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Arminia,,,,Hertha BSC,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Dortmund,,,,Bochum,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Leverkusen,,,,Eint Frankfurt,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Mainz 05,,,,Bayern Munich,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,M'Gladbach,,,,RB Leipzig,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Stuttgart,,,,Wolfsburg,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Freiburg,,,,Union Berlin,,Europa-Park Stadion,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Bayern Munich,,,,Stuttgart,,Allianz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Bochum,,,,Arminia,,Vonovia Ruhrstadion,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Greuther Fürth,,,,Dortmund,,Sportpark Ronhof Thomas Sommer,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Eint Frankfurt,,,,M'Gladbach,,Commerzbank-Arena,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Hertha BSC,,,,Mainz 05,,Olympiastadion Berlin,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Köln,,,,Wolfsburg,,RheinEnergieSTADION,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Hoffenheim,,,,Leverkusen,,PreZero Arena,,Head-to-Head,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,RB Leipzig,,,,Augsburg,,Red Bull Arena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Union Berlin,,,,Bochum,,Stadion An der Alten FÃ¶rsterei,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Augsburg,,,,Greuther Fürth,,WWK Arena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,M'Gladbach,,,,Hoffenheim,,Stadion im Borussia-Park,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Arminia,,,,RB Leipzig,,SchÃ¼coArena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Mainz 05,,,,Eint Frankfurt,,Opel Arena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Dortmund,,,,Hertha BSC,,Signal Iduna Park,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Wolfsburg,,,,Bayern Munich,,Volkswagen Arena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Leverkusen,,,,Freiburg,,BayArena,,Head-to-Head,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Stuttgart,,,,Köln,,Mercedes-Benz Arena,,Head-to-Head,,Bundesliga,20,2021-2022
