Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,24,28,40.7,11,121,990,11.0,6,4,4,2,2,23,1,0.55,0.36,0.91,0.36,0.73,10.0,8.4,5.4,13.9,0.91,0.49,1.4,0.77,1.26,109,30,27.5,9.91,2.73,0.04,0.13,16.1,3,0.08,-4.0,-4.4,2999,4024,74.5,65886,26725,1135,1355,83.8,1223,1470,83.2,586,1049,55.9,-1.4,73,237,55,25,209,3482,542,3,668,192,135,41,16,17,3,2275,588,1161,1061,2267,208,212,55,18,101,128,121,150,13.64,80,30,12,13,3,10,0.91,2,2,1,1,2,2,167,103,81,64,22,47,28.5,118,436,25.0,649,765,330,1,135,305,358,3,5372,789,196,144,52.8,83,8,2933,29,146,110,3728,2999,80.4,209,90,100,80,67,53,22,75,0.91,6,14,-8,-0.73,10.0,14.7,-4.7,-0.43,1,148,2,3,0,805,274,185,59.7,La-Liga,12,2021-2022
Athletic Club,23,27,49.0,12,132,1080,12.0,10,8,9,1,3,23,1,0.83,0.67,1.5,0.75,1.42,17.3,15.1,11.8,26.9,1.58,1.07,2.65,1.37,2.44,154,47,30.5,12.83,3.92,0.06,0.19,15.3,4,0.1,-7.3,-6.1,3506,4652,75.4,69816,25835,1370,1614,84.9,1546,1868,82.8,531,991,53.6,-3.8,100,280,99,28,367,4063,589,2,572,142,182,85,17,32,2,2820,681,1151,1067,2915,223,232,73,20,114,158,134,219,19.91,141,31,9,12,11,18,1.64,8,3,2,0,3,2,172,114,71,70,31,65,41.1,93,460,26.9,420,790,499,0,140,316,236,1,5896,657,283,138,55.8,86,8,3432,42,146,116,4122,3506,85.1,367,90,100,83,75,56,18,65,1.5,11,8,3,0.25,17.3,9.4,8.0,0.72,1,161,2,2,0,937,182,198,47.9,La-Liga,12,2021-2022
Atlético Madrid,21,28,53.4,11,121,990,11.0,16,13,15,1,1,38,2,1.45,1.18,2.64,1.36,2.55,13.9,13.1,10.6,23.7,1.26,0.96,2.22,1.19,2.16,141,39,27.7,12.82,3.55,0.11,0.38,17.4,2,0.09,2.1,1.9,4762,5795,82.2,93215,30655,2058,2279,90.3,1865,2125,87.8,746,1167,63.9,2.4,104,391,105,18,444,5235,560,16,690,235,145,65,22,31,3,3915,808,1072,1450,3693,196,255,89,24,111,180,130,210,19.09,156,25,11,8,2,30,2.73,25,0,3,0,1,1,188,115,89,79,20,69,40.6,101,421,30.8,427,613,327,0,102,310,170,4,6903,550,325,164,62.2,113,5,4563,61,126,136,5583,4762,85.3,444,90,100,80,70,50,23,47,2.0,18,10,8,0.73,13.9,9.3,4.6,0.41,1,128,1,3,0,856,163,130,55.6,La-Liga,12,2021-2022
Barcelona,27,26,67.6,11,121,990,11.0,16,12,14,2,3,21,2,1.45,1.09,2.55,1.27,2.36,19.1,16.8,14.3,31.2,1.74,1.3,3.04,1.53,2.83,136,46,33.8,12.36,4.18,0.1,0.3,16.2,6,0.12,-3.1,-2.8,6483,7412,87.5,120006,35626,2761,2993,92.2,2820,3098,91.0,795,1111,71.6,-2.3,110,505,123,25,540,6828,584,18,949,185,190,76,24,17,1,5794,732,886,1588,5274,150,229,81,17,79,158,112,236,21.45,177,21,15,14,5,29,2.64,24,1,1,0,3,0,181,121,74,75,32,68,42.2,93,485,34.2,397,659,362,1,128,292,169,2,8661,733,357,215,60.0,134,10,6198,70,159,150,7175,6483,90.4,540,90,100,81,71,48,21,70,1.45,16,12,4,0.36,19.1,10.7,8.4,0.77,1,137,3,0,0,840,150,142,51.4,La-Liga,12,2021-2022
Betis,29,28,56.6,12,132,1080,12.0,18,13,16,2,2,27,1,1.5,1.08,2.58,1.33,2.42,18.6,17.1,12.2,29.4,1.55,1.02,2.57,1.43,2.45,176,65,36.9,14.67,5.42,0.09,0.25,17.7,5,0.1,-0.6,-1.1,5213,6287,82.9,100264,32403,2171,2424,89.6,2236,2513,89.0,707,1129,62.6,0.8,134,379,119,17,422,5732,555,8,849,159,130,58,20,21,2,4512,731,1044,2720,2964,188,222,71,18,117,152,129,281,23.42,201,25,18,14,10,26,2.17,15,2,2,1,5,1,213,143,106,75,32,84,41.0,121,477,29.0,541,734,369,1,146,361,302,5,7750,781,345,204,57.4,128,11,5184,63,153,116,6045,5213,86.2,422,90,100,80,75,56,23,88,1.75,19,15,4,0.33,18.6,15.7,2.9,0.25,0,152,2,1,1,984,198,183,52.0,La-Liga,12,2021-2022
Cádiz,26,28,34.5,13,143,1170,13.0,12,7,9,3,4,32,1,0.92,0.54,1.46,0.69,1.23,12.6,9.5,7.1,16.6,1.05,0.59,1.64,0.79,1.38,119,29,24.4,9.15,2.23,0.08,0.31,17.5,3,0.08,-1.6,-1.5,2534,3786,66.9,55356,22999,959,1174,81.7,996,1309,76.1,513,1116,46.0,-1.1,75,214,69,31,236,3186,600,5,607,155,193,53,19,21,2,1841,597,1348,726,2327,217,263,49,17,111,132,128,163,13.58,97,27,10,12,6,18,1.5,9,3,0,2,4,0,239,164,132,85,22,88,39.5,135,541,27.0,812,887,304,0,167,416,348,4,5277,764,204,144,53.5,89,7,2735,33,146,122,3355,2534,75.5,236,90,100,78,80,62,26,90,0.92,12,19,-7,-0.54,12.6,17.7,-5.1,-0.43,1,153,3,3,0,949,245,264,48.1,La-Liga,12,2021-2022
Celta Vigo,22,28,57.2,12,132,1080,12.0,10,7,9,1,2,32,1,0.83,0.58,1.42,0.75,1.33,13.8,12.3,9.7,22.0,1.15,0.8,1.95,1.03,1.83,131,38,29.0,10.92,3.17,0.07,0.24,18.1,6,0.1,-3.8,-3.3,5139,6479,79.3,105967,30852,1934,2209,87.6,2186,2536,86.2,936,1497,62.5,-2.7,91,343,90,27,367,5854,625,11,819,224,172,58,15,29,5,4289,943,1247,1902,3771,247,314,74,26,131,163,161,201,16.75,152,16,4,11,7,14,1.17,10,1,1,2,0,0,240,143,111,99,30,64,34.0,124,602,32.6,564,850,432,1,164,404,237,1,7881,687,243,155,53.5,93,7,4983,33,158,131,6126,5139,83.9,367,90,100,81,79,52,23,66,0.92,10,14,-4,-0.33,13.8,16.7,-2.9,-0.24,0,145,1,4,0,1089,230,229,50.1,La-Liga,12,2021-2022
Elche,23,30,47.3,12,132,1080,12.0,9,5,9,0,0,28,1,0.75,0.42,1.17,0.75,1.17,9.8,9.8,7.7,17.4,0.81,0.64,1.45,0.81,1.45,98,37,37.8,8.17,3.08,0.09,0.24,18.7,3,0.1,-0.8,-0.8,4259,5352,79.6,87634,29758,1623,1861,87.2,1834,2083,88.0,735,1203,61.1,-2.7,72,250,59,23,298,4717,635,4,757,180,142,50,22,20,2,3558,720,1074,1833,2901,161,249,102,21,105,165,159,143,11.92,101,13,13,8,3,11,0.92,7,0,2,1,0,1,164,91,89,57,18,55,36.9,94,407,26.0,585,714,266,1,110,350,291,5,6722,830,156,176,55.1,104,9,4226,22,165,138,4994,4259,85.3,298,90,100,81,74,58,20,84,0.83,9,15,-6,-0.5,9.8,16.0,-6.3,-0.52,1,140,0,0,0,836,154,167,48.0,La-Liga,12,2021-2022
Espanyol,27,28,46.2,12,132,1080,12.0,12,6,10,2,2,25,2,1.0,0.5,1.5,0.83,1.33,13.1,11.7,7.4,19.1,1.09,0.62,1.71,0.97,1.59,138,41,29.7,11.5,3.42,0.07,0.24,19.5,12,0.09,-1.1,-1.7,3925,4985,78.7,76519,25587,1591,1782,89.3,1644,1893,86.8,582,1075,54.1,-1.4,85,293,54,17,255,4375,610,6,606,161,127,74,27,32,0,3209,680,1096,1380,3025,186,206,79,21,91,110,138,195,16.25,135,16,12,12,7,18,1.5,11,1,2,4,0,0,170,99,84,66,20,64,36.6,111,371,26.3,586,581,246,1,118,304,314,7,6356,931,211,194,56.2,114,9,3949,49,159,121,4683,3925,83.8,255,90,100,80,71,59,22,83,1.17,12,13,-1,-0.08,13.1,14.5,-1.4,-0.11,0,127,0,0,0,841,151,218,40.9,La-Liga,12,2021-2022
Getafe,26,27,43.3,12,132,1080,12.0,6,5,6,0,1,43,4,0.5,0.42,0.92,0.5,0.92,8.0,7.2,5.3,12.5,0.67,0.44,1.11,0.6,1.05,131,32,24.4,10.92,2.67,0.05,0.19,20.6,13,0.06,-2.0,-1.2,3418,4638,73.7,71592,27284,1359,1602,84.8,1323,1643,80.5,659,1181,55.8,-0.3,93,271,58,25,298,4019,619,2,758,187,132,53,24,17,4,2636,632,1370,1427,2397,288,259,64,15,103,131,144,211,17.58,146,18,12,18,7,9,0.75,7,1,0,0,0,1,224,143,105,87,32,85,41.1,122,570,28.2,545,994,479,0,137,411,208,5,5963,613,191,147,53.1,87,3,3365,25,157,123,4207,3418,81.2,298,90,100,80,75,54,24,73,0.5,6,18,-12,-1.0,8.0,16.7,-8.7,-0.73,1,185,1,3,0,926,241,255,48.6,La-Liga,12,2021-2022
