Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,24,28,44.1,16,176,1440,16.0,12,7,8,4,4,39,2,0.75,0.44,1.19,0.5,0.94,16.8,13.8,8.8,22.7,1.05,0.55,1.6,0.86,1.42,161,42,26.1,10.06,2.62,0.05,0.19,16.3,5,0.09,-4.8,-5.8,4649,6288,73.9,101733,39392,1735,2097,82.7,1935,2360,82.0,911,1609,56.6,-1.8,107,356,82,31,353,5478,810,3,1063,299,212,55,20,24,3,3595,933,1760,1596,3605,339,323,81,24,156,205,188,229,14.31,132,38,17,20,5,18,1.13,4,3,2,4,3,2,235,144,112,94,29,80,33.2,161,599,25.6,824,1033,482,1,195,438,459,4,8173,1086,283,218,56.0,131,15,4497,45,198,163,5767,4649,80.6,353,90,100,81,99,75,21,113,0.94,13,22,-9,-0.56,16.8,20.3,-3.4,-0.21,2,231,3,4,0,1301,404,283,58.8,La-Liga,12,2021-2022
Athletic Club,23,27,50.0,17,187,1530,17.0,11,9,10,1,3,33,2,0.65,0.53,1.18,0.59,1.12,24.2,21.9,16.6,38.5,1.42,0.98,2.4,1.29,2.27,219,60,27.4,12.88,3.53,0.05,0.17,16.2,7,0.1,-13.2,-11.9,6074,7973,76.2,119593,44210,2394,2794,85.7,2687,3249,82.7,884,1616,54.7,-7.6,152,515,148,35,635,7059,914,6,947,251,273,118,26,45,5,4942,1140,1891,1789,5001,417,395,141,29,194,267,211,330,19.41,213,46,19,20,13,20,1.18,9,3,2,0,3,3,256,162,110,106,40,98,39.7,149,703,28.5,600,1124,744,1,206,450,325,2,9889,1008,437,261,54.4,159,15,5869,58,225,201,7107,6074,85.5,635,90,100,82,108,78,18,98,1.24,13,12,1,0.06,24.2,14.9,9.3,0.55,1,224,2,2,0,1606,288,313,47.9,La-Liga,12,2021-2022
Atlético Madrid,22,28,53.9,16,176,1440,16.0,25,20,24,1,1,47,2,1.56,1.25,2.81,1.5,2.75,21.6,20.9,15.8,36.6,1.44,1.05,2.49,1.39,2.44,209,67,32.1,13.06,4.19,0.11,0.36,16.9,2,0.1,3.4,3.1,6760,8211,82.3,129718,42600,2920,3257,89.7,2685,3057,87.8,1002,1569,63.9,4.2,150,527,154,32,607,7457,754,21,997,302,238,88,29,41,3,5566,1131,1514,2090,5216,277,336,124,30,149,247,176,298,19.87,222,34,15,12,3,45,3.0,37,1,3,1,1,2,254,164,118,105,31,98,40.0,147,581,30.9,600,833,450,0,156,438,261,4,9770,812,447,213,61.0,143,10,6544,78,170,177,7828,6760,86.4,607,90,100,80,103,72,25,66,1.81,27,18,9,0.56,21.6,12.2,9.4,0.63,1,191,1,3,1,1198,247,196,55.8,La-Liga,12,2021-2022
Barcelona,31,26,64.5,16,176,1440,16.0,25,16,21,4,5,38,2,1.56,1.0,2.56,1.31,2.31,26.2,22.4,17.9,40.4,1.64,1.12,2.76,1.4,2.52,194,66,34.0,12.12,4.12,0.11,0.32,16.5,6,0.12,-1.2,-1.4,8901,10276,86.6,165261,50207,3789,4120,92.0,3842,4253,90.3,1115,1594,69.9,-1.9,157,684,172,35,712,9450,826,24,1272,256,252,96,27,29,1,7953,1002,1321,2289,7179,240,310,113,33,118,237,153,337,21.06,258,25,23,17,6,43,2.69,32,1,3,2,5,0,260,173,113,110,37,97,42.7,130,696,33.0,623,993,495,1,189,436,236,6,12078,1167,501,312,61.2,197,13,8489,102,231,216,9916,8901,89.8,712,90,100,82,106,68,21,107,1.5,25,19,6,0.37,26.2,16.1,10.2,0.64,1,219,5,0,0,1261,216,202,51.7,La-Liga,12,2021-2022
Betis,29,29,52.5,17,187,1530,17.0,29,22,26,3,3,39,3,1.71,1.29,3.0,1.53,2.82,24.0,21.7,15.7,37.4,1.5,0.98,2.48,1.36,2.34,237,84,35.4,13.94,4.94,0.11,0.31,17.8,7,0.09,1.0,0.3,6393,7823,81.7,123739,41224,2658,2986,89.0,2706,3088,87.6,898,1461,61.5,2.3,168,455,146,25,520,7086,737,8,1113,206,168,67,23,26,2,5481,953,1389,3375,3637,275,286,94,26,149,184,167,360,22.5,258,31,25,19,12,38,2.37,24,3,3,1,6,1,290,206,149,100,41,111,40.4,164,625,28.5,733,986,473,1,200,503,380,5,9737,1056,429,260,55.8,159,13,6318,77,200,149,7494,6393,85.3,520,90,100,81,108,76,21,126,1.94,30,18,12,0.71,24.0,19.6,4.3,0.27,1,218,3,1,2,1268,247,245,50.2,La-Liga,12,2021-2022
Cádiz,26,28,36.3,16,176,1440,16.0,14,8,11,3,5,41,1,0.87,0.5,1.37,0.69,1.19,16.0,12.2,8.5,20.7,1.0,0.53,1.53,0.76,1.29,152,37,24.3,9.5,2.31,0.07,0.3,17.7,5,0.08,-2.0,-1.2,3668,5334,68.8,79575,31775,1424,1719,82.8,1432,1848,77.5,735,1527,48.1,-0.5,97,294,85,37,331,4547,787,5,792,234,237,68,24,31,2,2705,847,1782,1019,3349,295,335,71,19,141,181,164,217,13.56,128,32,14,16,11,23,1.44,11,4,1,2,4,1,311,193,177,105,29,113,38.2,183,743,28.0,1069,1173,407,0,208,575,420,4,7316,988,256,201,54.2,123,13,3905,43,198,166,4690,3668,78.2,331,90,100,79,100,75,26,113,0.75,14,30,-16,-1.0,16.0,25.3,-9.2,-0.58,1,188,4,4,0,1298,312,346,47.4,La-Liga,12,2021-2022
Celta Vigo,22,29,57.2,17,187,1530,17.0,17,11,16,1,3,43,1,1.0,0.65,1.65,0.94,1.59,19.7,17.3,12.8,30.1,1.16,0.75,1.91,1.02,1.77,193,59,30.6,11.35,3.47,0.08,0.27,18.4,8,0.09,-2.7,-1.3,7166,9146,78.4,145116,43901,2785,3189,87.3,2975,3519,84.5,1260,2053,61.4,-1.8,129,483,128,41,520,8230,916,14,1205,290,251,77,20,40,6,5924,1304,1918,2613,5313,387,452,116,36,187,254,243,295,17.35,212,26,13,17,10,24,1.41,16,1,2,4,0,1,365,230,166,153,46,96,33.1,194,902,34.1,833,1189,622,1,240,615,324,2,11180,1010,362,234,54.7,140,14,6884,45,225,185,8525,7166,84.1,520,90,100,80,114,72,26,96,1.0,17,21,-4,-0.24,19.7,23.5,-3.8,-0.23,0,213,1,4,0,1561,340,328,50.9,La-Liga,12,2021-2022
Elche,24,30,49.5,17,187,1530,17.0,16,10,15,1,1,44,1,0.94,0.59,1.53,0.88,1.47,16.2,15.4,12.4,27.8,0.95,0.73,1.68,0.91,1.64,144,53,36.8,8.47,3.12,0.1,0.28,17.5,3,0.11,-0.2,-0.4,6100,7685,79.4,123809,42822,2376,2728,87.1,2617,2986,87.6,1007,1677,60.0,-2.4,111,366,90,32,422,6786,899,7,1028,241,191,71,33,27,2,5113,1034,1538,2664,4105,264,355,144,26,153,237,224,221,13.0,158,20,20,10,5,22,1.29,12,2,4,1,1,2,259,146,131,103,25,92,39.0,144,596,26.8,819,1024,377,1,159,493,382,6,9629,1187,233,254,55.5,152,14,5988,28,252,176,7110,6100,85.8,422,90,100,81,105,82,20,120,0.88,16,24,-8,-0.47,16.2,25.4,-9.2,-0.54,1,211,1,4,0,1205,217,249,46.6,La-Liga,12,2021-2022
Espanyol,28,28,45.5,17,187,1530,17.0,19,10,17,2,2,36,3,1.12,0.59,1.71,1.0,1.59,19.0,17.6,12.3,29.9,1.12,0.72,1.84,1.03,1.76,202,63,31.2,11.88,3.71,0.08,0.27,18.8,15,0.09,0.0,-0.6,5652,7129,79.3,109836,37644,2298,2574,89.3,2378,2726,87.2,824,1504,54.8,-2.3,132,409,91,27,381,6281,848,9,913,225,169,92,32,38,1,4697,915,1517,1943,4351,272,290,120,29,121,178,181,300,17.65,213,28,16,17,8,29,1.71,18,3,2,5,0,1,253,158,137,89,27,91,36.3,160,549,27.0,834,851,352,1,173,452,414,9,9079,1327,301,287,56.1,172,14,5661,70,209,186,6668,5652,84.8,381,90,100,81,103,82,21,116,1.35,19,18,1,0.06,19.0,22.5,-3.5,-0.21,0,183,0,1,1,1201,201,279,41.9,La-Liga,12,2021-2022
Getafe,26,27,42.7,17,187,1530,17.0,11,10,11,0,1,53,4,0.65,0.59,1.24,0.65,1.24,12.5,11.8,9.0,20.8,0.74,0.53,1.27,0.69,1.22,191,49,25.7,11.24,2.88,0.06,0.22,19.9,15,0.06,-1.5,-0.8,4845,6625,73.1,101107,39198,1939,2295,84.5,1889,2339,80.8,910,1701,53.5,1.0,135,375,82,37,408,5765,860,3,1041,252,176,66,30,23,5,3710,918,1997,2013,3431,401,376,85,24,149,173,197,300,17.65,206,29,16,24,11,19,1.12,14,2,0,0,1,2,323,200,155,125,43,121,40.2,180,822,27.9,820,1482,639,0,210,600,308,7,8540,923,265,225,50.2,129,5,4804,30,222,156,5949,4845,81.4,408,90,100,81,111,73,22,111,0.71,11,20,-9,-0.53,12.5,20.0,-7.4,-0.44,1,260,1,3,0,1379,350,366,48.9,La-Liga,12,2021-2022
