Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,24,28,58.4,14,154,1260,14.0,19,14,17,2,4,28,0,1.36,1.0,2.36,1.21,2.21,18.2,15.1,12.7,27.7,1.3,0.9,2.2,1.08,1.98,186,53,28.5,13.29,3.79,0.09,0.32,17.6,8,0.08,0.8,1.9,6046,7514,80.5,118747,38887,2504,2825,88.6,2496,2868,87.0,932,1558,59.8,1.3,134,459,142,35,517,6758,756,12,929,243,215,97,19,45,2,4987,962,1565,1927,4679,301,337,112,24,126,177,169,287,20.5,206,32,19,13,8,30,2.14,25,1,0,4,0,0,211,132,87,96,28,71,38.2,115,524,30.7,541,784,383,0,159,391,285,1,9132,843,384,212,64.2,149,9,5890,47,186,139,7080,6046,85.4,517,90,100,81,88,67,20,89,1.0,19,11,8,0.57,18.2,14.3,3.8,0.27,0,188,0,4,0,1188,232,344,40.3,La-Liga,12,2021-2022
Athletic Club,23,28,49.9,14,154,1260,14.0,10,7,8,2,2,37,4,0.71,0.5,1.21,0.57,1.07,11.8,10.4,7.7,18.0,0.84,0.55,1.39,0.74,1.29,150,37,24.7,10.71,2.64,0.05,0.22,18.0,6,0.07,-1.8,-2.4,4948,6370,77.7,104718,35700,1905,2176,87.5,2014,2386,84.4,932,1559,59.8,-0.7,115,357,93,32,406,5656,714,3,1027,301,182,56,20,22,3,3870,961,1539,1734,3744,268,309,104,26,145,157,178,240,17.14,173,22,11,13,11,16,1.14,11,1,1,0,2,1,256,146,136,96,24,83,39.5,127,539,28.8,699,822,350,3,169,492,385,6,8134,1110,301,209,54.5,129,14,4919,57,185,139,5944,4948,83.2,406,90,100,81,88,63,22,94,1.43,10,13,-3,-0.21,11.8,19.9,-8.1,-0.58,2,188,1,3,2,1152,266,226,54.1,La-Liga,12,2021-2022
Atlético Madrid,22,27,45.4,14,154,1260,14.0,13,8,10,3,3,30,3,0.93,0.57,1.5,0.71,1.29,11.6,9.6,6.9,16.5,0.83,0.5,1.32,0.68,1.18,105,27,25.7,7.5,1.93,0.1,0.37,18.2,6,0.09,1.4,0.4,5111,6383,80.1,101301,32398,2045,2297,89.0,2200,2528,87.0,783,1334,58.7,1.1,72,328,75,20,337,5717,666,7,692,206,129,50,18,22,4,4439,728,1216,1767,3926,258,239,78,19,136,164,141,174,12.43,112,18,13,13,9,21,1.5,7,3,3,3,3,2,231,142,135,62,34,66,31.9,141,474,25.3,723,793,361,2,164,480,343,5,7980,1091,215,223,53.8,133,12,4976,35,175,140,5949,5111,85.9,337,90,100,82,86,65,18,88,2.07,14,26,-12,-0.86,11.6,20.2,-8.6,-0.62,1,167,1,1,2,945,172,220,43.9,La-Liga,12,2021-2022
Barcelona,29,28,35.2,14,154,1260,14.0,16,12,16,0,0,35,0,1.14,0.86,2.0,1.14,2.0,14.8,14.8,11.0,25.9,1.06,0.79,1.85,1.06,1.85,144,44,30.6,10.29,3.14,0.11,0.36,17.1,7,0.11,1.2,1.2,3827,5002,76.5,78460,29510,1510,1707,88.5,1527,1831,83.4,688,1205,57.1,1.0,102,271,88,27,327,4355,647,13,788,183,132,50,20,21,1,3068,725,1209,1320,3021,195,224,81,25,113,148,160,231,16.5,154,21,18,14,13,25,1.79,17,1,4,1,1,1,283,190,151,95,37,98,36.7,169,584,24.6,794,1060,520,0,134,508,306,4,6596,1032,260,200,51.5,116,13,3943,50,172,146,4657,3827,82.2,327,90,100,80,91,64,24,90,1.64,16,23,-7,-0.5,14.8,24.5,-9.6,-0.69,0,220,0,5,0,915,171,180,48.7,La-Liga,12,2021-2022
Betis,29,28,46.2,15,165,1350,15.0,16,13,15,1,1,29,0,1.07,0.87,1.93,1.0,1.87,18.9,18.1,12.6,30.7,1.26,0.84,2.09,1.21,2.04,164,48,29.3,10.93,3.2,0.09,0.31,16.8,6,0.11,-2.9,-3.1,5275,6709,78.6,105665,36867,2082,2374,87.7,2246,2612,86.0,844,1446,58.4,0.4,105,392,104,26,442,5921,788,13,859,256,198,86,44,28,2,4363,883,1463,1844,3971,273,331,105,41,108,181,190,223,14.87,153,21,22,12,6,23,1.53,19,1,2,0,1,0,237,135,126,93,18,96,38.9,151,600,27.1,821,982,415,0,151,426,262,7,8367,993,307,256,53.1,150,9,4941,52,186,159,6336,5275,83.3,442,90,100,81,97,68,21,98,1.8,18,25,-7,-0.47,18.9,23.3,-4.4,-0.29,0,186,1,3,1,1140,231,240,49.0,La-Liga,12,2021-2022
Cádiz,26,28,64.1,15,165,1350,15.0,27,18,23,4,4,40,2,1.8,1.2,3.0,1.53,2.73,23.1,20.2,14.5,34.8,1.54,0.97,2.51,1.35,2.32,200,69,34.5,13.33,4.6,0.12,0.33,16.6,6,0.1,3.9,2.8,7223,8783,82.2,141095,48422,2895,3242,89.3,3142,3607,87.1,1052,1615,65.1,3.5,151,650,147,36,694,8028,755,8,1222,249,206,83,32,33,3,6150,1052,1581,2491,5224,354,348,109,21,130,227,197,318,21.2,219,39,17,17,9,43,2.87,28,4,2,5,3,1,221,143,116,79,26,75,39.9,113,558,33.9,549,681,414,1,158,400,349,3,10542,877,389,281,55.5,174,20,7082,48,217,191,8185,7223,88.2,694,90,100,81,97,68,20,95,0.8,27,13,14,0.93,23.1,14.5,8.6,0.57,2,171,2,4,0,1349,334,294,53.2,La-Liga,12,2021-2022
Celta Vigo,22,27,43.1,15,165,1350,15.0,19,14,18,1,4,46,3,1.27,0.93,2.2,1.2,2.13,21.3,18.2,13.4,31.6,1.42,0.89,2.31,1.21,2.11,159,62,39.0,10.6,4.13,0.11,0.29,16.8,5,0.12,-2.3,-0.2,4727,6250,75.6,96324,36771,1891,2215,85.4,1942,2324,83.6,795,1412,56.3,0.6,119,319,100,27,377,5464,786,5,994,204,128,57,20,23,2,3726,1010,1514,1746,3505,340,351,103,15,144,199,203,253,16.87,173,26,18,15,7,31,2.07,18,1,2,7,2,1,228,135,96,104,28,70,37.4,117,595,29.2,645,974,419,0,208,472,399,5,8145,1017,288,261,64.0,175,8,4582,52,204,216,5852,4727,80.8,377,90,100,81,93,71,19,94,1.07,19,16,3,0.2,21.3,17.8,3.6,0.24,0,192,3,3,0,1238,276,277,49.9,La-Liga,12,2021-2022
Elche,24,28,51.7,15,165,1350,15.0,21,16,18,3,3,22,1,1.4,1.07,2.47,1.2,2.27,22.0,19.9,14.2,34.2,1.47,0.95,2.42,1.33,2.28,203,65,32.0,13.53,4.33,0.09,0.28,18.7,8,0.1,-1.0,-1.9,5902,7278,81.1,117286,37799,2351,2643,89.0,2509,2893,86.7,933,1510,61.8,1.8,141,435,129,35,497,6586,692,15,869,267,196,76,33,26,1,5002,937,1339,2371,4109,247,307,82,41,127,197,134,300,20.0,215,22,21,18,6,34,2.27,21,2,2,3,5,1,250,150,100,112,38,91,41.7,127,621,29.3,550,1082,491,0,197,459,279,3,8938,740,324,204,54.9,123,12,5544,55,187,133,6862,5902,86.0,497,90,100,81,92,72,21,95,0.8,21,12,9,0.6,22.0,13.0,9.0,0.6,0,203,3,0,0,1164,213,195,52.2,La-Liga,12,2021-2022
Espanyol,28,28,55.2,15,165,1350,15.0,14,8,13,1,1,43,2,0.93,0.53,1.47,0.87,1.4,19.3,18.5,12.7,31.2,1.28,0.85,2.13,1.23,2.08,218,67,30.7,14.53,4.47,0.06,0.19,16.6,5,0.09,-5.3,-5.5,6315,7613,83.0,122653,40383,2623,2922,89.8,2644,3016,87.7,924,1402,65.9,-4.7,158,556,160,38,596,6933,680,16,836,256,266,92,32,26,8,5417,925,1271,2042,4811,234,260,92,32,117,167,154,342,22.8,260,25,16,13,9,19,1.27,13,0,3,0,1,2,256,154,113,108,35,101,41.6,142,589,29.0,628,919,483,0,167,410,309,9,9260,870,458,218,61.5,144,8,6038,94,193,145,7227,6315,87.4,596,90,100,80,96,67,23,97,1.33,14,15,-1,-0.07,19.3,16.1,3.1,0.21,1,196,1,2,0,1135,255,183,58.2,La-Liga,12,2021-2022
Getafe,26,28,56.9,15,165,1350,15.0,19,14,17,2,3,46,1,1.27,0.93,2.2,1.13,2.07,18.6,16.4,12.2,28.5,1.24,0.81,2.05,1.09,1.9,159,52,32.7,10.6,3.47,0.11,0.33,17.5,9,0.1,0.4,0.6,6260,7791,80.3,126132,40525,2402,2728,88.0,2739,3122,87.7,1018,1662,61.3,1.8,117,376,126,37,467,6995,796,15,1325,302,181,69,20,30,4,5073,1078,1640,2236,4533,340,361,122,42,154,233,172,254,16.93,187,25,10,17,5,32,2.13,21,3,2,2,2,2,223,149,87,115,21,79,40.3,117,679,33.9,624,998,383,0,171,393,347,0,9554,909,307,270,54.4,161,18,6155,53,206,180,7349,6260,85.2,467,90,100,81,100,65,22,103,0.67,19,10,9,0.6,18.6,10.3,8.3,0.55,0,191,1,1,0,1315,316,304,51.0,La-Liga,12,2021-2022
