Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,24,28,57.6,12,132,1080,12.0,15,12,13,2,3,22,0,1.25,1.0,2.25,1.08,2.08,14.7,12.5,10.6,23.1,1.33,0.96,2.3,1.14,2.1,163,43,26.4,13.58,3.58,0.08,0.3,17.7,6,0.08,-0.7,-0.5,4873,5990,81.4,96079,31084,1998,2253,88.7,2031,2306,88.1,758,1232,61.5,0.4,109,381,110,26,414,5395,595,10,766,201,175,86,18,36,2,4076,729,1185,1597,3696,217,265,93,15,97,130,134,228,20.73,162,28,15,9,6,24,2.18,20,1,0,3,0,0,171,115,73,77,21,61,42.4,83,385,30.0,400,598,286,0,120,314,236,1,7262,657,308,166,65.1,118,7,4842,40,140,121,5665,4873,86.0,414,90,100,82,75,57,18,76,1.08,15,8,7,0.58,14.7,10.0,4.7,0.43,0,159,0,2,0,893,185,274,40.3,La-Liga,12,2021-2022
Athletic Club,23,27,51.0,12,132,1080,12.0,8,6,6,2,2,33,4,0.67,0.5,1.17,0.5,1.0,9.9,8.4,6.7,15.1,0.82,0.56,1.38,0.7,1.26,126,32,25.4,10.5,2.67,0.05,0.19,17.9,4,0.07,-1.9,-2.4,4363,5543,78.7,92690,30925,1652,1871,88.3,1795,2110,85.1,832,1357,61.3,-0.7,99,319,85,31,346,4926,617,3,912,276,161,47,18,19,3,3436,805,1302,1513,3279,218,269,97,22,123,135,149,206,17.17,150,20,10,11,9,14,1.17,9,1,1,0,2,1,204,117,104,79,21,60,36.8,103,450,28.6,573,691,310,2,145,403,336,4,7038,943,251,169,53.8,103,11,4324,41,160,116,5189,4363,84.1,346,90,100,81,74,55,22,79,1.5,8,11,-3,-0.25,9.9,18.1,-8.2,-0.68,2,163,1,3,1,945,221,200,52.5,La-Liga,12,2021-2022
Atlético Madrid,21,27,46.6,11,121,990,11.0,10,6,7,3,3,24,3,0.91,0.55,1.45,0.64,1.18,9.3,7.3,6.1,13.5,0.85,0.56,1.41,0.67,1.22,76,18,23.7,6.91,1.64,0.09,0.39,18.0,6,0.1,0.7,-0.3,4149,5115,81.1,81288,25593,1668,1857,89.8,1808,2058,87.9,611,1035,59.0,-0.1,56,253,58,14,256,4593,522,7,527,151,87,33,14,14,0,3642,553,920,1432,3148,196,187,63,17,114,118,101,132,12.0,81,15,10,12,7,15,1.36,5,2,2,3,2,1,187,114,109,51,27,51,31.1,113,373,25.1,576,627,282,2,129,376,255,5,6342,880,167,170,54.7,101,9,3976,25,129,120,4814,4149,86.2,256,90,100,82,68,50,19,68,2.0,10,18,-8,-0.73,9.3,13.9,-4.6,-0.41,1,134,1,1,2,702,130,163,44.4,La-Liga,12,2021-2022
Barcelona,27,27,34.0,12,132,1080,12.0,15,11,15,0,0,31,0,1.25,0.92,2.17,1.25,2.17,12.4,12.4,9.2,21.6,1.03,0.77,1.8,1.03,1.8,118,40,33.9,9.83,3.33,0.13,0.38,17.5,5,0.11,2.6,2.6,3147,4160,75.6,64378,24466,1248,1414,88.3,1252,1507,83.1,561,1018,55.1,1.8,84,222,73,22,269,3612,548,12,676,148,111,42,15,20,0,2482,630,1048,1086,2505,163,194,64,21,100,120,142,193,16.08,129,15,16,10,13,23,1.92,15,1,4,1,1,1,257,174,138,84,35,90,37.2,152,507,24.1,710,939,457,0,122,444,276,2,5537,880,205,170,51.8,100,11,3231,38,146,123,3871,3147,81.3,269,90,100,80,77,56,25,74,1.42,15,19,-4,-0.33,12.4,19.9,-7.5,-0.63,0,192,0,3,0,780,154,158,49.4,La-Liga,12,2021-2022
Betis,29,27,43.4,12,132,1080,12.0,14,11,13,1,1,24,0,1.17,0.92,2.08,1.08,2.0,15.7,14.9,10.7,25.6,1.31,0.89,2.2,1.24,2.13,131,40,30.5,10.92,3.33,0.1,0.33,16.9,6,0.11,-1.7,-1.9,3905,5051,77.3,77824,28953,1577,1821,86.6,1632,1917,85.1,615,1100,55.9,0.3,82,295,76,19,345,4426,625,9,691,195,147,67,37,20,2,3193,693,1165,1384,2949,211,265,90,28,84,140,143,177,14.75,116,17,20,11,6,20,1.67,17,0,2,0,1,0,191,109,104,73,14,75,36.9,128,470,26.4,659,798,320,0,126,355,223,6,6407,818,235,205,53.7,121,6,3726,46,154,129,4748,3905,82.2,345,90,100,81,75,57,21,73,1.75,15,19,-4,-0.33,15.7,18.6,-2.9,-0.25,0,152,1,2,1,914,183,198,48.0,La-Liga,12,2021-2022
Cádiz,26,27,65.5,13,143,1170,13.0,19,10,15,4,4,38,2,1.46,0.77,2.23,1.15,1.92,18.4,15.6,11.0,26.6,1.42,0.85,2.26,1.2,2.04,166,54,32.5,12.77,4.15,0.09,0.28,16.9,6,0.1,0.6,-0.6,6258,7632,82.0,123390,41798,2469,2762,89.4,2747,3163,86.8,932,1436,64.9,-1.0,122,585,123,29,606,6959,673,4,1039,228,186,72,26,29,3,5358,931,1343,2198,4511,307,314,93,19,116,195,176,262,20.15,173,34,16,16,7,27,2.08,14,3,2,5,2,1,187,123,100,65,22,56,36.1,99,480,34.1,469,580,358,1,135,341,305,2,9171,755,331,249,55.0,152,17,6166,42,194,179,7123,6258,87.9,606,90,100,81,83,60,20,84,0.92,19,12,7,0.54,18.4,13.1,5.3,0.41,2,146,2,4,0,1199,282,268,51.3,La-Liga,12,2021-2022
Celta Vigo,22,27,43.2,13,143,1170,13.0,17,12,16,1,4,42,3,1.31,0.92,2.23,1.23,2.15,17.5,14.5,10.7,25.2,1.35,0.82,2.17,1.11,1.94,128,51,39.8,9.85,3.92,0.13,0.31,17.3,5,0.12,-0.5,1.5,4115,5408,76.1,83969,32184,1640,1917,85.6,1690,2000,84.5,693,1226,56.5,1.3,97,268,88,23,323,4741,667,4,865,173,107,47,14,19,2,3249,860,1299,1527,3032,285,298,89,15,118,165,176,212,16.31,146,21,14,14,6,28,2.15,17,1,2,5,2,1,205,122,84,93,28,64,39.0,100,513,29.4,572,821,349,0,177,402,366,4,7055,906,247,216,63.0,142,7,3963,46,179,193,5037,4115,81.7,323,90,100,81,81,61,20,82,0.92,17,13,4,0.31,17.5,15.5,2.0,0.16,0,163,3,2,0,1069,237,242,49.5,La-Liga,12,2021-2022
Elche,23,27,52.7,12,132,1080,12.0,15,14,15,0,0,17,0,1.25,1.17,2.42,1.25,2.42,16.0,16.0,11.4,27.4,1.34,0.95,2.28,1.34,2.28,161,54,33.5,13.42,4.5,0.09,0.28,18.2,5,0.1,-1.0,-1.0,4907,5988,81.9,97874,30725,1935,2169,89.2,2102,2401,87.5,784,1236,63.4,2.6,118,370,104,28,414,5432,556,11,669,232,161,67,28,24,1,4198,762,1028,1923,3447,190,242,65,32,106,169,110,235,19.58,172,18,15,11,5,24,2.0,17,1,1,2,2,1,210,123,90,88,32,72,40.9,104,493,28.6,446,879,396,0,159,383,233,2,7298,576,266,149,56.4,94,8,4589,49,140,109,5677,4907,86.4,414,90,100,81,74,58,21,73,0.83,15,9,6,0.5,16.0,9.8,6.3,0.52,0,162,0,0,0,887,167,154,52.0,La-Liga,12,2021-2022
Espanyol,27,28,54.1,13,143,1170,13.0,13,8,13,0,0,38,2,1.0,0.62,1.62,1.0,1.62,16.0,16.0,11.4,27.4,1.23,0.88,2.1,1.23,2.1,193,58,30.1,14.85,4.46,0.07,0.22,16.6,4,0.08,-3.0,-3.0,5173,6297,82.2,102124,34124,2090,2346,89.1,2167,2488,87.1,799,1221,65.4,-3.4,141,450,137,34,508,5695,602,11,700,230,230,79,25,23,7,4366,793,1138,1713,3909,208,233,77,25,103,137,130,297,22.85,223,24,14,11,8,17,1.31,12,0,3,0,0,2,220,133,104,87,29,89,41.6,125,505,28.7,557,801,404,0,146,348,283,7,7733,770,381,187,59.9,120,7,4982,76,171,116,5942,5173,87.1,508,90,100,80,82,59,24,81,1.31,13,14,-1,-0.08,16.0,14.6,1.4,0.11,1,172,0,2,0,963,233,160,59.3,La-Liga,12,2021-2022
Getafe,26,28,56.8,12,132,1080,12.0,18,13,16,2,3,38,1,1.5,1.08,2.58,1.33,2.42,16.7,14.4,10.7,25.1,1.39,0.89,2.29,1.2,2.1,127,44,34.6,10.58,3.67,0.13,0.36,17.5,7,0.12,1.3,1.6,4923,6113,80.5,99612,31972,1879,2130,88.2,2161,2450,88.2,810,1322,61.3,2.3,92,297,100,30,361,5479,634,12,1016,240,139,54,18,22,3,3952,863,1298,1769,3545,260,290,97,32,122,179,136,201,16.75,150,18,8,13,5,30,2.5,19,3,2,2,2,2,182,125,70,94,18,60,40.8,87,555,34.2,515,800,306,0,143,319,309,0,7547,747,245,208,52.4,122,13,4899,40,165,139,5802,4923,84.9,361,90,100,81,78,53,21,79,0.5,18,6,12,1.0,16.7,8.0,8.7,0.73,0,164,1,1,0,998,255,241,51.4,La-Liga,12,2021-2022
Granada,25,27,54.4,12,132,1080,12.0,16,10,14,2,3,30,3,1.33,0.83,2.17,1.17,2.0,17.9,15.6,11.1,26.7,1.49,0.92,2.41,1.3,2.22,185,63,34.1,15.42,5.25,0.08,0.22,18.0,6,0.08,-1.9,-1.6,4561,5716,79.8,94519,31864,1704,1950,87.4,1965,2278,86.3,815,1268,64.3,-1.1,134,377,122,41,419,5109,607,8,885,216,194,67,23,26,3,3704,763,1249,1598,3339,248,264,68,16,112,144,148,288,24.0,200,36,12,20,6,26,2.17,13,3,2,3,5,0,177,126,79,66,32,52,39.7,79,535,33.2,463,788,362,0,138,319,258,1,7117,661,353,186,57.5,118,11,4495,59,179,116,5458,4561,83.6,419,90,100,80,71,58,23,68,0.92,16,11,5,0.42,17.9,10.4,7.5,0.63,2,171,2,2,0,1032,289,202,58.9,La-Liga,12,2021-2022
Levante,26,28,56.0,13,143,1170,13.0,25,17,23,2,2,31,0,1.92,1.31,3.23,1.77,3.08,14.8,14.1,10.6,24.7,1.24,0.88,2.12,1.17,2.06,162,64,39.5,12.46,4.92,0.14,0.36,17.1,4,0.09,8.2,7.9,5088,6175,82.4,99150,30347,2148,2372,90.6,2075,2335,88.9,767,1254,61.2,5.4,113,362,96,27,372,5585,590,10,770,210,179,70,26,23,0,4319,679,1177,1570,4010,187,207,91,19,101,171,119,234,19.5,171,24,10,9,7,36,3.0,28,2,2,2,1,1,214,142,109,85,20,83,43.0,110,514,31.2,485,798,362,1,143,369,191,7,7462,674,290,161,59.0,99,6,4860,40,141,144,5880,5088,86.5,372,90,100,82,82,61,20,78,0.46,25,12,13,1.0,14.8,15.2,-0.3,-0.03,0,169,1,5,0,898,166,145,53.4,La-Liga,12,2021-2022
Mallorca,27,27,55.6,12,132,1080,12.0,16,11,15,1,2,38,3,1.33,0.92,2.25,1.25,2.17,15.3,13.8,9.9,23.7,1.28,0.82,2.1,1.15,1.97,144,43,29.9,12.0,3.58,0.1,0.35,17.1,6,0.1,0.7,1.2,4524,5616,80.6,91034,30001,1742,1982,87.9,1982,2285,86.7,723,1162,62.2,1.1,93,327,115,30,387,5030,586,7,711,180,160,40,17,14,1,3746,711,1159,1747,3152,240,253,73,18,115,163,130,217,18.08,157,21,7,13,5,30,2.5,24,1,1,1,3,0,221,145,83,102,36,69,39.0,108,513,31.8,459,735,418,0,121,338,233,7,6949,704,308,164,56.1,106,11,4455,44,144,156,5272,4524,85.8,387,90,100,78,69,60,25,77,1.17,17,11,6,0.5,15.3,10.7,4.6,0.38,2,186,1,0,1,903,209,182,53.5,La-Liga,12,2021-2022
Osasuna,26,28,54.5,12,132,1080,12.0,14,12,13,1,1,28,0,1.17,1.0,2.17,1.08,2.08,12.6,11.8,9.3,21.1,1.05,0.77,1.82,0.99,1.76,131,45,34.4,10.92,3.75,0.1,0.29,20.0,6,0.09,1.4,1.2,4511,5828,77.4,91911,29420,1705,1976,86.3,1922,2240,85.8,787,1401,56.2,2.7,95,303,70,20,309,5178,650,6,849,201,183,53,16,20,6,3607,860,1361,1818,3220,247,273,94,27,120,155,158,199,16.58,142,21,11,9,8,23,1.92,15,4,1,2,1,0,147,86,75,56,16,40,30.3,92,463,29.0,611,700,288,1,164,328,371,3,7299,859,252,184,54.9,110,9,4372,67,133,118,5484,4511,82.3,309,90,100,81,78,54,22,81,1.58,15,14,1,0.08,12.6,13.1,-0.5,-0.04,0,127,0,4,0,1018,268,304,46.9,La-Liga,12,2021-2022
Rayo Vallecano,25,28,52.9,13,143,1170,13.0,13,6,9,4,6,39,0,1.0,0.46,1.46,0.69,1.15,15.7,11.2,9.6,20.8,1.31,0.8,2.11,0.93,1.73,139,45,32.4,10.69,3.46,0.06,0.2,18.4,8,0.08,-4.7,-4.2,4195,5486,76.5,85564,31077,1600,1873,85.4,1849,2191,84.4,669,1197,55.9,-4.6,95,349,79,14,393,4838,648,8,966,157,150,51,17,17,7,3300,870,1316,1544,3078,284,284,93,13,132,177,163,204,17.0,143,22,9,18,6,17,1.42,10,1,2,2,2,0,199,128,89,86,24,67,34.5,127,554,30.1,544,868,429,0,119,369,201,1,6772,757,228,175,55.4,107,11,4040,35,153,125,4954,4195,84.7,393,90,100,81,84,59,22,88,1.54,14,19,-5,-0.38,15.7,14.2,1.5,0.12,0,180,4,2,0,1007,239,226,51.4,La-Liga,12,2021-2022
Real Madrid,25,27,41.8,12,132,1080,12.0,13,9,12,1,1,24,2,1.08,0.75,1.83,1.0,1.75,14.0,13.3,11.1,24.4,1.28,1.01,2.29,1.21,2.22,137,45,32.8,11.42,3.75,0.09,0.27,17.7,3,0.1,-2.0,-2.3,3908,4774,81.9,76994,26493,1654,1845,89.6,1603,1838,87.2,576,921,62.5,-3.1,96,288,64,18,290,4241,533,10,548,165,155,34,11,12,2,3335,592,847,1462,2843,134,196,63,7,81,161,99,189,17.18,137,20,12,10,4,17,1.55,13,0,1,1,1,1,187,125,102,54,31,74,35.7,133,391,24.1,629,569,422,0,128,335,231,5,5993,822,212,156,64.1,105,4,3807,38,131,132,4554,3908,85.8,290,90,100,80,74,57,22,81,2.25,13,28,-15,-1.25,14.0,17.1,-3.0,-0.27,1,160,1,1,0,639,103,103,50.0,La-Liga,12,2021-2022
Real Sociedad,27,28,45.5,12,132,1080,12.0,10,6,8,2,2,34,2,0.83,0.5,1.33,0.67,1.17,11.6,10.1,7.7,17.8,0.97,0.64,1.61,0.84,1.48,116,34,29.3,9.67,2.83,0.07,0.24,18.2,5,0.09,-1.6,-2.1,3863,4971,77.7,78346,26629,1495,1701,87.9,1595,1893,84.3,674,1152,58.5,-1.7,83,272,73,24,310,4314,657,4,818,157,147,50,11,23,2,3049,714,1208,1259,2997,180,311,69,25,90,121,126,183,15.25,139,16,6,10,5,18,1.5,10,2,1,0,4,1,250,153,130,93,27,67,36.0,119,507,28.3,657,782,353,1,135,415,225,1,6366,782,207,143,54.5,84,6,3839,37,150,147,4605,3863,83.9,310,90,100,82,75,55,19,78,2.08,10,17,-7,-0.58,11.6,16.8,-5.2,-0.43,2,164,2,3,0,863,202,263,43.4,La-Liga,12,2021-2022
Sevilla,26,28,37.3,11,121,990,11.0,7,3,7,0,1,23,2,0.64,0.27,0.91,0.64,0.91,9.4,8.6,4.9,13.5,0.85,0.45,1.3,0.78,1.23,104,31,29.8,9.45,2.82,0.07,0.23,19.6,6,0.08,-2.4,-1.6,2891,3874,74.6,60166,22551,1114,1327,83.9,1204,1440,83.6,519,967,53.7,-1.9,59,206,58,16,239,3313,561,6,528,141,117,46,21,11,4,2216,631,1027,1102,2150,191,225,71,16,114,125,105,140,12.73,100,12,5,9,6,9,0.82,8,0,0,0,0,1,171,97,77,56,38,51,39.2,79,353,23.7,453,672,363,0,83,306,216,2,4994,663,181,126,57.9,80,12,2892,23,117,125,3574,2891,80.9,239,90,100,79,70,50,26,75,2.18,7,19,-12,-1.09,9.4,16.0,-6.7,-0.6,0,134,0,0,0,742,177,189,48.4,La-Liga,12,2021-2022
