Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,25,28,54.8,16,176,1440,16.0,33,26,30,3,4,39,0,2.06,1.62,3.69,1.87,3.5,28.6,25.7,21.9,47.6,1.79,1.37,3.15,1.61,2.97,245,74,30.2,15.31,4.62,0.12,0.41,16.0,7,0.11,4.4,4.3,7153,8691,82.3,137120,44578,2970,3354,88.6,3102,3576,86.7,976,1494,65.3,4.1,199,547,173,30,659,7913,778,14,1039,256,144,86,36,36,5,6087,1177,1427,3109,4651,304,303,95,19,153,225,198,411,25.69,307,37,24,13,6,57,3.56,46,0,5,4,1,1,275,157,119,117,39,92,40.7,134,777,32.0,713,1117,597,1,194,504,261,2,10619,899,519,239,51.0,134,9,7127,97,229,205,8161,7153,87.6,659,90,100,81,101,75,22,95,2.13,35,19,16,1.0,28.6,20.8,7.7,0.48,0,221,2,3,0,1420,309,228,57.5,Serie-A,11,2021-2022
Bologna,25,27,51.4,16,176,1440,16.0,22,19,20,2,3,42,4,1.37,1.19,2.56,1.25,2.44,19.0,16.8,13.3,30.1,1.19,0.83,2.02,1.05,1.88,209,68,32.5,13.06,4.25,0.1,0.29,17.3,7,0.08,3.0,3.2,6520,7954,82.0,124465,40954,2773,3102,89.4,2623,3002,87.4,975,1536,63.5,5.7,161,422,130,44,458,7163,791,11,1139,237,173,90,48,18,4,5394,1051,1509,2079,4984,328,286,118,11,110,182,174,337,21.06,245,34,12,16,5,41,2.56,30,4,1,4,1,1,231,134,114,90,27,84,37.5,140,617,28.0,835,890,477,0,163,416,278,7,9598,1036,318,228,57.9,147,10,6204,38,185,127,7601,6520,85.8,458,90,100,82,104,69,19,122,1.5,23,27,-4,-0.25,19.0,20.1,-1.1,-0.07,2,177,2,5,1,1164,229,231,49.8,Serie-A,11,2021-2022
Cagliari,26,27,41.9,15,165,1350,15.0,16,12,13,3,3,36,2,1.07,0.8,1.87,0.87,1.67,15.4,13.2,10.8,23.9,1.03,0.72,1.75,0.88,1.59,153,41,26.8,10.2,2.73,0.08,0.32,16.9,8,0.09,0.6,-0.2,4704,6136,76.7,96315,34615,1766,2041,86.5,2077,2442,85.1,783,1414,55.4,1.2,114,332,95,34,349,5406,730,6,739,158,164,55,17,30,1,3782,817,1537,1732,3555,253,281,100,27,114,175,157,241,16.07,171,26,9,13,10,29,1.93,20,1,3,1,3,1,229,139,109,92,28,76,36.2,134,562,26.5,841,893,386,0,164,463,310,2,7732,1084,253,135,58.5,85,5,4415,33,162,117,5662,4704,83.1,349,90,100,82,102,63,21,100,0.6,16,29,-13,-0.87,15.4,27.6,-12.1,-0.81,1,194,3,4,0,1063,269,292,48.0,Serie-A,11,2021-2022
Empoli,24,25,46.6,15,165,1350,15.0,21,13,17,4,4,31,1,1.4,0.87,2.27,1.13,2.0,19.8,16.7,11.0,27.7,1.32,0.73,2.05,1.11,1.85,206,58,28.2,13.73,3.87,0.08,0.29,17.8,7,0.08,1.2,0.3,5012,6495,77.2,99645,36667,1850,2105,87.9,2329,2746,84.8,753,1356,55.5,2.0,138,374,155,31,512,5674,821,6,931,142,202,85,19,40,10,4300,871,1324,1674,4068,188,338,105,36,127,203,204,304,20.27,227,31,10,13,10,38,2.53,26,4,1,3,4,0,259,167,124,88,47,91,40.3,135,592,26.6,749,936,544,1,151,462,297,2,8178,1128,388,210,47.6,111,8,4947,57,156,166,6098,5012,82.2,512,90,100,79,90,74,24,104,1.33,23,28,-5,-0.33,19.8,25.9,-6.2,-0.41,0,193,4,4,3,1155,186,245,43.2,Serie-A,11,2021-2022
Fiorentina,25,27,55.5,16,176,1440,16.0,27,16,21,6,6,43,4,1.69,1.0,2.69,1.31,2.31,23.8,19.5,15.4,34.9,1.49,0.96,2.45,1.22,2.18,191,71,37.2,11.94,4.44,0.11,0.3,17.4,10,0.1,3.2,1.5,7319,8658,84.5,158133,47448,2372,2656,89.3,3452,3863,89.4,1421,1922,73.9,0.6,146,479,130,37,519,7902,756,8,1069,343,209,76,10,48,3,6053,1125,1480,3038,4818,250,283,103,24,114,233,163,313,19.56,219,35,11,23,9,45,2.81,31,2,1,4,5,2,228,130,102,88,38,85,39.4,131,574,28.8,564,904,525,0,156,424,195,5,10293,1182,398,192,49.5,105,13,6969,81,203,168,8305,7319,88.1,519,90,100,81,97,75,20,117,1.69,27,22,5,0.31,23.8,19.7,4.1,0.26,3,196,3,3,1,1141,214,211,50.4,Serie-A,11,2021-2022
Genoa,30,28,44.9,16,176,1440,16.0,17,12,12,5,5,45,0,1.06,0.75,1.81,0.75,1.5,16.7,12.9,10.0,23.0,1.05,0.63,1.67,0.81,1.44,167,48,28.7,10.44,3.0,0.07,0.25,19.0,7,0.08,0.3,-0.9,5343,6905,77.4,107305,36237,2099,2418,86.8,2286,2691,84.9,868,1521,57.1,2.0,107,321,78,24,399,6109,796,8,1134,216,161,62,23,29,0,4422,931,1552,1951,4109,255,306,103,28,127,208,175,252,15.75,167,27,15,18,10,33,2.06,22,4,1,1,4,1,309,191,151,122,36,132,44.3,166,710,29.0,843,1109,496,0,225,608,298,3,8873,1162,287,243,56.4,149,9,5231,56,199,190,6421,5343,83.2,399,90,100,78,99,78,28,111,0.63,17,31,-14,-0.87,16.7,23.3,-6.5,-0.41,0,218,3,3,1,1265,229,309,42.6,Serie-A,11,2021-2022
Hellas Verona,24,27,51.8,16,176,1440,16.0,31,22,26,5,5,43,3,1.94,1.37,3.31,1.62,3.0,22.7,19.0,14.1,33.1,1.42,0.88,2.3,1.19,2.07,183,64,35.0,11.44,4.0,0.14,0.41,16.6,7,0.11,8.3,7.0,5925,7503,79.0,113491,40296,2417,2781,86.9,2524,2977,84.8,835,1419,58.8,7.9,134,404,143,31,557,6799,704,6,1080,161,181,66,26,19,5,4936,1049,1518,2333,4198,376,284,104,30,147,242,195,292,18.25,212,27,15,18,9,51,3.19,40,1,2,2,4,2,262,173,127,96,39,89,41.4,126,667,30.4,775,965,453,1,189,475,400,2,9438,1016,395,220,56.8,135,8,5774,75,227,206,7061,5925,83.9,557,90,100,80,104,72,25,110,1.44,32,28,4,0.25,22.7,21.4,1.2,0.08,3,241,4,2,2,1360,303,305,49.8,Serie-A,11,2021-2022
Inter,23,29,53.9,16,176,1440,16.0,39,25,33,6,8,32,0,2.44,1.56,4.0,2.06,3.62,33.5,27.9,20.7,48.6,2.1,1.29,3.39,1.74,3.04,260,91,35.0,16.25,5.69,0.13,0.36,15.9,5,0.11,5.5,5.1,7397,8717,84.9,146483,46140,2987,3302,90.5,3086,3468,89.0,1184,1629,72.7,4.3,196,496,179,52,567,8015,702,13,1126,325,231,96,32,45,6,6264,1043,1410,2238,5653,270,277,122,17,91,231,161,421,26.31,321,33,19,11,11,63,3.94,46,4,1,7,4,1,260,155,116,100,44,91,42.1,125,599,29.4,614,870,550,1,156,436,249,3,10366,1169,492,174,55.2,101,4,6913,77,167,134,8324,7397,88.9,567,90,100,81,97,79,19,110,2.31,39,15,24,1.5,33.5,17.2,16.3,1.02,0,204,4,3,1,1178,252,199,55.9,Serie-A,11,2021-2022
Juventus,26,28,53.6,16,176,1440,16.0,22,12,18,4,5,33,0,1.37,0.75,2.12,1.13,1.87,23.5,19.7,14.3,34.0,1.47,0.89,2.36,1.23,2.13,229,73,31.9,14.31,4.56,0.08,0.25,17.1,6,0.09,-1.5,-1.7,7261,8614,84.3,149226,46121,2570,2922,88.0,3371,3723,90.5,1218,1725,70.6,-2.3,169,515,132,40,547,7897,717,9,1034,320,186,69,21,31,3,6141,1089,1384,2975,4830,225,279,122,28,121,217,169,375,23.44,283,22,16,22,10,38,2.37,26,1,4,3,4,0,257,162,130,93,34,73,36.3,128,687,32.6,752,883,475,1,168,452,297,6,10435,1108,430,221,55.7,135,15,6744,84,198,178,8260,7261,87.9,547,90,100,81,110,66,24,110,1.69,22,16,6,0.37,23.5,14.3,9.2,0.58,0,228,4,2,0,1249,260,211,55.2,Serie-A,11,2021-2022
Lazio,24,30,54.4,16,176,1440,16.0,32,22,29,3,4,41,4,2.0,1.37,3.38,1.81,3.19,20.5,17.5,13.1,30.7,1.37,0.88,2.24,1.17,2.05,173,72,41.6,10.81,4.5,0.17,0.4,16.8,7,0.1,8.5,8.5,7670,8942,85.8,136666,43118,3551,3884,91.4,3078,3461,88.9,859,1269,67.7,5.9,127,527,130,18,488,8309,633,15,969,184,159,59,31,15,4,6772,1013,1157,2089,6109,257,230,101,17,93,192,136,282,18.8,209,20,13,18,7,44,2.93,28,3,3,5,4,1,250,141,108,103,39,82,32.9,167,538,25.7,638,936,518,1,161,449,218,0,10507,1046,327,214,57.5,131,15,7288,62,174,158,8564,7670,89.6,488,90,100,81,103,69,21,123,1.56,32,30,2,0.12,20.5,22.1,-1.6,-0.11,2,189,3,5,0,1114,202,168,54.6,Serie-A,11,2021-2022
