Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,24,28,56.7,12,132,1080,12.0,20,14,18,2,3,29,0,1.67,1.17,2.83,1.5,2.67,21.4,19.2,15.8,35.1,1.78,1.32,3.1,1.6,2.92,182,52,28.6,15.17,4.33,0.1,0.35,15.9,7,0.11,-1.4,-1.2,5455,6654,82.0,105449,34242,2216,2511,88.3,2414,2793,86.4,746,1143,65.3,-1.8,143,402,138,27,521,6043,611,9,822,209,124,71,33,27,5,4590,944,1120,2304,3617,229,244,74,15,117,176,162,304,25.33,221,29,16,12,6,34,2.83,26,0,3,3,1,1,184,100,85,75,24,64,42.4,87,580,34.4,533,740,415,1,148,350,207,2,8123,684,399,182,47.8,93,7,5428,66,168,161,6262,5455,87.1,521,90,100,80,75,57,23,66,1.83,22,15,7,0.58,21.4,17.1,4.3,0.36,0,162,2,3,0,1103,251,176,58.8,Serie-A,11,2021-2022
Bologna,24,27,51.3,11,121,990,11.0,16,14,15,1,2,34,4,1.45,1.27,2.73,1.36,2.64,12.3,10.8,8.2,19.0,1.12,0.74,1.87,0.99,1.73,141,46,32.6,12.82,4.18,0.11,0.33,16.7,5,0.08,3.7,4.2,4433,5381,82.4,85302,28454,1866,2087,89.4,1788,2049,87.3,672,1024,65.6,5.8,105,286,92,34,315,4838,543,4,853,164,117,59,30,12,1,3624,728,1029,1357,3416,225,191,78,4,71,124,117,226,20.55,160,26,7,11,4,30,2.73,20,4,1,3,1,1,163,92,85,60,18,62,38.3,100,399,26.9,612,572,302,0,115,274,195,7,6514,707,214,155,56.8,98,7,4142,23,118,92,5162,4433,85.9,315,90,100,81,72,46,20,85,1.36,17,22,-5,-0.45,12.3,15.1,-2.7,-0.25,2,126,2,4,1,759,171,153,52.8,Serie-A,11,2021-2022
Cagliari,26,27,41.8,12,132,1080,12.0,13,10,11,2,2,29,2,1.08,0.83,1.92,0.92,1.75,11.7,10.2,8.4,18.6,0.98,0.7,1.68,0.85,1.55,112,32,28.6,9.33,2.67,0.1,0.34,17.1,5,0.09,1.3,0.8,3832,4944,77.5,78771,27883,1427,1638,87.1,1704,1970,86.5,642,1148,55.9,1.6,83,263,70,23,274,4354,590,5,591,131,129,42,15,20,1,3109,632,1203,1428,2868,182,227,78,22,99,137,127,175,14.58,131,15,6,9,6,23,1.92,17,1,1,1,2,1,170,103,84,67,19,57,35.8,102,448,25.8,710,702,324,0,129,347,260,2,6203,903,191,115,56.5,68,3,3576,25,127,88,4614,3832,83.1,274,90,100,81,81,51,22,77,0.5,13,26,-13,-1.08,11.7,22.0,-10.3,-0.86,1,159,2,3,0,820,209,229,47.7,Serie-A,11,2021-2022
Empoli,24,25,45.5,12,132,1080,12.0,16,10,12,4,4,24,1,1.33,0.83,2.17,1.0,1.83,15.1,12.0,8.9,21.0,1.26,0.74,2.0,1.0,1.75,162,45,27.8,13.5,3.75,0.07,0.27,18.0,6,0.08,0.9,0.0,3988,5138,77.6,79994,28970,1460,1660,88.0,1837,2161,85.0,627,1092,57.4,1.1,110,296,124,26,416,4478,660,4,770,120,167,63,16,30,5,3412,720,1006,1289,3267,145,272,80,34,98,164,158,245,20.42,183,23,10,12,8,30,2.5,21,2,1,2,4,0,201,131,96,72,33,71,39.9,107,488,26.6,605,775,454,1,121,363,252,1,6504,865,314,174,50.0,97,7,3950,49,125,141,4883,3988,81.7,416,90,100,79,72,59,23,84,1.33,18,23,-5,-0.42,15.1,21.2,-6.1,-0.51,0,150,4,4,3,903,139,187,42.6,Serie-A,11,2021-2022
Fiorentina,24,26,55.9,12,132,1080,12.0,16,9,11,5,5,38,4,1.33,0.75,2.08,0.92,1.67,15.9,12.3,10.5,22.8,1.32,0.88,2.2,1.02,1.9,144,50,34.7,12.0,4.17,0.08,0.22,17.8,5,0.09,0.1,-1.3,5518,6509,84.8,118467,35634,1788,1997,89.5,2631,2928,89.9,1042,1411,73.8,-1.5,115,384,103,29,404,5929,580,7,777,240,166,61,10,36,3,4579,848,1082,2240,3680,188,215,70,13,84,174,130,237,19.75,172,28,6,15,6,28,2.33,20,2,0,2,3,1,184,103,83,70,31,71,40.6,104,408,27.1,431,686,389,0,108,324,152,3,7739,853,308,137,47.4,72,8,5252,63,156,121,6193,5518,89.1,404,90,100,79,69,59,22,85,1.5,16,14,2,0.17,15.9,14.4,1.5,0.13,3,159,2,3,0,837,160,161,49.8,Serie-A,11,2021-2022
Genoa,30,28,45.8,12,132,1080,12.0,17,12,12,5,5,35,0,1.42,1.0,2.42,1.0,2.0,15.3,11.5,8.9,20.4,1.27,0.74,2.02,0.96,1.7,146,42,28.8,12.17,3.5,0.08,0.29,18.7,6,0.08,1.7,0.5,3932,5141,76.5,78982,27202,1548,1806,85.7,1665,1976,84.3,652,1165,56.0,3.1,94,252,67,21,326,4540,601,8,830,162,142,56,21,26,0,3198,745,1198,1522,2956,202,242,74,25,102,151,131,223,18.58,147,25,12,16,8,33,2.75,22,4,1,1,4,1,233,144,110,91,32,89,43.8,114,539,29.0,622,829,408,0,177,458,227,3,6616,801,240,174,55.7,105,8,3900,48,146,129,4774,3932,82.4,326,90,100,76,74,59,31,83,0.75,17,24,-7,-0.58,15.3,16.9,-1.6,-0.13,0,176,3,3,1,982,189,247,43.3,Serie-A,11,2021-2022
Hellas Verona,24,27,49.5,11,121,990,11.0,24,17,20,4,4,29,1,2.18,1.55,3.73,1.82,3.36,15.5,12.4,9.7,22.2,1.4,0.89,2.29,1.13,2.01,105,42,40.0,9.55,3.82,0.19,0.48,16.5,3,0.12,8.5,7.6,3914,4985,78.5,75109,26518,1623,1853,87.6,1641,1935,84.8,557,981,56.8,7.3,81,256,91,20,345,4510,475,2,765,102,102,41,13,15,5,3270,677,1038,1509,2833,250,185,74,21,102,141,133,178,16.18,135,16,8,11,5,42,3.82,33,1,1,1,4,2,177,116,86,66,25,58,37.7,96,441,29.3,543,672,290,1,120,318,288,2,6260,732,248,144,54.9,87,4,3837,49,128,138,4701,3914,83.3,345,90,100,78,66,54,27,75,1.36,24,20,4,0.36,15.5,15.6,-0.1,-0.01,1,170,4,2,2,893,202,221,47.8,Serie-A,11,2021-2022
Inter,23,29,53.0,11,121,990,11.0,28,20,26,2,3,26,0,2.55,1.82,4.36,2.36,4.18,21.9,19.6,13.9,33.5,1.99,1.26,3.25,1.78,3.04,166,61,36.7,15.09,5.55,0.16,0.43,15.0,3,0.12,6.1,6.4,4843,5764,84.0,96945,30952,1918,2141,89.6,2054,2318,88.6,787,1100,71.5,6.1,124,329,125,36,389,5273,491,7,793,215,151,61,22,27,4,4090,710,964,1436,3763,189,187,92,13,61,166,111,266,24.18,208,20,14,5,6,49,4.45,39,3,1,3,3,0,163,100,75,61,27,63,44.4,79,399,28.4,434,606,363,1,106,280,187,3,6880,811,327,131,53.4,74,3,4443,48,121,86,5532,4843,87.5,389,90,100,81,67,54,20,77,2.18,28,12,16,1.45,21.9,14.0,7.9,0.72,0,150,2,3,0,805,172,146,54.1,Serie-A,11,2021-2022
Juventus,25,28,51.1,12,132,1080,12.0,16,10,14,2,2,24,0,1.33,0.83,2.17,1.17,2.0,15.2,13.7,10.3,24.1,1.27,0.86,2.13,1.14,2.01,161,49,30.4,13.42,4.08,0.09,0.29,16.7,4,0.09,0.8,0.3,4856,5882,82.6,101728,32694,1684,1936,87.0,2232,2497,89.4,869,1267,68.6,-0.3,123,375,91,29,388,5320,562,6,764,240,141,53,18,24,0,4024,808,1050,1906,3379,167,206,87,23,93,163,121,261,21.75,196,17,13,14,6,26,2.17,17,1,3,3,2,0,180,112,90,67,23,50,35.7,90,498,31.6,573,674,330,1,128,320,248,6,7245,846,283,146,54.8,88,6,4523,50,146,136,5578,4856,87.1,388,90,100,80,80,52,24,82,1.5,16,15,1,0.08,15.2,13.3,1.9,0.16,0,176,1,2,0,924,202,174,53.7,Serie-A,11,2021-2022
Lazio,23,30,54.5,11,121,990,11.0,22,16,19,3,4,27,2,2.0,1.45,3.45,1.73,3.18,16.2,13.3,10.4,23.7,1.47,0.95,2.42,1.21,2.15,123,54,43.9,11.18,4.91,0.15,0.35,16.4,4,0.11,5.8,5.7,5489,6448,85.1,97775,31653,2537,2778,91.3,2200,2483,88.6,615,941,65.4,5.6,95,357,87,12,341,5961,487,14,664,125,112,43,24,10,4,4785,792,871,1435,4431,204,186,73,13,65,148,96,213,19.36,151,18,11,14,5,38,3.45,24,2,3,5,3,1,190,101,84,75,31,66,36.3,116,392,25.0,515,692,364,1,119,335,192,0,7659,812,227,157,58.6,96,7,5263,47,138,121,6185,5489,88.7,341,90,100,81,69,50,21,82,1.64,22,19,3,0.27,16.2,16.4,-0.2,-0.02,0,137,3,3,0,830,161,136,54.2,Serie-A,11,2021-2022
