Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,25,27,45.3,16,176,1440,16.0,19,9,17,2,3,47,0,1.19,0.56,1.75,1.06,1.62,20.8,18.6,12.8,31.4,1.3,0.8,2.11,1.16,1.96,172,54,31.4,10.75,3.38,0.1,0.31,17.7,6,0.11,-1.8,-1.6,5679,7298,77.8,111061,41239,2330,2688,86.7,2361,2819,83.8,865,1499,57.7,-3.8,124,362,93,30,398,6494,804,15,1097,170,136,68,24,20,4,4720,1005,1573,2062,4383,254,310,102,25,116,218,190,270,16.88,199,20,14,11,7,31,1.94,16,3,2,6,1,3,309,175,169,116,24,105,43.9,134,651,27.8,889,1045,405,1,194,546,264,0,9151,1281,302,227,54.2,134,12,5516,66,207,183,6826,5679,83.2,398,90,100,81,105,71,23,114,2.13,19,35,-16,-1.0,20.8,28.6,-7.7,-0.48,0,228,1,4,2,1356,228,309,42.5,Serie-A,11,2021-2022
Bologna,25,27,48.6,16,176,1440,16.0,26,14,20,6,6,45,4,1.62,0.87,2.5,1.25,2.12,20.0,15.5,11.7,27.2,1.25,0.73,1.98,0.97,1.7,187,70,37.4,11.69,4.37,0.11,0.29,17.8,9,0.08,6.0,4.5,6360,7745,82.1,123906,38033,2648,2968,89.2,2565,2947,87.0,1002,1539,65.1,2.3,134,495,133,33,488,7093,652,3,1035,287,181,46,15,21,5,5313,961,1471,2253,4640,279,284,96,34,116,173,167,305,19.06,248,12,17,14,4,40,2.5,28,3,0,1,6,2,208,134,97,70,41,81,35.5,147,666,28.1,761,1071,537,1,176,399,303,4,9423,970,357,225,55.6,140,9,6116,61,181,147,7302,6360,87.1,488,90,100,80,98,75,21,107,1.5,27,23,4,0.25,20.0,19.1,1.0,0.06,2,234,5,3,1,1213,231,229,50.2,Serie-A,11,2021-2022
Cagliari,26,27,57.6,16,176,1440,16.0,29,19,25,4,4,35,0,1.81,1.19,3.0,1.56,2.75,29.1,26.1,20.3,46.4,1.82,1.27,3.09,1.63,2.9,252,71,28.2,15.75,4.44,0.1,0.35,17.4,10,0.11,-0.1,-1.1,7374,8852,83.3,142319,46307,2868,3224,89.0,3376,3827,88.2,1001,1515,66.1,-1.3,185,556,180,44,661,8076,776,14,1126,205,241,102,34,40,2,6310,1070,1472,2522,5443,259,309,114,25,121,242,178,396,24.75,291,38,22,19,5,52,3.25,38,3,2,4,5,0,184,111,82,77,25,55,36.2,97,525,27.9,573,842,464,2,173,388,324,2,10617,998,476,231,56.7,147,15,7054,82,200,163,8444,7374,87.3,661,90,100,82,106,70,19,107,0.63,30,17,13,0.81,29.1,16.6,12.5,0.78,0,216,2,3,0,1285,320,308,51.0,Serie-A,11,2021-2022
Empoli,24,27,52.7,16,176,1440,16.0,26,19,24,2,4,36,1,1.62,1.19,2.81,1.5,2.69,28.0,25.1,20.4,45.4,1.75,1.27,3.02,1.57,2.84,253,83,32.8,15.81,5.19,0.09,0.29,16.0,6,0.1,-2.0,-1.1,6322,7762,81.4,127188,45303,2576,2903,88.7,2529,2910,86.9,1098,1662,66.1,-1.4,194,484,169,48,595,6966,796,10,1011,336,250,82,32,29,2,5240,1002,1520,2336,4580,253,304,114,23,137,199,164,414,25.88,298,41,18,18,14,48,3.0,39,3,1,4,1,0,287,165,149,93,45,107,45.9,126,617,27.6,806,916,511,3,215,515,366,9,9759,1204,496,238,55.0,144,12,6059,114,190,188,7272,6322,86.9,595,90,100,79,100,76,24,108,1.44,29,26,3,0.19,28.0,22.1,5.9,0.37,0,222,3,4,2,1260,261,197,57.0,Serie-A,11,2021-2022
Fiorentina,25,27,44.5,16,176,1440,16.0,21,14,19,2,3,44,1,1.31,0.87,2.19,1.19,2.06,19.8,17.4,14.4,31.7,1.24,0.9,2.14,1.09,1.98,156,53,34.0,9.75,3.31,0.12,0.36,16.0,4,0.11,1.2,1.6,5628,6985,80.6,112353,38909,2114,2412,87.6,2604,2953,88.2,827,1382,59.8,-0.4,118,336,87,22,404,6283,702,20,904,149,142,66,14,28,12,4698,931,1356,1923,4293,245,263,101,41,101,185,156,244,15.25,173,25,13,14,8,37,2.31,28,3,1,1,3,1,254,155,122,98,34,86,45.0,105,600,26.1,698,1061,544,0,163,501,265,5,8591,1313,284,216,55.6,131,12,5498,50,159,143,6616,5628,85.1,404,90,100,79,99,76,24,108,1.69,22,27,-5,-0.31,19.8,23.8,-4.0,-0.25,1,244,3,6,0,1055,211,214,49.6,Serie-A,11,2021-2022
Genoa,30,26,55.1,16,176,1440,16.0,30,20,27,3,3,36,0,1.87,1.25,3.12,1.69,2.94,23.3,21.0,16.1,37.1,1.45,1.01,2.46,1.31,2.32,232,79,34.1,14.5,4.94,0.12,0.34,17.0,7,0.09,6.7,6.0,6969,8521,81.8,138464,44911,2730,3122,87.4,3023,3440,87.9,1106,1635,67.6,3.9,163,444,153,39,567,7718,803,6,1129,242,182,82,34,30,2,5962,1083,1476,2600,4981,273,335,109,19,113,287,223,354,22.12,256,30,21,19,8,52,3.25,36,4,3,4,5,0,284,181,111,125,48,94,38.7,149,796,33.0,692,1076,646,0,173,503,295,2,10409,992,437,298,50.7,166,12,6711,67,202,177,8093,6969,86.1,567,90,100,80,106,71,24,112,0.63,31,17,14,0.87,23.3,16.7,6.5,0.41,0,239,3,5,0,1357,309,229,57.4,Serie-A,11,2021-2022
Hellas Verona,24,27,48.2,16,176,1440,16.0,26,19,24,2,2,33,2,1.62,1.19,2.81,1.5,2.69,21.4,19.9,14.0,34.0,1.34,0.88,2.22,1.24,2.12,219,67,30.6,13.69,4.19,0.11,0.36,17.5,8,0.09,4.6,4.1,5395,7082,76.2,106739,40789,2140,2508,85.3,2231,2704,82.5,877,1549,56.6,5.0,160,375,134,44,465,6253,829,6,856,151,186,63,23,25,2,4361,1010,1711,1983,4120,284,331,117,7,98,201,190,352,22.0,252,32,18,19,10,44,2.75,34,2,2,3,2,1,289,187,137,121,31,84,38.4,135,739,31.7,773,1086,474,1,196,543,273,3,8935,1067,355,215,56.3,126,8,5346,68,233,173,6484,5395,83.2,465,90,100,81,101,73,22,106,1.44,28,32,-4,-0.25,21.4,22.7,-1.2,-0.08,0,202,1,4,1,1446,305,303,50.2,Serie-A,11,2021-2022
Inter,23,27,46.1,16,176,1440,16.0,14,5,11,3,3,41,3,0.87,0.31,1.19,0.69,1.0,17.2,15.0,10.3,25.3,1.08,0.64,1.72,0.94,1.58,184,56,30.4,11.5,3.5,0.06,0.2,17.6,7,0.08,-3.2,-4.0,6094,7330,83.1,117496,35776,2479,2736,90.6,2590,2930,88.4,908,1386,65.5,-5.3,138,389,107,33,424,6625,705,6,873,214,160,65,26,30,3,5210,903,1217,2080,4568,218,236,104,11,110,170,156,299,18.69,205,29,15,16,14,20,1.25,9,1,1,3,3,3,207,133,107,70,30,73,42.0,101,575,26.6,712,874,579,2,161,446,306,3,9051,1231,286,216,52.3,125,9,5760,50,193,169,6947,6094,87.7,424,90,100,80,101,72,23,116,2.31,15,39,-24,-1.5,17.2,33.5,-16.3,-1.02,1,193,2,8,0,1000,199,252,44.1,Serie-A,11,2021-2022
Juventus,26,27,46.4,16,176,1440,16.0,16,9,15,1,2,45,1,1.0,0.56,1.56,0.94,1.5,14.3,12.9,7.4,20.2,0.89,0.46,1.36,0.8,1.26,159,43,27.0,9.94,2.69,0.09,0.35,18.1,3,0.08,1.7,2.1,6056,7482,80.9,118753,37428,2455,2807,87.5,2594,2973,87.3,913,1449,63.0,1.6,113,434,105,30,437,6663,819,6,996,219,180,76,26,33,4,5201,983,1298,2138,4556,264,298,79,17,103,188,168,242,15.12,167,28,12,10,12,21,1.31,13,1,0,6,1,0,264,161,123,99,42,86,38.9,135,593,26.1,705,1039,532,1,169,487,236,5,9157,1052,294,201,60.7,128,8,5656,57,203,184,7022,6056,86.2,437,90,100,82,108,67,20,116,1.69,16,22,-6,-0.37,14.3,23.5,-9.2,-0.58,1,232,2,5,0,1113,211,260,44.8,Serie-A,11,2021-2022
Lazio,24,27,45.6,16,176,1440,16.0,30,23,26,4,5,43,4,1.87,1.44,3.31,1.62,3.06,23.6,19.8,17.0,36.8,1.48,1.06,2.54,1.24,2.3,213,62,29.1,13.31,3.87,0.12,0.42,16.3,3,0.09,6.4,6.2,6733,8128,82.8,135772,41447,2554,2871,89.0,2956,3330,88.8,1098,1654,66.4,6.0,170,410,152,44,469,7424,704,8,957,271,191,64,24,19,3,5609,1003,1516,2335,5001,255,289,106,27,121,197,173,351,21.94,259,34,15,16,7,54,3.38,37,3,5,4,5,0,255,165,122,99,34,86,38.4,138,618,28.8,701,939,505,0,144,472,239,7,9789,1112,419,257,63.4,172,11,6459,75,186,181,7707,6733,87.4,469,90,100,81,102,72,21,104,1.56,30,32,-2,-0.12,23.6,21.6,2.0,0.13,2,190,5,4,0,1203,192,218,46.8,Serie-A,11,2021-2022
