Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,24,27,43.9,11,121,990,11.0,14,6,12,2,3,36,0,1.27,0.55,1.82,1.09,1.64,16.2,13.9,9.1,23.0,1.47,0.83,2.3,1.27,2.09,117,38,32.5,10.64,3.45,0.1,0.32,17.2,3,0.12,-2.2,-1.9,3633,4777,76.1,71936,27429,1438,1672,86.0,1544,1873,82.4,571,1033,55.3,-3.1,81,248,59,19,283,4243,534,11,759,112,97,46,20,11,3,3031,672,1074,1317,2881,188,197,69,17,79,142,133,177,16.09,128,15,11,6,4,23,2.09,13,2,2,3,1,2,227,128,124,82,21,81,50.0,81,459,27.6,600,748,313,1,147,394,200,0,6100,854,215,147,51.0,83,6,3582,49,145,110,4506,3633,80.6,283,90,100,81,70,51,22,81,1.73,14,20,-6,-0.55,16.2,18.6,-2.4,-0.22,0,168,1,3,2,968,154,226,40.5,Serie-A,11,2021-2022
Bologna,24,27,48.7,11,121,990,11.0,21,12,16,5,5,28,4,1.91,1.09,3.0,1.45,2.55,15.1,11.3,8.2,19.5,1.37,0.75,2.12,1.02,1.77,137,47,34.3,12.45,4.27,0.12,0.34,17.4,7,0.08,5.9,4.7,4419,5325,83.0,83226,25525,1925,2132,90.3,1778,2017,88.2,615,971,63.3,3.8,99,363,109,24,365,4887,438,2,690,180,121,32,15,8,5,3687,693,945,1557,3205,192,186,57,21,72,104,117,230,20.91,187,8,13,11,3,32,2.91,23,2,0,1,4,2,149,96,69,47,33,57,36.8,98,429,26.7,510,737,359,0,119,279,204,3,6469,606,280,163,54.6,100,6,4206,42,115,101,5019,4419,88.0,365,90,100,80,67,51,21,73,1.36,22,17,5,0.45,15.1,12.3,2.7,0.25,2,162,4,2,1,804,153,171,47.2,Serie-A,11,2021-2022
Cagliari,26,27,57.8,11,121,990,11.0,24,15,21,3,3,25,0,2.18,1.36,3.55,1.91,3.27,19.2,17.0,13.6,30.6,1.75,1.24,2.99,1.55,2.78,182,49,26.9,16.55,4.45,0.12,0.43,17.8,7,0.1,4.8,4.0,5284,6244,84.6,101843,32549,2048,2278,89.9,2426,2715,89.4,714,1052,67.9,1.4,136,383,116,27,445,5708,536,9,853,152,177,70,22,30,1,4532,744,968,1714,3956,158,212,86,15,79,155,117,286,26.0,209,31,14,13,4,43,3.91,30,3,2,4,4,0,123,72,52,53,18,45,41.3,64,361,26.8,396,611,338,2,115,258,201,2,7408,689,329,141,53.2,90,5,4879,61,127,98,5971,5284,88.5,445,90,100,82,73,48,20,76,0.55,24,12,12,1.09,19.2,10.8,8.4,0.77,0,145,1,2,0,803,204,187,52.2,Serie-A,11,2021-2022
Empoli,24,28,55.1,11,121,990,11.0,18,14,17,1,3,26,0,1.64,1.27,2.91,1.55,2.82,19.5,17.3,14.7,31.9,1.77,1.33,3.1,1.57,2.9,172,55,32.0,15.64,5.0,0.1,0.31,15.9,3,0.1,-1.5,-0.3,4667,5617,83.1,94050,32685,1876,2101,89.3,1881,2127,88.4,823,1186,69.4,-0.7,136,358,128,38,430,5057,560,9,716,252,174,64,27,19,2,3920,682,1015,1726,3343,156,207,85,12,98,146,109,287,26.09,210,25,16,10,9,34,3.09,28,2,1,2,1,0,190,109,101,61,28,66,44.3,83,447,27.7,592,659,363,3,138,341,267,5,6971,844,353,169,55.0,102,11,4415,83,128,122,5304,4667,88.0,430,90,100,79,67,54,25,75,1.36,21,16,5,0.45,19.5,14.3,5.2,0.47,0,157,3,4,2,815,171,121,58.6,Serie-A,11,2021-2022
Fiorentina,24,27,43.5,11,121,990,11.0,13,10,11,2,3,34,1,1.18,0.91,2.09,1.0,1.91,13.6,11.2,9.9,21.1,1.24,0.9,2.14,1.02,1.92,91,32,35.2,8.27,2.91,0.12,0.34,15.8,3,0.12,-0.6,-0.2,3859,4763,81.0,76145,26215,1494,1686,88.6,1759,1995,88.2,547,915,59.8,0.1,68,222,48,10,259,4276,487,10,653,100,86,41,13,18,2,3219,640,904,1301,2927,164,192,73,26,68,126,103,153,13.91,103,16,10,11,4,24,2.18,17,2,1,1,3,0,169,105,87,67,15,61,48.4,65,399,25.4,479,738,355,0,115,341,187,2,5889,870,183,163,51.5,94,7,3781,35,119,99,4550,3859,84.8,259,90,100,79,68,52,24,75,1.64,13,16,-3,-0.27,13.6,15.4,-1.7,-0.16,1,176,3,5,0,701,144,143,50.2,Serie-A,11,2021-2022
Genoa,30,27,54.5,11,121,990,11.0,21,15,18,3,3,27,0,1.91,1.36,3.27,1.64,3.0,16.1,13.8,10.7,24.5,1.46,0.97,2.43,1.26,2.23,142,53,37.3,12.91,4.82,0.13,0.34,16.6,6,0.1,4.9,4.2,4565,5635,81.0,89254,30640,1861,2136,87.1,1924,2211,87.0,697,1060,65.8,4.3,101,296,107,29,382,5069,566,4,826,157,119,53,27,13,1,3833,766,1036,1745,3236,204,224,66,12,77,193,154,222,20.18,165,17,9,16,5,37,3.36,26,4,0,2,5,0,186,115,80,78,28,65,39.4,100,503,31.6,523,670,397,0,116,339,240,1,6961,727,274,178,52.2,100,6,4404,39,148,127,5336,4565,85.6,382,90,100,81,72,49,22,76,0.73,22,15,7,0.64,16.1,13.5,2.5,0.23,0,169,3,4,0,921,229,173,57.0,Serie-A,11,2021-2022
Hellas Verona,24,27,50.5,11,121,990,11.0,18,13,16,2,2,20,1,1.64,1.18,2.82,1.45,2.64,15.6,14.1,10.1,24.2,1.42,0.92,2.33,1.28,2.2,157,49,31.2,14.27,4.45,0.1,0.33,17.1,4,0.09,2.4,1.9,3964,5098,77.8,78121,29156,1552,1812,85.7,1678,1997,84.0,625,1076,58.1,2.9,114,281,88,33,339,4525,573,4,581,108,134,51,19,20,2,3252,708,1138,1439,2990,205,220,77,4,64,134,121,250,22.73,173,26,17,15,2,30,2.73,23,1,2,1,2,1,194,123,95,82,17,56,39.2,87,506,30.6,532,769,352,0,134,340,173,2,6322,699,238,154,59.1,96,6,3831,46,167,119,4732,3964,83.8,339,90,100,81,71,49,22,73,1.36,20,24,-4,-0.36,15.6,15.5,0.1,0.01,0,135,1,4,0,998,221,202,52.2,Serie-A,11,2021-2022
Inter,23,27,47.0,11,121,990,11.0,12,4,9,3,3,30,3,1.09,0.36,1.45,0.82,1.18,14.0,11.8,7.8,19.6,1.27,0.71,1.98,1.07,1.78,137,43,31.4,12.45,3.91,0.07,0.21,17.4,6,0.09,-2.0,-2.8,4204,5058,83.1,80518,24324,1737,1900,91.4,1763,1996,88.3,626,975,64.2,-3.8,103,256,72,22,280,4567,491,6,617,143,111,52,19,26,1,3595,622,841,1494,3122,140,154,60,11,75,113,107,223,20.27,150,25,9,15,10,17,1.55,7,1,1,3,3,2,143,88,75,50,18,57,43.5,74,410,26.6,507,616,416,0,112,314,221,3,6242,810,211,142,49.3,79,7,4030,39,131,100,4838,4204,86.9,280,90,100,80,66,52,23,79,2.18,12,28,-16,-1.45,14.0,21.9,-7.9,-0.72,1,133,2,3,0,670,146,172,45.9,Serie-A,11,2021-2022
Juventus,24,26,48.9,11,121,990,11.0,15,8,14,1,2,31,0,1.36,0.73,2.09,1.27,2.0,12.8,11.4,6.3,17.7,1.17,0.58,1.74,1.04,1.61,134,40,29.9,12.18,3.64,0.1,0.35,18.2,2,0.09,2.2,2.6,4339,5328,81.4,85989,26820,1702,1939,87.8,1900,2162,87.9,674,1055,63.9,1.7,96,309,77,22,323,4767,561,5,722,162,129,59,24,24,3,3742,668,918,1575,3215,184,195,57,16,73,125,112,204,18.55,140,23,9,8,11,20,1.82,12,1,0,6,1,0,178,109,79,66,33,56,41.8,78,433,28.2,494,677,364,1,115,328,166,5,6464,712,216,130,61.5,83,4,4051,44,134,117,5007,4339,86.7,323,90,100,83,75,46,19,80,1.36,15,15,0,0.0,12.8,14.5,-1.7,-0.15,0,163,2,2,0,777,157,185,45.9,Serie-A,11,2021-2022
Lazio,23,26,45.5,11,121,990,11.0,19,15,17,2,3,29,2,1.73,1.36,3.09,1.55,2.91,16.4,14.1,12.4,26.6,1.49,1.13,2.62,1.28,2.41,150,41,27.3,13.64,3.73,0.11,0.41,16.4,1,0.09,2.6,2.9,4401,5393,81.6,90372,27503,1616,1825,88.5,1980,2256,87.8,736,1141,64.5,2.6,119,268,110,33,319,4884,509,6,685,199,142,49,16,16,3,3567,756,1070,1480,3350,179,205,72,21,94,134,117,238,21.64,177,25,11,8,4,35,3.18,25,2,2,4,2,0,181,111,85,70,26,60,38.5,96,419,28.4,463,668,344,0,94,339,170,5,6554,728,290,182,59.3,116,3,4346,53,118,124,5149,4401,85.5,319,90,100,82,72,49,19,73,1.64,19,22,-3,-0.27,16.4,16.2,0.2,0.02,1,127,3,4,0,842,136,161,45.8,Serie-A,11,2021-2022
