Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,25,28,54.8,16,176,1440,16.0,33,26,30,3,4,39,0,2.06,1.62,3.69,1.87,3.5,28.6,25.7,21.9,47.6,1.79,1.37,3.15,1.61,2.97,245,74,30.2,15.31,4.62,0.12,0.41,16.0,7,0.11,4.4,4.3,7153,8691,82.3,137120,44578,2970,3354,88.6,3102,3576,86.7,976,1494,65.3,4.1,199,547,173,30,659,7913,778,14,1039,256,144,86,36,36,5,6087,1177,1427,3109,4651,304,303,95,19,153,225,198,411,25.69,307,37,24,13,6,57,3.56,46,0,5,4,1,1,275,157,119,117,39,92,40.7,134,777,32.0,713,1117,597,1,194,504,261,2,10619,899,519,239,51.0,134,9,7127,97,229,205,8161,7153,87.6,659,90,100,81,101,75,22,95,2.13,35,19,16,1.0,28.6,20.8,7.7,0.48,0,221,2,3,0,1420,309,228,57.5,Serie-A,11,2021-2022
Bologna,25,27,51.4,16,176,1440,16.0,22,19,20,2,3,42,4,1.37,1.19,2.56,1.25,2.44,19.1,16.9,13.3,30.2,1.19,0.83,2.02,1.05,1.89,209,68,32.5,13.06,4.25,0.1,0.29,17.3,7,0.08,2.9,3.1,6520,7953,82.0,124469,40957,2773,3101,89.4,2623,3002,87.4,975,1536,63.5,5.7,161,422,130,44,458,7162,791,11,1139,237,173,90,48,18,4,5393,1052,1508,2079,4984,327,286,118,11,110,182,174,337,21.06,245,34,12,16,5,41,2.56,30,4,1,4,1,1,231,134,114,90,27,84,37.5,140,617,28.0,835,890,477,0,165,414,278,7,9598,1036,318,228,57.9,147,10,6204,38,185,127,7600,6520,85.8,458,90,100,82,104,69,19,122,1.5,23,27,-4,-0.25,19.1,20.0,-1.0,-0.06,2,177,2,5,1,1166,229,231,49.8,Serie-A,11,2021-2022
Cagliari,26,27,42.4,16,176,1440,16.0,17,13,14,3,3,38,2,1.06,0.81,1.87,0.87,1.69,16.6,14.3,11.4,25.7,1.04,0.71,1.75,0.9,1.61,168,43,25.6,10.5,2.69,0.08,0.33,16.6,9,0.09,0.4,-0.3,4992,6576,75.9,101609,37145,1904,2215,86.0,2168,2564,84.6,827,1523,54.3,1.6,124,358,103,37,382,5777,799,6,827,169,190,60,17,34,1,3984,892,1700,1819,3812,285,308,101,30,123,188,174,266,16.62,185,31,10,15,10,30,1.87,20,1,3,2,3,1,245,152,116,100,29,82,35.8,147,627,27.5,890,969,425,0,179,488,318,2,8291,1133,287,153,58.8,97,5,4726,38,179,129,6042,4992,82.6,382,90,100,82,109,67,21,107,0.63,17,30,-13,-0.81,16.6,29.1,-12.5,-0.78,1,206,3,4,1,1191,308,320,49.0,Serie-A,11,2021-2022
Empoli,24,25,47.3,16,176,1440,16.0,24,15,20,4,4,35,1,1.5,0.94,2.44,1.25,2.19,22.1,19.1,12.1,31.2,1.38,0.76,2.14,1.19,1.95,228,66,28.9,14.25,4.12,0.09,0.3,17.6,7,0.08,1.9,0.9,5456,7033,77.6,108581,39567,2017,2294,87.9,2540,2983,85.1,818,1460,56.0,2.9,151,412,166,33,560,6161,872,6,1000,150,217,93,24,43,10,4633,972,1428,1821,4413,202,355,111,36,138,211,213,332,20.75,249,32,12,13,11,44,2.75,30,4,3,3,4,0,282,181,135,95,52,94,39.5,144,641,27.0,785,1002,589,1,162,491,309,2,8844,1196,422,233,48.5,126,8,5388,65,162,180,6576,5456,83.0,560,90,100,79,96,79,23,111,1.44,26,29,-3,-0.19,22.1,28.0,-5.9,-0.37,0,205,4,4,3,1244,197,261,43.0,Serie-A,11,2021-2022
Fiorentina,25,27,55.5,16,176,1440,16.0,27,16,21,6,6,43,4,1.69,1.0,2.69,1.31,2.31,23.8,19.5,15.3,34.8,1.49,0.96,2.45,1.22,2.18,191,71,37.2,11.94,4.44,0.11,0.3,17.4,10,0.1,3.2,1.5,7319,8658,84.5,158133,47448,2372,2656,89.3,3452,3863,89.4,1421,1922,73.9,0.7,146,479,130,37,519,7902,756,8,1069,343,209,76,10,48,3,6053,1125,1480,3038,4818,250,283,103,24,114,233,163,313,19.56,219,35,11,23,9,45,2.81,31,2,1,4,5,2,228,130,102,88,38,85,39.4,131,574,28.8,564,904,525,0,156,424,195,5,10293,1182,398,192,49.5,105,13,6969,81,203,168,8305,7319,88.1,519,90,100,81,97,75,20,117,1.69,27,22,5,0.31,23.8,19.8,4.0,0.25,3,196,3,3,1,1141,214,211,50.4,Serie-A,11,2021-2022
Genoa,30,28,44.9,16,176,1440,16.0,17,12,12,5,5,45,0,1.06,0.75,1.81,0.75,1.5,16.7,12.9,10.0,23.0,1.05,0.63,1.67,0.81,1.44,167,48,28.7,10.44,3.0,0.07,0.25,19.0,7,0.08,0.3,-0.9,5343,6905,77.4,107305,36237,2099,2418,86.8,2286,2691,84.9,868,1521,57.1,2.0,107,321,78,24,399,6109,796,8,1134,216,161,62,23,29,0,4422,931,1552,1951,4109,255,306,103,28,127,208,175,252,15.75,167,27,15,18,10,33,2.06,22,4,1,1,4,1,309,191,151,122,36,132,44.3,166,710,29.0,843,1109,496,0,225,608,298,3,8873,1162,287,243,56.4,149,9,5231,56,199,190,6421,5343,83.2,399,90,100,78,99,78,28,111,0.63,17,31,-14,-0.87,16.7,23.3,-6.5,-0.41,0,218,3,3,1,1265,229,309,42.6,Serie-A,11,2021-2022
Hellas Verona,24,27,51.8,16,176,1440,16.0,31,22,26,5,5,43,3,1.94,1.37,3.31,1.62,3.0,22.7,19.0,14.1,33.1,1.42,0.88,2.3,1.19,2.07,183,64,35.0,11.44,4.0,0.14,0.41,16.6,7,0.11,8.3,7.0,5925,7503,79.0,113491,40296,2417,2781,86.9,2524,2977,84.8,835,1419,58.8,7.9,134,404,143,31,557,6799,704,6,1080,161,181,66,26,19,5,4936,1049,1518,2333,4198,376,284,104,30,147,242,195,292,18.25,212,27,15,18,9,51,3.19,40,1,2,2,4,2,262,173,127,96,39,89,41.4,126,667,30.4,775,965,453,1,189,475,400,2,9438,1016,395,220,56.8,135,8,5774,75,227,206,7061,5925,83.9,557,90,100,80,104,72,25,110,1.44,32,28,4,0.25,22.7,21.4,1.2,0.08,3,241,4,2,2,1360,303,305,49.8,Serie-A,11,2021-2022
Inter,23,29,53.9,16,176,1440,16.0,39,25,33,6,8,32,0,2.44,1.56,4.0,2.06,3.62,33.5,27.9,20.7,48.6,2.1,1.29,3.39,1.74,3.04,260,91,35.0,16.25,5.69,0.13,0.36,15.9,5,0.11,5.5,5.1,7397,8717,84.9,146483,46140,2987,3302,90.5,3086,3468,89.0,1184,1629,72.7,4.3,196,496,179,52,567,8015,702,13,1126,325,231,96,32,45,6,6264,1043,1410,2238,5653,270,277,122,17,91,231,161,421,26.31,321,33,19,11,11,63,3.94,46,4,1,7,4,1,260,155,116,100,44,91,42.1,125,599,29.4,614,870,550,1,156,436,249,3,10366,1169,492,174,55.2,101,4,6913,77,167,134,8324,7397,88.9,567,90,100,81,97,79,19,110,2.31,39,15,24,1.5,33.5,17.2,16.3,1.02,0,204,4,3,1,1178,252,199,55.9,Serie-A,11,2021-2022
Juventus,26,28,53.6,16,176,1440,16.0,22,12,18,4,5,33,0,1.37,0.75,2.12,1.13,1.87,23.5,19.7,14.3,34.0,1.47,0.89,2.36,1.23,2.13,229,73,31.9,14.31,4.56,0.08,0.25,17.1,6,0.09,-1.5,-1.7,7261,8614,84.3,149226,46121,2570,2922,88.0,3371,3723,90.5,1218,1725,70.6,-2.3,169,515,132,40,547,7897,717,9,1034,320,186,69,21,31,3,6141,1089,1384,2975,4830,225,279,122,28,121,217,169,375,23.44,283,22,16,22,10,38,2.37,26,1,4,3,4,0,257,162,130,93,34,73,36.3,128,687,32.6,752,883,475,1,168,452,297,6,10435,1108,430,221,55.7,135,15,6744,84,198,178,8260,7261,87.9,547,90,100,81,110,66,24,110,1.69,22,16,6,0.37,23.5,14.3,9.2,0.58,0,228,4,2,0,1249,260,211,55.2,Serie-A,11,2021-2022
Lazio,24,30,54.4,16,176,1440,16.0,32,22,29,3,4,41,4,2.0,1.37,3.38,1.81,3.19,21.6,18.7,14.2,32.9,1.35,0.89,2.24,1.17,2.06,173,72,41.6,10.81,4.5,0.17,0.4,16.7,7,0.11,10.4,10.3,8172,9541,85.7,145926,46211,3763,4126,91.2,3309,3725,88.8,910,1346,67.6,7.8,132,554,136,18,517,8863,678,16,1034,192,158,59,31,15,4,7208,1073,1260,2276,6455,279,249,111,17,101,205,146,293,18.31,219,20,13,18,7,50,3.12,34,3,3,5,4,1,266,138,115,111,40,85,33.1,172,578,26.0,691,990,542,1,175,476,243,0,11234,1163,340,225,56.4,138,15,7711,65,187,169,9109,8172,89.7,517,90,100,81,103,69,21,123,1.56,32,30,2,0.12,21.6,23.6,-2.0,-0.13,2,189,3,5,0,1188,218,192,53.2,Serie-A,11,2021-2022
Milan,26,26,55.0,16,176,1440,16.0,32,18,29,3,4,32,2,2.0,1.13,3.12,1.81,2.94,27.3,24.2,19.1,43.3,1.7,1.19,2.9,1.51,2.71,241,67,27.8,15.06,4.19,0.12,0.43,18.2,9,0.1,4.7,4.8,7000,8379,83.5,135559,42378,2796,3139,89.1,3029,3402,89.0,1033,1536,67.3,-1.1,173,480,161,45,576,7673,706,19,994,209,190,75,16,28,9,6040,1006,1333,2741,4873,239,268,94,35,83,211,167,380,23.75,278,26,25,18,15,51,3.19,34,2,4,5,4,2,296,177,133,116,47,98,42.1,135,727,30.3,691,1108,601,1,178,516,225,4,10173,1003,429,315,58.4,201,17,6638,76,213,141,7948,7000,88.1,576,90,100,79,100,76,26,105,2.38,35,18,17,1.06,27.3,16.8,10.5,0.66,1,213,3,4,2,1239,216,257,45.7,Serie-A,11,2021-2022
Napoli,25,28,58.4,16,176,1440,16.0,34,20,30,4,7,30,2,2.12,1.25,3.38,1.87,3.12,25.3,19.9,15.1,35.0,1.58,0.94,2.53,1.24,2.19,233,76,32.6,14.56,4.75,0.13,0.39,18.3,15,0.09,8.7,10.1,8272,9522,86.9,151057,46228,3744,4067,92.1,3345,3695,90.5,1004,1408,71.3,4.9,184,554,174,31,592,8803,719,12,1143,279,158,68,25,20,2,7128,1126,1268,3261,5536,222,302,88,25,84,226,172,407,25.44,316,17,19,25,14,49,3.06,33,2,1,6,4,3,238,165,118,90,30,92,38.2,149,647,30.4,651,903,571,1,157,415,221,0,11111,973,448,236,55.9,139,9,7507,102,156,162,9181,8272,90.1,592,90,100,82,104,71,18,93,2.25,34,12,22,1.37,25.3,12.1,13.2,0.83,0,203,4,1,0,1075,156,179,46.6,Serie-A,11,2021-2022
Roma,25,26,51.6,16,176,1440,16.0,23,17,22,1,2,49,2,1.44,1.06,2.5,1.37,2.44,27.2,25.7,18.7,44.4,1.7,1.17,2.87,1.6,2.78,274,70,25.5,17.12,4.37,0.08,0.31,15.6,5,0.1,-4.2,-3.7,6659,7974,83.5,137842,43482,2317,2635,87.9,3118,3476,89.7,1147,1647,69.6,-1.7,199,502,166,43,560,7236,738,13,917,254,198,101,55,40,1,5701,934,1339,1702,5511,230,263,103,19,89,192,153,416,26.0,275,46,30,18,6,38,2.37,22,3,5,5,3,0,261,163,125,105,31,81,43.3,106,650,28.6,732,985,554,1,163,468,228,3,9650,912,458,257,51.0,146,12,6276,63,198,137,7544,6659,88.3,560,90,100,84,117,58,18,134,1.56,24,19,5,0.31,27.2,18.4,8.8,0.55,2,216,2,2,0,1142,232,208,52.7,Serie-A,11,2021-2022
