Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,38.7,15,165,1350,15.0,10,6,8,2,2,26,1,0.67,0.4,1.07,0.53,0.93,14.5,13.0,9.7,22.7,0.97,0.64,1.61,0.87,1.51,179,46,25.7,11.93,3.07,0.04,0.17,19.6,4,0.07,-4.5,-5.0,4031,5740,70.2,87893,36737,1452,1789,81.2,1690,2145,78.8,801,1516,52.8,-3.7,114,336,93,29,379,5006,734,6,1060,168,157,66,27,18,1,3068,935,1737,1458,3208,375,313,79,17,123,157,200,243,16.2,170,21,17,13,8,15,1.0,12,0,0,1,2,0,244,150,106,109,29,73,37.1,124,746,29.4,723,1198,615,2,175,520,374,6,7566,1097,305,257,52.9,151,18,4156,44,182,179,5186,4031,77.7,379,90,100,82,99,66,20,65,0.67,10,22,-12,-0.8,14.5,27.2,-12.7,-0.85,1,205,2,3,0,1376,350,391,47.2,Bundesliga,20,2021-2022
Augsburg,25,27,39.1,15,165,1350,15.0,16,10,15,1,1,32,0,1.07,0.67,1.73,1.0,1.67,14.6,13.9,9.3,23.2,0.98,0.62,1.6,0.93,1.54,159,56,35.2,10.6,3.73,0.09,0.27,18.0,5,0.09,1.4,1.1,3885,5501,70.6,84327,32743,1416,1722,82.2,1599,2044,78.2,812,1510,53.8,0.7,108,310,97,30,355,4715,786,5,980,202,170,73,23,44,2,2939,939,1623,1241,3259,308,372,97,33,137,201,171,213,14.2,149,26,8,10,9,18,1.2,11,3,0,3,1,0,256,150,126,101,29,86,35.1,159,714,30.3,862,1049,448,1,224,483,369,4,7395,1019,301,231,53.2,130,8,4009,38,217,166,5104,3885,76.1,355,90,100,80,90,75,22,59,1.07,16,25,-9,-0.6,14.6,26.2,-11.6,-0.77,0,187,1,2,2,1310,300,338,47.0,Bundesliga,20,2021-2022
Bayern Munich,23,27,63.8,15,165,1350,15.0,45,35,42,3,3,13,1,3.0,2.33,5.33,2.8,5.13,40.8,38.6,29.3,67.9,2.72,1.95,4.67,2.57,4.52,289,114,39.4,19.27,7.6,0.15,0.37,15.7,7,0.14,4.2,3.4,8711,10266,84.9,166579,55495,3467,3860,89.8,3938,4412,89.3,1162,1650,70.4,5.7,218,662,207,38,828,9536,730,28,1384,252,215,94,48,28,5,7647,1212,1407,3022,6314,291,328,161,26,120,347,191,453,30.2,339,36,24,16,11,71,4.73,54,6,3,6,1,1,274,164,111,110,53,100,43.9,128,706,34.4,570,884,601,0,182,527,211,6,12082,1028,614,338,60.4,220,21,8331,116,229,193,9911,8711,87.9,828,90,100,81,98,66,23,68,2.47,47,16,31,2.07,40.8,12.6,28.2,1.88,0,119,0,0,0,1448,236,225,51.2,Bundesliga,20,2021-2022
Bochum,25,28,40.7,15,165,1350,15.0,16,10,15,1,2,23,1,1.07,0.67,1.73,1.0,1.67,18.1,16.6,12.3,28.8,1.2,0.82,2.02,1.1,1.92,177,57,32.2,11.8,3.8,0.08,0.26,19.4,11,0.1,-2.1,-1.6,3962,5612,70.6,90905,35663,1341,1669,80.3,1582,1980,79.9,953,1709,55.8,-2.3,118,315,73,27,316,4841,771,8,877,220,165,55,20,20,2,2870,884,1858,1648,2904,331,352,95,36,157,214,181,247,16.47,165,26,15,21,10,23,1.53,14,2,1,2,3,1,284,176,146,99,39,110,41.0,158,684,28.5,826,1019,557,6,190,578,395,4,7545,1160,256,213,53.1,124,11,3985,52,202,147,5049,3962,78.5,316,90,100,83,102,62,17,70,1.33,16,23,-7,-0.47,18.1,27.9,-9.8,-0.66,0,177,2,2,1,1254,297,298,49.9,Bundesliga,20,2021-2022
Dortmund,28,26,59.8,15,165,1350,15.0,34,22,29,5,5,31,1,2.27,1.47,3.73,1.93,3.4,29.2,25.4,19.9,45.3,1.95,1.33,3.28,1.7,3.02,215,75,34.9,14.33,5.0,0.13,0.39,16.4,8,0.12,4.8,3.6,7763,9317,83.3,147500,47123,3131,3529,88.7,3418,3862,88.5,1053,1544,68.2,2.1,159,526,139,26,632,8593,724,9,1421,217,151,81,31,33,2,6935,1038,1344,2298,6147,291,309,120,25,115,291,228,354,23.6,247,34,22,21,5,55,3.67,37,1,5,3,6,3,280,189,112,129,39,96,41.6,135,786,36.0,640,1010,535,0,187,482,262,6,11158,1098,440,295,52.5,175,7,7348,65,209,173,8860,7763,87.6,632,90,100,83,102,62,18,66,2.07,36,23,13,0.87,29.2,21.3,7.9,0.53,1,168,4,4,1,1424,225,210,51.7,Bundesliga,20,2021-2022
Eint Frankfurt,24,26,49.1,15,165,1350,15.0,22,15,21,1,2,27,0,1.47,1.0,2.47,1.4,2.4,18.9,17.4,13.0,30.5,1.35,0.93,2.28,1.25,2.18,192,58,30.2,12.8,3.87,0.11,0.36,18.0,5,0.09,-1.9,-1.4,5036,6740,74.7,101756,37189,1905,2265,84.1,2249,2735,82.2,795,1463,54.3,0.0,123,340,104,34,465,6005,735,8,1107,160,200,69,28,30,3,4222,998,1520,2349,3409,304,343,102,20,151,262,193,256,18.29,180,30,8,14,6,26,1.86,16,3,0,2,4,1,265,165,123,105,37,91,36.8,156,797,32.6,721,1092,633,3,200,505,309,4,8517,1036,299,199,50.3,113,10,4935,55,226,151,6202,5036,81.2,465,90,100,82,107,60,22,75,1.4,23,22,1,0.07,18.9,24.5,-5.5,-0.4,0,187,1,1,0,1383,311,336,48.1,Bundesliga,20,2021-2022
Freiburg,23,26,48.3,15,165,1350,15.0,24,15,22,2,3,14,0,1.6,1.0,2.6,1.47,2.47,21.3,19.0,13.6,32.6,1.42,0.91,2.33,1.27,2.17,205,74,36.1,13.67,4.93,0.11,0.3,15.4,6,0.1,2.7,3.0,4897,6509,75.2,103434,39737,1805,2153,83.8,2112,2511,84.1,890,1556,57.2,1.4,141,366,105,39,437,5768,741,7,1155,196,180,80,50,15,1,3915,952,1642,1814,3720,299,299,97,24,141,191,185,302,20.13,191,47,6,26,4,39,2.6,22,6,1,4,5,1,256,151,129,88,39,102,43.6,132,625,30.4,663,883,510,0,167,477,371,4,8300,1115,362,183,49.7,98,9,4762,43,183,144,6019,4897,81.4,437,90,100,83,94,72,17,62,1.67,26,15,11,0.73,21.3,19.6,1.8,0.12,0,192,2,1,1,1322,370,315,54.0,Bundesliga,20,2021-2022
Greuther Fürth,25,26,43.9,15,165,1350,15.0,13,7,10,3,3,32,0,0.87,0.47,1.33,0.67,1.13,15.5,13.3,9.4,22.7,1.11,0.67,1.77,0.95,1.62,154,49,31.8,10.27,3.27,0.06,0.2,17.2,2,0.09,-3.5,-4.3,4197,5641,74.4,86936,32619,1554,1837,84.6,1815,2147,84.5,728,1357,53.6,-2.4,110,312,72,27,372,4908,733,5,923,119,145,55,22,24,5,3434,823,1384,1495,3317,272,287,77,26,130,174,185,227,16.21,160,22,13,13,7,15,1.07,11,0,1,1,2,0,255,152,106,114,35,104,43.2,137,693,30.7,645,1076,539,1,175,473,306,3,7384,976,258,221,48.9,118,14,4096,45,205,145,5195,4197,80.8,372,90,100,83,105,60,20,68,0.27,13,46,-33,-2.2,15.5,28.7,-13.2,-0.94,0,204,2,3,4,1201,243,315,43.5,Bundesliga,20,2021-2022
Hertha BSC,27,27,45.5,15,165,1350,15.0,16,11,15,1,1,24,1,1.07,0.73,1.8,1.0,1.73,16.1,15.3,10.4,25.8,1.07,0.7,1.77,1.02,1.72,165,61,37.0,11.0,4.07,0.09,0.25,17.1,8,0.1,-0.1,-0.3,4898,6424,76.2,99580,36249,1815,2163,83.9,2174,2575,84.4,825,1420,58.1,0.6,115,273,80,18,385,5619,805,8,1097,192,142,65,21,33,2,3958,978,1488,1636,3793,353,333,108,31,128,201,181,246,16.4,158,37,10,19,7,23,1.53,15,2,0,2,1,3,272,167,151,100,21,90,41.7,126,636,29.7,807,968,364,1,210,497,396,3,8390,1151,260,238,48.7,128,12,4729,39,197,186,5971,4898,82.0,385,90,100,79,95,70,25,65,1.2,17,29,-12,-0.8,16.1,23.9,-7.8,-0.52,0,194,1,3,0,1290,306,306,50.0,Bundesliga,20,2021-2022
Hoffenheim,25,26,53.1,15,165,1350,15.0,31,21,31,0,0,31,0,2.07,1.4,3.47,2.07,3.47,25.2,25.2,18.5,43.7,1.68,1.23,2.92,1.68,2.92,194,68,35.1,12.93,4.53,0.16,0.46,15.0,7,0.13,5.8,5.8,6169,7776,79.3,123314,42400,2329,2718,85.7,2760,3173,87.0,959,1587,60.4,2.5,133,397,129,47,486,6967,809,11,1292,215,201,83,40,12,6,5131,1120,1525,1862,4912,329,367,123,22,144,218,205,300,20.0,215,25,14,14,9,50,3.33,35,2,3,9,0,1,259,161,119,114,26,93,45.4,112,668,31.9,612,981,500,1,182,485,287,4,9484,1241,364,185,50.8,107,10,5695,64,202,149,7207,6169,85.6,486,90,100,81,95,70,22,64,1.73,32,23,9,0.6,25.2,20.4,4.9,0.32,0,190,0,2,0,1254,262,314,45.5,Bundesliga,20,2021-2022
