Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,38.5,13,143,1170,13.0,9,5,7,2,2,24,1,0.69,0.38,1.08,0.54,0.92,12.6,11.1,8.1,19.2,0.97,0.62,1.6,0.86,1.48,151,42,27.8,11.62,3.23,0.05,0.17,19.7,3,0.07,-3.6,-4.1,3518,4953,71.0,77098,31742,1247,1513,82.4,1489,1862,80.0,707,1333,53.0,-3.1,98,287,77,21,328,4334,619,5,924,149,132,55,22,16,1,2680,778,1495,1259,2787,325,253,70,12,109,126,158,205,15.77,141,18,14,12,7,13,1.0,10,0,0,1,2,0,212,134,94,93,25,65,37.8,107,636,29.3,621,1041,505,1,143,444,331,6,6518,970,249,213,53.5,126,17,3599,39,154,160,4456,3518,78.9,328,90,100,82,85,58,19,55,0.69,9,19,-10,-0.77,12.6,24.0,-11.3,-0.87,1,176,2,3,0,1163,297,340,46.6,Bundesliga,20,2021-2022
Augsburg,25,27,38.3,13,143,1170,13.0,12,9,12,0,0,28,0,0.92,0.69,1.62,0.92,1.62,11.0,11.0,6.8,17.8,0.85,0.52,1.37,0.85,1.37,132,47,35.6,10.15,3.62,0.09,0.26,18.3,4,0.08,1.0,1.0,3330,4703,70.8,72125,27531,1206,1463,82.4,1398,1772,78.9,678,1278,53.1,2.2,88,255,76,23,286,4034,669,4,859,178,141,56,18,33,1,2530,832,1341,1035,2839,248,318,85,31,120,177,144,172,13.23,119,22,6,8,7,15,1.15,10,2,0,3,0,0,221,133,106,88,27,68,33.0,138,635,30.7,764,922,382,1,185,420,324,3,6339,865,248,200,54.5,114,8,3517,33,187,151,4363,3330,76.3,286,90,100,80,78,65,21,51,1.0,12,22,-10,-0.77,11.0,23.9,-12.9,-0.99,0,163,0,2,2,1132,252,280,47.4,Bundesliga,20,2021-2022
Bayern Munich,22,27,64.5,13,143,1170,13.0,40,32,38,2,2,8,1,3.08,2.46,5.54,2.92,5.38,37.1,35.6,27.4,63.0,2.85,2.11,4.96,2.74,4.84,253,103,40.7,19.46,7.92,0.15,0.37,15.4,4,0.15,2.9,2.4,7609,8956,85.0,144836,48461,3063,3403,90.0,3416,3829,89.2,1001,1424,70.3,4.6,195,575,187,33,728,8327,629,26,1246,215,192,81,42,25,2,6701,1050,1205,2653,5508,251,281,136,24,105,302,160,395,30.38,299,32,20,12,9,65,5.0,50,6,1,6,1,1,242,149,101,91,50,89,44.7,110,585,34.5,470,730,495,0,140,443,190,3,10501,877,542,286,60.1,184,18,7224,97,198,152,8682,7609,87.6,728,90,100,80,84,58,23,59,2.38,42,13,29,2.23,37.1,10.7,26.3,2.03,0,100,0,0,0,1258,209,195,51.7,Bundesliga,20,2021-2022
Bochum,24,28,40.9,13,143,1170,13.0,12,8,12,0,1,21,1,0.92,0.62,1.54,0.92,1.54,15.8,15.1,11.2,26.3,1.22,0.86,2.08,1.16,2.02,161,49,30.4,12.38,3.77,0.07,0.24,19.4,11,0.1,-3.8,-3.1,3432,4841,70.9,79131,31251,1170,1451,80.6,1343,1681,79.9,840,1495,56.2,-3.2,108,284,66,26,277,4181,660,8,742,200,156,49,18,17,2,2448,795,1598,1387,2536,291,303,82,30,140,192,151,226,17.38,153,21,14,18,10,18,1.38,11,1,1,2,2,1,248,157,123,88,37,96,41.2,137,618,29.1,717,905,503,4,153,513,328,3,6515,963,229,183,55.2,108,10,3457,47,181,130,4392,3432,78.1,277,90,100,83,90,52,18,62,1.23,12,20,-8,-0.62,15.8,22.5,-6.7,-0.51,0,163,1,1,1,1094,252,253,49.9,Bundesliga,20,2021-2022
Dortmund,28,26,60.2,13,143,1170,13.0,31,19,26,5,5,26,1,2.38,1.46,3.85,2.0,3.46,25.7,21.9,17.1,39.0,1.98,1.31,3.29,1.69,3.0,182,65,35.7,14.0,5.0,0.14,0.4,16.6,8,0.12,5.3,4.1,6858,8169,84.0,130315,40944,2769,3096,89.4,3006,3371,89.2,938,1364,68.8,1.9,135,458,123,26,537,7547,622,9,1213,193,129,62,22,26,2,6131,902,1136,1939,5505,241,269,92,21,93,253,187,305,23.46,216,28,17,20,4,50,3.85,33,1,4,3,6,3,244,165,94,118,32,86,43.0,114,697,35.9,562,905,475,0,160,413,240,4,9787,945,355,257,52.1,151,6,6445,53,185,150,7848,6858,87.4,537,90,100,83,86,56,17,54,2.31,33,19,14,1.08,25.7,18.3,7.4,0.57,1,140,4,2,1,1232,191,181,51.3,Bundesliga,20,2021-2022
Eint Frankfurt,24,26,49.3,13,143,1170,13.0,15,11,14,1,2,25,0,1.15,0.85,2.0,1.08,1.92,17.2,15.7,11.7,27.4,1.32,0.9,2.22,1.21,2.11,158,48,30.4,12.15,3.69,0.09,0.29,18.3,5,0.1,-2.2,-1.7,4582,6179,74.2,92277,34219,1756,2093,83.9,2025,2481,81.6,718,1345,53.4,-0.7,109,312,91,28,434,5489,690,7,1019,152,178,63,25,29,3,3828,925,1426,2160,3104,282,322,93,18,141,238,182,229,17.62,159,26,8,13,6,22,1.69,12,3,0,2,4,1,247,146,115,98,34,82,35.3,150,724,32.2,670,1005,570,2,186,449,291,4,7831,934,270,192,51.0,111,9,4512,52,211,141,5676,4582,80.7,434,90,100,82,93,51,23,66,1.38,16,17,-1,-0.08,17.2,23.5,-6.3,-0.49,0,164,1,0,0,1301,289,318,47.6,Bundesliga,20,2021-2022
Freiburg,23,26,49.8,13,143,1170,13.0,17,9,15,2,2,9,0,1.31,0.69,2.0,1.15,1.85,18.0,16.5,11.9,28.4,1.39,0.91,2.3,1.27,2.18,178,62,34.8,13.69,4.77,0.08,0.24,15.5,6,0.1,-1.0,-1.5,4378,5762,76.0,92094,34822,1605,1897,84.6,1907,2262,84.3,787,1355,58.1,-2.9,124,325,95,38,388,5109,653,4,1028,172,160,71,44,14,1,3539,822,1401,1608,3330,252,260,89,17,124,155,164,260,20.0,167,40,5,21,4,28,2.15,16,3,1,4,3,1,221,129,110,75,36,96,44.7,119,506,29.8,548,736,416,0,140,408,337,4,7333,999,319,168,51.2,93,8,4257,35,168,125,5355,4378,81.8,388,90,100,83,82,62,17,54,1.69,19,13,6,0.46,18.0,17.1,0.9,0.07,0,164,1,1,1,1148,304,274,52.6,Bundesliga,20,2021-2022
Greuther Fürth,25,26,44.7,13,143,1170,13.0,11,7,8,3,3,28,0,0.85,0.54,1.38,0.62,1.15,15.1,13.0,9.2,22.2,1.16,0.71,1.87,1.0,1.7,141,43,30.5,10.85,3.31,0.06,0.19,17.0,2,0.09,-4.1,-5.0,3920,5271,74.4,81656,30608,1436,1702,84.4,1698,2004,84.7,690,1287,53.6,-2.2,106,298,69,26,347,4589,682,5,850,115,134,52,20,24,5,3198,766,1307,1410,3080,255,269,73,24,122,165,167,219,16.85,153,22,13,13,6,15,1.15,11,0,1,1,2,0,238,137,99,106,33,93,44.1,118,648,30.7,615,990,506,1,164,432,295,3,6909,931,246,212,49.5,114,14,3823,43,185,137,4860,3920,80.7,347,90,100,83,92,51,20,59,0.08,11,39,-28,-2.15,15.1,25.9,-10.8,-0.83,0,184,2,3,4,1121,235,298,44.1,Bundesliga,20,2021-2022
Hertha BSC,27,26,44.3,13,143,1170,13.0,12,8,11,1,1,22,1,0.92,0.62,1.54,0.85,1.46,12.9,12.2,7.9,20.0,0.99,0.61,1.6,0.93,1.54,129,47,36.4,9.92,3.62,0.09,0.23,17.6,7,0.1,-0.9,-1.2,4060,5365,75.7,84143,30673,1462,1761,83.0,1799,2129,84.5,735,1255,58.6,0.1,87,228,60,15,314,4662,703,7,926,170,112,54,18,27,1,3269,821,1275,1409,3102,291,288,100,28,104,169,155,190,14.62,119,29,9,15,7,17,1.31,9,2,0,2,1,3,229,139,129,84,16,72,40.2,107,562,28.9,729,884,329,1,181,430,340,3,7061,999,202,207,48.3,110,11,3943,33,171,162,4980,4060,81.5,314,90,100,78,82,61,27,56,1.08,13,27,-14,-1.08,12.9,22.2,-9.3,-0.72,0,168,1,3,0,1080,265,268,49.7,Bundesliga,20,2021-2022
Hoffenheim,25,26,53.1,13,143,1170,13.0,26,18,26,0,0,26,0,2.0,1.38,3.38,2.0,3.38,23.2,23.2,17.3,40.5,1.79,1.33,3.12,1.79,3.12,173,59,34.1,13.31,4.54,0.15,0.44,14.5,5,0.14,2.8,2.8,5319,6668,79.8,107167,37120,1976,2300,85.9,2382,2727,87.3,855,1381,61.9,0.7,120,351,111,41,434,5965,703,10,1059,196,179,72,36,9,6,4400,971,1297,1573,4236,283,316,109,22,123,181,177,269,20.69,188,24,14,12,9,44,3.38,31,1,3,8,0,1,229,142,103,103,23,84,43.5,109,587,31.3,556,876,443,1,158,410,264,4,8148,1046,321,164,51.2,97,10,4861,59,181,129,6180,5319,86.1,434,90,100,80,83,60,23,56,1.54,27,20,7,0.54,23.2,17.1,6.1,0.47,0,172,0,1,0,1070,220,251,46.7,Bundesliga,20,2021-2022
