Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,40.2,10,110,900,10.0,6,3,5,1,1,16,1,0.6,0.3,0.9,0.5,0.8,8.9,8.2,5.7,13.9,0.89,0.57,1.47,0.82,1.39,119,37,31.1,11.9,3.7,0.04,0.14,19.1,3,0.07,-2.9,-3.2,2822,3922,72.0,62353,24774,967,1170,82.6,1227,1517,80.9,572,1056,54.2,-2.7,79,223,63,18,256,3431,491,3,717,127,105,41,19,13,1,2141,611,1170,1014,2193,258,209,58,8,89,100,111,163,16.3,111,14,12,9,6,7,0.7,5,0,0,1,1,0,162,102,67,75,20,47,38.5,75,512,29.5,478,816,441,1,114,308,244,6,5085,732,195,168,56.0,101,8,2868,28,121,122,3537,2822,79.8,256,90,100,82,67,43,20,43,0.5,6,16,-10,-1.0,8.9,19.1,-10.1,-1.01,1,137,1,3,0,890,230,264,46.6,Bundesliga,20,2021-2022
Augsburg,24,27,39.0,10,110,900,10.0,9,7,9,0,0,20,0,0.9,0.7,1.6,0.9,1.6,8.7,8.7,5.4,14.1,0.87,0.54,1.41,0.87,1.41,99,35,35.4,9.9,3.5,0.09,0.26,17.7,2,0.09,0.3,0.3,2571,3663,70.2,56393,21294,897,1098,81.7,1094,1384,79.0,540,1025,52.7,1.6,67,202,56,16,208,3144,519,3,638,142,110,41,16,22,0,1953,643,1067,766,2231,199,260,70,25,95,138,118,126,12.6,84,18,4,6,6,11,1.1,6,2,0,3,0,0,166,100,72,71,23,53,34.2,102,489,32.0,529,711,290,1,138,313,238,0,4898,655,189,169,53.3,94,5,2724,25,139,108,3407,2571,75.5,208,90,100,81,60,50,21,39,0.9,9,19,-10,-1.0,8.7,20.0,-11.4,-1.14,0,118,0,2,2,898,193,208,48.1,Bundesliga,20,2021-2022
Bayern Munich,22,27,62.3,10,110,900,10.0,36,28,34,2,2,6,1,3.6,2.8,6.4,3.4,6.2,29.6,28.1,21.4,49.6,2.96,2.14,5.1,2.81,4.96,181,78,43.1,18.1,7.8,0.19,0.44,15.5,3,0.16,6.4,5.9,5641,6663,84.7,107101,36371,2307,2568,89.8,2473,2780,89.0,752,1065,70.6,6.6,138,403,129,18,535,6195,468,18,976,154,131,52,29,15,1,5001,797,865,1960,4107,177,216,115,17,80,222,130,282,28.2,214,24,13,8,8,58,5.8,44,6,1,5,1,1,185,108,76,73,36,74,46.8,84,460,33.8,377,597,388,0,118,347,138,2,7840,686,370,218,59.6,139,14,5304,63,149,112,6467,5641,87.2,535,90,100,80,63,46,24,44,2.5,38,10,28,2.8,29.6,8.9,20.7,2.07,0,79,0,0,0,943,147,121,54.9,Bundesliga,20,2021-2022
Bochum,24,28,41.0,10,110,900,10.0,8,5,8,0,0,16,1,0.8,0.5,1.3,0.8,1.3,11.7,11.7,9.3,21.0,1.17,0.93,2.1,1.17,2.1,116,32,27.6,11.6,3.2,0.07,0.25,18.3,8,0.1,-3.7,-3.7,2611,3706,70.5,59911,23058,907,1132,80.1,999,1253,79.7,640,1155,55.4,-4.3,80,217,52,22,201,3188,518,6,575,153,123,36,16,11,1,1863,612,1231,1094,1902,212,246,60,23,107,154,111,166,16.6,116,14,11,12,6,14,1.4,7,1,1,2,2,1,186,117,89,64,33,69,38.5,110,488,29.9,552,714,367,4,123,390,252,3,4993,705,171,154,56.5,93,10,2676,36,140,102,3352,2611,77.9,201,90,100,83,69,40,17,47,1.0,8,18,-10,-1.0,11.7,18.1,-6.5,-0.65,0,131,0,1,1,860,195,185,51.3,Bundesliga,20,2021-2022
Dortmund,27,26,61.2,10,110,900,10.0,25,15,21,4,4,20,1,2.5,1.5,4.0,2.1,3.6,20.6,17.5,13.9,31.4,2.06,1.39,3.44,1.75,3.14,136,50,36.8,13.6,5.0,0.15,0.42,16.0,5,0.13,4.4,3.5,5393,6371,84.6,103306,32631,2150,2398,89.7,2366,2627,90.1,761,1084,70.2,1.1,103,352,94,21,423,5883,488,8,949,143,99,47,17,19,2,4760,725,886,1555,4236,192,220,70,16,72,183,143,230,23.0,167,20,12,14,4,39,3.9,24,1,4,2,5,3,182,126,75,89,18,68,46.9,77,531,36.2,432,682,352,0,122,314,189,3,7627,728,283,200,53.0,119,4,4961,44,147,123,6109,5393,88.3,423,90,100,82,64,45,18,40,2.4,27,15,12,1.2,20.6,13.1,7.4,0.74,1,100,3,2,1,919,150,142,51.4,Bundesliga,20,2021-2022
Eint Frankfurt,24,26,50.3,10,110,900,10.0,9,8,8,1,2,20,0,0.9,0.8,1.7,0.8,1.6,12.4,10.9,8.5,19.4,1.24,0.85,2.09,1.09,1.94,116,35,30.2,11.6,3.5,0.07,0.23,18.1,4,0.09,-3.4,-2.9,3559,4787,74.3,71316,27100,1395,1663,83.9,1538,1889,81.4,557,1045,53.3,-0.5,84,251,70,19,345,4242,545,5,817,125,131,49,21,21,3,2958,723,1106,1758,2322,217,249,70,12,114,201,134,176,17.6,121,22,5,9,5,15,1.5,9,2,0,1,2,1,194,119,85,81,28,59,33.9,115,543,33.3,491,711,430,1,130,356,223,2,6041,696,203,154,48.7,85,8,3501,36,160,111,4444,3559,80.1,345,90,100,81,70,40,25,50,0.9,10,15,-5,-0.5,12.4,17.8,-5.4,-0.54,0,127,1,0,0,970,227,258,46.8,Bundesliga,20,2021-2022
Freiburg,23,26,48.8,10,110,900,10.0,15,8,13,2,2,8,0,1.5,0.8,2.3,1.3,2.1,13.3,11.8,8.8,20.5,1.33,0.88,2.2,1.18,2.05,123,44,35.8,12.3,4.4,0.11,0.3,15.8,4,0.1,1.7,1.2,3203,4248,75.4,68998,25602,1134,1355,83.7,1380,1635,84.4,625,1065,58.7,-0.8,86,208,60,28,257,3745,503,2,779,141,108,50,35,4,1,2574,611,1063,1208,2420,191,204,64,15,102,105,130,181,18.1,120,26,4,13,3,24,2.4,14,2,1,4,2,1,164,93,77,62,25,77,44.5,96,398,29.6,456,595,295,0,110,302,296,2,5463,777,210,123,50.4,68,4,3166,22,125,91,3954,3203,81.0,257,90,100,83,61,50,16,39,2.2,17,7,10,1.0,13.3,11.2,2.1,0.21,0,128,1,1,1,851,223,217,50.7,Bundesliga,20,2021-2022
Greuther Fürth,25,26,43.4,10,110,900,10.0,7,4,4,3,3,20,0,0.7,0.4,1.1,0.4,0.8,10.6,8.4,6.4,14.8,1.06,0.64,1.69,0.84,1.48,98,33,33.7,9.8,3.3,0.04,0.12,18.3,2,0.09,-3.6,-4.4,2902,3949,73.5,60564,23155,1061,1253,84.7,1263,1505,83.9,507,985,51.5,-2.4,75,233,53,17,266,3423,526,4,630,81,98,35,15,18,0,2343,574,1032,1147,2183,201,219,50,17,92,129,120,154,15.4,110,15,8,11,5,10,1.0,6,0,1,1,2,0,197,116,82,87,28,80,43.5,104,489,30.6,503,743,352,0,118,343,241,2,5210,692,179,154,50.0,83,11,2841,28,141,105,3668,2902,79.1,266,90,100,83,71,39,20,47,0.1,7,27,-20,-2.0,10.6,18.8,-8.3,-0.83,0,142,2,3,3,860,183,247,42.6,Bundesliga,20,2021-2022
Hertha BSC,27,26,42.2,10,110,900,10.0,10,7,9,1,1,18,1,1.0,0.7,1.7,0.9,1.6,10.1,9.3,5.8,15.1,1.01,0.58,1.59,0.93,1.51,93,36,38.7,9.3,3.6,0.1,0.25,17.6,6,0.11,-0.1,-0.3,2974,3942,75.4,61949,22625,1053,1282,82.1,1317,1556,84.6,556,948,58.6,1.2,62,155,42,11,237,3428,514,5,739,129,78,38,15,18,1,2371,617,954,956,2373,215,199,81,20,81,121,105,142,14.2,87,23,6,13,4,15,1.5,8,2,0,2,1,2,173,104,99,63,11,57,39.0,89,461,29.1,615,705,265,1,140,328,286,1,5250,807,144,157,46.5,82,8,2900,23,124,126,3698,2974,80.4,237,90,100,77,63,47,30,43,1.2,11,23,-12,-1.2,10.1,17.3,-7.2,-0.72,0,131,1,3,0,808,196,211,48.2,Bundesliga,20,2021-2022
Hoffenheim,22,26,53.6,10,110,900,10.0,19,13,19,0,0,19,0,1.9,1.3,3.2,1.9,3.2,17.0,17.0,12.6,29.6,1.7,1.26,2.96,1.7,2.96,119,39,32.8,11.9,3.9,0.16,0.49,14.4,5,0.15,2.0,2.0,4173,5190,80.4,84138,27934,1545,1779,86.8,1880,2156,87.2,667,1058,63.0,0.4,85,287,76,31,329,4672,518,6,822,163,139,51,25,7,3,3445,756,989,1223,3323,217,234,84,16,96,143,136,189,18.9,136,14,12,8,6,32,3.2,23,0,3,6,0,0,180,112,78,81,21,69,43.4,90,434,30.3,435,662,335,0,120,329,219,3,6338,806,229,131,54.2,81,8,3858,41,145,92,4851,4173,86.0,329,90,100,80,64,46,24,43,1.4,19,15,4,0.4,17.0,13.2,3.8,0.38,0,118,0,0,0,782,168,205,45.0,Bundesliga,20,2021-2022
