Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,61.5,13,143,1170,13.0,19,12,16,3,3,23,0,1.46,0.92,2.38,1.23,2.15,24.0,21.9,16.8,38.7,1.84,1.3,3.14,1.68,2.98,204,65,31.9,15.69,5.0,0.08,0.25,15.9,4,0.11,-5.0,-5.9,6578,8021,82.0,134361,42947,2349,2662,88.2,3049,3480,87.6,1088,1640,66.3,-4.8,156,416,133,42,499,7347,674,12,1205,217,168,78,40,28,3,5592,1005,1424,2524,4554,294,303,130,35,122,224,143,325,25.0,245,29,14,18,5,31,2.38,21,1,3,3,2,1,247,148,105,98,44,87,40.8,126,636,34.4,586,829,434,1,158,380,348,1,9642,938,376,173,59.0,107,6,6186,63,171,147,7499,6578,87.7,499,90,100,82,89,54,20,59,0.69,19,9,10,0.77,24.0,12.6,11.3,0.87,0,120,2,2,0,1249,340,297,53.4,Bundesliga,20,2021-2022
Augsburg,25,26,61.7,13,143,1170,13.0,20,15,18,2,2,21,0,1.54,1.15,2.69,1.38,2.54,23.9,22.3,16.6,39.0,1.84,1.28,3.12,1.72,3.0,193,57,29.5,14.85,4.38,0.09,0.32,17.0,10,0.12,-3.9,-4.3,6124,7504,81.6,121740,39377,2296,2622,87.6,2841,3220,88.2,904,1395,64.8,-1.6,135,442,101,26,526,6819,685,9,1078,208,157,70,29,22,5,5275,994,1235,2449,4138,282,319,106,14,111,188,185,305,23.46,217,26,17,18,6,36,2.77,27,0,5,1,2,1,237,132,109,96,32,86,43.0,114,565,33.0,534,748,431,0,144,423,272,2,9088,846,316,206,62.1,138,7,5782,59,188,153,7162,6124,85.5,526,90,100,81,85,58,23,58,1.0,22,12,10,0.77,23.9,11.0,12.9,0.99,0,137,1,0,0,1164,280,252,52.6,Bundesliga,20,2021-2022
Bayern Munich,22,26,35.5,13,143,1170,13.0,13,11,13,0,0,17,0,1.0,0.85,1.85,1.0,1.85,10.7,10.7,8.5,19.3,0.82,0.66,1.48,0.82,1.48,108,41,38.0,8.31,3.15,0.12,0.32,18.6,5,0.1,2.3,2.3,3638,4901,74.2,73724,30445,1459,1726,84.5,1472,1782,82.6,621,1169,53.1,2.5,70,276,82,22,351,4334,567,4,860,139,132,42,22,11,3,3019,743,1139,1254,2989,200,208,92,28,114,192,141,154,11.85,106,14,8,11,11,23,1.77,20,1,1,0,0,1,254,155,142,83,29,102,35.7,184,681,28.6,878,1015,485,1,161,568,351,5,6614,1130,207,199,52.3,110,8,3595,28,206,153,4485,3638,81.1,351,90,100,81,83,60,22,57,2.38,13,42,-29,-2.23,10.7,37.1,-26.3,-2.03,0,147,0,2,2,1013,195,209,48.3,Bundesliga,20,2021-2022
Bochum,24,26,59.1,13,143,1170,13.0,19,15,19,0,2,29,0,1.46,1.15,2.62,1.46,2.62,22.5,21.3,17.1,38.4,1.73,1.32,3.05,1.64,2.95,191,73,38.2,14.69,5.62,0.1,0.26,16.7,5,0.12,-3.5,-2.3,5577,7001,79.7,107488,39143,2206,2508,88.0,2524,2914,86.6,735,1293,56.8,-2.1,140,416,116,29,500,6265,736,14,1060,150,170,63,29,25,6,4711,958,1332,2079,3982,274,364,116,13,118,251,154,289,22.23,190,35,15,16,17,30,2.31,21,4,0,1,2,2,205,122,103,77,25,75,41.0,108,510,33.1,503,641,396,1,152,406,274,4,8570,967,349,234,55.1,137,17,5481,61,178,152,6557,5577,85.1,500,90,100,81,87,56,24,60,1.23,20,12,8,0.62,22.5,15.8,6.7,0.51,0,162,0,1,0,1177,253,252,50.1,Bundesliga,20,2021-2022
Dortmund,28,26,39.8,13,143,1170,13.0,18,12,16,2,2,35,0,1.38,0.92,2.31,1.23,2.15,18.3,16.8,12.0,28.8,1.41,0.92,2.33,1.3,2.22,152,58,38.2,11.69,4.46,0.11,0.28,16.7,8,0.11,-0.3,-0.8,4165,5433,76.7,82717,29295,1629,1891,86.1,1781,2123,83.9,662,1185,55.9,0.0,101,256,78,22,347,4852,581,9,818,155,120,54,34,14,1,3441,827,1165,1596,3151,218,230,106,23,106,164,157,230,17.69,153,22,11,14,13,28,2.15,18,1,2,4,3,0,256,152,112,111,33,106,41.2,151,699,29.4,824,1047,503,1,184,522,257,3,7073,907,260,201,51.2,114,8,4057,44,166,158,4933,4165,84.4,347,90,100,82,86,57,21,58,2.31,19,33,-14,-1.08,18.3,25.7,-7.4,-0.57,0,168,2,5,2,1087,181,191,48.7,Bundesliga,20,2021-2022
Eint Frankfurt,24,27,50.7,13,143,1170,13.0,17,12,16,1,1,25,1,1.31,0.92,2.23,1.23,2.15,23.5,22.8,16.1,38.9,1.81,1.24,3.05,1.75,2.99,183,62,33.9,14.08,4.77,0.09,0.26,15.4,7,0.13,-6.5,-6.8,4919,6409,76.8,100867,36574,1807,2111,85.6,2148,2551,84.2,847,1442,58.7,-4.1,133,346,124,38,454,5718,691,10,1061,180,149,72,32,22,1,3891,1037,1481,1774,3707,316,305,86,25,139,189,186,279,21.46,201,26,17,14,6,27,2.08,16,2,2,4,2,1,222,136,107,85,30,81,42.2,111,635,34.2,602,850,403,0,182,473,334,1,8216,1027,338,232,59.5,150,12,4838,56,230,165,5890,4919,83.5,454,90,100,82,88,54,21,58,1.38,17,16,1,0.08,23.5,17.2,6.3,0.49,0,139,1,2,1,1287,318,289,52.4,Bundesliga,20,2021-2022
Freiburg,23,26,50.2,13,143,1170,13.0,12,8,11,1,1,32,1,0.92,0.62,1.54,0.85,1.46,17.1,16.4,12.2,28.6,1.32,0.94,2.26,1.26,2.2,186,60,32.3,14.31,4.62,0.06,0.18,18.3,6,0.09,-5.1,-5.4,4675,6023,77.6,98208,36472,1592,1870,85.1,2157,2549,84.6,835,1392,60.0,-4.2,134,351,97,23,418,5351,672,8,741,160,171,63,28,25,2,3838,711,1474,1663,3497,278,285,101,17,117,174,139,273,21.0,194,30,16,15,6,18,1.38,13,1,1,1,2,0,200,123,99,77,24,75,44.6,93,585,30.3,601,861,469,2,163,364,292,8,7601,1040,323,215,50.7,119,9,4487,64,184,125,5673,4675,82.4,418,90,100,82,86,56,21,58,1.69,13,19,-6,-0.46,17.1,18.0,-0.9,-0.07,1,179,1,2,2,1146,274,304,47.4,Bundesliga,20,2021-2022
Greuther Fürth,25,26,55.3,13,143,1170,13.0,35,28,32,3,3,18,2,2.69,2.15,4.85,2.46,4.62,25.9,23.6,18.9,42.5,1.99,1.45,3.44,1.82,3.27,201,79,39.3,15.46,6.08,0.16,0.41,16.3,1,0.12,9.1,8.4,5138,6485,79.2,106459,37617,1840,2155,85.4,2264,2602,87.0,937,1455,64.4,9.1,146,365,128,35,496,5801,684,16,1024,189,152,72,30,27,1,4234,949,1302,1999,3644,261,292,96,18,107,177,163,307,23.62,227,29,10,14,3,56,4.31,37,6,1,6,5,1,235,139,118,92,25,98,46.2,114,596,32.2,598,837,417,1,166,411,311,4,8125,870,354,211,49.8,118,10,5072,64,163,145,5995,5138,85.7,496,90,100,82,83,60,19,56,0.08,39,11,28,2.15,25.9,15.1,10.8,0.83,1,187,3,3,0,1188,298,235,55.9,Bundesliga,20,2021-2022
Hertha BSC,27,26,55.7,13,143,1170,13.0,27,17,24,3,3,21,0,2.08,1.31,3.38,1.85,3.15,22.2,19.9,13.0,32.9,1.71,1.0,2.71,1.53,2.53,180,59,32.8,13.85,4.54,0.13,0.41,16.3,7,0.11,4.8,4.1,5332,6727,79.3,108835,36478,1946,2298,84.7,2446,2800,87.4,865,1380,62.7,4.0,130,415,114,32,500,6040,687,9,1000,215,192,79,30,35,2,4410,962,1355,1970,3905,267,308,87,23,132,191,186,273,21.0,179,38,14,19,9,45,3.46,27,5,0,5,6,2,259,159,103,117,39,97,46.9,110,646,33.3,494,879,569,0,160,441,220,5,8253,726,371,179,55.3,107,12,5241,47,166,157,6262,5332,85.1,500,90,100,82,84,59,19,57,1.08,27,13,14,1.08,22.2,12.9,9.3,0.72,0,183,3,1,1,1164,268,265,50.3,Bundesliga,20,2021-2022
Hoffenheim,25,26,46.9,13,143,1170,13.0,20,15,20,0,1,17,2,1.54,1.15,2.69,1.54,2.69,17.1,16.3,11.2,27.5,1.32,0.86,2.17,1.26,2.12,153,57,37.3,11.77,4.38,0.13,0.35,16.1,4,0.11,2.9,3.7,4739,6027,78.6,98796,36064,1694,1965,86.2,2117,2473,85.6,840,1351,62.2,3.8,107,324,89,29,389,5348,679,14,888,168,138,55,17,27,3,3841,920,1266,1724,3455,275,290,105,37,120,172,157,226,17.38,153,28,11,15,4,25,1.92,19,1,0,3,1,1,196,114,89,87,20,67,40.9,97,570,28.6,623,826,544,0,176,388,277,3,7544,1009,285,193,49.7,109,10,4578,40,166,145,5665,4739,83.7,389,90,100,81,85,58,22,57,1.54,20,27,-7,-0.54,17.1,23.2,-6.1,-0.47,1,144,1,0,1,1042,251,220,53.3,Bundesliga,20,2021-2022
