Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,38.7,14,154,1260,14.0,10,6,8,2,2,25,1,0.71,0.43,1.14,0.57,1.0,14.1,12.6,9.4,22.0,1.01,0.67,1.68,0.9,1.57,170,46,27.1,12.14,3.29,0.05,0.17,19.6,3,0.08,-4.1,-4.6,3788,5370,70.5,82758,34476,1351,1653,81.7,1590,2007,79.2,760,1433,53.0,-3.4,110,318,84,25,357,4690,680,6,1027,158,145,62,25,16,1,2885,857,1628,1365,3007,358,285,72,14,117,146,178,231,16.5,160,20,17,12,8,15,1.07,12,0,0,1,2,0,220,137,95,100,25,66,36.7,114,690,29.6,651,1124,559,1,158,471,356,6,7053,1032,281,240,53.8,143,18,3886,44,171,166,4855,3788,78.0,357,90,100,82,93,61,19,61,0.71,10,20,-10,-0.71,14.1,25.1,-11.0,-0.79,1,190,2,3,0,1286,325,363,47.2,Bundesliga,20,2021-2022
Augsburg,25,27,39.4,14,154,1260,14.0,14,10,13,1,1,28,0,1.0,0.71,1.71,0.93,1.64,13.9,13.2,8.9,22.1,1.0,0.64,1.63,0.94,1.58,147,52,35.4,10.5,3.71,0.09,0.25,18.0,4,0.09,0.1,-0.2,3691,5191,71.1,80269,30795,1326,1612,82.3,1545,1950,79.2,767,1420,54.0,1.1,102,296,90,28,333,4461,730,5,918,196,159,69,22,41,2,2801,892,1498,1171,3091,288,346,95,32,132,187,163,198,14.14,138,24,8,9,8,17,1.21,10,3,0,3,1,0,237,140,115,94,28,78,34.4,149,672,30.7,801,975,414,1,205,446,338,4,6950,926,280,215,54.4,122,8,3829,36,207,160,4818,3691,76.6,333,90,100,80,84,70,22,55,0.93,14,25,-11,-0.79,13.9,25.1,-11.1,-0.8,0,172,1,2,2,1241,277,312,47.0,Bundesliga,20,2021-2022
Bayern Munich,22,27,63.7,14,154,1260,14.0,43,33,40,3,3,10,1,3.07,2.36,5.43,2.86,5.21,39.1,36.9,27.9,64.8,2.79,2.0,4.79,2.63,4.63,269,108,40.1,19.21,7.71,0.15,0.37,15.8,6,0.14,3.9,3.1,8056,9518,84.6,153235,51393,3237,3606,89.8,3624,4068,89.1,1056,1518,69.6,5.1,203,605,198,34,778,8835,683,27,1313,227,200,87,44,28,3,7074,1129,1315,2802,5851,270,305,146,25,115,322,178,419,29.93,316,32,23,14,11,67,4.79,51,6,2,6,1,1,259,157,106,103,50,96,44.2,121,639,33.7,532,824,541,0,164,483,197,6,11181,948,574,308,60.7,200,19,7687,107,210,167,9187,8056,87.7,778,90,100,81,91,62,23,63,2.43,45,15,30,2.14,39.1,11.8,27.3,1.95,0,110,0,0,0,1344,225,209,51.8,Bundesliga,20,2021-2022
Bochum,25,28,41.4,14,154,1260,14.0,15,10,15,0,1,23,1,1.07,0.71,1.79,1.07,1.79,17.1,16.3,12.1,28.4,1.22,0.86,2.08,1.16,2.03,173,55,31.8,12.36,3.93,0.09,0.27,19.4,11,0.1,-2.1,-1.3,3743,5284,70.8,85758,33690,1271,1581,80.4,1490,1858,80.2,897,1602,56.0,-2.1,116,305,72,27,304,4563,721,8,819,210,163,55,20,20,2,2713,834,1737,1542,2747,308,330,90,33,147,202,171,241,17.21,164,24,15,18,10,21,1.5,13,2,1,2,2,1,264,163,133,93,38,103,41.5,145,639,28.8,748,949,522,5,172,541,365,3,7088,1060,246,204,53.9,119,10,3767,50,192,136,4783,3743,78.3,304,90,100,83,96,57,18,66,1.36,15,22,-7,-0.5,17.1,25.5,-8.4,-0.6,0,169,1,2,1,1194,284,278,50.5,Bundesliga,20,2021-2022
Dortmund,28,26,59.2,14,154,1260,14.0,33,21,28,5,5,28,1,2.36,1.5,3.86,2.0,3.5,26.8,23.0,17.8,40.8,1.91,1.27,3.18,1.64,2.91,194,69,35.6,13.86,4.93,0.14,0.41,16.7,8,0.12,6.2,5.0,7238,8670,83.5,137326,43584,2938,3302,89.0,3164,3567,88.7,985,1440,68.4,3.2,141,485,128,26,575,8002,668,9,1330,200,137,66,23,27,2,6453,975,1242,2086,5787,264,289,108,24,107,274,210,320,22.86,225,29,19,21,5,53,3.79,35,1,5,3,6,3,265,180,104,125,36,92,41.4,130,743,36.0,612,958,495,0,177,455,253,6,10411,1033,386,275,52.0,162,7,6813,57,198,160,8250,7238,87.7,575,90,100,83,93,60,17,59,2.14,35,22,13,0.93,26.8,20.3,6.5,0.46,1,150,4,3,1,1322,205,197,51.0,Bundesliga,20,2021-2022
Eint Frankfurt,24,26,49.4,14,154,1260,14.0,17,13,16,1,2,27,0,1.21,0.93,2.14,1.14,2.07,18.9,17.4,13.0,30.5,1.35,0.93,2.28,1.25,2.18,175,51,29.1,12.5,3.64,0.09,0.31,18.0,5,0.1,-1.9,-1.4,5036,6740,74.7,101756,37189,1905,2265,84.1,2249,2735,82.2,795,1463,54.3,0.0,123,340,104,34,465,6005,735,8,1107,160,179,69,28,30,3,4222,998,1520,2349,3409,304,343,102,20,151,262,193,256,18.29,180,30,8,14,6,26,1.86,16,3,0,2,4,1,265,159,123,105,37,91,36.8,156,797,32.6,721,1092,633,3,200,492,309,4,8517,1036,299,199,50.3,113,10,4935,55,226,151,6202,5036,81.2,465,90,100,82,100,55,23,71,1.29,18,20,-2,-0.14,18.9,24.5,-5.5,-0.4,0,176,1,1,0,1383,311,336,48.1,Bundesliga,20,2021-2022
Freiburg,23,26,48.7,14,154,1260,14.0,23,14,21,2,2,10,0,1.64,1.0,2.64,1.5,2.5,19.8,18.2,13.2,31.4,1.41,0.94,2.35,1.3,2.25,191,69,36.1,13.64,4.93,0.11,0.3,15.3,6,0.1,3.2,2.8,4602,6090,75.6,96709,37131,1711,2026,84.5,1972,2350,83.9,832,1446,57.5,0.8,134,341,100,39,410,5399,691,7,1080,182,171,74,47,14,1,3680,889,1521,1691,3505,283,273,93,20,130,171,172,281,20.07,179,43,6,24,4,38,2.71,22,5,1,4,5,1,243,139,122,84,37,100,43.9,128,574,30.6,607,820,447,0,153,444,353,4,7774,1052,345,178,50.6,97,8,4464,39,174,133,5652,4602,81.4,410,90,100,83,88,67,17,58,1.79,25,13,12,0.86,19.8,18.5,1.3,0.09,0,179,1,1,1,1233,329,291,53.1,Bundesliga,20,2021-2022
Greuther Fürth,25,26,44.4,14,154,1260,14.0,12,7,9,3,3,29,0,0.86,0.5,1.36,0.64,1.14,15.5,13.3,9.4,22.7,1.11,0.67,1.77,0.95,1.62,149,46,30.9,10.64,3.29,0.06,0.2,17.2,2,0.09,-3.5,-4.3,4197,5641,74.4,86936,32619,1554,1837,84.6,1815,2147,84.5,728,1357,53.6,-2.4,110,312,72,27,372,4908,733,5,923,119,139,55,22,24,5,3434,823,1384,1495,3317,272,287,77,26,130,174,185,227,16.21,160,22,13,13,7,15,1.07,11,0,1,1,2,0,255,143,106,114,35,104,43.2,137,693,30.7,645,1076,539,1,175,466,306,3,7384,976,258,221,48.9,118,14,4096,45,205,145,5195,4197,80.8,372,90,100,83,98,56,21,63,0.07,12,46,-34,-2.43,15.5,28.7,-13.2,-0.94,0,192,2,3,4,1201,243,315,43.5,Bundesliga,20,2021-2022
Hertha BSC,27,27,44.4,14,154,1260,14.0,14,10,13,1,1,23,1,1.0,0.71,1.71,0.93,1.64,14.0,13.3,8.9,22.1,1.0,0.63,1.63,0.95,1.58,145,53,36.6,10.36,3.79,0.09,0.25,17.7,8,0.09,0.0,-0.3,4446,5861,75.9,91220,33196,1620,1945,83.3,1980,2344,84.5,773,1329,58.2,1.1,99,252,70,17,350,5118,743,7,997,176,128,59,20,29,1,3596,895,1370,1535,3417,317,303,104,28,115,177,166,213,15.21,136,31,10,18,7,21,1.5,13,2,0,2,1,3,250,153,141,91,18,81,40.7,118,590,28.9,769,932,341,1,190,464,366,3,7667,1073,227,221,48.4,118,11,4303,38,178,169,5413,4446,82.1,350,90,100,79,89,65,26,61,1.07,15,29,-14,-1.0,14.0,23.5,-9.5,-0.68,0,184,1,3,0,1180,278,281,49.7,Bundesliga,20,2021-2022
Hoffenheim,25,26,52.8,14,154,1260,14.0,29,19,29,0,0,28,0,2.07,1.36,3.43,2.07,3.43,24.1,24.1,17.8,42.0,1.72,1.27,3.0,1.72,3.0,181,63,34.8,12.93,4.5,0.16,0.46,14.6,5,0.14,4.9,4.9,5734,7217,79.5,114974,39649,2165,2520,85.9,2554,2933,87.1,906,1486,61.0,1.2,126,373,119,42,461,6458,759,10,1187,204,187,76,38,9,6,4757,1058,1402,1694,4591,306,345,114,22,132,202,191,281,20.07,199,24,14,12,9,47,3.36,33,1,3,9,0,1,244,150,109,110,25,89,44.5,111,638,31.7,583,944,484,1,169,450,272,4,8805,1147,342,179,50.3,103,10,5244,62,189,138,6678,5734,85.9,461,90,100,81,89,65,22,60,1.64,30,22,8,0.57,24.1,18.8,5.3,0.38,0,181,0,1,0,1157,238,273,46.6,Bundesliga,20,2021-2022
