Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arminia,22,26,61.3,14,154,1260,14.0,20,13,17,3,3,24,0,1.43,0.93,2.36,1.21,2.14,25.1,23.0,17.9,40.9,1.79,1.28,3.07,1.64,2.92,215,68,31.6,15.36,4.86,0.08,0.25,15.8,5,0.11,-5.1,-6.0,6987,8560,81.6,143316,46155,2465,2806,87.8,3241,3707,87.4,1183,1786,66.2,-4.9,165,433,141,49,527,7828,732,13,1303,226,187,79,41,28,3,5948,1073,1539,2668,4872,322,328,139,37,133,243,157,342,24.43,256,32,14,21,5,33,2.36,23,1,3,3,2,1,263,161,116,103,44,97,40.4,143,698,34.5,663,899,460,2,177,416,380,1,10320,1065,391,181,59.7,114,6,6531,64,190,154,8019,6987,87.1,527,90,100,82,96,58,20,64,0.71,20,10,10,0.71,25.1,14.1,11.0,0.79,0,130,2,2,0,1339,363,325,52.8,Bundesliga,20,2021-2022
Augsburg,25,26,60.6,14,154,1260,14.0,23,17,21,2,2,23,0,1.64,1.21,2.86,1.5,2.71,25.1,23.6,17.5,41.1,1.79,1.25,3.04,1.68,2.93,205,63,30.7,14.64,4.5,0.1,0.33,17.1,10,0.12,-2.1,-2.6,6435,7947,81.0,128367,41816,2397,2752,87.1,2988,3397,88.0,961,1502,64.0,-0.5,143,463,107,27,553,7201,746,9,1155,218,164,76,31,25,5,5540,1033,1374,2604,4349,299,346,114,17,118,198,205,320,22.86,228,29,18,18,6,39,2.79,29,1,5,1,2,1,253,138,119,101,33,93,43.3,122,586,32.4,565,792,450,1,163,451,309,2,9661,943,333,227,60.4,149,7,6092,62,199,159,7553,6435,85.2,553,90,100,81,91,63,23,62,0.93,25,14,11,0.79,25.1,13.9,11.1,0.8,0,143,1,1,0,1264,312,277,53.0,Bundesliga,20,2021-2022
Bayern Munich,22,26,36.3,14,154,1260,14.0,15,13,15,0,0,19,0,1.07,0.93,2.0,1.07,2.0,11.8,11.8,9.2,21.0,0.84,0.66,1.5,0.84,1.5,120,45,37.5,8.57,3.21,0.13,0.33,18.6,5,0.1,3.2,3.2,4018,5402,74.4,80735,33085,1628,1932,84.3,1630,1978,82.4,668,1245,53.7,3.8,76,303,87,22,389,4789,613,4,977,146,140,46,23,12,3,3341,816,1245,1401,3271,223,228,108,31,128,213,164,169,12.07,115,15,10,12,12,26,1.86,22,1,2,0,0,1,275,170,152,90,33,108,35.1,200,727,29.1,928,1068,505,1,178,610,364,7,7238,1218,238,217,52.1,121,9,3963,32,219,163,4887,4018,82.2,389,90,100,81,90,64,22,62,2.43,15,45,-30,-2.14,11.8,39.1,-27.3,-1.95,0,157,0,3,2,1103,209,225,48.2,Bundesliga,20,2021-2022
Bochum,25,26,58.6,14,154,1260,14.0,21,16,20,1,3,29,0,1.5,1.14,2.64,1.43,2.57,25.5,23.5,19.3,42.7,1.82,1.38,3.19,1.68,3.05,206,78,37.9,14.71,5.57,0.1,0.26,16.6,5,0.12,-4.5,-3.5,5938,7489,79.3,115632,42407,2326,2657,87.5,2671,3092,86.4,824,1435,57.4,-3.3,154,457,130,34,547,6692,797,15,1119,168,188,76,33,33,7,4982,1018,1489,2215,4234,314,392,126,14,130,261,173,315,22.5,209,37,17,17,18,32,2.29,21,5,0,1,3,2,221,129,112,83,26,85,41.7,119,547,32.9,540,694,428,1,172,432,288,5,9181,1028,381,249,55.0,145,17,5793,64,198,161,7012,5938,84.7,547,90,100,80,93,61,25,64,1.36,22,15,7,0.5,25.5,17.1,8.4,0.6,0,171,1,1,0,1286,278,284,49.5,Bundesliga,20,2021-2022
Dortmund,28,26,40.8,14,154,1260,14.0,21,13,18,3,3,37,0,1.5,0.93,2.43,1.29,2.21,20.3,18.1,12.5,30.6,1.45,0.9,2.35,1.29,2.19,168,63,37.5,12.0,4.5,0.11,0.29,17.1,10,0.11,0.7,-0.1,4612,5995,76.9,91116,32227,1803,2094,86.1,1989,2362,84.2,717,1279,56.1,0.5,109,286,89,23,397,5360,635,10,885,167,128,60,36,17,2,3814,906,1275,1745,3494,237,254,116,24,116,184,175,254,18.14,170,22,14,16,15,30,2.14,19,1,3,4,3,0,273,160,117,123,33,113,41.1,162,753,29.2,886,1141,549,1,208,562,264,6,7753,978,292,223,52.9,130,9,4520,54,178,173,5438,4612,84.8,397,90,100,82,93,61,21,62,2.14,22,35,-13,-0.93,20.3,26.8,-6.5,-0.46,0,178,2,5,2,1173,197,205,49.0,Bundesliga,20,2021-2022
Eint Frankfurt,24,26,50.6,14,154,1260,14.0,20,13,19,1,1,27,1,1.43,0.93,2.36,1.36,2.29,24.5,23.7,16.6,40.3,1.75,1.19,2.93,1.69,2.88,191,66,34.6,13.64,4.71,0.1,0.29,15.5,7,0.13,-4.5,-4.7,5334,6958,76.7,108674,39103,1996,2331,85.6,2320,2757,84.1,898,1547,58.0,-3.6,139,368,132,39,481,6211,747,10,1189,188,157,76,34,22,1,4248,1124,1586,1895,4062,339,334,91,25,148,210,200,291,20.79,212,26,17,14,6,30,2.14,18,2,2,5,2,1,237,144,113,92,32,86,43.2,113,686,34.5,629,918,444,0,193,513,342,1,8873,1128,359,247,58.3,156,12,5221,59,238,174,6388,5334,83.5,481,90,100,82,94,59,20,62,1.29,20,18,2,0.14,24.5,18.9,5.5,0.4,0,148,1,2,1,1374,336,311,51.9,Bundesliga,20,2021-2022
Freiburg,23,26,51.3,14,154,1260,14.0,12,8,11,1,1,34,1,0.86,0.57,1.43,0.79,1.36,18.5,17.8,13.3,31.1,1.32,0.95,2.27,1.27,2.22,204,63,30.9,14.57,4.5,0.05,0.17,18.3,6,0.09,-6.5,-6.8,5169,6619,78.1,107388,39434,1791,2097,85.4,2400,2822,85.0,881,1466,60.1,-5.3,148,378,107,26,459,5888,731,8,833,172,179,66,29,26,2,4279,789,1551,1766,3921,299,311,106,19,122,189,152,302,21.57,216,35,16,16,7,18,1.29,13,1,1,1,2,0,214,132,106,80,28,81,45.5,97,627,30.7,640,900,500,2,171,396,304,9,8305,1093,348,228,51.3,128,9,4990,68,194,143,6238,5169,82.9,459,90,100,81,94,59,22,64,1.79,13,25,-12,-0.86,18.5,19.8,-1.3,-0.09,1,191,1,2,2,1228,291,329,46.9,Bundesliga,20,2021-2022
Greuther Fürth,25,26,55.6,14,154,1260,14.0,42,34,39,3,3,18,2,3.0,2.43,5.43,2.79,5.21,28.7,26.4,21.4,47.8,2.05,1.53,3.57,1.88,3.41,214,87,40.7,15.29,6.21,0.18,0.45,16.1,1,0.13,13.3,12.6,5611,7046,79.6,115671,40376,2014,2351,85.7,2490,2855,87.2,1004,1547,64.9,12.6,157,394,137,37,530,6315,731,18,1095,205,159,76,31,29,1,4650,1030,1366,2158,3994,274,315,99,21,110,192,174,329,23.5,242,32,11,16,3,69,4.93,46,7,2,7,6,1,248,144,124,98,26,103,46.6,118,637,31.9,646,904,444,1,184,433,322,6,8799,926,380,241,51.5,137,11,5572,70,180,151,6525,5611,86.0,530,90,100,82,89,65,19,60,0.07,46,12,34,2.43,28.7,15.5,13.2,0.94,1,200,3,3,0,1269,315,243,56.5,Bundesliga,20,2021-2022
Hertha BSC,27,26,55.6,14,154,1260,14.0,29,19,26,3,3,21,0,2.07,1.36,3.43,1.86,3.21,23.5,21.2,14.2,35.4,1.68,1.01,2.69,1.51,2.53,190,62,32.6,13.57,4.43,0.14,0.42,16.4,7,0.11,5.5,4.8,5830,7325,79.6,118998,39437,2118,2486,85.2,2694,3074,87.6,941,1505,62.5,4.8,139,447,120,32,530,6585,740,10,1033,237,205,86,32,40,2,4829,1041,1455,2224,4192,286,331,93,28,142,204,194,291,20.79,194,39,15,19,9,48,3.43,30,5,0,5,6,2,272,168,110,121,41,103,46.6,118,686,33.3,534,927,599,0,170,462,243,5,8968,801,396,199,54.8,118,13,5753,56,183,169,6816,5830,85.5,530,90,100,82,92,62,19,63,1.07,29,15,14,1.0,23.5,14.0,9.5,0.68,0,193,3,1,1,1258,281,278,50.3,Bundesliga,20,2021-2022
Hoffenheim,25,26,47.2,14,154,1260,14.0,22,17,22,0,1,19,2,1.57,1.21,2.79,1.57,2.79,18.8,18.1,12.5,30.6,1.34,0.89,2.24,1.29,2.19,170,60,35.3,12.14,4.29,0.13,0.37,16.0,4,0.11,3.2,3.9,5193,6588,78.8,108275,39034,1843,2137,86.2,2341,2727,85.8,917,1469,62.4,4.5,121,352,102,35,420,5864,724,15,976,176,154,61,20,28,3,4235,993,1360,1913,3760,297,311,114,39,130,196,168,253,18.07,174,32,11,16,4,29,2.07,23,1,0,3,1,1,214,125,97,94,23,76,42.5,103,643,29.3,674,913,607,1,190,427,295,3,8230,1111,314,200,49.0,111,11,5001,43,181,155,6191,5193,83.9,420,90,100,81,92,62,22,62,1.64,22,30,-8,-0.57,18.8,24.1,-5.3,-0.38,1,156,1,0,1,1124,273,238,53.4,Bundesliga,20,2021-2022
Köln,23,26,43.4,14,154,1260,14.0,22,18,22,0,0,23,0,1.57,1.29,2.86,1.57,2.86,21.3,21.3,15.8,37.1,1.52,1.13,2.65,1.52,2.65,175,62,35.4,12.5,4.43,0.13,0.35,15.8,7,0.13,0.7,0.7,3926,5515,71.2,82612,34275,1455,1812,80.3,1643,2073,79.3,740,1366,54.2,2.2,120,311,83,24,387,4758,757,9,1070,178,142,66,37,22,1,3057,943,1515,1336,3246,308,326,92,30,121,259,186,259,18.5,183,26,16,15,6,38,2.71,28,2,3,4,0,1,238,139,112,100,26,93,45.8,110,668,30.8,678,951,539,0,211,445,350,5,7321,1079,317,281,54.4,171,12,3944,50,214,141,4977,3926,78.9,387,90,100,81,97,57,23,69,1.36,23,23,0,0.0,21.3,21.4,-0.1,-0.01,0,198,0,0,0,1316,285,322,47.0,Bundesliga,20,2021-2022
Leverkusen,25,26,47.2,14,154,1260,14.0,19,12,18,1,3,22,1,1.36,0.86,2.21,1.29,2.14,18.8,16.5,11.3,27.9,1.34,0.81,2.15,1.18,1.99,202,75,37.1,14.43,5.36,0.09,0.24,18.1,3,0.08,0.2,1.5,5117,6491,78.8,99480,36826,2037,2368,86.0,2206,2589,85.2,762,1256,60.7,0.7,146,372,124,31,501,5818,673,7,935,168,147,54,20,22,1,4356,852,1283,1935,3740,272,305,86,20,125,232,170,311,22.21,223,32,7,15,16,28,2.0,21,2,0,3,2,0,313,186,144,119,50,134,41.1,192,770,31.8,632,1137,650,0,176,572,227,2,8237,835,371,233,49.4,129,10,5187,48,236,143,6114,5117,83.7,501,90,100,81,88,65,20,60,1.93,19,35,-16,-1.14,18.8,22.7,-3.9,-0.28,0,160,2,1,3,1180,221,190,53.8,Bundesliga,20,2021-2022
