Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,11,9,900,10.0,17,1.70,46,29,63.0,1,2,6,0,0.0,0,0,0,0,,0,3,1,13.0,0.28,-3.0,-0.30,61,145,42.1,246,54,37.8,35.9,81,64.2,49.2,90,8,8.9,5,0.50,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,82,35.8,90,9,2,45,15,0.64,8,17,-9,-0.90,-0.84,10.6,16.1,-5.5,-0.54,-0.06,0,0,2,0,0,0,0,0,0,45,0,0,,Ligue-1,13,2019-2020
Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3,3,270,3.0,2,0.67,4,2,50.0,2,0,1,2,66.7,0,0,0,0,,0,0,0,1.8,0.46,-0.2,-0.05,3,4,75.0,48,9,4.2,20.0,10,20.0,24.5,15,0,0.0,6,2.00,23.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,11.1,90,3,0,,1,2.00,8,2,+6,+2.00,+0.13,7.2,1.4,+5.8,+1.93,+0.17,0,0,1,0,0,0,0,0,0,15,0,0,,Ligue-1,13,2019-2020
Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1,1,90,1.0,1,1.00,2,1,50.0,0,0,1,0,0.0,0,0,0,0,,0,0,0,0.3,0.14,-0.7,-0.72,3,3,100.0,11,4,0.0,21.1,8,37.5,34.8,6,0,0.0,2,2.00,20.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,3.6,90,1,0,,5,0.00,0,1,-1,-1.00,-0.44,1.0,0.9,+0.1,+0.08,+0.33,0,0,0,0,0,0,0,0,0,5,0,0,,Ligue-1,13,2019-2020
Walter Benítez,ar ARG,GK,Nice,26,1993,26,26,2340,26.0,36,1.38,129,99,75.2,9,8,9,4,15.4,6,4,1,1,20.0,0,7,2,44.6,0.32,+10.6,+0.41,87,203,42.9,573,132,22.7,27.6,212,34.4,34.0,256,18,7.0,9,0.35,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.9,90,26,0,,0,1.35,37,36,+1,+0.04,-0.96,32.0,39.7,-7.7,-0.30,-0.91,0,0,2,0,0,0,0,0,0,105,0,0,,Ligue-1,13,2019-2020
Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,25,25,2204,24.5,38,1.55,102,69,66.7,7,4,14,6,24.0,4,4,0,0,0.0,0,3,1,33.2,0.31,-3.8,-0.16,134,407,32.9,529,77,51.2,42.4,176,77.3,55.4,166,14,8.4,14,0.57,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,87.4,88,24,0,,0,1.00,25,38,-13,-0.53,+0.04,26.8,36.8,-10.0,-0.41,+0.82,0,0,5,0,0,0,0,0,0,108,0,0,,Ligue-1,13,2019-2020
Dimitry Bertaud,fr FRA,GK,Montpellier,21,1998,3,3,196,2.2,3,1.38,6,3,50.0,0,0,3,0,0.0,0,0,0,0,,0,1,0,1.6,0.26,-1.4,-0.66,15,23,65.2,49,19,32.7,31.5,18,38.9,39.4,13,1,7.7,2,0.92,14.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,65,7.8,65,2,0,,21,0.00,0,3,-3,-1.38,-1.53,3.2,3.5,-0.3,-0.15,-0.08,0,1,0,0,0,0,1,0,0,16,0,0,,Ligue-1,13,2019-2020
Ludovic Butelle,fr FRA,GK,Angers,36,1983,26,26,2340,26.0,32,1.23,78,50,62.8,10,6,10,11,42.3,3,3,0,0,0.0,1,1,1,24.4,0.28,-6.6,-0.25,149,384,38.8,493,114,47.5,39.8,203,73.9,52.5,185,15,8.1,21,0.81,14.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.9,90,26,0,,1,1.38,27,32,-5,-0.19,-0.19,25.7,27.3,-1.6,-0.06,-0.02,0,0,5,0,0,0,0,0,0,129,0,0,,Ligue-1,13,2019-2020
Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.2,0.10,+0.2,+0.21,0,0,,12,3,0.0,18.6,6,0.0,23.5,5,0,0.0,0,0.00,6.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,3.7,90,1,0,,3,3.00,2,0,+2,+2.00,+0.12,1.5,0.4,+1.1,+1.11,-0.69,0,0,0,0,0,0,0,0,0,2,0,0,,Ligue-1,13,2019-2020
Matis Carvalho,pt POR,GK,Montpellier,20,1999,1,0,71,0.8,4,5.07,8,5,50.0,0,0,0,0,,0,0,0,0,,0,1,1,1.9,0.24,-1.1,-1.43,2,16,12.5,18,3,55.6,49.2,9,66.7,50.0,3,1,33.3,0,0.00,15.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,72,2.9,,0,1,71,6,0.00,0,4,-4,-5.00,-5.18,0.2,2.4,-2.3,-2.81,-2.82,0,0,0,0,0,0,0,0,0,3,0,0,,Ligue-1,13,2019-2020
Yannis Clementia,fr FRA,GK,Nice,22,1997,2,2,180,2.0,2,1.00,6,5,83.3,2,0,0,0,0.0,1,1,0,0,0.0,0,0,0,1.9,0.19,-0.1,-0.03,3,23,13.0,47,16,29.8,33.3,14,64.3,50.6,28,0,0.0,0,0.00,10.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.1,90,2,0,,26,3.00,4,2,+2,+1.00,+0.96,3.3,2.0,+1.2,+0.61,+0.91,0,0,0,0,0,0,0,0,0,13,0,0,,Ligue-1,13,2019-2020
Benoît Costil,fr FRA,GK,Bordeaux,32,1987,28,28,2520,28.0,34,1.21,106,75,69.8,9,10,9,6,21.4,3,2,1,0,33.3,0,4,1,31.2,0.27,-1.8,-0.07,207,446,46.4,642,96,48.0,38.8,244,56.6,43.7,273,16,5.9,16,0.57,14.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,28,0,,0,1.32,40,34,+6,+0.21,,29.7,33.3,-3.5,-0.13,,0,0,2,0,0,0,0,0,0,116,0,0,,Ligue-1,13,2019-2020
Paul Delecroix,fr FRA,GK,Metz,30,1988,2,1,135,1.5,4,2.67,5,2,40.0,0,0,1,0,0.0,1,1,0,0,0.0,0,0,0,2.6,0.32,-1.4,-0.95,15,32,46.9,33,4,72.7,49.7,11,72.7,57.4,6,1,16.7,2,1.33,16.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,5.4,91,1,1,45,24,0.00,1,4,-3,-1.99,-1.80,1.8,2.6,-0.8,-0.54,-0.31,0,0,0,0,0,0,0,0,0,10,0,0,,Ligue-1,13,2019-2020
