Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Amiens,27,26,54.5,28,308,2520,28.0,49,36,48,1,1,43,1,1.75,1.29,3.04,1.71,3.0,35.4,34.7,24.9,59.6,1.26,0.89,2.16,1.24,2.13,408,140,34.3,14.57,5.0,0.12,0.34,19.1,21,0.09,13.6,13.3,12277,15224,80.6,243777,80543,4885,5534,88.3,5264,6092,86.4,1907,3040,62.7,11.1,291,842,232,68,987,13771,1453,19,2677,476,379,140,57,54,9,9822,2380,3022,3784,9595,589,664,214,20,283,261,358,636,22.71,456,51,52,34,15,82,2.93,52,10,7,7,4,2,586,363,263,255,68,159,33.3,318,1442,33.3,1306,2135,891,1,339,813,688,6,18716,1633,613,556,60.6,371,15,12229,92,400,299,14247,12277,86.2,1156,90,100,85,229,78,18,117,0.82,50,31,19,0.68,35.4,26.7,8.7,0.31,0,349,1,5,0,2725,527,470,52.9,Ligue-1,13,2019-2020
Angers,26,26,54.9,28,308,2520,28.0,32,25,29,3,3,47,0,1.14,0.89,2.04,1.04,1.93,28.7,26.5,20.8,47.3,1.02,0.74,1.77,0.95,1.69,266,85,32.0,9.5,3.04,0.11,0.34,17.8,12,0.1,3.3,2.5,13503,16188,83.4,258798,82161,5549,6187,89.7,5912,6574,89.9,1834,2893,63.4,4.2,199,1044,168,39,1121,14872,1316,29,2747,431,291,112,53,37,10,11606,2120,2462,4698,9990,403,575,238,27,257,227,361,432,15.43,315,36,30,25,10,54,1.93,37,2,3,3,4,5,547,321,285,209,53,190,34.1,367,1245,29.1,1444,1973,864,0,336,802,738,7,19566,1671,457,558,62.5,385,17,13397,100,407,330,15402,13503,87.7,1239,90,100,85,229,79,20,117,1.39,33,28,5,0.18,28.7,27.0,1.6,0.06,0,344,2,1,1,2454,445,445,50.0,Ligue-1,13,2019-2020
Bordeaux,26,25,46.1,28,308,2520,28.0,33,28,31,2,3,65,8,1.18,1.0,2.18,1.11,2.11,33.3,31.0,24.9,55.9,1.19,0.89,2.08,1.11,2.0,355,106,29.9,12.68,3.79,0.09,0.29,18.8,10,0.09,-0.3,0.0,10148,12945,78.4,203189,67231,3948,4588,86.1,4451,5169,86.1,1586,2759,57.5,3.1,264,722,211,55,883,11535,1410,32,2453,410,377,165,67,66,13,8131,2050,2764,3902,7483,487,584,164,34,253,222,317,551,19.68,385,55,36,25,22,55,1.96,45,3,1,1,2,3,563,360,228,275,60,162,34.1,313,1498,28.5,1208,2904,1143,1,295,795,567,7,16156,1623,640,574,60.5,378,22,10465,126,350,344,12112,10148,83.8,1107,90,100,84,220,80,18,116,1.32,34,40,-6,-0.21,33.3,29.7,3.5,0.13,5,377,3,1,0,2546,428,467,47.8,Ligue-1,13,2019-2020
Brest,24,26,50.3,28,308,2520,28.0,37,24,33,4,6,40,1,1.32,0.86,2.18,1.18,2.04,40.5,36.0,23.9,59.9,1.45,0.85,2.3,1.28,2.14,406,138,34.0,14.5,4.93,0.08,0.24,17.1,17,0.09,-3.5,-3.0,11398,14204,80.2,223708,78645,4730,5386,87.8,4719,5467,86.3,1768,2864,61.7,0.1,285,840,237,82,966,12797,1407,34,2230,426,430,164,54,65,16,9313,2102,2789,4208,8401,491,594,185,35,262,237,351,627,22.39,427,70,42,41,12,58,2.07,37,8,4,4,3,2,499,320,208,217,74,164,39.8,248,1317,29.8,1318,1979,1116,2,336,734,714,6,17733,1720,697,509,61.7,341,17,11701,120,385,390,13380,11398,85.2,1204,90,100,85,226,81,18,115,1.21,37,34,3,0.11,40.5,30.2,10.3,0.37,1,308,4,5,2,2664,449,402,52.8,Ligue-1,13,2019-2020
Dijon,28,26,53.5,28,308,2520,28.0,35,25,34,1,1,44,3,1.25,0.89,2.14,1.21,2.11,43.1,42.3,30.6,72.9,1.54,1.09,2.63,1.51,2.6,396,129,32.6,14.14,4.61,0.09,0.26,18.1,13,0.11,-8.1,-8.3,12110,14943,81.0,237469,79425,4773,5415,88.1,5342,6070,88.0,1774,2929,60.6,-5.6,281,852,230,62,1066,13501,1442,30,2365,435,364,159,63,64,16,9676,2392,2875,4623,8662,496,654,196,30,260,248,319,622,22.21,428,50,55,36,19,56,2.0,34,5,5,6,5,1,609,416,252,272,85,217,35.5,394,1461,32.2,1280,2192,1071,1,311,844,684,9,18440,1674,640,551,58.6,353,16,12217,93,354,386,13994,12110,86.5,1341,90,100,85,225,80,17,116,1.07,37,27,10,0.36,43.1,28.9,14.3,0.51,1,364,1,1,1,2628,507,518,49.5,Ligue-1,13,2019-2020
Lille,25,26,47.0,28,308,2520,28.0,24,17,20,4,6,57,2,0.86,0.61,1.46,0.71,1.32,29.7,25.1,18.6,43.7,1.06,0.66,1.73,0.9,1.56,270,78,28.9,9.64,2.79,0.07,0.26,17.4,14,0.09,-5.7,-5.1,9902,12645,78.3,200754,68201,3846,4420,87.0,4167,4918,84.7,1688,2788,60.5,-1.6,198,618,167,42,799,11184,1461,22,2611,427,277,113,44,53,6,7728,2164,2753,3263,7693,532,630,191,30,239,190,318,429,15.32,294,52,29,29,11,42,1.5,31,1,2,2,5,1,567,352,327,195,45,196,34.3,375,1327,27.4,1897,2230,713,1,357,770,759,11,15985,1851,479,567,59.1,359,19,10087,83,368,287,11949,9906,82.9,993,90,100,84,227,80,23,115,1.75,27,35,-8,-0.29,29.7,39.7,-10.0,-0.36,0,373,3,8,0,2331,489,473,50.8,Ligue-1,13,2019-2020
Lyon,27,26,43.6,28,308,2520,28.0,24,15,22,2,3,55,7,0.86,0.54,1.39,0.79,1.32,26.0,23.7,17.2,40.9,0.93,0.61,1.54,0.85,1.46,307,96,31.3,10.96,3.43,0.07,0.23,20.6,20,0.08,-2.0,-1.7,9890,12488,79.2,188729,64403,4235,4786,88.5,4129,4805,85.9,1358,2463,55.1,-2.2,225,687,177,44,823,11157,1331,22,2114,334,300,121,43,41,9,8214,1707,2567,3723,7314,434,551,182,35,236,207,288,503,17.96,365,38,37,32,17,36,1.29,29,2,1,2,2,0,584,372,298,244,42,196,32.9,399,1470,28.1,1742,2474,1011,0,320,813,651,1,15805,1780,494,445,58.7,280,15,10061,94,370,356,11684,9890,84.6,998,90,100,85,221,80,17,114,1.43,27,42,-15,-0.54,26.0,37.2,-11.2,-0.4,2,331,2,6,0,2361,382,453,45.7,Ligue-1,13,2019-2020
Marseille,23,26,46.0,28,308,2520,28.0,27,20,23,4,5,52,2,0.96,0.71,1.68,0.82,1.54,30.5,26.8,20.5,47.3,1.09,0.73,1.82,0.96,1.69,276,97,35.1,9.86,3.46,0.08,0.24,18.3,19,0.1,-3.5,-3.8,9980,12627,79.0,196585,68319,4027,4571,88.1,4280,4970,86.1,1495,2601,57.5,-0.5,185,611,145,48,768,11149,1478,23,2211,351,266,110,49,37,4,7898,2085,2644,3725,7195,483,712,194,61,253,186,342,426,15.21,288,36,38,35,8,46,1.64,32,3,4,3,4,0,543,317,260,227,56,214,37.9,351,1213,27.7,1483,2026,866,0,338,766,684,4,16066,1771,447,608,57.1,385,17,10308,68,395,384,11932,9980,83.6,768,90,100,85,227,79,20,117,2.0,29,41,-12,-0.43,30.5,34.7,-4.2,-0.15,0,344,4,5,3,2412,439,474,48.1,Ligue-1,13,2019-2020
Metz,24,26,54.7,28,308,2520,28.0,35,25,31,4,4,37,3,1.25,0.89,2.14,1.11,2.0,34.2,31.2,25.0,56.2,1.22,0.89,2.12,1.11,2.01,383,132,34.5,13.68,4.71,0.08,0.23,18.5,18,0.08,0.8,-0.2,12141,14983,81.0,241385,83245,4672,5321,87.8,5400,6194,87.2,1882,2956,63.7,0.0,277,946,199,58,1156,13534,1449,18,2635,459,369,165,79,63,13,9868,2306,2809,4515,8695,515,704,229,20,227,239,363,597,21.32,438,60,31,31,11,55,1.96,42,3,2,3,5,0,558,364,265,223,70,208,33.4,415,1357,30.0,1361,2144,1013,1,296,769,701,7,18422,1487,632,520,56.2,320,20,12077,97,358,408,14087,12141,86.2,1424,90,100,84,223,83,21,112,1.21,35,27,8,0.29,34.2,27.3,6.9,0.25,1,364,3,4,0,2665,550,461,54.4,Ligue-1,13,2019-2020
Monaco,28,26,49.2,28,308,2520,28.0,43,29,37,6,6,46,0,1.54,1.04,2.57,1.32,2.36,39.9,35.4,26.1,61.6,1.43,0.93,2.36,1.27,2.2,361,132,36.6,12.89,4.71,0.1,0.28,17.9,14,0.1,3.1,1.6,11340,13803,82.2,223017,74126,4568,5105,89.5,4865,5516,88.2,1700,2667,63.7,2.9,268,842,183,61,905,12487,1316,31,2118,455,348,137,58,49,8,9335,1994,2474,4141,8219,438,536,232,49,210,251,324,576,20.57,407,52,53,28,14,62,2.21,44,3,4,7,4,0,518,324,238,229,51,212,35.6,384,1276,26.6,1640,2303,845,3,344,762,704,10,17279,1880,599,567,62.1,376,17,11648,113,386,375,13181,11340,86.0,1108,90,100,85,226,83,20,113,1.43,44,44,0,0.0,39.9,48.0,-8.0,-0.29,0,371,4,4,0,2336,377,381,49.7,Ligue-1,13,2019-2020
