Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,29,25,53.8,38,418,3420,38.0,53,38,47,6,6,49,5,1.39,1.0,2.39,1.24,2.24,53.5,49.0,36.6,85.5,1.41,0.96,2.37,1.29,2.25,455,141,31.0,11.97,3.71,0.1,0.33,16.9,23,0.11,-0.5,-2.0,17802,21291,83.6,341180,93564,7057,7896,89.4,8102,8997,90.1,2374,3723,63.8,1.4,323,1318,340,72,1340,19664,1627,44,2547,522,519,206,78,69,15,15724,2442,3125,7857,11500,667,668,265,56,315,367,453,723,19.03,552,40,41,46,10,95,2.5,67,2,7,8,10,1,510,315,242,194,74,175,33.9,341,1331,28.4,1499,1897,1289,1,426,847,816,6,25217,2660,979,570,53.2,325,28,17270,191,319,361,20487,17802,86.9,1350,90,100,84,301,114,19,201,1.61,55,39,16,0.42,53.5,44.3,9.2,0.24,1,346,5,2,4,3054,515,606,45.9,Premier-League,9,2020-2021
Aston Villa,24,25,48.1,38,418,3420,38.0,52,38,47,5,6,71,4,1.37,1.0,2.37,1.24,2.24,52.9,48.5,37.1,85.6,1.39,0.98,2.37,1.28,2.25,518,179,34.6,13.63,4.71,0.09,0.26,16.5,15,0.1,-0.9,-1.5,12779,16556,77.2,263537,95235,4835,5582,86.6,5510,6461,85.3,2174,3848,56.5,0.9,398,1079,352,79,1236,14636,1920,18,2765,541,529,212,90,52,21,10098,2410,4048,5957,8163,790,778,234,66,343,377,401,839,22.08,601,81,53,53,12,86,2.26,61,7,2,6,7,3,590,358,268,234,88,204,36.6,353,1473,27.0,1888,2277,1281,1,425,967,954,12,20984,2697,1060,608,64.8,415,19,12346,205,443,418,15702,12779,81.4,1279,90,100,86,324,91,17,229,1.45,55,46,9,0.24,52.9,52.9,0.1,0.0,4,443,6,6,1,3233,781,735,51.5,Premier-League,9,2020-2021
Brighton,27,25,51.3,38,418,3420,38.0,39,24,33,6,9,49,6,1.03,0.63,1.66,0.87,1.5,51.6,44.8,33.0,77.8,1.36,0.87,2.23,1.18,2.05,476,129,27.1,12.53,3.39,0.07,0.26,16.6,14,0.1,-12.6,-11.8,15598,19456,80.2,316711,97708,5744,6604,87.0,7143,8163,87.5,2475,4033,61.4,-9.0,349,1084,381,91,1252,17749,1707,37,2517,604,474,219,70,103,9,13156,2477,3823,4180,13006,762,766,278,51,386,410,443,754,19.84,559,65,33,36,17,60,1.58,42,5,1,5,6,1,664,415,336,253,75,218,36.2,384,1638,31.6,1732,2164,1283,3,458,1059,704,5,23519,2703,1020,547,62.9,371,17,15362,135,433,406,18583,15598,83.9,1265,90,100,85,305,108,20,208,1.08,40,46,-6,-0.16,51.6,37.7,13.9,0.37,2,430,7,7,2,3403,553,605,47.8,Premier-League,9,2020-2021
Burnley,25,28,41.7,38,418,3420,38.0,32,20,29,3,3,48,0,0.84,0.53,1.37,0.76,1.29,39.9,37.6,27.1,64.8,1.05,0.71,1.76,0.99,1.7,383,125,32.6,10.08,3.29,0.08,0.23,16.6,15,0.1,-7.9,-8.6,10644,15043,70.8,220877,86521,4419,5198,85.0,3913,4932,79.3,2038,4244,48.0,-7.1,267,881,283,84,943,13300,1743,20,2604,530,441,172,140,13,9,7714,2341,4988,4842,7441,1043,715,223,72,347,278,368,563,14.82,391,66,26,37,16,46,1.21,25,6,6,3,4,2,562,320,267,211,84,201,36.5,350,1282,27.5,1381,2041,1232,5,457,961,1035,8,19236,2320,748,420,59.3,269,18,10026,81,406,335,13976,10644,76.2,975,90,100,86,339,81,19,235,1.03,33,55,-22,-0.58,39.9,57.6,-17.7,-0.47,0,385,3,3,1,3592,951,898,51.4,Premier-League,9,2020-2021
Chelsea,27,26,61.4,38,418,3420,38.0,56,38,48,8,10,51,3,1.47,1.0,2.47,1.26,2.26,64.0,56.4,42.4,98.8,1.68,1.12,2.8,1.48,2.6,553,194,35.1,14.55,5.11,0.09,0.25,16.3,16,0.1,-8.0,-8.4,21646,25151,86.1,408322,115504,8896,9759,91.2,9751,10706,91.1,2665,3901,68.3,-4.4,443,1440,393,80,1528,23492,1659,40,2711,624,512,226,81,103,11,19251,2570,3330,5553,17570,703,727,250,67,298,405,502,939,24.71,707,82,40,47,17,97,2.55,68,7,5,6,10,1,676,413,302,285,89,210,36.3,368,1668,31.0,1692,2388,1296,1,482,1120,830,13,29563,2703,1131,643,57.2,393,33,19875,246,444,422,24517,21646,88.3,1555,90,100,84,308,108,22,208,1.76,58,36,22,0.58,64.0,32.8,31.2,0.82,1,438,10,4,1,3216,614,550,52.7,Premier-League,9,2020-2021
Crystal Palace,24,29,40.1,38,418,3420,38.0,39,29,36,3,4,56,2,1.03,0.76,1.79,0.95,1.71,32.4,29.5,20.9,50.4,0.85,0.55,1.4,0.78,1.33,346,129,37.3,9.11,3.39,0.1,0.28,16.8,18,0.09,6.6,6.5,11391,15090,75.5,214516,83423,5030,5888,85.4,4484,5419,82.7,1578,3057,51.6,8.1,248,781,244,59,974,13268,1822,15,2428,290,345,151,62,49,18,9360,2129,3601,4030,8847,635,768,223,65,254,385,450,546,14.37,376,51,46,42,14,70,1.84,45,6,7,4,6,2,694,386,383,233,78,251,38.9,394,1502,26.4,2314,2378,1008,2,508,1154,893,11,19661,2331,706,637,58.6,401,21,11234,134,425,513,14235,11391,80.0,984,90,100,86,321,95,17,208,1.16,41,66,-25,-0.66,32.4,57.5,-25.0,-0.66,1,410,2,4,0,3130,734,724,50.3,Premier-League,9,2020-2021
Everton,29,26,46.5,38,418,3420,38.0,45,32,41,4,5,59,2,1.18,0.84,2.03,1.08,1.92,47.2,43.5,32.9,76.4,1.24,0.87,2.11,1.14,2.01,395,144,36.5,10.39,3.79,0.1,0.28,16.4,15,0.11,-2.2,-2.5,14670,18248,80.4,298495,98778,5538,6304,87.8,6477,7377,87.8,2372,3845,61.7,-0.9,297,968,261,68,1072,16636,1612,31,2501,499,408,167,80,64,8,12346,2338,3564,5291,10909,668,660,242,56,306,411,470,645,16.97,470,66,29,42,10,78,2.05,52,9,2,10,5,0,684,426,380,232,72,240,36.8,413,1604,28.3,2220,2364,1076,1,493,1085,927,11,22718,2922,700,586,58.2,363,30,13795,114,430,449,17418,14670,84.2,1081,90,100,85,310,106,19,206,1.55,47,48,-1,-0.03,47.2,52.0,-4.8,-0.13,0,389,4,4,1,3189,693,529,56.7,Premier-League,9,2020-2021
Fulham,28,25,49.9,38,418,3420,38.0,26,18,23,3,6,67,3,0.68,0.47,1.16,0.61,1.08,41.3,36.8,27.8,64.6,1.09,0.73,1.82,0.97,1.7,440,123,28.0,11.58,3.24,0.05,0.19,17.4,10,0.08,-15.3,-13.8,15183,18859,80.5,303251,96436,5675,6456,87.9,6921,7858,88.1,2312,3833,60.3,-9.8,335,991,311,100,1141,17094,1765,20,2281,510,490,164,55,69,20,12963,2187,3709,4101,12580,723,782,254,39,314,384,478,702,18.47,515,63,47,32,17,47,1.24,33,3,5,2,3,1,671,415,312,263,96,216,38.5,345,1537,29.9,1720,2157,1268,1,455,1170,1063,6,23627,2640,822,762,65.4,524,35,14934,133,587,472,18034,15183,84.2,1169,90,100,85,306,110,19,203,0.74,27,53,-26,-0.68,41.3,53.0,-11.7,-0.31,0,485,5,6,1,3361,668,679,49.6,Premier-League,9,2020-2021
Leeds United,23,26,57.6,38,418,3420,38.0,60,45,56,4,4,61,1,1.58,1.18,2.76,1.47,2.66,57.5,54.5,42.5,97.0,1.51,1.12,2.63,1.43,2.55,524,196,37.4,13.79,5.16,0.11,0.29,16.2,9,0.11,2.5,1.5,15996,20042,79.8,318521,104029,6052,6930,87.3,7236,8287,87.3,2454,4047,60.6,2.5,390,1111,372,87,1409,18149,1893,48,2315,617,519,228,110,79,10,13396,2948,3698,8269,9481,755,808,376,68,368,502,530,812,21.37,614,64,43,29,19,108,2.84,79,6,8,8,6,1,825,493,437,297,91,274,34.3,524,1972,29.6,2341,2885,1435,2,414,1302,791,13,24597,3071,985,559,57.4,351,35,15013,157,504,410,19143,15996,83.6,1440,90,100,83,312,107,25,209,1.55,62,54,8,0.21,57.5,62.9,-5.4,-0.14,0,434,3,9,2,3464,589,612,49.0,Premier-League,9,2020-2021
Leicester City,27,26,54.6,38,418,3420,38.0,64,45,54,10,12,61,0,1.68,1.18,2.87,1.42,2.61,56.0,46.9,33.1,80.0,1.47,0.87,2.35,1.23,2.11,472,172,36.4,12.42,4.53,0.11,0.31,18.0,20,0.1,8.0,7.1,16726,20572,81.3,316778,96218,6923,7840,88.3,7382,8362,88.3,2163,3648,59.3,11.9,347,1164,304,64,1247,18857,1715,46,2545,467,390,212,57,80,16,14407,2550,3615,4236,14161,791,731,239,58,334,472,475,762,20.05,555,44,50,44,32,111,2.92,79,3,8,5,11,5,734,445,347,286,101,227,35.9,406,1629,31.7,1797,2214,1131,3,493,1168,844,4,25031,2426,838,629,55.6,379,29,15999,135,467,429,19730,16726,84.8,1277,90,100,85,320,99,22,216,1.74,68,50,18,0.47,56.0,47.7,8.3,0.22,0,412,11,4,2,3523,616,626,49.6,Premier-League,9,2020-2021
