Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,29,26,46.2,38,418,3420,38.0,35,25,33,2,3,74,2,0.92,0.66,1.58,0.87,1.53,44.3,42.1,29.9,71.9,1.17,0.79,1.95,1.11,1.89,419,128,30.5,11.03,3.37,0.08,0.26,16.9,11,0.1,-9.3,-9.1,15184,18673,81.3,298685,91667,6096,6847,89.0,6687,7580,88.2,2159,3629,59.5,-4.9,302,1069,270,71,942,17108,1565,23,2293,467,444,166,65,51,19,12833,2247,3593,5295,11380,671,651,225,46,269,323,422,651,17.13,467,55,43,31,20,58,1.53,35,5,3,9,4,2,605,370,297,232,76,244,42.9,325,1430,26.8,1866,2123,1355,6,449,988,895,9,22660,2848,796,516,63.4,341,18,14437,170,362,336,17944,15184,84.6,964,90,100,85,320,100,21,215,1.61,39,55,-16,-0.42,44.3,53.5,-9.2,-0.24,1,422,3,6,2,2949,606,515,54.1,Premier-League,9,2020-2021
Aston Villa,24,26,51.9,38,418,3420,38.0,45,30,40,5,6,73,7,1.18,0.79,1.97,1.05,1.84,52.9,48.4,32.7,81.1,1.39,0.86,2.25,1.27,2.13,536,177,33.0,14.11,4.66,0.07,0.23,17.3,25,0.09,-7.9,-8.4,14012,17785,78.8,269110,91417,5944,6732,88.3,5922,6912,85.7,1897,3503,54.2,-2.7,384,1013,373,95,1277,16002,1783,21,2563,484,554,191,74,66,15,11638,2292,3855,4902,10646,745,735,208,38,311,363,428,843,22.18,635,52,45,51,16,75,1.97,50,5,4,8,6,2,611,370,324,198,89,193,31.7,415,1557,27.7,2110,2256,1248,3,404,1001,1048,13,22239,2689,1047,558,59.7,353,19,13366,203,407,388,17033,14012,82.3,1315,90,100,84,309,103,21,216,1.45,46,55,-9,-0.24,52.9,52.9,-0.1,0.0,2,567,5,6,3,3264,735,781,48.5,Premier-League,9,2020-2021
Brighton,27,26,48.7,38,418,3420,38.0,44,30,38,6,7,51,2,1.16,0.79,1.95,1.0,1.79,37.7,32.4,23.9,56.3,0.99,0.63,1.62,0.85,1.48,352,117,33.2,9.26,3.08,0.11,0.32,17.7,10,0.09,6.3,5.6,15002,18652,80.4,289106,90861,6175,6942,89.0,6427,7336,87.6,2122,3633,58.4,6.1,257,1060,279,64,1085,16878,1774,31,2558,483,423,165,73,40,6,12738,2270,3644,5559,10917,717,749,251,50,283,378,460,546,14.37,406,45,28,35,9,73,1.92,46,9,2,6,10,0,579,335,302,206,71,174,31.9,371,1457,26.1,2030,2256,1291,2,445,1011,905,7,22972,2590,775,602,58.8,384,43,14345,137,482,447,17787,15002,84.3,1100,90,100,84,318,99,23,215,1.08,46,40,6,0.16,37.7,51.6,-13.9,-0.37,0,380,6,9,1,3134,605,553,52.2,Premier-League,9,2020-2021
Burnley,25,26,58.3,38,418,3420,38.0,54,47,51,3,3,32,2,1.42,1.24,2.66,1.34,2.58,57.6,55.4,43.6,99.0,1.52,1.15,2.66,1.46,2.6,562,179,31.9,14.79,4.71,0.09,0.28,16.7,12,0.1,-3.6,-4.4,16787,21050,79.7,321537,101090,7053,7963,88.6,7063,8202,86.1,2345,4130,56.8,3.4,432,1120,414,89,1366,19240,1810,41,2293,571,556,237,71,74,19,13961,2737,4352,5759,12678,929,791,318,74,373,381,459,900,23.68,708,64,48,27,14,103,2.71,83,5,8,3,4,0,486,282,239,196,51,151,36.0,269,1366,30.2,1609,1976,939,3,370,783,1107,10,25362,2731,1083,552,58.0,350,23,16017,219,428,362,20161,16787,83.3,1392,90,100,85,317,99,19,215,1.03,55,33,22,0.58,57.6,39.9,17.7,0.47,0,403,3,3,1,3820,898,951,48.6,Premier-League,9,2020-2021
Chelsea,27,26,38.6,38,418,3420,38.0,35,26,32,3,4,56,3,0.92,0.68,1.61,0.84,1.53,32.8,29.8,22.0,51.8,0.86,0.58,1.44,0.78,1.36,332,103,31.0,8.74,2.71,0.1,0.31,18.8,15,0.09,2.2,2.2,12649,16359,77.3,247319,82050,5131,5909,86.8,5364,6319,84.9,1894,3404,55.6,4.0,239,840,189,32,916,14516,1843,22,2288,448,337,160,56,57,12,10612,2248,3499,4606,9637,640,818,233,47,322,426,486,510,13.42,368,40,31,32,16,60,1.58,43,2,5,3,4,3,672,414,328,257,87,250,38.9,393,1499,27.2,1902,2301,1309,4,506,1091,801,15,20663,2717,637,578,58.5,368,29,12180,111,427,466,15374,12649,82.3,949,90,100,85,314,104,19,206,1.76,36,58,-22,-0.58,32.8,64.0,-31.2,-0.82,1,379,4,10,2,3047,550,614,47.3,Premier-League,9,2020-2021
Crystal Palace,24,26,59.9,38,418,3420,38.0,66,47,63,3,4,44,4,1.74,1.24,2.97,1.66,2.89,57.5,54.4,39.8,94.2,1.51,1.05,2.56,1.43,2.48,533,173,32.5,14.03,4.55,0.12,0.36,16.0,29,0.1,8.5,8.6,18704,22352,83.7,369651,110245,7503,8359,89.8,8024,8959,89.6,2848,4209,67.7,7.2,387,1494,427,123,1463,20596,1756,37,2662,813,491,228,90,94,17,15732,2840,3780,6235,13804,779,809,258,37,286,430,507,865,22.76,606,89,42,58,15,100,2.63,78,4,3,9,5,1,748,410,336,302,110,236,37.0,401,1727,30.2,1825,2518,1370,1,449,1157,845,6,26900,2084,1031,646,56.2,394,34,17468,123,470,444,21553,18704,86.8,1476,90,100,85,315,101,18,212,1.16,66,41,25,0.66,57.5,32.4,25.0,0.66,1,454,3,4,2,3345,724,734,49.7,Premier-League,9,2020-2021
Everton,29,26,53.5,38,418,3420,38.0,47,33,44,3,4,66,1,1.24,0.87,2.11,1.16,2.03,52.0,48.9,33.5,82.5,1.37,0.88,2.25,1.29,2.17,502,158,31.5,13.21,4.16,0.09,0.28,17.1,22,0.1,-5.0,-4.9,17393,20993,82.9,335077,107306,7022,7746,90.7,7715,8652,89.2,2382,3838,62.1,-0.5,351,1275,331,65,1451,19235,1758,28,2593,527,471,226,90,76,20,15089,2483,3421,5634,13252,696,788,259,41,250,382,490,772,20.32,565,68,35,45,23,74,1.95,52,3,6,4,5,4,669,393,283,278,108,220,37.7,363,1596,29.3,1553,2464,1431,0,467,1094,774,5,25398,2261,976,653,58.5,413,27,16289,169,489,445,20153,17393,86.3,1463,90,100,85,317,100,19,215,1.55,48,47,1,0.03,52.0,47.2,4.8,0.13,0,409,4,5,2,3254,529,693,43.3,Premier-League,9,2020-2021
Fulham,28,26,50.1,38,418,3420,38.0,52,34,45,7,7,40,1,1.37,0.89,2.26,1.18,2.08,53.0,47.8,36.2,84.0,1.39,0.95,2.35,1.26,2.21,421,164,39.0,11.08,4.32,0.11,0.27,16.3,26,0.12,-1.0,-2.8,15486,19484,79.5,313068,94394,5694,6586,86.5,7044,8061,87.4,2468,4109,60.1,-2.2,282,1115,291,89,1111,17629,1855,43,2492,519,459,192,63,79,20,13204,2585,3695,5482,11655,767,827,242,98,319,482,456,651,17.13,441,62,40,60,14,88,2.32,60,5,7,5,10,1,709,418,332,279,98,238,31.2,524,1566,28.4,1868,2444,1207,6,479,1111,885,7,23887,2505,817,561,58.1,345,18,14753,118,425,455,18455,15486,83.9,1127,90,100,85,319,99,21,216,0.74,53,27,26,0.68,53.0,41.3,11.7,0.31,0,389,6,6,1,3439,679,668,50.4,Premier-League,9,2020-2021
Leeds United,23,26,42.4,38,418,3420,38.0,52,36,44,8,9,49,2,1.37,0.95,2.32,1.16,2.11,62.9,56.0,41.6,97.6,1.66,1.1,2.75,1.47,2.57,549,189,34.4,14.45,4.97,0.08,0.23,17.2,20,0.1,-10.9,-12.0,11150,14891,74.9,213297,89088,4841,5620,86.1,4434,5407,82.0,1598,3149,50.7,-5.6,406,837,284,39,1071,12977,1914,43,3030,309,327,211,97,88,17,9197,2083,3611,3997,8723,661,803,240,44,303,454,418,863,22.71,564,95,65,57,34,86,2.26,47,10,6,12,10,1,617,373,280,237,100,207,37.1,351,1588,31.4,1661,2014,1389,1,534,1137,920,7,19765,2541,969,798,61.2,524,21,11513,195,493,553,14075,11150,79.2,1137,90,100,85,311,107,20,203,1.55,54,62,-8,-0.21,62.9,57.5,5.4,0.14,1,434,8,4,2,3367,612,589,51.0,Premier-League,9,2020-2021
Leicester City,27,26,45.4,38,418,3420,38.0,48,29,44,4,4,61,1,1.26,0.76,2.03,1.16,1.92,47.7,44.7,34.2,78.9,1.25,0.9,2.16,1.18,2.08,369,134,36.3,9.71,3.53,0.12,0.33,15.5,17,0.13,0.3,-0.7,13684,17535,78.0,275231,87318,5297,6180,85.7,5964,6901,86.4,2182,3751,58.2,-5.2,273,1030,272,70,1049,15722,1813,45,2380,561,398,180,103,57,4,11212,2474,3849,4937,10372,709,826,223,65,288,419,493,583,15.34,386,72,39,43,9,73,1.92,41,8,8,9,5,2,676,413,336,255,85,248,39.6,379,1646,30.3,1858,2340,1239,3,475,1174,797,13,21898,2386,731,633,59.4,406,24,13258,111,420,507,16673,13684,82.1,1101,90,100,85,314,103,21,213,1.74,50,68,-18,-0.47,47.7,56.0,-8.3,-0.22,0,441,2,12,4,3211,626,616,50.4,Premier-League,9,2020-2021
