Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Karl Darlow,eng ENG,GK,Newcastle Utd,29,1990,25,25,2250,25.0,43,1.72,120,81,66.7,7,4,14,4,16.0,4,3,1,0,25.0,1,4,2,37.0,0.28,-4.0,-0.16,184,532,34.6,506,88,68.4,50.5,220,84.5,60.2,239,22,9.2,6,0.24,12.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,65.8,90,,0,,6,1.00,26,43,-17,-0.68,-0.76,23.4,36.0,-12.6,-0.50,-0.48,0,0,3,0,0,1,0,0,0,103,0,0,,Premier-League,9,2020-2021
Martin Dúbravka,sk SVK,GK,Newcastle Utd,31,1989,13,13,1170,13.0,19,1.46,59,42,69.5,5,5,3,3,23.1,1,1,0,0,0.0,0,1,1,19.4,0.31,+1.4,+0.11,79,186,42.5,306,64,38.2,36.9,121,57.0,47.3,161,13,8.1,6,0.46,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,34.2,90,,0,,11,1.54,20,19,+1,+0.08,+0.76,17.6,18.0,-0.3,-0.03,+0.48,0,0,5,0,0,0,0,0,0,65,0,0,,Premier-League,9,2020-2021
Ederson,br BRA,GK,Manchester City,26,1993,36,36,3240,36.0,28,0.78,84,63,75.0,25,5,6,19,52.8,8,7,1,0,12.5,0,2,1,29.2,0.28,+2.2,+0.06,139,305,45.6,932,148,24.9,31.5,158,46.2,43.0,179,14,7.8,23,0.64,15.7,0,1,0,0,3,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,94.7,90,,0,,0,2.22,76,28,+48,+1.33,-0.17,69.7,28.4,+41.2,+1.15,+0.79,0,1,4,0,0,0,0,0,0,132,0,0,,Premier-League,9,2020-2021
Łukasz Fabiański,pl POL,GK,West Ham,35,1985,35,35,3150,35.0,44,1.26,134,96,69.4,17,8,10,10,28.6,6,3,2,1,40.0,0,4,4,44.8,0.31,+4.8,+0.14,281,662,42.4,731,141,60.9,46.2,271,80.1,57.0,357,27,7.6,11,0.31,12.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,,0,,0,1.69,57,44,+13,+0.37,-0.30,47.4,46.3,+1.1,+0.03,-1.47,0,1,2,0,0,0,0,0,1,164,0,0,,Premier-League,9,2020-2021
Fraser Forster,eng ENG,GK,Southampton,32,1988,8,8,720,8.0,11,1.37,28,19,67.9,4,0,4,2,25.0,3,2,1,0,33.3,0,1,0,8.8,0.25,-2.2,-0.27,43,153,28.1,210,29,51.4,41.0,64,70.3,49.6,88,7,8.0,7,0.88,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,,0,,30,1.50,10,11,-1,-0.12,+0.54,10.7,12.4,-1.8,-0.22,+0.11,0,1,3,0,0,0,0,0,1,40,0,0,,Premier-League,9,2020-2021
David de Gea,es ESP,GK,Manchester Utd,29,1990,26,26,2295,25.5,32,1.25,85,58,67.1,12,9,5,9,34.6,4,4,0,0,0.0,1,5,2,29.8,0.31,-0.2,-0.01,94,218,43.1,422,80,35.5,33.7,172,39.5,34.9,195,9,4.6,9,0.35,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,67.1,88,,0,,7,1.73,46,32,+14,+0.55,-0.65,37.9,28.5,+9.4,+0.37,-0.32,0,0,3,0,0,0,0,0,0,83,0,0,,Premier-League,9,2020-2021
Vicente Guaita,es ESP,GK,Crystal Palace,33,1987,37,37,3330,37.0,64,1.73,168,105,63.7,11,8,18,8,21.6,4,3,1,0,25.0,1,9,0,61.8,0.36,-2.2,-0.06,253,721,35.1,766,147,58.9,43.9,314,86.0,60.9,367,26,7.1,15,0.41,13.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,,0,,1,1.11,38,64,-26,-0.70,-1.70,30.9,56.1,-25.3,-0.68,-0.90,0,0,5,0,0,0,0,0,0,168,0,1,0.0,Premier-League,9,2020-2021
Dean Henderson,eng ENG,GK,Manchester Utd,23,1997,13,12,1125,12.5,12,0.96,50,38,76.0,9,2,1,4,33.3,0,0,0,0,,0,4,0,12.3,0.26,+0.3,+0.02,41,110,37.3,220,61,35.9,35.4,94,33.0,33.5,105,9,8.6,14,1.12,15.3,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,32.9,90,,1,45,25,2.46,27,12,+15,+1.20,+0.65,22.3,13.7,+8.6,+0.69,+0.32,0,0,0,0,0,0,0,0,0,50,0,0,,Premier-League,9,2020-2021
Sam Johnstone,eng ENG,GK,West Brom,27,1993,37,37,3330,37.0,74,2.00,228,161,70.6,4,11,22,6,16.2,12,7,2,3,22.2,2,13,3,75.3,0.30,+4.3,+0.12,336,961,35.0,987,169,71.2,51.2,295,87.5,60.9,348,25,7.2,26,0.70,14.5,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,97.4,90,,0,,0,0.62,32,74,-42,-1.14,-2.14,31.5,65.5,-34.0,-0.92,-0.94,0,1,4,0,0,0,0,0,1,196,0,0,,Premier-League,9,2020-2021
Caoimhín Kelleher,ie IRL,GK,Liverpool,21,1998,2,2,180,2.0,1,0.50,7,6,85.7,1,0,1,1,50.0,0,0,0,0,,0,0,0,2.2,0.32,+1.2,+0.62,8,19,42.1,48,10,31.3,34.1,14,28.6,33.7,19,2,10.5,1,0.50,18.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,,0,,13,1.50,4,1,+3,+1.50,+0.86,1.9,1.6,+0.3,+0.14,-0.61,0,0,0,0,0,0,0,0,0,6,0,0,,Premier-League,9,2020-2021
Bernd Leno,de GER,GK,Arsenal,28,1992,35,35,3131,34.8,37,1.06,117,84,69.2,17,6,12,11,31.4,2,1,1,0,50.0,0,5,4,37.1,0.31,+4.1,+0.12,110,338,32.5,930,166,22.0,28.6,226,58.8,46.6,310,26,8.4,22,0.63,14.5,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,91.5,89,,0,,2,1.63,52,37,+15,+0.43,+0.12,47.6,42.0,+5.6,+0.16,-0.96,0,2,4,0,0,0,0,0,0,149,0,0,,Premier-League,9,2020-2021
Hugo Lloris,fr FRA,GK,Tottenham,33,1986,38,38,3420,38.0,45,1.18,144,111,75.7,18,8,12,12,31.6,10,10,0,0,0.0,0,3,3,47.0,0.28,+5.0,+0.13,202,489,41.3,799,158,46.3,37.3,268,44.4,36.7,366,18,4.9,16,0.42,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.63,68,45,+23,+0.61,,54.5,49.5,+5.0,+0.13,,0,0,3,0,0,0,0,0,0,152,0,0,,Premier-League,9,2020-2021
Emiliano Martínez,ar ARG,GK,Aston Villa,27,1992,38,38,3420,38.0,46,1.21,177,135,76.8,16,7,15,15,39.5,6,5,1,0,16.7,2,4,1,52.4,0.27,+7.4,+0.20,289,728,39.7,1041,162,52.7,42.5,254,70.5,52.9,393,33,8.4,21,0.55,13.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,100.0,90,,0,,0,1.45,55,46,+9,+0.24,,52.9,52.9,+0.1,0.00,,0,1,9,0,0,0,0,0,0,178,0,0,,Premier-League,9,2020-2021
Alex McCarthy,eng ENG,GK,Southampton,30,1989,30,30,2700,30.0,57,1.90,141,90,63.8,8,7,15,7,23.3,6,6,0,0,0.0,1,4,1,47.9,0.31,-8.1,-0.27,155,525,29.5,898,124,45.8,36.8,171,66.7,47.6,239,22,9.2,20,0.67,15.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,78.9,90,,0,,7,1.03,37,57,-20,-0.67,-0.54,31.7,41.7,-10.0,-0.33,-0.11,0,0,2,0,0,0,0,0,0,130,0,0,,Premier-League,9,2020-2021
Edouard Mendy,sn SEN,GK,Chelsea,28,1992,31,31,2745,30.5,25,0.82,78,55,70.5,17,7,7,16,51.6,3,2,1,0,33.3,1,4,1,24.1,0.27,+0.1,0.00,126,265,47.5,826,125,24.5,28.7,181,34.8,32.3,207,13,6.3,20,0.66,15.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,80.3,89,,0,,3,1.87,46,25,+21,+0.69,+0.56,50.9,22.7,+28.2,+0.93,+0.54,0,1,2,0,0,0,0,0,1,118,0,1,0.0,Premier-League,9,2020-2021
Illan Meslier,fr FRA,GK,Leeds United,20,2000,35,35,3150,35.0,52,1.49,177,134,75.1,16,5,14,11,31.4,9,8,1,0,11.1,1,11,2,55.3,0.27,+5.3,+0.15,181,409,44.3,1082,269,28.4,30.6,266,38.3,34.0,198,21,10.6,20,0.57,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,92.1,90,,0,,2,1.51,57,52,+5,+0.14,-0.86,53.9,58.7,-4.8,-0.14,+0.06,0,1,8,0,0,0,0,0,1,173,0,0,,Premier-League,9,2020-2021
Will Norris,eng ENG,GK,Burnley,26,1993,2,2,180,2.0,4,2.00,6,2,33.3,0,0,2,0,0.0,0,0,0,0,,0,2,0,1.1,0.19,-2.9,-1.44,21,50,42.0,37,1,89.2,62.6,19,89.5,67.7,18,1,5.6,1,0.50,15.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,90,5.3,90,,0,,15,0.00,0,4,-4,-2.00,-1.50,1.7,3.5,-1.8,-0.91,-0.46,0,0,0,0,0,0,0,0,0,6,0,0,,Premier-League,9,2020-2021
Robin Olsen,se SWE,GK,Everton,30,1990,7,7,630,7.0,9,1.29,27,18,70.4,2,3,2,2,28.6,1,1,0,0,0.0,0,0,0,9.5,0.33,+0.5,+0.08,50,104,48.1,148,21,49.3,41.1,51,60.8,46.3,51,4,7.8,1,0.14,11.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.4,90,,0,,21,1.29,9,9,0,0.00,+0.03,8.7,10.3,-1.6,-0.22,-0.12,0,0,1,0,0,0,0,0,0,22,0,0,,Premier-League,9,2020-2021
Rui Patrício,pt POR,GK,Wolves,32,1988,37,37,3329,37.0,51,1.38,140,96,68.6,12,9,16,10,27.0,8,7,1,0,12.5,1,9,3,44.6,0.28,-3.4,-0.09,205,453,45.3,536,130,52.8,40.5,265,64.2,44.9,374,22,5.9,6,0.16,11.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.3,90,,0,,1,1.22,36,51,-15,-0.41,+0.58,39.2,45.0,-5.8,-0.16,+0.06,0,0,1,0,0,0,0,0,0,143,0,0,,Premier-League,9,2020-2021
Bailey Peacock-Farrell,nir NIR,GK,Burnley,23,1996,4,4,360,4.0,14,3.50,25,11,44.0,0,0,4,0,0.0,0,0,0,0,,0,2,0,9.5,0.38,-4.5,-1.14,41,94,43.6,84,5,81.0,57.6,29,89.7,68.0,36,0,0.0,3,0.75,15.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,,0,,31,0.00,2,14,-12,-3.00,-2.71,4.0,9.1,-5.1,-1.27,-0.90,0,0,1,0,0,0,0,0,0,16,0,0,,Premier-League,9,2020-2021
Jordan Pickford,eng ENG,GK,Everton,26,1994,31,31,2742,30.5,39,1.28,128,90,71.1,15,5,11,10,32.3,3,2,0,1,0.0,1,5,1,38.7,0.29,+0.7,+0.02,275,650,42.3,945,135,53.3,43.4,207,70.5,56.5,295,24,8.1,19,0.62,14.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,80.2,88,,0,,2,1.61,38,39,-1,-0.03,-0.03,37.5,40.9,-3.4,-0.11,+0.08,0,1,3,0,0,0,0,0,1,160,0,0,,Premier-League,9,2020-2021
Nick Pope,eng ENG,GK,Burnley,28,1992,32,32,2880,32.0,37,1.16,148,114,77.0,10,9,13,11,34.4,3,3,0,0,0.0,0,7,1,40.9,0.26,+4.9,+0.15,292,757,38.6,728,128,74.3,53.0,251,86.1,62.3,325,42,12.9,41,1.28,16.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,84.2,90,,0,,0,1.22,31,37,-6,-0.19,+2.48,34.2,45.1,-10.8,-0.34,+0.81,0,2,3,0,0,1,0,0,2,164,0,1,0.0,Premier-League,9,2020-2021
Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22,1998,38,38,3420,38.0,63,1.66,205,145,70.7,7,2,29,5,13.2,4,3,0,1,0.0,0,8,3,61.9,0.29,+1.9,+0.05,290,859,33.8,860,124,70.0,52.8,281,91.5,69.7,336,32,9.5,22,0.58,15.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,0.61,20,63,-43,-1.13,,31.4,62.4,-31.0,-0.82,,0,1,5,0,0,0,0,0,1,183,0,0,,Premier-League,9,2020-2021
Darren Randolph,ie IRL,GK,West Ham,33,1987,3,3,270,3.0,3,1.00,9,6,66.7,2,0,1,1,33.3,0,0,0,0,,0,3,0,3.6,0.40,+0.6,+0.21,13,43,30.2,44,5,65.9,47.3,22,63.6,47.0,32,0,0.0,1,0.33,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,,0,,24,2.00,5,3,+2,+0.67,+0.30,6.5,2.0,+4.5,+1.50,+1.47,0,0,1,0,0,0,0,0,0,7,0,0,,Premier-League,9,2020-2021
Marek Rodák,sk SVK,GK,Fulham,23,1996,2,2,180,2.0,5,2.50,8,4,50.0,0,0,2,0,0.0,1,1,0,0,0.0,0,1,0,4.0,0.45,-1.0,-0.52,7,14,50.0,39,7,28.2,30.6,7,42.9,37.4,16,2,12.5,1,0.50,13.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,,0,,28,0.00,0,5,-5,-2.50,-1.92,1.1,3.0,-1.9,-0.93,-0.66,0,0,0,0,0,0,0,0,0,4,0,0,,Premier-League,9,2020-2021
John Ruddy,eng ENG,GK,Wolves,33,1986,2,1,91,1.0,1,0.99,4,3,75.0,0,0,1,0,0.0,0,0,0,0,,0,1,0,1.1,0.28,+0.1,+0.13,1,6,16.7,19,10,26.3,33.5,5,20.0,39.6,9,0,0.0,0,0.00,10.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,46,2.7,90,,1,1,36,0.00,0,1,-1,-0.99,-0.58,0.7,0.9,-0.2,-0.21,-0.06,0,0,0,0,0,0,0,0,0,8,0,0,,Premier-League,9,2020-2021
Mathew Ryan,au AUS,GK,Brighton,28,1992,11,11,990,11.0,19,1.73,30,16,50.0,2,4,5,2,18.2,4,4,0,0,0.0,0,3,1,14.8,0.37,-3.2,-0.29,57,141,40.4,341,56,33.4,32.5,58,46.6,40.2,103,7,6.8,6,0.55,14.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,90,,0,,1,0.91,14,19,-5,-0.45,-0.42,16.4,11.0,+5.4,+0.49,+0.18,0,1,0,0,0,0,0,0,1,42,0,0,,Premier-League,9,2020-2021
Mathew Ryan,au AUS,GK,Arsenal,28,1992,3,3,270,3.0,2,0.67,9,8,88.9,1,1,1,1,33.3,1,1,0,0,0.0,0,0,0,4.2,0.36,+2.2,+0.73,6,11,54.5,58,19,13.8,26.3,9,33.3,33.0,20,4,20.0,1,0.33,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,,0,,12,1.33,3,2,+1,+0.33,-0.10,5.9,2.3,+3.6,+1.20,+1.04,0,0,0,0,0,0,0,0,0,15,0,1,0.0,Premier-League,9,2020-2021
Robert Sánchez,es ESP,GK,Brighton,22,1997,27,27,2430,27.0,27,1.00,87,63,71.3,7,10,10,10,37.0,3,2,0,1,0.0,0,6,1,30.8,0.34,+4.8,+0.18,182,472,38.6,918,107,40.5,38.3,177,56.5,46.7,210,11,5.2,14,0.52,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,71.1,90,,0,,0,1.15,26,27,-1,-0.04,+0.42,35.2,26.7,+8.5,+0.32,-0.18,0,2,4,0,0,0,0,0,1,134,1,1,50.0,Premier-League,9,2020-2021
Kasper Schmeichel,dk DEN,GK,Leicester City,33,1986,38,38,3420,38.0,50,1.32,134,87,65.7,20,6,12,11,28.9,4,4,0,0,0.0,0,9,2,48.5,0.34,+0.5,+0.01,226,533,42.4,1009,164,42.4,38.0,209,50.2,42.7,297,24,8.1,14,0.37,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.74,68,50,+18,+0.47,,56.0,47.7,+8.3,+0.22,,0,0,4,0,0,0,0,0,0,161,0,0,,Premier-League,9,2020-2021
Zack Steffen,us USA,GK,Manchester City,25,1995,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0.6,0.32,-0.4,-0.37,2,6,33.3,20,4,25.0,31.1,8,12.5,20.5,10,0,0.0,0,0.00,7.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,,0,,34,3.00,3,1,+2,+2.00,+0.68,2.4,0.8,+1.6,+1.62,+0.53,0,1,0,0,0,0,0,0,0,2,0,0,,Premier-League,9,2020-2021
