Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Angers,23,28,49.6,18,198,1620,18.0,23,15,18,5,5,29,0,1.28,0.83,2.11,1.0,1.83,22.6,18.8,12.9,31.7,1.25,0.72,1.97,1.04,1.76,182,58,31.9,10.11,3.22,0.1,0.31,17.5,9,0.11,0.4,-0.8,7689,9128,84.2,155816,49272,2713,3047,89.0,3607,4010,90.0,1228,1771,69.3,2.1,132,466,86,31,512,8289,839,6,1200,311,172,98,20,47,3,6737,994,1397,3239,5036,261,311,156,16,124,240,173,294,16.33,192,33,22,23,11,35,1.94,19,4,1,6,5,0,363,229,186,145,32,142,41.8,198,803,29.2,951,1228,573,0,228,625,285,5,11348,1145,333,399,52.4,231,25,7623,66,261,277,8661,7689,88.8,512,90,100,85,126,72,14,89,1.39,25,23,2,0.11,22.6,23.5,-1.0,-0.05,0,206,4,4,0,1326,179,258,41.0,Ligue-1,13,2021-2022
Bordeaux,28,26,47.6,18,198,1620,18.0,26,20,25,1,1,37,1,1.44,1.11,2.56,1.39,2.5,19.6,19.0,14.4,33.4,1.16,0.85,2.0,1.12,1.96,218,73,33.5,12.11,4.06,0.11,0.34,18.6,10,0.09,5.4,5.0,6488,8012,81.0,132352,44897,2477,2809,88.2,2815,3230,87.2,1081,1699,63.6,4.6,152,417,117,29,497,7166,846,10,1129,280,173,75,45,12,6,5495,999,1518,1907,5228,257,374,83,19,150,244,182,324,19.06,235,30,20,15,8,36,2.12,28,3,1,2,2,0,307,215,149,124,34,113,36.0,201,704,28.5,791,1148,527,2,182,621,312,6,10028,1107,333,296,52.7,172,14,6444,57,232,221,7522,6488,86.3,497,90,100,81,108,89,20,73,0.94,28,40,-12,-0.67,19.6,32.7,-13.0,-0.77,0,200,0,4,0,1247,221,244,47.5,Ligue-1,13,2021-2022
Brest,23,25,42.1,18,198,1620,18.0,25,14,20,5,5,29,0,1.39,0.78,2.17,1.11,1.89,22.8,19.0,14.6,33.6,1.27,0.81,2.08,1.06,1.87,195,68,34.9,10.83,3.78,0.1,0.29,17.0,5,0.1,2.2,1.0,6022,7673,78.5,123706,46278,2332,2720,85.7,2516,2981,84.4,1059,1668,63.5,-0.6,150,482,144,48,552,6821,852,12,1119,267,232,77,37,23,6,4918,1017,1738,2150,4409,299,389,129,22,142,242,170,316,17.56,231,34,14,14,7,34,1.89,20,4,1,4,4,1,354,239,190,120,44,108,36.5,188,913,30.2,1036,1396,590,2,183,671,380,2,9829,1146,399,320,50.0,177,15,6042,68,250,220,7194,6022,83.7,552,90,100,84,133,65,19,88,1.33,25,27,-2,-0.11,22.8,25.1,-2.3,-0.13,0,215,2,1,2,1366,379,280,57.5,Ligue-1,13,2021-2022
Clermont Foot,24,28,51.4,18,198,1620,18.0,18,14,17,1,1,25,4,1.0,0.78,1.78,0.94,1.72,21.4,20.7,17.2,37.8,1.19,0.95,2.14,1.15,2.1,213,67,31.5,11.83,3.72,0.08,0.25,17.5,6,0.1,-3.4,-3.7,8030,9709,82.7,150152,48215,3500,3929,89.1,3351,3818,87.8,1045,1647,63.4,-3.2,154,496,118,44,551,8829,880,10,1243,264,217,86,33,31,8,7004,1218,1487,2889,5882,299,378,101,20,155,306,210,328,18.22,230,30,31,15,9,32,1.78,22,4,2,2,2,0,349,239,163,142,44,136,42.5,184,832,32.5,824,1218,519,1,202,588,260,5,11685,1120,374,315,56.2,194,20,7832,70,202,245,9140,8030,87.9,551,90,100,83,121,75,18,87,0.94,20,32,-12,-0.67,21.4,23.5,-2.0,-0.11,1,172,0,2,2,1379,223,234,48.8,Ligue-1,13,2021-2022
Lens,26,27,50.1,18,198,1620,18.0,31,21,28,3,3,39,3,1.72,1.17,2.89,1.56,2.72,29.9,27.7,22.1,49.8,1.66,1.23,2.89,1.54,2.77,249,96,38.6,13.83,5.33,0.11,0.29,17.6,7,0.11,1.1,0.3,7690,9225,83.4,148593,47947,3069,3456,88.8,3449,3881,88.9,1041,1592,65.4,-1.1,182,533,139,38,651,8432,793,15,1096,278,192,96,35,47,1,6836,1030,1359,2211,6074,300,340,136,13,146,278,196,384,21.33,296,20,24,13,9,47,2.61,36,1,2,5,2,1,291,176,128,131,32,88,34.5,167,737,28.2,746,1222,645,1,174,577,279,2,11167,1051,374,271,55.4,165,6,7174,60,245,185,8801,7690,87.4,651,90,100,83,116,82,16,78,1.5,32,26,6,0.33,29.9,21.3,8.6,0.48,0,221,1,2,0,1284,220,200,52.4,Ligue-1,13,2021-2022
Lille,22,26,50.3,18,198,1620,18.0,21,14,18,3,4,46,1,1.17,0.78,1.94,1.0,1.78,26.9,23.9,18.4,42.3,1.5,1.02,2.52,1.33,2.35,200,67,33.5,11.11,3.72,0.09,0.27,16.2,7,0.12,-5.9,-5.9,7041,8847,79.6,137802,45701,2910,3328,87.4,2875,3351,85.8,1119,1792,62.4,-4.4,147,507,150,31,608,7927,920,14,1320,273,190,95,43,35,1,6012,1285,1550,2357,5412,302,415,130,40,163,304,218,311,17.28,223,30,16,16,8,33,1.83,19,4,3,1,5,1,348,220,168,148,32,115,38.2,186,792,30.4,816,1221,567,1,203,615,349,1,10927,1130,427,282,53.5,162,13,6690,73,277,190,8322,7041,84.6,608,90,100,84,129,69,17,92,1.39,23,24,-1,-0.06,26.9,17.9,9.1,0.5,0,199,4,2,0,1454,311,265,54.0,Ligue-1,13,2021-2022
Lorient,26,26,45.3,18,198,1620,18.0,13,7,11,2,2,37,4,0.72,0.39,1.11,0.61,1.0,19.5,18.0,14.7,32.6,1.08,0.82,1.9,1.0,1.81,180,57,31.7,10.0,3.17,0.06,0.19,18.6,13,0.1,-6.5,-7.0,6335,8070,78.5,128026,41652,2425,2785,87.1,2763,3227,85.6,1041,1748,59.6,-7.7,130,443,88,38,504,7221,849,12,1289,293,188,74,28,20,11,5341,1130,1599,2163,4992,282,370,101,18,174,252,222,286,15.89,201,27,12,20,16,23,1.28,12,2,1,1,5,2,360,225,168,152,40,131,38.8,207,873,29.6,1007,1416,525,0,183,668,389,5,10163,1021,271,289,56.1,172,9,6199,57,229,211,7506,6335,84.4,504,90,100,83,125,71,17,92,0.83,14,30,-16,-0.89,19.5,27.7,-8.2,-0.45,3,214,2,5,2,1432,231,291,44.3,Ligue-1,13,2021-2022
Lyon,25,26,58.5,18,187,1530,17.0,25,15,21,4,4,35,5,1.47,0.88,2.35,1.24,2.12,28.9,26.0,19.3,45.3,1.7,1.14,2.84,1.53,2.67,226,85,37.6,13.29,5.0,0.09,0.25,17.5,9,0.12,-3.9,-5.0,8762,10221,85.7,164367,50587,3746,4110,91.1,3593,3976,90.4,1217,1746,69.7,-4.3,167,586,135,33,639,9415,806,27,1209,251,169,80,27,28,4,7820,1099,1302,2886,6466,246,348,137,23,117,286,155,377,22.18,290,21,22,17,8,40,2.35,29,1,1,5,4,0,339,216,151,142,46,131,42.7,176,744,30.0,743,1133,600,6,175,607,323,8,12339,1151,406,345,57.4,214,16,8320,87,251,223,9903,8762,88.5,639,85,100,82,120,63,22,96,1.41,25,25,0,0.0,28.9,29.9,-1.0,-0.06,2,188,4,4,3,1280,220,218,50.2,Ligue-1,13,2021-2022
Marseille,23,25,61.4,18,187,1530,17.0,24,20,23,1,1,26,2,1.41,1.18,2.59,1.35,2.53,24.3,23.5,19.7,43.2,1.43,1.16,2.59,1.38,2.54,222,64,28.8,13.06,3.76,0.1,0.36,16.6,16,0.11,-0.3,-0.5,9408,10718,87.8,178959,50087,3874,4200,92.2,4202,4578,91.8,1213,1684,72.0,0.3,177,664,146,39,644,9938,780,21,1303,316,184,86,45,28,3,8470,1058,1190,3275,6684,204,310,124,22,119,242,168,390,22.94,278,40,22,21,7,46,2.71,30,3,5,3,3,2,278,177,131,117,30,95,40.9,137,651,31.5,650,895,522,0,176,499,221,1,12515,1110,428,264,59.1,164,20,8913,97,203,237,10415,9408,90.3,644,85,100,83,121,64,19,98,1.88,25,14,11,0.65,24.3,20.7,3.6,0.21,1,139,1,3,1,1177,180,153,54.1,Ligue-1,13,2021-2022
Metz,29,26,41.7,18,198,1620,18.0,20,12,19,1,1,43,4,1.11,0.67,1.78,1.06,1.72,16.4,15.7,9.7,25.4,0.91,0.54,1.46,0.87,1.41,186,68,36.6,10.33,3.78,0.1,0.28,19.0,6,0.09,3.6,3.3,5636,7216,78.1,113222,39097,2213,2555,86.6,2447,2843,86.1,866,1538,56.3,2.3,134,361,73,36,373,6375,841,13,871,229,177,74,18,41,1,4752,944,1520,1357,4886,294,328,132,19,145,232,178,287,15.94,198,31,15,15,10,30,1.67,20,2,1,2,5,0,374,229,184,155,35,129,42.3,176,840,29.9,1053,1258,499,3,252,715,371,4,9539,1059,241,296,52.4,173,19,5687,46,265,220,6811,5636,82.7,373,90,100,81,128,71,24,89,0.83,22,38,-16,-0.89,16.4,28.0,-11.6,-0.64,1,229,1,3,2,1337,287,265,52.0,Ligue-1,13,2021-2022
