Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Angers,23,26,51.8,15,165,1350,15.0,18,12,15,3,3,32,4,1.2,0.8,2.0,1.0,1.8,17.2,15.0,12.1,27.1,1.15,0.8,1.95,1.0,1.81,141,49,34.8,9.4,3.27,0.11,0.31,17.9,9,0.11,0.8,0.0,6931,8222,84.3,133029,40524,2936,3236,90.7,2883,3212,89.8,981,1475,66.5,-0.1,107,498,107,36,470,7534,688,13,1061,279,200,61,24,22,1,6076,954,1192,2323,5116,208,316,111,24,118,209,189,224,14.93,156,23,17,14,7,27,1.8,18,2,2,1,4,0,373,236,169,154,50,140,42.9,186,793,31.8,782,1137,571,0,144,575,229,1,9972,887,290,303,52.5,169,10,6783,45,190,196,7814,6931,88.7,470,90,100,80,94,68,22,64,1.47,18,22,-4,-0.27,17.2,18.5,-1.3,-0.09,3,196,2,4,1,1137,214,150,58.8,Ligue-1,13,2021-2022
Bordeaux,28,26,50.5,15,165,1350,15.0,32,25,29,3,3,27,2,2.13,1.67,3.8,1.93,3.6,27.4,25.2,20.3,45.5,1.83,1.36,3.18,1.68,3.04,198,81,40.9,13.2,5.4,0.15,0.36,17.0,7,0.13,4.6,3.8,5984,7334,81.6,114982,39655,2513,2836,88.6,2556,2953,86.6,820,1312,62.5,4.7,154,417,104,30,483,6653,681,13,1042,199,165,80,28,41,3,5186,945,1203,2074,4484,251,284,91,25,128,245,151,328,21.87,228,30,29,15,7,52,3.47,37,4,2,5,3,1,312,198,148,134,30,114,42.1,157,685,29.5,724,1104,494,0,161,537,281,2,9079,983,340,291,61.2,188,11,6097,76,190,160,6916,5984,86.5,483,90,100,84,103,61,17,74,0.87,32,22,10,0.67,27.4,16.3,11.1,0.74,0,171,2,1,0,1146,208,187,52.7,Ligue-1,13,2021-2022
Brest,22,26,56.5,15,165,1350,15.0,20,15,19,1,1,29,3,1.33,1.0,2.33,1.27,2.27,20.6,19.8,15.8,35.7,1.37,1.06,2.43,1.32,2.38,179,62,34.6,11.93,4.13,0.11,0.31,17.4,6,0.12,-0.6,-0.8,7184,8631,83.2,138876,44076,2788,3118,89.4,3272,3648,89.7,986,1556,63.4,-0.8,135,481,120,26,571,7908,723,19,1149,190,166,79,32,32,5,6451,949,1231,2553,5254,221,309,117,17,143,255,166,280,18.67,200,28,15,20,4,32,2.13,16,4,3,5,4,0,293,184,147,111,35,117,44.2,148,673,34.0,686,821,470,1,145,504,306,3,10394,897,350,244,60.7,158,16,6989,51,226,185,8295,7184,86.6,571,90,100,82,99,65,17,69,1.2,22,22,0,0.0,20.6,18.6,2.0,0.13,0,162,1,3,0,1284,247,328,43.0,Ligue-1,13,2021-2022
Clermont Foot,22,25,47.7,15,165,1350,15.0,28,18,26,2,2,31,2,1.87,1.2,3.07,1.73,2.93,20.6,19.2,15.2,34.4,1.38,1.01,2.39,1.28,2.29,164,59,36.0,10.93,3.93,0.16,0.44,15.8,3,0.12,7.4,6.8,6277,7571,82.9,126078,38233,2351,2624,89.6,2870,3228,88.9,957,1456,65.7,2.8,132,451,121,30,509,6933,638,14,1015,228,148,65,38,19,3,5425,943,1203,2164,4668,230,285,102,6,131,194,171,277,18.47,187,30,18,12,17,44,2.93,25,6,3,4,5,1,317,194,139,131,47,110,41.7,154,654,27.5,664,1056,657,1,169,564,258,5,9259,996,319,263,53.6,150,12,6028,64,185,178,7118,6277,88.2,509,90,100,81,97,67,21,68,0.87,29,17,12,0.8,20.6,17.6,3.1,0.2,1,196,2,0,2,1101,190,175,52.1,Ligue-1,13,2021-2022
Lens,25,26,49.5,15,165,1350,15.0,20,10,18,2,2,32,3,1.33,0.67,2.0,1.2,1.87,16.3,14.8,10.5,25.3,1.09,0.7,1.79,0.99,1.69,156,52,33.3,10.4,3.47,0.12,0.35,18.5,8,0.1,3.7,3.2,6122,7457,82.1,120410,37278,2329,2598,89.6,2792,3156,88.5,899,1462,61.5,-0.5,109,333,87,25,414,6723,734,8,996,181,141,62,16,27,3,5295,936,1226,2082,4590,230,326,108,19,130,214,143,244,16.27,164,26,13,14,10,29,1.93,19,2,0,4,4,0,239,158,122,90,27,88,37.8,145,599,30.1,688,945,359,3,169,479,261,5,9135,1022,263,220,57.7,140,8,5967,56,195,169,7163,6122,85.5,414,90,100,83,101,61,18,74,1.67,20,27,-7,-0.47,16.3,26.5,-10.2,-0.68,1,137,2,2,0,1088,166,171,49.3,Ligue-1,13,2021-2022
Lille,22,26,48.3,15,165,1350,15.0,22,11,20,2,2,34,6,1.47,0.73,2.2,1.33,2.07,16.2,14.9,9.7,24.6,1.08,0.64,1.72,0.99,1.64,171,66,38.6,11.4,4.4,0.12,0.3,17.7,7,0.09,5.8,5.1,5604,6978,80.3,109093,36395,2207,2488,88.7,2528,2885,87.6,767,1331,57.6,1.3,116,369,103,23,469,6239,739,5,974,183,163,72,30,21,4,4831,898,1249,2131,4075,214,323,89,9,122,194,163,258,17.2,182,24,12,13,9,30,2.0,20,2,0,5,2,1,252,158,116,112,24,104,44.8,128,692,30.6,727,1058,477,0,176,513,303,1,8791,929,309,250,53.2,149,20,5732,53,222,195,6515,5604,86.0,469,90,100,83,102,59,19,74,1.2,22,19,3,0.2,16.2,22.8,-6.6,-0.44,3,190,1,3,1,1182,223,246,47.5,Ligue-1,13,2021-2022
Lorient,26,26,56.7,15,165,1350,15.0,22,11,18,4,5,26,2,1.47,0.73,2.2,1.2,1.93,25.3,21.5,13.7,35.2,1.68,0.92,2.6,1.43,2.35,208,64,30.8,13.87,4.27,0.09,0.28,17.4,6,0.11,-3.3,-3.5,7001,8392,83.4,135326,44221,2868,3216,89.2,2967,3344,88.7,1051,1540,68.2,-2.7,148,496,122,39,573,7652,740,15,1182,253,183,87,42,32,4,5939,1081,1372,2597,4864,312,342,105,16,117,229,158,328,21.87,222,35,26,21,8,37,2.47,19,2,3,7,5,1,266,170,112,118,36,88,41.5,124,763,33.4,608,1057,620,1,179,480,243,2,10148,781,345,290,58.6,183,16,6635,51,235,188,8044,7001,87.0,573,90,100,82,102,62,20,73,1.0,23,13,10,0.67,25.3,17.0,8.3,0.55,0,170,3,2,1,1205,245,183,57.2,Ligue-1,13,2021-2022
Lyon,25,26,42.0,15,154,1260,14.0,19,12,15,4,4,25,0,1.36,0.86,2.21,1.07,1.93,24.3,21.3,16.3,37.6,1.73,1.16,2.9,1.52,2.69,211,80,37.9,15.07,5.71,0.07,0.19,17.5,9,0.11,-5.3,-6.3,4956,6163,80.4,94267,33911,2101,2383,88.2,2030,2355,86.2,694,1137,61.0,-4.3,150,349,107,36,406,5533,630,11,872,191,168,79,32,31,2,4212,765,1186,1927,3525,206,258,110,23,128,202,147,323,23.07,228,28,15,16,13,31,2.21,22,3,0,2,3,1,293,169,153,100,40,114,38.6,181,648,28.0,804,1078,432,0,119,525,194,1,7805,843,351,258,50.4,146,11,4880,69,196,165,5764,4956,86.0,406,84,100,83,93,61,18,74,1.57,21,22,-1,-0.07,24.3,23.8,0.5,0.03,0,146,2,4,0,1101,171,172,49.9,Ligue-1,13,2021-2022
Marseille,23,26,39.5,15,154,1260,14.0,11,8,9,2,2,27,2,0.79,0.57,1.36,0.64,1.21,16.9,15.4,11.9,27.3,1.21,0.85,2.06,1.1,1.95,146,42,28.8,10.43,3.0,0.06,0.21,16.8,4,0.11,-5.9,-6.4,4579,5689,80.5,90280,30825,1871,2107,88.8,1924,2199,87.5,705,1178,59.8,-3.9,114,330,77,26,339,5089,600,18,723,176,124,67,28,28,2,3991,699,999,1557,3542,182,245,68,33,97,184,146,223,15.93,150,27,15,10,7,17,1.21,12,2,1,0,1,1,266,171,132,98,36,80,35.1,148,642,25.9,803,1104,569,0,143,474,180,0,7118,878,261,193,52.3,115,4,4445,60,175,148,5320,4579,86.1,339,84,100,81,92,62,20,73,1.86,12,21,-9,-0.64,16.9,20.3,-3.3,-0.24,0,180,1,1,1,897,126,153,45.2,Ligue-1,13,2021-2022
Metz,29,26,57.5,15,165,1350,15.0,28,24,26,2,2,27,0,1.87,1.6,3.47,1.73,3.33,23.6,22.1,16.5,38.6,1.57,1.1,2.67,1.47,2.57,219,66,30.1,14.6,4.4,0.12,0.39,17.5,7,0.1,4.4,3.9,6880,8315,82.7,134423,43632,2686,3038,88.4,3020,3414,88.5,1053,1559,67.5,7.5,160,496,139,28,618,7545,770,15,1100,267,194,92,42,34,4,5950,1065,1300,2554,4892,229,359,133,19,113,272,203,351,23.4,243,36,27,19,7,44,2.93,34,2,3,3,2,0,274,169,113,124,37,91,40.4,134,579,32.6,503,849,425,0,149,478,253,3,10057,848,405,259,50.2,145,11,6774,76,198,202,8028,6880,85.7,618,90,100,83,102,64,19,70,0.8,30,17,13,0.87,23.6,13.5,10.1,0.67,0,188,2,1,1,1227,224,248,47.5,Ligue-1,13,2021-2022
Monaco,25,26,41.1,15,165,1350,15.0,18,12,13,5,6,24,2,1.2,0.8,2.0,0.87,1.67,17.1,12.6,10.7,23.3,1.14,0.71,1.85,0.84,1.55,133,50,37.6,8.87,3.33,0.1,0.26,19.3,5,0.1,0.9,0.4,4849,6268,77.4,97243,35345,1925,2239,86.0,2028,2411,84.1,796,1374,57.9,1.3,99,314,77,27,378,5553,715,4,1009,219,127,48,18,22,0,3960,919,1389,1728,3686,256,296,121,21,138,230,125,212,14.13,141,20,18,14,11,32,2.13,20,2,4,1,5,0,280,170,119,127,34,99,38.8,156,697,28.2,846,1181,445,2,189,565,343,6,8165,1030,232,303,50.5,169,6,4950,40,220,220,5896,4849,82.2,378,90,100,81,104,60,22,73,1.33,19,20,-1,-0.07,17.1,19.3,-2.2,-0.15,0,182,5,4,0,1244,231,209,52.5,Ligue-1,13,2021-2022
