Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Angers,23,28,48.7,17,187,1530,17.0,23,15,18,5,5,28,0,1.35,0.88,2.24,1.06,1.94,21.4,17.7,12.0,29.7,1.26,0.71,1.97,1.04,1.75,169,55,32.5,9.94,3.24,0.11,0.33,17.6,8,0.11,1.6,0.3,7096,8449,84.0,143812,45871,2503,2812,89.0,3317,3701,89.6,1138,1650,69.0,3.0,123,439,83,29,481,7662,787,6,1121,289,153,90,19,43,3,6208,920,1321,2959,4692,244,290,143,16,117,224,158,271,15.94,178,30,19,22,10,35,2.06,19,4,1,6,5,0,351,222,183,138,30,138,42.7,185,779,29.3,926,1184,549,0,212,605,275,5,10550,1063,308,367,52.0,211,24,6995,60,249,261,8000,7096,88.7,481,90,100,85,119,68,14,84,1.47,25,22,3,0.18,21.4,21.8,-0.3,-0.02,0,198,4,4,0,1251,171,240,41.6,Ligue-1,13,2021-2022
Bordeaux,28,26,48.4,17,187,1530,17.0,25,19,24,1,1,34,1,1.47,1.12,2.59,1.41,2.53,19.6,19.0,14.4,33.4,1.16,0.85,2.0,1.12,1.96,211,69,32.7,12.41,4.06,0.11,0.35,18.6,10,0.09,5.4,5.0,6488,8012,81.0,132352,44897,2477,2809,88.2,2815,3230,87.2,1081,1699,63.6,4.6,152,417,117,29,497,7166,846,10,1129,280,166,75,45,12,6,5495,999,1518,1907,5228,257,374,83,19,150,244,182,324,19.06,235,30,20,15,8,36,2.12,28,3,1,2,2,0,307,201,149,124,34,113,36.0,201,704,28.5,791,1148,527,2,182,607,312,6,10028,1107,333,296,52.7,172,14,6444,57,232,221,7522,6488,86.3,497,90,100,81,103,83,21,70,0.82,26,39,-13,-0.76,19.6,32.7,-13.0,-0.77,0,185,0,4,0,1247,221,244,47.5,Ligue-1,13,2021-2022
Brest,22,25,41.9,17,187,1530,17.0,25,14,20,5,5,27,0,1.47,0.82,2.29,1.18,2.0,22.0,18.2,13.8,32.0,1.29,0.81,2.11,1.07,1.88,178,62,34.8,10.47,3.65,0.11,0.32,16.9,5,0.11,3.0,1.8,5651,7205,78.4,116847,43445,2154,2508,85.9,2384,2823,84.4,1008,1592,63.3,0.2,136,452,136,45,516,6405,800,11,1076,256,216,69,35,19,4,4623,937,1645,2038,4128,281,366,117,22,137,221,158,289,17.0,211,30,14,13,7,34,2.0,20,4,1,4,4,1,326,219,179,105,42,105,37.2,177,861,30.0,1005,1317,546,2,179,632,371,2,9257,1096,366,304,50.7,171,14,5646,61,239,204,6762,5651,83.6,516,90,100,84,127,60,19,84,1.41,25,23,2,0.12,22.0,23.6,-1.6,-0.09,0,199,2,1,2,1280,352,266,57.0,Ligue-1,13,2021-2022
Clermont Foot,24,28,52.3,17,187,1530,17.0,17,14,17,0,0,23,4,1.0,0.82,1.82,1.0,1.82,19.7,19.7,16.3,36.0,1.16,0.96,2.12,1.16,2.12,197,64,32.5,11.59,3.76,0.09,0.27,17.1,5,0.1,-2.7,-2.7,7730,9311,83.0,144794,46279,3347,3755,89.1,3239,3680,88.0,1012,1577,64.2,-2.3,143,478,115,44,533,8467,844,9,1187,254,198,83,33,31,6,6752,1150,1409,2785,5643,284,358,97,18,144,293,194,301,17.71,210,29,28,14,8,30,1.76,20,4,2,2,2,0,321,225,144,133,44,124,43.1,164,784,32.7,767,1134,495,1,187,553,243,5,11164,1056,358,298,56.0,181,16,7540,66,190,237,8772,7730,88.1,533,90,100,83,113,71,18,82,0.82,19,32,-13,-0.76,19.7,22.3,-2.6,-0.16,1,160,0,2,2,1295,205,226,47.6,Ligue-1,13,2021-2022
Lens,25,27,49.5,17,187,1530,17.0,29,20,26,3,3,36,3,1.71,1.18,2.88,1.53,2.71,28.7,26.6,21.3,47.8,1.69,1.25,2.94,1.56,2.81,245,94,38.4,14.41,5.53,0.11,0.28,17.7,7,0.11,0.3,-0.6,7181,8633,83.2,139348,44966,2873,3247,88.5,3220,3629,88.7,981,1502,65.3,-1.3,180,516,133,37,619,7886,747,14,998,266,181,94,34,47,1,6376,977,1280,2084,5667,280,323,129,12,140,262,186,377,22.18,290,20,24,13,9,43,2.53,32,1,2,5,2,1,272,163,119,122,31,85,34.8,159,701,28.2,694,1171,619,1,167,544,251,2,10455,967,358,258,55.8,159,6,6679,56,231,170,8213,7181,87.4,619,90,100,83,110,77,16,75,1.59,30,23,7,0.41,28.7,19.8,8.9,0.52,0,211,1,2,0,1216,199,187,51.6,Ligue-1,13,2021-2022
Lille,22,26,50.3,17,187,1530,17.0,21,14,18,3,4,44,1,1.24,0.82,2.06,1.06,1.88,24.8,21.8,17.3,39.2,1.46,1.02,2.48,1.29,2.3,186,65,34.9,10.94,3.82,0.1,0.28,16.2,6,0.12,-3.8,-3.8,6641,8334,79.7,129836,43118,2749,3136,87.7,2721,3162,86.1,1045,1683,62.1,-3.3,141,484,144,28,583,7470,864,12,1173,257,182,91,42,33,1,5684,1213,1437,2265,5051,285,392,125,36,153,280,210,294,17.29,210,29,16,15,8,33,1.94,19,4,3,1,5,1,336,212,162,142,32,112,39.6,171,724,30.0,765,1131,517,1,190,582,329,1,10297,1060,408,263,53.2,151,12,6283,71,263,177,7816,6641,85.0,583,90,100,84,121,66,17,86,1.41,23,24,-1,-0.06,24.8,17.4,7.4,0.44,0,188,4,2,0,1370,291,253,53.5,Ligue-1,13,2021-2022
Lorient,26,26,44.0,17,187,1530,17.0,12,7,10,2,2,35,4,0.71,0.41,1.12,0.59,1.0,18.2,16.7,13.9,30.6,1.07,0.82,1.89,0.98,1.8,162,51,31.5,9.53,3.0,0.06,0.2,18.5,12,0.1,-6.2,-6.7,5826,7455,78.1,118061,39002,2224,2554,87.1,2537,2970,85.4,964,1646,58.6,-6.9,116,402,77,35,454,6671,784,12,1232,271,168,66,25,20,8,4891,1053,1511,1997,4610,272,330,96,18,167,232,196,258,15.18,182,24,11,19,14,22,1.29,12,2,1,0,5,2,336,209,164,138,34,119,37.1,202,821,29.0,979,1354,494,0,174,631,375,4,9439,992,241,263,55.9,156,9,5734,52,218,200,6935,5826,84.0,454,90,100,84,118,67,17,87,0.88,13,26,-13,-0.76,18.2,26.8,-8.5,-0.5,3,206,2,5,1,1346,215,280,43.4,Ligue-1,13,2021-2022
Lyon,25,26,59.1,17,176,1440,16.0,25,15,21,4,4,29,5,1.56,0.94,2.5,1.31,2.25,28.4,25.5,19.0,44.5,1.78,1.19,2.96,1.6,2.78,213,83,39.0,13.31,5.19,0.1,0.25,17.3,9,0.12,-3.4,-4.5,8368,9720,86.1,156679,47885,3576,3918,91.3,3441,3789,90.8,1154,1649,70.0,-4.0,159,555,131,32,612,8967,753,26,1134,233,158,77,25,27,4,7492,1025,1203,2752,6161,223,322,129,22,108,266,142,358,22.37,278,18,22,15,8,40,2.5,29,1,1,5,4,0,318,204,142,132,44,123,42.7,165,671,30.0,680,1007,548,6,167,560,306,8,11708,1090,388,327,56.3,199,15,7960,83,231,214,9409,8368,88.9,612,85,100,82,114,58,22,94,1.44,25,25,0,0.0,28.4,27.8,0.7,0.04,2,173,4,4,3,1207,208,198,51.2,Ligue-1,13,2021-2022
Marseille,23,25,62.0,17,176,1440,16.0,22,18,21,1,1,25,2,1.37,1.13,2.5,1.31,2.44,23.7,22.9,19.2,42.1,1.48,1.2,2.68,1.43,2.63,214,61,28.5,13.37,3.81,0.1,0.34,16.6,16,0.11,-1.7,-1.9,8951,10182,87.9,169474,47626,3716,4029,92.2,3987,4342,91.8,1131,1564,72.3,-1.2,172,641,142,36,623,9434,748,19,1256,293,181,83,43,27,3,8077,1000,1105,3119,6360,181,301,111,21,107,227,161,378,23.63,268,39,22,21,7,42,2.62,27,2,5,3,3,2,262,167,120,112,30,91,41.0,131,621,31.6,607,846,515,0,166,474,190,0,11872,1031,414,259,59.1,161,20,8511,93,190,224,9900,8951,90.4,623,85,100,83,114,60,19,93,1.81,23,14,9,0.56,23.7,18.7,4.9,0.31,1,127,1,3,1,1112,166,139,54.4,Ligue-1,13,2021-2022
Metz,29,26,42.2,17,187,1530,17.0,17,11,16,1,1,41,4,1.0,0.65,1.65,0.94,1.59,15.5,14.8,9.3,24.1,0.91,0.55,1.46,0.87,1.42,182,65,35.7,10.71,3.82,0.09,0.25,19.2,5,0.08,1.5,1.2,5398,6903,78.2,108554,37417,2119,2442,86.8,2342,2719,86.1,835,1476,56.6,1.7,132,354,71,36,363,6106,797,13,825,223,173,71,18,38,1,4569,894,1440,1310,4669,280,306,127,17,138,219,171,281,16.53,197,29,15,12,10,26,1.53,19,1,1,2,3,0,353,219,175,144,34,119,42.7,160,810,30.3,992,1204,481,3,228,673,341,4,9079,979,231,279,54.1,168,17,5483,43,253,208,6515,5398,82.9,363,90,100,81,121,67,25,84,0.71,18,37,-19,-1.12,15.5,26.8,-11.2,-0.66,1,219,1,3,2,1274,276,249,52.6,Ligue-1,13,2021-2022
