Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Angers,23,28,47.5,13,143,1170,13.0,18,13,15,3,3,20,0,1.38,1.0,2.38,1.15,2.15,14.7,12.4,7.8,20.3,1.23,0.65,1.88,1.04,1.69,128,42,32.8,9.85,3.23,0.12,0.36,17.5,6,0.1,2.3,1.6,4892,5821,84.0,100324,31790,1700,1905,89.2,2269,2517,90.1,825,1198,68.9,4.2,86,306,52,20,326,5279,542,4,802,221,128,63,15,32,1,4251,636,934,2084,3195,157,195,99,13,92,138,117,191,15.92,126,20,12,17,7,26,2.17,14,3,1,4,4,0,277,190,149,105,23,114,43.3,149,609,29.3,755,919,403,0,154,460,204,3,7339,742,216,255,49.8,138,11,4818,45,159,189,5530,4892,88.5,326,90,100,84,89,54,15,62,1.38,19,16,3,0.23,14.7,13.6,1.1,0.09,0,151,3,3,0,847,122,163,42.8,Ligue-1,13,2021-2022
Bordeaux,28,26,48.0,13,143,1170,13.0,18,12,17,1,1,26,1,1.38,0.92,2.31,1.31,2.23,12.5,11.8,9.3,21.0,0.96,0.71,1.67,0.91,1.62,150,51,34.0,11.54,3.92,0.11,0.33,19.2,7,0.08,5.5,5.2,4913,6049,81.2,100121,33714,1893,2131,88.8,2128,2425,87.8,812,1297,62.6,2.7,109,318,77,19,380,5399,650,7,885,217,131,61,33,11,6,4119,770,1160,1448,3931,201,291,65,14,109,184,137,231,17.77,162,24,18,11,6,22,1.69,16,2,1,2,1,0,226,135,105,94,27,84,34.4,160,511,27.1,569,910,404,2,127,432,248,3,7582,819,231,241,53.9,143,11,4873,33,175,174,5691,4913,86.3,380,90,100,80,79,63,23,54,0.92,18,27,-9,-0.69,12.5,23.2,-10.7,-0.82,0,137,0,3,0,943,161,167,49.1,Ligue-1,13,2021-2022
Brest,22,25,43.3,12,132,1080,12.0,14,8,12,2,2,20,0,1.17,0.67,1.83,1.0,1.67,12.2,10.6,8.8,19.4,1.01,0.73,1.74,0.89,1.62,120,44,36.7,10.0,3.67,0.1,0.27,16.4,4,0.09,1.8,1.4,4076,5195,78.5,85375,31078,1490,1736,85.8,1758,2064,85.2,751,1182,63.5,-0.8,93,319,97,33,358,4608,587,8,820,199,161,55,27,16,4,3305,680,1210,1477,2956,215,264,89,15,89,158,116,200,16.67,145,21,12,10,3,22,1.83,12,3,1,1,4,1,212,144,112,76,24,67,33.5,133,611,29.7,706,950,404,1,133,421,277,2,6634,787,265,210,50.5,117,9,4021,40,167,144,4853,4076,84.0,358,90,100,83,86,46,20,55,0.75,14,20,-6,-0.5,12.2,16.5,-4.3,-0.36,0,157,2,1,2,918,269,210,56.2,Ligue-1,13,2021-2022
Clermont Foot,20,28,51.9,12,132,1080,12.0,12,10,12,0,0,12,2,1.0,0.83,1.83,1.0,1.83,15.0,15.0,12.2,27.2,1.25,1.02,2.27,1.25,2.27,137,46,33.6,11.42,3.83,0.09,0.26,16.7,4,0.11,-3.0,-3.0,5459,6517,83.8,102840,32616,2368,2625,90.2,2247,2548,88.2,747,1121,66.6,-2.2,94,327,77,30,368,5931,586,8,882,197,142,69,29,26,2,4739,772,1006,1984,3952,184,239,71,11,97,182,139,197,16.42,129,24,20,12,5,20,1.67,12,3,2,2,1,0,229,152,105,87,37,100,45.7,119,556,32.1,566,794,371,1,123,386,180,4,7829,759,254,221,55.7,134,10,5432,48,145,162,6228,5459,87.7,368,90,100,82,79,51,19,57,1.08,14,23,-9,-0.75,15.0,17.2,-2.2,-0.18,0,108,0,2,1,890,125,146,46.1,Ligue-1,13,2021-2022
Lens,24,27,49.6,13,143,1170,13.0,25,16,22,3,3,25,2,1.92,1.23,3.15,1.69,2.92,24.1,21.9,17.0,38.9,1.85,1.31,3.16,1.68,2.99,195,77,39.5,15.0,5.92,0.11,0.29,17.4,6,0.12,0.9,0.1,5466,6589,83.0,106225,34208,2181,2456,88.8,2465,2770,89.0,749,1170,64.0,-1.0,141,377,103,30,468,6020,569,14,793,216,149,73,30,33,1,4800,783,1006,1625,4277,218,249,107,10,113,203,142,301,23.15,225,16,21,10,8,35,2.69,24,1,2,5,2,1,212,125,93,96,23,65,36.9,111,532,28.8,516,887,442,1,128,413,197,2,7965,715,281,199,59.3,126,5,5032,45,168,124,6294,5466,86.8,468,90,100,83,84,59,16,58,1.85,25,14,11,0.85,24.1,13.6,10.4,0.8,0,164,1,2,0,940,155,138,52.9,Ligue-1,13,2021-2022
Lille,22,26,51.5,13,143,1170,13.0,15,10,13,2,2,34,1,1.15,0.77,1.92,1.0,1.77,17.7,16.2,13.1,29.3,1.47,1.09,2.57,1.35,2.44,143,50,35.0,11.0,3.85,0.09,0.26,16.6,5,0.12,-3.7,-4.2,4916,6060,81.1,97544,31414,1983,2233,88.8,2046,2341,87.4,811,1240,65.4,-4.1,101,378,106,19,436,5439,621,8,855,185,142,61,31,22,0,4236,872,952,1734,3616,204,289,83,22,99,197,149,211,17.58,153,20,11,10,7,21,1.75,13,3,2,0,2,1,232,162,115,94,23,82,40.8,119,494,29.8,526,757,374,0,133,413,225,1,7435,717,299,179,53.6,103,11,4603,47,197,109,5744,4916,85.6,436,90,100,84,93,50,18,67,1.23,16,19,-3,-0.23,17.7,13.5,4.2,0.35,0,142,2,2,0,905,188,174,51.9,Ligue-1,13,2021-2022
Lorient,25,27,43.5,12,132,1080,12.0,11,6,9,2,2,32,3,0.92,0.5,1.42,0.75,1.25,14.1,12.6,10.3,22.9,1.17,0.86,2.04,1.05,1.91,111,40,36.0,9.25,3.33,0.08,0.23,18.6,7,0.11,-3.1,-3.6,4086,5200,78.6,82661,26935,1531,1743,87.8,1829,2114,86.5,651,1135,57.4,-4.3,80,271,48,22,325,4653,547,7,847,202,113,46,18,13,6,3437,737,1026,1332,3325,167,227,63,13,109,150,143,177,14.75,126,16,7,13,8,20,1.67,11,2,0,0,5,2,230,147,112,91,27,90,37.3,151,555,28.1,718,930,327,0,118,416,290,2,6608,724,161,174,55.2,102,2,4010,38,153,148,4839,4086,84.4,325,90,100,84,83,47,16,62,1.25,12,18,-6,-0.5,14.1,20.0,-5.9,-0.5,3,154,2,3,1,929,130,181,41.8,Ligue-1,13,2021-2022
Lyon,25,26,58.7,12,132,1080,12.0,20,12,17,3,3,20,5,1.67,1.0,2.67,1.42,2.42,21.8,19.7,14.8,34.5,1.82,1.24,3.06,1.64,2.88,164,66,40.2,13.67,5.5,0.1,0.26,16.9,4,0.12,-1.8,-2.7,6200,7181,86.3,117861,36208,2580,2812,91.7,2592,2852,90.9,888,1256,70.7,-2.8,121,397,95,24,447,6627,554,20,815,187,121,59,20,18,4,5523,792,866,2002,4611,153,237,92,17,87,190,100,268,22.33,206,14,19,9,7,33,2.75,25,0,1,4,3,0,245,156,115,95,35,104,43.3,136,504,29.9,525,746,413,4,128,425,228,4,8654,806,293,256,57.4,160,13,5931,63,165,162,6990,6200,88.7,447,90,100,81,83,45,22,62,1.58,20,17,3,0.25,21.8,19.0,2.9,0.24,2,123,3,4,2,867,146,146,50.0,Ligue-1,13,2021-2022
Marseille,23,25,59.6,12,132,1080,12.0,19,15,18,1,1,20,2,1.58,1.25,2.83,1.5,2.75,17.6,16.9,14.4,31.3,1.47,1.2,2.67,1.41,2.61,154,44,28.6,12.83,3.67,0.12,0.41,16.7,9,0.11,1.4,1.1,6380,7277,87.7,120611,33695,2689,2917,92.2,2794,3048,91.7,814,1135,71.7,0.6,128,443,94,29,415,6704,573,12,953,211,126,56,31,17,1,5659,793,825,2298,4473,130,232,66,17,88,171,113,278,23.17,197,28,18,13,6,36,3.0,22,2,4,3,3,2,192,119,89,84,19,65,39.9,98,441,29.9,477,626,373,0,119,368,148,0,8552,827,284,198,62.6,131,16,6121,68,147,170,7068,6380,90.3,415,90,100,83,83,47,19,61,1.83,20,12,8,0.67,17.6,15.4,2.3,0.19,1,92,1,2,1,789,117,103,53.2,Ligue-1,13,2021-2022
Metz,29,26,44.8,12,132,1080,12.0,12,7,11,1,1,30,2,1.0,0.58,1.58,0.92,1.5,10.2,9.4,6.5,15.9,0.85,0.54,1.39,0.79,1.32,119,44,37.0,9.92,3.67,0.09,0.25,19.7,5,0.08,1.8,1.6,4039,5123,78.8,80829,27117,1596,1817,87.8,1759,2031,86.6,612,1080,56.7,0.5,83,262,51,25,267,4544,579,5,588,160,120,50,14,24,1,3428,671,1024,1006,3450,191,230,88,11,100,157,118,184,15.33,129,18,9,11,5,18,1.5,13,1,1,0,3,0,249,154,119,103,27,90,42.1,124,584,30.5,669,882,365,3,156,472,240,3,6649,676,152,169,52.1,99,10,4025,23,189,156,4839,4039,83.5,267,90,100,80,85,48,26,59,0.58,13,27,-14,-1.17,10.2,18.5,-8.3,-0.69,1,159,1,2,2,893,206,185,52.7,Ligue-1,13,2021-2022
