Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
18.0,Sun,2022-01-09,17:30,Bochum,0.8,1–0,0.4,Wolfsburg,,Vonovia Ruhrstadion,Daniel Schlager,Bundesliga,20,2021-2022
19.0,Fri,2022-01-14,20:30,Dortmund,2.0,5–1,0.8,Freiburg,750.0,Signal Iduna Park,Florian Badstübner,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Union Berlin,1.7,2–1,1.2,Hoffenheim,3000.0,Stadion An der Alten Försterei,Martin Petersen,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Köln,1.2,0–4,3.3,Bayern Munich,1000.0,RheinEnergieSTADION,Tobias Welz,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Wolfsburg,1.1,0–0,0.3,Hertha BSC,500.0,Volkswagen Arena,Robert Hartmann,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Stuttgart,1.0,0–2,1.4,RB Leipzig,500.0,Mercedes-Benz Arena,Daniel Schlager,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,15:30,Mainz 05,1.8,1–0,1.5,Bochum,1000.0,Opel Arena,Frank Willenborg,Bundesliga,20,2021-2022
19.0,Sat,2022-01-15,18:30,M'Gladbach,1.6,1–2,4.4,Leverkusen,750.0,Stadion im Borussia-Park,Sascha Stegemann,Bundesliga,20,2021-2022
19.0,Sun,2022-01-16,15:30,Augsburg,1.4,1–1,2.1,Eint Frankfurt,,WWK Arena,Sven Jablonski,Bundesliga,20,2021-2022
19.0,Sun,2022-01-16,17:30,Arminia,0.7,2–2,0.6,Greuther Fürth,750.0,SchücoArena,Christian Dingert,Bundesliga,20,2021-2022
20.0,Fri,2022-01-21,20:30,Eint Frankfurt,2.0,0–2,1.6,Arminia,1000.0,Commerzbank-Arena,Tobias Reichel,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Hoffenheim,1.5,2–3,1.5,Dortmund,500.0,PreZero Arena,Deniz Aytekin,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,M'Gladbach,1.1,1–2,1.2,Union Berlin,750.0,Stadion im Borussia-Park,Felix Brych,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Leverkusen,3.2,5–1,1.4,Augsburg,750.0,BayArena,Daniel Schlager,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Freiburg,1.8,2–0,0.5,Stuttgart,500.0,Europa-Park Stadion,Tobias Stieler,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,15:30,Greuther Fürth,1.1,2–1,1.9,Mainz 05,,Sportpark Ronhof Thomas Sommer,Robert Schröder,Bundesliga,20,2021-2022
20.0,Sat,2022-01-22,18:30,Bochum,1.7,2–2,1.0,Köln,750.0,Vonovia Ruhrstadion,Matthias Jöllenbeck,Bundesliga,20,2021-2022
20.0,Sun,2022-01-23,15:30,RB Leipzig,1.3,2–0,0.9,Wolfsburg,1000.0,Red Bull Arena,Daniel Siebert,Bundesliga,20,2021-2022
20.0,Sun,2022-01-23,17:30,Hertha BSC,0.9,1–4,3.8,Bayern Munich,,Olympiastadion Berlin,Bastian Dankert,Bundesliga,20,2021-2022
21.0,Fri,2022-02-04,20:30,Hertha BSC,,,,Bochum,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Stuttgart,,,,Eint Frankfurt,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Mainz 05,,,,Hoffenheim,,Opel Arena,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Augsburg,,,,Union Berlin,,WWK Arena,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Köln,,,,Freiburg,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,15:30,Arminia,,,,M'Gladbach,,SchücoArena,,Bundesliga,20,2021-2022
21.0,Sat,2022-02-05,18:30,Bayern Munich,,,,RB Leipzig,,Allianz Arena,,Bundesliga,20,2021-2022
21.0,Sun,2022-02-06,15:30,Dortmund,,,,Leverkusen,,Signal Iduna Park,,Bundesliga,20,2021-2022
21.0,Sun,2022-02-06,17:30,Wolfsburg,,,,Greuther Fürth,,Volkswagen Arena,,Bundesliga,20,2021-2022
22.0,Fri,2022-02-11,20:30,RB Leipzig,,,,Köln,,Red Bull Arena,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:30,Bochum,,,,Bayern Munich,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:30,Greuther Fürth,,,,Hertha BSC,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:30,M'Gladbach,,,,Augsburg,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:30,Eint Frankfurt,,,,Wolfsburg,,Commerzbank-Arena,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,15:30,Freiburg,,,,Mainz 05,,Europa-Park Stadion,,Bundesliga,20,2021-2022
22.0,Sat,2022-02-12,18:30,Leverkusen,,,,Stuttgart,,BayArena,,Bundesliga,20,2021-2022
22.0,Sun,2022-02-13,15:30,Union Berlin,,,,Dortmund,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
22.0,Sun,2022-02-13,17:30,Hoffenheim,,,,Arminia,,PreZero Arena,,Bundesliga,20,2021-2022
23.0,Fri,2022-02-18,20:30,Mainz 05,,,,Leverkusen,,Opel Arena,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:30,Stuttgart,,,,Bochum,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:30,Augsburg,,,,Freiburg,,WWK Arena,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:30,Wolfsburg,,,,Hoffenheim,,Volkswagen Arena,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,15:30,Arminia,,,,Union Berlin,,SchücoArena,,Bundesliga,20,2021-2022
23.0,Sat,2022-02-19,18:30,Köln,,,,Eint Frankfurt,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
23.0,Sun,2022-02-20,15:30,Bayern Munich,,,,Greuther Fürth,,Allianz Arena,,Bundesliga,20,2021-2022
23.0,Sun,2022-02-20,17:30,Dortmund,,,,M'Gladbach,,Signal Iduna Park,,Bundesliga,20,2021-2022
23.0,Sun,2022-02-20,19:30,Hertha BSC,,,,RB Leipzig,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
24.0,Fri,2022-02-25,20:30,Hoffenheim,,,,Stuttgart,,PreZero Arena,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:30,Freiburg,,,,Hertha BSC,,Europa-Park Stadion,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:30,Greuther Fürth,,,,Köln,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:30,Leverkusen,,,,Arminia,,BayArena,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:30,M'Gladbach,,,,Wolfsburg,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,15:30,Union Berlin,,,,Mainz 05,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
24.0,Sat,2022-02-26,18:30,Eint Frankfurt,,,,Bayern Munich,,Commerzbank-Arena,,Bundesliga,20,2021-2022
24.0,Sun,2022-02-27,15:30,Bochum,,,,RB Leipzig,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
24.0,Sun,2022-02-27,17:30,Augsburg,,,,Dortmund,,WWK Arena,,Bundesliga,20,2021-2022
25.0,Fri,2022-03-04,20:30,Arminia,,,,Augsburg,,SchücoArena,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:30,Bochum,,,,Greuther Fürth,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:30,Bayern Munich,,,,Leverkusen,,Allianz Arena,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:30,Hertha BSC,,,,Eint Frankfurt,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:30,RB Leipzig,,,,Freiburg,,Red Bull Arena,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,15:30,Wolfsburg,,,,Union Berlin,,Volkswagen Arena,,Bundesliga,20,2021-2022
25.0,Sat,2022-03-05,18:30,Stuttgart,,,,M'Gladbach,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
25.0,Sun,2022-03-06,15:30,Mainz 05,,,,Dortmund,,Opel Arena,,Bundesliga,20,2021-2022
25.0,Sun,2022-03-06,17:30,Köln,,,,Hoffenheim,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:30,Union Berlin,,,,Stuttgart,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:30,Hoffenheim,,,,Bayern Munich,,PreZero Arena,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:30,Freiburg,,,,Wolfsburg,,Europa-Park Stadion,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,15:30,Augsburg,,,,Mainz 05,,WWK Arena,,Bundesliga,20,2021-2022
26.0,Sat,2022-03-12,18:30,M'Gladbach,,,,Hertha BSC,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
26.0,Sun,2022-03-13,15:30,Leverkusen,,,,Köln,,BayArena,,Bundesliga,20,2021-2022
26.0,Sun,2022-03-13,17:30,Dortmund,,,,Arminia,,Signal Iduna Park,,Bundesliga,20,2021-2022
26.0,Sun,2022-03-13,17:30,Eint Frankfurt,,,,Bochum,,Commerzbank-Arena,,Bundesliga,20,2021-2022
26.0,Sun,2022-03-13,19:30,Greuther Fürth,,,,RB Leipzig,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
27.0,Fri,2022-03-18,20:30,Bochum,,,,M'Gladbach,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:30,Mainz 05,,,,Arminia,,Opel Arena,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:30,Stuttgart,,,,Augsburg,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:30,Hertha BSC,,,,Hoffenheim,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,15:30,Greuther Fürth,,,,Freiburg,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
27.0,Sat,2022-03-19,18:30,Bayern Munich,,,,Union Berlin,,Allianz Arena,,Bundesliga,20,2021-2022
27.0,Sun,2022-03-20,15:30,RB Leipzig,,,,Eint Frankfurt,,Red Bull Arena,,Bundesliga,20,2021-2022
27.0,Sun,2022-03-20,17:30,Wolfsburg,,,,Leverkusen,,Volkswagen Arena,,Bundesliga,20,2021-2022
27.0,Sun,2022-03-20,19:30,Köln,,,,Dortmund,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Hoffenheim,,,,Bochum,,PreZero Arena,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Leverkusen,,,,Hertha BSC,,BayArena,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Freiburg,,,,Bayern Munich,,Europa-Park Stadion,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Eint Frankfurt,,,,Greuther Fürth,,Commerzbank-Arena,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Union Berlin,,,,Köln,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Dortmund,,,,RB Leipzig,,Signal Iduna Park,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Augsburg,,,,Wolfsburg,,WWK Arena,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,Arminia,,,,Stuttgart,,SchücoArena,,Bundesliga,20,2021-2022
28.0,Sat,2022-04-02,15:00,M'Gladbach,,,,Mainz 05,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Bayern Munich,,,,Augsburg,,Allianz Arena,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Wolfsburg,,,,Arminia,,Volkswagen Arena,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Stuttgart,,,,Dortmund,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Eint Frankfurt,,,,Freiburg,,Commerzbank-Arena,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,RB Leipzig,,,,Hoffenheim,,Red Bull Arena,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Greuther Fürth,,,,M'Gladbach,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Bochum,,,,Leverkusen,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Hertha BSC,,,,Union Berlin,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
29.0,Sat,2022-04-09,15:00,Köln,,,,Mainz 05,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Mainz 05,,,,Stuttgart,,Opel Arena,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Union Berlin,,,,Eint Frankfurt,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Leverkusen,,,,RB Leipzig,,BayArena,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Dortmund,,,,Wolfsburg,,Signal Iduna Park,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Augsburg,,,,Hertha BSC,,WWK Arena,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,M'Gladbach,,,,Köln,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Arminia,,,,Bayern Munich,,SchücoArena,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Hoffenheim,,,,Greuther Fürth,,PreZero Arena,,Bundesliga,20,2021-2022
30.0,Sat,2022-04-16,15:00,Freiburg,,,,Bochum,,Europa-Park Stadion,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Hertha BSC,,,,Stuttgart,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Greuther Fürth,,,,Leverkusen,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Köln,,,,Arminia,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,RB Leipzig,,,,Union Berlin,,Red Bull Arena,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Freiburg,,,,M'Gladbach,,Europa-Park Stadion,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Bayern Munich,,,,Dortmund,,Allianz Arena,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Wolfsburg,,,,Mainz 05,,Volkswagen Arena,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Eint Frankfurt,,,,Hoffenheim,,Commerzbank-Arena,,Bundesliga,20,2021-2022
31.0,Sat,2022-04-23,15:00,Bochum,,,,Augsburg,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Augsburg,,,,Köln,,WWK Arena,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Hoffenheim,,,,Freiburg,,PreZero Arena,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Dortmund,,,,Bochum,,Signal Iduna Park,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Arminia,,,,Hertha BSC,,SchücoArena,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Union Berlin,,,,Greuther Fürth,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Mainz 05,,,,Bayern Munich,,Opel Arena,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Leverkusen,,,,Eint Frankfurt,,BayArena,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,M'Gladbach,,,,RB Leipzig,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
32.0,Sat,2022-04-30,15:00,Stuttgart,,,,Wolfsburg,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Bayern Munich,,,,Stuttgart,,Allianz Arena,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Bochum,,,,Arminia,,Vonovia Ruhrstadion,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Greuther Fürth,,,,Dortmund,,Sportpark Ronhof Thomas Sommer,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Freiburg,,,,Union Berlin,,Europa-Park Stadion,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Eint Frankfurt,,,,M'Gladbach,,Commerzbank-Arena,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Hertha BSC,,,,Mainz 05,,Olympiastadion Berlin,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Köln,,,,Wolfsburg,,RheinEnergieSTADION,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,RB Leipzig,,,,Augsburg,,Red Bull Arena,,Bundesliga,20,2021-2022
33.0,Sat,2022-05-07,15:00,Hoffenheim,,,,Leverkusen,,PreZero Arena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Union Berlin,,,,Bochum,,Stadion An der Alten Försterei,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Augsburg,,,,Greuther Fürth,,WWK Arena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,M'Gladbach,,,,Hoffenheim,,Stadion im Borussia-Park,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Mainz 05,,,,Eint Frankfurt,,Opel Arena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Arminia,,,,RB Leipzig,,SchücoArena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Dortmund,,,,Hertha BSC,,Signal Iduna Park,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Leverkusen,,,,Freiburg,,BayArena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Wolfsburg,,,,Bayern Munich,,Volkswagen Arena,,Bundesliga,20,2021-2022
34.0,Sat,2022-05-14,15:30,Stuttgart,,,,Köln,,Mercedes-Benz Arena,,Bundesliga,20,2021-2022
