Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
2.0,Sun,2017-08-13,17:00,Dijon,1.4,1–4,1.6,Monaco,14295.0,Stade Gaston Gérard,Tony Chapron,Ligue-1,13,2017-2018
2.0,Sun,2017-08-13,21:00,Guingamp,0.1,0–3,2.5,Paris S-G,18378.0,Stade du Roudourou,Antony Gautier,Ligue-1,13,2017-2018
3.0,Fri,2017-08-18,20:45,Metz,0.8,0–1,1.8,Monaco,18136.0,Stade Saint-Symphorien,François Letexier,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,17:00,Lyon,0.5,3–3,1.4,Bordeaux,42073.0,Groupama Stadium,Clément Turpin,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,20:00,Troyes,0.6,0–1,0.8,Nantes,11035.0,Stade de l'Aube,Sébastien Desiage,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,20:00,Nice,1.5,2–0,0.6,Guingamp,21070.0,Stade de Nice,Benoît Millot,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,20:00,Montpellier,1.4,1–1,0.8,Strasbourg,12585.0,Stade de la Mosson,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,20:00,Saint-Étienne,3.0,3–0,1.0,Amiens,30004.0,Stade Geoffroy-Guichard,Jérôme Brisard,Ligue-1,13,2017-2018
3.0,Sat,2017-08-19,20:00,Rennes,1.4,2–2,1.8,Dijon,16888.0,Roazhon Park,Thomas Léonard,Ligue-1,13,2017-2018
3.0,Sun,2017-08-20,15:00,Lille,0.7,0–2,1.4,Caen,28740.0,Stade Pierre-Mauroy,Karim Abed,Ligue-1,13,2017-2018
3.0,Sun,2017-08-20,17:00,Marseille,0.7,1–1,0.7,Angers,51966.0,Orange Vélodrome,Jérôme Miguelgorry,Ligue-1,13,2017-2018
3.0,Sun,2017-08-20,21:00,Paris S-G,2.8,6–2,0.5,Toulouse,47221.0,Parc des Princes,Amaury Delerue,Ligue-1,13,2017-2018
4.0,Fri,2017-08-25,20:45,Paris S-G,2.0,3–0,0.9,Saint-Étienne,46957.0,Parc des Princes,Clément Turpin,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,17:15,Nantes,0.6,0–0,1.1,Lyon,30718.0,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,20:00,Bordeaux,2.5,2–1,0.5,Troyes,19002.0,Stade Matmut-Atlantique,Tony Chapron,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,20:00,Caen,1.6,1–0,0.6,Metz,15697.0,Stade Michel d'Ornano,Jérôme Brisard,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,20:00,Toulouse,2.4,3–2,0.9,Rennes,10651.0,Stadium Municipal,Franck Schneider,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,20:00,Amiens,1.4,3–0,0.3,Nice,7922.0,Stade de la Licorne,Johan Hamel,Ligue-1,13,2017-2018
4.0,Sat,2017-08-26,20:00,Dijon,1.5,2–1,1.6,Montpellier,10902.0,Stade Gaston Gérard,Stéphane Jochem,Ligue-1,13,2017-2018
4.0,Sun,2017-08-27,15:00,Guingamp,2.3,2–0,1.2,Strasbourg,13061.0,Stade du Roudourou,Mikael Lesage,Ligue-1,13,2017-2018
4.0,Sun,2017-08-27,17:00,Angers,0.7,1–1,0.9,Lille,10284.0,Stade Raymond Kopa,Nicolas Rainville,Ligue-1,13,2017-2018
4.0,Sun,2017-08-27,21:00,Monaco,3.9,6–1,1.1,Marseille,16353.0,Stade Louis II.,Ruddy Buquet,Ligue-1,13,2017-2018
5.0,Fri,2017-09-08,19:00,Lille,0.3,0–0,0.9,Bordeaux,27464.0,Stade Pierre-Mauroy,François Letexier,Ligue-1,13,2017-2018
5.0,Fri,2017-09-08,20:45,Metz,1.1,1–5,4.6,Paris S-G,25015.0,Stade Saint-Symphorien,Sébastien Desiage,Ligue-1,13,2017-2018
5.0,Sat,2017-09-09,17:00,Nice,2.4,4–0,0.9,Monaco,28995.0,Stade de Nice,Clément Turpin,Ligue-1,13,2017-2018
5.0,Sat,2017-09-09,20:00,Caen,1.5,2–1,0.6,Dijon,15328.0,Stade Michel d'Ornano,Thomas Léonard,Ligue-1,13,2017-2018
5.0,Sat,2017-09-09,20:00,Strasbourg,0.5,0–1,0.2,Amiens,23424.0,Stade de la Meinau,Jérôme Brisard,Ligue-1,13,2017-2018
5.0,Sat,2017-09-09,20:00,Troyes,0.8,0–0,0.2,Toulouse,1060.0,Stade de l'Aube,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
5.0,Sat,2017-09-09,20:00,Montpellier,0.8,0–1,0.7,Nantes,10298.0,Stade de la Mosson,Jérôme Miguelgorry,Ligue-1,13,2017-2018
5.0,Sun,2017-09-10,15:00,Saint-Étienne,0.7,1–1,1.9,Angers,29740.0,Stade Geoffroy-Guichard,Karim Abed,Ligue-1,13,2017-2018
5.0,Sun,2017-09-10,17:00,Lyon,0.8,2–1,0.9,Guingamp,36697.0,Groupama Stadium,Benoît Millot,Ligue-1,13,2017-2018
5.0,Sun,2017-09-10,21:00,Marseille,1.0,1–3,2.0,Rennes,40343.0,Orange Vélodrome,Amaury Delerue,Ligue-1,13,2017-2018
6.0,Fri,2017-09-15,20:45,Toulouse,1.0,0–1,0.6,Bordeaux,13616.0,Stadium Municipal,Clément Turpin,Ligue-1,13,2017-2018
6.0,Sat,2017-09-16,17:00,Monaco,2.5,3–0,0.6,Strasbourg,8310.0,Stade Louis II.,Johan Hamel,Ligue-1,13,2017-2018
6.0,Sat,2017-09-16,20:00,Dijon,2.1,0–1,1.8,Saint-Étienne,13820.0,Stade Gaston Gérard,Benoît Bastien,Ligue-1,13,2017-2018
6.0,Sat,2017-09-16,20:00,Troyes,0.8,0–1,0.8,Montpellier,11970.0,Stade de l'Aube,Amaury Delerue,Ligue-1,13,2017-2018
6.0,Sat,2017-09-16,20:00,Guingamp,2.0,1–0,0.6,Lille,11901.0,Stade du Roudourou,Jérôme Brisard,Ligue-1,13,2017-2018
6.0,Sat,2017-09-16,20:00,Nantes,1.0,1–0,0.5,Caen,20245.0,Stade de la Beaujoire - Louis Fonteneau,Olivier Thual,Ligue-1,13,2017-2018
6.0,Sun,2017-09-17,15:00,Amiens,0.2,0–2,1.6,Marseille,11698.0,Stade de la Licorne,Mikael Lesage,Ligue-1,13,2017-2018
6.0,Sun,2017-09-17,17:00,Angers,2.0,0–1,1.1,Metz,9163.0,Stade Raymond Kopa,Stéphane Jochem,Ligue-1,13,2017-2018
6.0,Sun,2017-09-17,17:00,Rennes,0.8,0–1,0.6,Nice,24892.0,Roazhon Park,Nicolas Rainville,Ligue-1,13,2017-2018
6.0,Sun,2017-09-17,21:00,Paris S-G,2.1,2–0,0.7,Lyon,47191.0,Parc des Princes,Ruddy Buquet,Ligue-1,13,2017-2018
7.0,Fri,2017-09-22,19:00,Nice,2.1,2–2,1.3,Angers,18023.0,Stade de Nice,François Letexier,Ligue-1,13,2017-2018
7.0,Fri,2017-09-22,20:45,Lille,1.1,0–4,2.6,Monaco,34146.0,Stade Pierre-Mauroy,Franck Schneider,Ligue-1,13,2017-2018
7.0,Sat,2017-09-23,17:00,Montpellier,0.1,0–0,0.9,Paris S-G,20975.0,Stade de la Mosson,Clément Turpin,Ligue-1,13,2017-2018
7.0,Sat,2017-09-23,20:00,Metz,1.2,0–1,0.8,Troyes,15491.0,Stade Saint-Symphorien,Karim Abed,Ligue-1,13,2017-2018
7.0,Sat,2017-09-23,20:00,Lyon,4.1,3–3,1.2,Dijon,33600.0,Groupama Stadium,Antony Gautier,Ligue-1,13,2017-2018
7.0,Sat,2017-09-23,20:00,Bordeaux,3.5,3–1,1.3,Guingamp,20603.0,Stade Matmut-Atlantique,Benoît Bastien,Ligue-1,13,2017-2018
7.0,Sat,2017-09-23,20:00,Caen,2.0,1–0,0.5,Amiens,16212.0,Stade Michel d'Ornano,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
7.0,Sun,2017-09-24,15:00,Saint-Étienne,1.9,2–2,1.1,Rennes,31043.0,Stade Geoffroy-Guichard,Jérôme Miguelgorry,Ligue-1,13,2017-2018
7.0,Sun,2017-09-24,17:00,Strasbourg,1.4,1–2,0.6,Nantes,23408.0,Stade de la Meinau,Sébastien Desiage,Ligue-1,13,2017-2018
7.0,Sun,2017-09-24,21:00,Marseille,2.9,2–0,0.5,Toulouse,39501.0,Orange Vélodrome,Benoît Millot,Ligue-1,13,2017-2018
8.0,Fri,2017-09-29,20:45,Monaco,0.9,1–1,1.2,Montpellier,7053.0,Stade Louis II.,Tony Chapron,Ligue-1,13,2017-2018
8.0,Sat,2017-09-30,17:00,Paris S-G,1.8,6–2,2.5,Bordeaux,47537.0,Parc des Princes,François Letexier,Ligue-1,13,2017-2018
8.0,Sat,2017-09-30,20:00,Guingamp,1.4,1–1,0.8,Toulouse,13196.0,Stade du Roudourou,Ruddy Buquet,Ligue-1,13,2017-2018
8.0,Sat,2017-09-30,20:00,Dijon,1.7,1–1,1.1,Strasbourg,11577.0,Stade Gaston Gérard,Olivier Thual,Ligue-1,13,2017-2018
8.0,Sat,2017-09-30,20:00,Rennes,0.8,0–1,1.2,Caen,18689.0,Roazhon Park,Amaury Delerue,Ligue-1,13,2017-2018
8.0,Sat,2017-09-30,20:00,Nantes,1.7,1–0,1.3,Metz,22104.0,Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,Ligue-1,13,2017-2018
8.0,Sun,2017-10-01,15:00,Troyes,0.6,2–1,1.2,Saint-Étienne,11823.0,Stade de l'Aube,Nicolas Rainville,Ligue-1,13,2017-2018
8.0,Sun,2017-10-01,17:00,Angers,1.6,3–3,1.7,Lyon,11432.0,Stade Raymond Kopa,Mikael Lesage,Ligue-1,13,2017-2018
8.0,Sun,2017-10-01,21:00,Nice,2.1,2–4,2.4,Marseille,32702.0,Stade de Nice,Benoît Bastien,Ligue-1,13,2017-2018
9.0,Fri,2017-10-13,20:45,Lyon,1.9,3–2,2.2,Monaco,43295.0,Groupama Stadium,Benoît Bastien,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,17:00,Dijon,0.9,1–2,2.8,Paris S-G,15160.0,Stade Gaston Gérard,Jérôme Miguelgorry,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,20:00,Toulouse,1.7,1–0,0.3,Amiens,15308.0,Stadium Municipal,François Letexier,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,20:00,Caen,2.1,0–2,1.5,Angers,16736.0,Stade Michel d'Ornano,Benoît Millot,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,20:00,Lille,0.8,2–2,1.4,Troyes,29518.0,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,20:00,Saint-Étienne,2.3,3–1,0.4,Metz,24613.0,Stade Geoffroy-Guichard,Olivier Thual,Ligue-1,13,2017-2018
9.0,Sat,2017-10-14,20:00,Guingamp,2.4,2–0,0.8,Rennes,15902.0,Stade du Roudourou,Franck Schneider,Ligue-1,13,2017-2018
9.0,Sun,2017-10-15,15:00,Bordeaux,1.5,1–1,1.7,Nantes,31048.0,Stade Matmut-Atlantique,Karim Abed,Ligue-1,13,2017-2018
9.0,Sun,2017-10-15,17:00,Montpellier,1.5,2–0,2.2,Nice,14374.0,Stade de la Mosson,Jérôme Brisard,Ligue-1,13,2017-2018
9.0,Sun,2017-10-15,21:00,Strasbourg,2.1,3–3,2.6,Marseille,26015.0,Stade de la Meinau,Antony Gautier,Ligue-1,13,2017-2018
10.0,Fri,2017-10-20,20:45,Saint-Étienne,1.7,0–1,1.9,Montpellier,24004.0,Stade Geoffroy-Guichard,Franck Schneider,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,17:00,Monaco,2.3,2–0,0.5,Caen,8040.0,Stade Louis II.,Thomas Léonard,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,20:00,Metz,0.7,1–2,0.5,Dijon,14748.0,Stade Saint-Symphorien,Mikael Lesage,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,20:00,Amiens,1.3,1–0,1.0,Bordeaux,12297.0,Stade Océane,Sébastien Desiage,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,20:00,Angers,1.8,0–1,0.2,Toulouse,11001.0,Stade Raymond Kopa,Johan Hamel,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,20:00,Rennes,0.5,1–0,0.8,Lille,21852.0,Roazhon Park,Olivier Thual,Ligue-1,13,2017-2018
10.0,Sat,2017-10-21,20:00,Nantes,0.7,2–1,0.5,Guingamp,27711.0,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Ligue-1,13,2017-2018
10.0,Sun,2017-10-22,15:00,Nice,1.9,1–2,1.1,Strasbourg,23595.0,Stade de Nice,Nicolas Rainville,Ligue-1,13,2017-2018
10.0,Sun,2017-10-22,17:00,Troyes,0.4,0–5,3.3,Lyon,14722.0,Stade de l'Aube,François Letexier,Ligue-1,13,2017-2018
10.0,Sun,2017-10-22,21:00,Marseille,0.8,2–2,1.2,Paris S-G,60410.0,Orange Vélodrome,Ruddy Buquet,Ligue-1,13,2017-2018
11.0,Fri,2017-10-27,20:45,Paris S-G,3.0,3–0,0.3,Nice,47224.0,Parc des Princes,Tony Chapron,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,17:00,Bordeaux,1.0,0–2,1.2,Monaco,28831.0,Stade Matmut-Atlantique,Antony Gautier,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,20:00,Guingamp,0.8,1–1,0.8,Amiens,13809.0,Stade du Roudourou,Karim Abed,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,20:00,Dijon,0.3,1–0,1.1,Nantes,11764.0,Stade Gaston Gérard,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,20:00,Caen,1.2,1–0,0.8,Troyes,16908.0,Stade Michel d'Ornano,Jérôme Miguelgorry,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,20:00,Strasbourg,2.0,2–2,0.7,Angers,25011.0,Stade de la Meinau,Amaury Delerue,Ligue-1,13,2017-2018
11.0,Sat,2017-10-28,20:00,Montpellier,1.7,0–1,0.5,Rennes,11790.0,Stade de la Mosson,Benoît Bastien,Ligue-1,13,2017-2018
11.0,Sun,2017-10-29,15:00,Lyon,1.1,2–0,0.2,Metz,53921.0,Groupama Stadium,Benoît Millot,Ligue-1,13,2017-2018
11.0,Sun,2017-10-29,17:00,Toulouse,0.5,0–0,0.9,Saint-Étienne,15062.0,Stadium Municipal,Jérôme Brisard,Ligue-1,13,2017-2018
11.0,Sun,2017-10-29,21:00,Lille,1.3,0–1,0.7,Marseille,43948.0,Stade Pierre-Mauroy,François Letexier,Ligue-1,13,2017-2018
12.0,Fri,2017-11-03,20:45,Rennes,0.4,1–0,1.0,Bordeaux,24547.0,Roazhon Park,Ruddy Buquet,Ligue-1,13,2017-2018
12.0,Sat,2017-11-04,17:00,Angers,0.5,0–5,2.7,Paris S-G,12381.0,Stade Raymond Kopa,Benoît Bastien,Ligue-1,13,2017-2018
12.0,Sat,2017-11-04,20:00,Monaco,3.2,6–0,0.4,Guingamp,7066.0,Stade Louis II.,Mikael Lesage,Ligue-1,13,2017-2018
12.0,Sat,2017-11-04,20:00,Nantes,0.9,2–1,0.9,Toulouse,21390.0,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,13,2017-2018
12.0,Sat,2017-11-04,20:00,Montpellier,1.4,1–1,0.8,Amiens,10149.0,Stade de la Mosson,Stéphane Jochem,Ligue-1,13,2017-2018
12.0,Sat,2017-11-04,20:00,Troyes,2.3,3–0,0.6,Strasbourg,10260.0,Stade de l'Aube,Thomas Léonard,Ligue-1,13,2017-2018
12.0,Sun,2017-11-05,15:00,Nice,1.6,1–0,0.7,Dijon,18987.0,Stade de Nice,Olivier Thual,Ligue-1,13,2017-2018
12.0,Sun,2017-11-05,17:00,Metz,1.4,0–3,1.6,Lille,12506.0,Stade Saint-Symphorien,Jérôme Brisard,Ligue-1,13,2017-2018
12.0,Sun,2017-11-05,17:00,Marseille,3.9,5–0,0.7,Caen,47687.0,Orange Vélodrome,Nicolas Rainville,Ligue-1,13,2017-2018
12.0,Sun,2017-11-05,21:00,Saint-Étienne,1.2,0–5,2.7,Lyon,38993.0,Stade Geoffroy-Guichard,Clément Turpin,Ligue-1,13,2017-2018
13.0,Fri,2017-11-17,19:00,Lille,0.7,3–1,1.5,Saint-Étienne,28019.0,Stade Pierre-Mauroy,Johan Hamel,Ligue-1,13,2017-2018
13.0,Fri,2017-11-17,20:45,Amiens,1.1,1–1,1.1,Monaco,9198.0,Stade de la Licorne,Jérôme Miguelgorry,Ligue-1,13,2017-2018
13.0,Sat,2017-11-18,17:00,Paris S-G,1.8,4–1,1.0,Nantes,47680.0,Parc des Princes,Nicolas Rainville,Ligue-1,13,2017-2018
13.0,Sat,2017-11-18,20:00,Dijon,1.6,3–1,1.3,Troyes,10227.0,Stade Gaston Gérard,Franck Schneider,Ligue-1,13,2017-2018
13.0,Sat,2017-11-18,20:00,Strasbourg,1.7,2–1,0.9,Rennes,22707.0,Stade de la Meinau,Tony Chapron,Ligue-1,13,2017-2018
13.0,Sat,2017-11-18,20:00,Toulouse,1.8,0–0,0.8,Metz,15656.0,Stadium Municipal,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
13.0,Sat,2017-11-18,20:00,Guingamp,1.2,1–1,0.3,Angers,13849.0,Stade du Roudourou,Jérôme Brisard,Ligue-1,13,2017-2018
13.0,Sun,2017-11-19,15:00,Caen,2.1,1–1,1.4,Nice,15144.0,Stade Michel d'Ornano,Sébastien Desiage,Ligue-1,13,2017-2018
13.0,Sun,2017-11-19,17:00,Lyon,1.2,0–0,0.7,Montpellier,47651.0,Groupama Stadium,Karim Abed,Ligue-1,13,2017-2018
13.0,Sun,2017-11-19,21:00,Bordeaux,0.5,1–1,1.4,Marseille,37356.0,Stade Matmut-Atlantique,Benoît Millot,Ligue-1,13,2017-2018
8.0,Mon,2017-11-20,19:00,Amiens,1.4,3–0,0.5,Lille,9015.0,Stade de la Licorne,Mikael Lesage,Ligue-1,13,2017-2018
14.0,Fri,2017-11-24,20:45,Saint-Étienne,1.2,2–2,1.4,Strasbourg,21282.0,Stade Geoffroy-Guichard,Benoît Bastien,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,17:00,Rennes,1.3,2–1,1.4,Nantes,26151.0,Roazhon Park,Ruddy Buquet,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,20:00,Dijon,0.8,3–1,1.9,Toulouse,10126.0,Stade Gaston Gérard,Stéphane Jochem,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,20:00,Caen,0.6,1–0,1.1,Bordeaux,15275.0,Stade Michel d'Ornano,Karim Abed,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,20:00,Montpellier,2.1,3–0,0.3,Lille,11370.0,Stade de la Mosson,Thomas Léonard,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,20:00,Metz,1.4,0–2,0.7,Amiens,15079.0,Stade Saint-Symphorien,Antony Gautier,Ligue-1,13,2017-2018
14.0,Sat,2017-11-25,20:00,Troyes,1.2,3–0,0.4,Angers,8906.0,Stade de l'Aube,Hakim Ben El Hadj Salem,Ligue-1,13,2017-2018
14.0,Sun,2017-11-26,15:00,Nice,0.3,0–5,1.8,Lyon,27542.0,Stade de Nice,Franck Schneider,Ligue-1,13,2017-2018
14.0,Sun,2017-11-26,17:00,Marseille,1.6,1–0,0.3,Guingamp,43563.0,Orange Vélodrome,Amaury Delerue,Ligue-1,13,2017-2018
14.0,Sun,2017-11-26,21:00,Monaco,0.4,1–2,3.8,Paris S-G,16588.0,Stade Louis II.,François Letexier,Ligue-1,13,2017-2018
15.0,Tue,2017-11-28,19:00,Strasbourg,0.3,0–0,1.7,Caen,22175.0,Stade de la Meinau,Stéphane Jochem,Ligue-1,13,2017-2018
15.0,Tue,2017-11-28,19:00,Amiens,1.2,2–1,0.9,Dijon,8693.0,Stade de la Licorne,Karim Abed,Ligue-1,13,2017-2018
15.0,Tue,2017-11-28,21:00,Bordeaux,1.1,3–0,0.8,Saint-Étienne,21115.0,Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Metz,0.5,0–3,2.7,Marseille,18046.0,Stade Saint-Symphorien,Tony Chapron,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Nantes,0.9,1–0,0.4,Monaco,24800.0,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Guingamp,0.8,0–0,0.4,Montpellier,13578.0,Stade du Roudourou,Olivier Thual,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Lyon,2.8,1–2,0.9,Lille,31679.0,Groupama Stadium,Jérôme Miguelgorry,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Angers,0.6,1–2,1.0,Rennes,10364.0,Stade Raymond Kopa,Nicolas Rainville,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,19:00,Toulouse,2.0,1–2,1.6,Nice,10348.0,Stadium Municipal,Johan Hamel,Ligue-1,13,2017-2018
15.0,Wed,2017-11-29,21:00,Paris S-G,1.7,2–0,0.5,Troyes,40920.0,Parc des Princes,Jérôme Brisard,Ligue-1,13,2017-2018
16.0,Fri,2017-12-01,20:45,Dijon,1.3,3–2,1.0,Bordeaux,10631.0,Stade Gaston Gérard,Benoît Bastien,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,17:00,Strasbourg,0.3,2–1,2.8,Paris S-G,25327.0,Stade de la Meinau,Ruddy Buquet,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,20:00,Monaco,0.6,1–0,0.5,Angers,6545.0,Stade Louis II.,Antony Gautier,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,20:00,Lille,1.4,1–0,1.2,Toulouse,29287.0,Stade Pierre-Mauroy,Benoît Millot,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,20:00,Troyes,0.8,0–1,0.8,Guingamp,9149.0,Stade de l'Aube,Sébastien Desiage,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,20:00,Nice,1.9,3–1,0.5,Metz,16383.0,Stade de Nice,Mikael Lesage,Ligue-1,13,2017-2018
16.0,Sat,2017-12-02,20:00,Rennes,1.5,2–0,0.3,Amiens,23051.0,Roazhon Park,Thomas Léonard,Ligue-1,13,2017-2018
16.0,Sun,2017-12-03,15:00,Saint-Étienne,1.1,1–1,1.6,Nantes,24085.0,Stade Geoffroy-Guichard,François Letexier,Ligue-1,13,2017-2018
16.0,Sun,2017-12-03,17:00,Caen,1.0,1–2,1.5,Lyon,19455.0,Stade Michel d'Ornano,Amaury Delerue,Ligue-1,13,2017-2018
16.0,Sun,2017-12-03,21:00,Montpellier,0.9,1–1,1.0,Marseille,19230.0,Stade de la Mosson,Franck Schneider,Ligue-1,13,2017-2018
17.0,Fri,2017-12-08,20:45,Bordeaux,0.7,0–3,1.3,Strasbourg,24515.0,Stade Matmut-Atlantique,Jérôme Brisard,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,17:00,Paris S-G,1.8,3–1,0.4,Lille,47176.0,Parc des Princes,Johan Hamel,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,20:00,Guingamp,2.6,4–0,0.5,Dijon,13825.0,Stade du Roudourou,Mikael Lesage,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,20:00,Toulouse,2.2,2–0,1.1,Caen,12613.0,Stadium Municipal,Sébastien Moreira,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,20:00,Metz,1.0,1–1,1.1,Rennes,11239.0,Stade Saint-Symphorien,Karim Abed,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,20:00,Angers,1.4,1–1,1.3,Montpellier,8756.0,Stade Raymond Kopa,Stéphane Jochem,Ligue-1,13,2017-2018
17.0,Sat,2017-12-09,20:00,Monaco,1.1,3–2,1.8,Troyes,8935.0,Stade Louis II.,Franck Schneider,Ligue-1,13,2017-2018
17.0,Sun,2017-12-10,15:00,Amiens,2.0,1–2,0.9,Lyon,9130.0,Stade de la Licorne,Olivier Thual,Ligue-1,13,2017-2018
