Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
15.0,Sun,2017-12-10,12:00,Real Sociedad,1.6,0–2,1.7,Málaga,16834.0,Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
15.0,Sun,2017-12-10,16:15,Betis,0.5,0–1,0.4,Atlético Madrid,45517.0,Estadio Benito VillamarÃ­n,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
15.0,Sun,2017-12-10,18:30,Levante,0.9,1–2,1.8,Athletic Club,18005.0,Estadio Ciudad de Valencia,Javier Estrada,Match Report,,La-Liga,12,2017-2018
15.0,Sun,2017-12-10,20:45,Villarreal,0.7,0–2,2.9,Barcelona,21087.0,Estadio de la CerÃ¡mica,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
15.0,Mon,2017-12-11,21:00,Espanyol,0.4,0–1,1.0,Girona,13846.0,RCDE Stadium,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
16.0,Fri,2017-12-15,21:00,Sevilla,1.9,0–0,1.7,Levante,25934.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
16.0,Sat,2017-12-16,16:15,Athletic Club,0.7,0–0,1.0,Real Sociedad,45504.0,San MamÃ©s,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
16.0,Sat,2017-12-16,18:30,Eibar,1.1,2–1,1.4,Valencia,5219.0,Estadio Municipal de IpurÃºa,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
16.0,Sat,2017-12-16,20:45,Atlético Madrid,1.2,1–0,0.5,Alavés,49937.0,Estadio Wanda Metropolitano,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
16.0,Sun,2017-12-17,12:00,Girona,0.3,1–0,0.3,Getafe,10095.0,Estadi Municipal de Montilivi,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
16.0,Sun,2017-12-17,16:15,Celta Vigo,0.9,0–1,0.8,Villarreal,18215.0,Estadio de BalaÃ­dos,Javier Estrada,Match Report,,La-Liga,12,2017-2018
16.0,Sun,2017-12-17,17:30,Las Palmas,1.6,2–2,1.8,Espanyol,14020.0,Estadio de Gran Canaria,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
16.0,Sun,2017-12-17,20:45,Barcelona,5.5,4–0,0.4,La Coruña,53607.0,Camp Nou,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
16.0,Mon,2017-12-18,21:00,Málaga,1.0,0–2,0.9,Betis,22488.0,Estadio La Rosaleda,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
17.0,Tue,2017-12-19,21:30,Levante,0.9,0–0,0.4,Leganés,14639.0,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
17.0,Wed,2017-12-20,19:30,Getafe,2.4,2–0,2.7,Las Palmas,9231.0,Coliseum Alfonso PÃ©rez,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
17.0,Wed,2017-12-20,21:30,Real Sociedad,1.4,3–1,0.4,Sevilla,17205.0,Estadio Municipal de Anoeta,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
17.0,Thu,2017-12-21,19:30,Eibar,2.0,4–1,0.4,Girona,4867.0,Estadio Municipal de IpurÃºa,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
17.0,Thu,2017-12-21,21:30,Alavés,2.0,1–0,0.5,Málaga,18733.0,Estadio de Mendizorroza,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
17.0,Fri,2017-12-22,19:30,Betis,1.0,0–2,2.5,Athletic Club,42713.0,Estadio Benito VillamarÃ­n,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
17.0,Fri,2017-12-22,21:30,Espanyol,0.7,1–0,0.5,Atlético Madrid,19327.0,RCDE Stadium,Mario Melero,Match Report,,La-Liga,12,2017-2018
17.0,Sat,2017-12-23,13:00,Real Madrid,1.0,0–3,2.5,Barcelona,80264.0,Estadio Santiago BernabÃ©u,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
17.0,Sat,2017-12-23,16:15,Valencia,1.9,0–1,0.9,Villarreal,39181.0,Estadio de Mestalla,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
17.0,Sat,2017-12-23,18:30,La Coruña,1.1,1–3,1.3,Celta Vigo,27877.0,Estadio Municipal de Riazor,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
18.0,Sat,2018-01-06,13:00,Atlético Madrid,1.1,2–0,0.7,Getafe,47023.0,Estadio Wanda Metropolitano,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
18.0,Sat,2018-01-06,16:15,Valencia,1.9,2–1,1.0,Girona,27749.0,Estadio de Mestalla,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
18.0,Sat,2018-01-06,17:30,Las Palmas,1.0,1–2,1.5,Eibar,12059.0,Estadio de Gran Canaria,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
18.0,Sat,2018-01-06,20:45,Sevilla,1.3,3–5,1.8,Betis,40282.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
18.0,Sun,2018-01-07,12:00,Leganés,1.2,1–0,0.7,Real Sociedad,7523.0,Estadio Municipal de Butarque,Javier Estrada,Match Report,,La-Liga,12,2017-2018
18.0,Sun,2018-01-07,16:15,Barcelona,1.9,3–0,0.9,Levante,56380.0,Camp Nou,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
18.0,Sun,2018-01-07,18:30,Villarreal,1.3,1–1,1.0,La Coruña,15442.0,Estadio de la CerÃ¡mica,David MediÃ©,Match Report,,La-Liga,12,2017-2018
18.0,Sun,2018-01-07,18:30,Athletic Club,1.8,2–0,0.2,Alavés,41000.0,San MamÃ©s,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
18.0,Sun,2018-01-07,20:45,Celta Vigo,1.9,2–2,1.7,Real Madrid,20872.0,Estadio de BalaÃ­dos,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
18.0,Mon,2018-01-08,21:00,Málaga,1.2,0–1,0.5,Espanyol,12149.0,Estadio La Rosaleda,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
19.0,Fri,2018-01-12,21:00,Getafe,0.5,1–0,0.5,Málaga,9513.0,Coliseum Alfonso PÃ©rez,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
19.0,Sat,2018-01-13,13:00,Girona,3.6,6–0,0.2,Las Palmas,10037.0,Estadi Municipal de Montilivi,Mario Melero,Match Report,,La-Liga,12,2017-2018
19.0,Sat,2018-01-13,16:15,Real Madrid,2.8,0–1,1.4,Villarreal,63403.0,Estadio Santiago BernabÃ©u,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
19.0,Sat,2018-01-13,18:30,Eibar,0.9,0–1,1.1,Atlético Madrid,6186.0,Estadio Municipal de IpurÃºa,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
19.0,Sat,2018-01-13,20:45,La Coruña,1.7,1–2,0.5,Valencia,19031.0,Estadio Municipal de Riazor,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
19.0,Sun,2018-01-14,12:00,Levante,1.4,0–1,0.2,Celta Vigo,17007.0,Estadio Ciudad de Valencia,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
19.0,Sun,2018-01-14,16:15,Alavés,0.4,1–0,0.6,Sevilla,19413.0,Estadio de Mendizorroza,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
19.0,Sun,2018-01-14,18:30,Espanyol,1.4,1–1,0.7,Athletic Club,20228.0,RCDE Stadium,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
19.0,Sun,2018-01-14,20:45,Real Sociedad,0.8,2–4,1.3,Barcelona,23277.0,Estadio Municipal de Anoeta,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
19.0,Mon,2018-01-15,21:00,Betis,2.1,3–2,1.9,Leganés,41777.0,Estadio Benito VillamarÃ­n,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
20.0,Fri,2018-01-19,21:00,Getafe,3.4,2–2,1.2,Athletic Club,11457.0,Coliseum Alfonso PÃ©rez,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
20.0,Sat,2018-01-20,13:00,Espanyol,1.4,0–3,1.3,Sevilla,19607.0,RCDE Stadium,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
20.0,Sat,2018-01-20,16:15,Atlético Madrid,1.3,1–1,0.6,Girona,55076.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
20.0,Sat,2018-01-20,18:30,Villarreal,2.9,2–1,1.3,Levante,16773.0,Estadio de la CerÃ¡mica,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
20.0,Sat,2018-01-20,19:45,Las Palmas,2.6,2–1,1.8,Valencia,20242.0,Estadio de Gran Canaria,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
20.0,Sun,2018-01-21,12:00,Alavés,2.5,2–2,1.4,Leganés,19637.0,Estadio de Mendizorroza,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
20.0,Sun,2018-01-21,16:15,Real Madrid,3.2,7–1,1.8,La Coruña,63504.0,Estadio Santiago BernabÃ©u,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
20.0,Sun,2018-01-21,18:30,Real Sociedad,1.8,1–2,1.7,Celta Vigo,19081.0,Estadio Municipal de Anoeta,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
20.0,Sun,2018-01-21,20:45,Betis,0.4,0–5,2.4,Barcelona,53426.0,Estadio Benito VillamarÃ­n,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
20.0,Mon,2018-01-22,21:00,Eibar,1.7,1–1,1.3,Málaga,4520.0,Estadio Municipal de IpurÃºa,David MediÃ©,Match Report,,La-Liga,12,2017-2018
21.0,Fri,2018-01-26,21:00,Athletic Club,1.3,1–1,1.0,Eibar,39331.0,San MamÃ©s,Mario Melero,Match Report,,La-Liga,12,2017-2018
21.0,Sat,2018-01-27,13:00,La Coruña,1.0,2–2,0.8,Levante,19973.0,Estadio Municipal de Riazor,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
21.0,Sat,2018-01-27,16:15,Valencia,1.7,1–4,2.9,Real Madrid,47034.0,Estadio de Mestalla,Javier Estrada,Match Report,,La-Liga,12,2017-2018
21.0,Sat,2018-01-27,18:30,Málaga,0.5,0–0,0.6,Girona,22125.0,Estadio La Rosaleda,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
21.0,Sat,2018-01-27,20:45,Villarreal,1.3,4–2,1.2,Real Sociedad,15052.0,Estadio de la CerÃ¡mica,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
21.0,Sun,2018-01-28,12:00,Leganés,0.6,3–2,1.5,Espanyol,10132.0,Estadio Municipal de Butarque,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
21.0,Sun,2018-01-28,16:15,Atlético Madrid,2.4,3–0,0.4,Las Palmas,55363.0,Estadio Wanda Metropolitano,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
21.0,Sun,2018-01-28,18:30,Sevilla,1.7,1–1,0.6,Getafe,34011.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
21.0,Sun,2018-01-28,20:45,Barcelona,1.8,2–1,0.6,Alavés,62369.0,Camp Nou,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
21.0,Mon,2018-01-29,21:00,Celta Vigo,1.9,3–2,1.3,Betis,14667.0,Estadio de BalaÃ­dos,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
22.0,Fri,2018-02-02,21:00,Real Sociedad,2.9,5–0,0.3,La Coruña,15626.0,Estadio Municipal de Anoeta,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
22.0,Sat,2018-02-03,13:00,Eibar,1.7,5–1,1.5,Sevilla,5311.0,Estadio Municipal de IpurÃºa,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
22.0,Sat,2018-02-03,16:15,Betis,0.8,2–1,1.6,Villarreal,50102.0,Estadio Benito VillamarÃ­n,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
22.0,Sat,2018-02-03,18:30,Alavés,0.7,2–1,1.5,Celta Vigo,19437.0,Estadio de Mendizorroza,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
22.0,Sat,2018-02-03,20:45,Levante,1.1,2–2,2.0,Real Madrid,23542.0,Estadio Ciudad de Valencia,Mario Melero,Match Report,,La-Liga,12,2017-2018
22.0,Sun,2018-02-04,12:00,Getafe,1.0,0–0,0.1,Leganés,10657.0,Coliseum Alfonso PÃ©rez,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
22.0,Sun,2018-02-04,16:15,Espanyol,0.6,1–1,0.7,Barcelona,23287.0,RCDE Stadium,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
22.0,Sun,2018-02-04,18:30,Girona,1.9,2–0,0.5,Athletic Club,9602.0,Estadi Municipal de Montilivi,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
22.0,Sun,2018-02-04,20:45,Atlético Madrid,0.5,1–0,0.6,Valencia,49596.0,Estadio Wanda Metropolitano,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
22.0,Mon,2018-02-05,20:00,Las Palmas,0.3,1–0,0.5,Málaga,17424.0,Estadio de Gran Canaria,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
23.0,Fri,2018-02-09,21:00,Athletic Club,0.9,0–0,0.4,Las Palmas,33679.0,San MamÃ©s,Javier Estrada,Match Report,,La-Liga,12,2017-2018
23.0,Sat,2018-02-10,13:00,Villarreal,2.0,1–2,0.9,Alavés,14984.0,Estadio de la CerÃ¡mica,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
23.0,Sat,2018-02-10,16:15,Málaga,0.3,0–1,0.5,Atlético Madrid,25482.0,Estadio La Rosaleda,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
23.0,Sat,2018-02-10,18:30,Leganés,0.2,0–1,1.0,Eibar,9327.0,Estadio Municipal de Butarque,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
23.0,Sat,2018-02-10,20:45,Real Madrid,4.0,5–2,1.0,Real Sociedad,63811.0,Estadio Santiago BernabÃ©u,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
23.0,Sun,2018-02-11,12:00,Sevilla,1.8,1–0,1.4,Girona,33129.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
23.0,Sun,2018-02-11,16:15,Barcelona,1.0,0–0,0.4,Getafe,75681.0,Camp Nou,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
23.0,Sun,2018-02-11,18:30,Celta Vigo,1.9,2–2,0.4,Espanyol,15649.0,Estadio de BalaÃ­dos,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
23.0,Sun,2018-02-11,20:45,Valencia,3.3,3–1,0.2,Levante,38199.0,Estadio de Mestalla,David MediÃ©,Match Report,,La-Liga,12,2017-2018
23.0,Mon,2018-02-12,21:00,La Coruña,1.4,0–1,0.9,Betis,20490.0,Estadio Municipal de Riazor,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
24.0,Fri,2018-02-16,21:00,Girona,1.4,3–0,0.7,Leganés,9142.0,Estadi Municipal de Montilivi,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
24.0,Sat,2018-02-17,12:00,Las Palmas,1.3,1–2,3.1,Sevilla,19161.0,Estadio de Gran Canaria,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
24.0,Sat,2018-02-17,16:15,Eibar,0.6,0–2,2.4,Barcelona,6760.0,Estadio Municipal de IpurÃºa,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
24.0,Sat,2018-02-17,18:30,Alavés,1.1,1–0,0.6,La Coruña,19453.0,Estadio de Mendizorroza,Mario Melero,Match Report,,La-Liga,12,2017-2018
24.0,Sat,2018-02-17,20:45,Málaga,0.9,1–2,1.4,Valencia,21134.0,Estadio La Rosaleda,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
24.0,Sun,2018-02-18,12:00,Real Sociedad,1.5,3–0,0.7,Levante,18189.0,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
24.0,Sun,2018-02-18,16:15,Atlético Madrid,1.2,2–0,0.2,Athletic Club,60022.0,Estadio Wanda Metropolitano,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
24.0,Sun,2018-02-18,18:30,Espanyol,1.2,1–1,1.2,Villarreal,19688.0,RCDE Stadium,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
24.0,Sun,2018-02-18,20:45,Betis,1.4,3–5,1.6,Real Madrid,53486.0,Estadio Benito VillamarÃ­n,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
24.0,Mon,2018-02-19,21:00,Getafe,1.4,3–0,0.2,Celta Vigo,8367.0,Coliseum Alfonso PÃ©rez,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
16.0,Wed,2018-02-21,18:45,Leganés,1.5,1–3,1.6,Real Madrid,11423.0,Estadio Municipal de Butarque,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
25.0,Fri,2018-02-23,21:00,La Coruña,1.9,0–0,0.5,Espanyol,18028.0,Estadio Municipal de Riazor,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
25.0,Sat,2018-02-24,13:00,Celta Vigo,0.9,2–0,1.3,Eibar,15383.0,Estadio de BalaÃ­dos,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
25.0,Sat,2018-02-24,16:15,Real Madrid,2.9,4–0,0.9,Alavés,75181.0,Estadio Santiago BernabÃ©u,Javier Estrada,Match Report,,La-Liga,12,2017-2018
25.0,Sat,2018-02-24,18:30,Leganés,1.4,0–0,0.6,Las Palmas,9325.0,Estadio Municipal de Butarque,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
25.0,Sat,2018-02-24,20:45,Barcelona,3.0,6–1,1.0,Girona,85417.0,Camp Nou,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
25.0,Sun,2018-02-25,12:00,Villarreal,0.8,1–0,2.1,Getafe,16125.0,Estadio de la CerÃ¡mica,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
25.0,Sun,2018-02-25,16:15,Athletic Club,0.6,2–1,1.2,Málaga,37518.0,San MamÃ©s,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
25.0,Sun,2018-02-25,18:30,Valencia,1.5,2–1,1.2,Real Sociedad,37195.0,Estadio de Mestalla,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
25.0,Sun,2018-02-25,20:45,Sevilla,1.5,2–5,3.0,Atlético Madrid,37884.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
25.0,Mon,2018-02-26,21:00,Levante,0.8,0–2,1.4,Betis,16545.0,Estadio Ciudad de Valencia,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
26.0,Tue,2018-02-27,20:00,Espanyol,1.1,1–0,0.9,Real Madrid,19805.0,RCDE Stadium,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
26.0,Tue,2018-02-27,21:30,Girona,1.0,1–0,0.6,Celta Vigo,6392.0,Estadi Municipal de Montilivi,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,19:30,Getafe,1.5,3–0,0.4,La Coruña,5097.0,Coliseum Alfonso PÃ©rez,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,19:30,Athletic Club,1.2,1–1,0.2,Valencia,34382.0,San MamÃ©s,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,19:30,Málaga,0.9,0–1,0.5,Sevilla,15516.0,Estadio La Rosaleda,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,21:30,Atlético Madrid,2.2,4–0,1.0,Leganés,35033.0,Estadio Wanda Metropolitano,Javier Estrada,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,21:30,Eibar,1.4,1–0,1.1,Villarreal,4056.0,Estadio Municipal de IpurÃºa,Mario Melero,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,19:30,Betis,0.7,0–0,1.2,Real Sociedad,40288.0,Estadio Benito VillamarÃ­n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,20:00,Las Palmas,1.3,1–1,1.2,Barcelona,23778.0,Estadio de Gran Canaria,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,21:30,Alavés,2.5,1–0,0.4,Levante,16812.0,Estadio de Mendizorroza,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,13:00,Villarreal,0.6,0–2,0.4,Girona,14540.0,Estadio de la CerÃ¡mica,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,16:15,Sevilla,1.9,2–0,0.6,Athletic Club,25185.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,18:30,La Coruña,1.8,1–1,0.9,Eibar,19317.0,Estadio Municipal de Riazor,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,18:30,Leganés,0.6,2–0,0.4,Málaga,6937.0,Estadio Municipal de Butarque,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,20:45,Real Madrid,1.5,3–1,0.9,Getafe,55106.0,Estadio Santiago BernabÃ©u,Mario Melero,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,12:00,Levante,1.4,1–1,1.1,Espanyol,17143.0,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,16:15,Barcelona,1.2,1–0,0.2,Atlético Madrid,90356.0,Camp Nou,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,18:30,Real Sociedad,2.0,2–1,0.3,Alavés,21445.0,Estadio Municipal de Anoeta,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,20:45,Valencia,1.5,2–0,0.5,Betis,35565.0,Estadio de Mestalla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
27.0,Mon,2018-03-05,21:00,Celta Vigo,1.4,2–1,0.4,Las Palmas,11276.0,Estadio de BalaÃ­dos,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
28.0,Fri,2018-03-09,21:00,Girona,0.7,2–0,0.6,La Coruña,10663.0,Estadi Municipal de Montilivi,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,13:00,Eibar,1.1,1–2,2.0,Real Madrid,6707.0,Estadio Municipal de IpurÃºa,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,16:15,Sevilla,2.0,0–2,1.4,Valencia,33287.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,18:30,Getafe,2.2,0–1,1.2,Levante,8136.0,Coliseum Alfonso PÃ©rez,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,20:45,Málaga,0.6,0–2,2.3,Barcelona,26667.0,Estadio La Rosaleda,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,12:00,Espanyol,2.3,2–1,0.8,Real Sociedad,20314.0,RCDE Stadium,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,16:15,Atlético Madrid,0.9,3–0,0.9,Celta Vigo,55076.0,Estadio Wanda Metropolitano,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,17:30,Las Palmas,0.8,0–2,2.0,Villarreal,18907.0,Estadio de Gran Canaria,David MediÃ©,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,20:45,Athletic Club,0.6,2–0,0.9,Leganés,30787.0,San MamÃ©s,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
28.0,Mon,2018-03-12,21:00,Alavés,1.1,1–3,1.0,Betis,17239.0,Estadio de Mendizorroza,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
29.0,Fri,2018-03-16,21:00,Levante,1.5,2–1,1.6,Eibar,16028.0,Estadio Ciudad de Valencia,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,13:00,La Coruña,1.3,1–1,0.3,Las Palmas,18773.0,Estadio Municipal de Riazor,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,16:15,Valencia,2.7,3–1,1.2,Alavés,35264.0,Estadio de Mestalla,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,18:30,Real Sociedad,0.6,1–2,1.3,Getafe,17509.0,Estadio Municipal de Anoeta,Javier Estrada,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,20:45,Betis,0.6,3–0,0.2,Espanyol,31230.0,Estadio Benito VillamarÃ­n,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,12:00,Leganés,0.6,2–1,0.5,Sevilla,10037.0,Estadio Municipal de Butarque,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,16:15,Barcelona,1.8,2–0,0.8,Athletic Club,84053.0,Camp Nou,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,18:30,Celta Vigo,1.8,0–0,0.5,Málaga,17230.0,Estadio de BalaÃ­dos,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,18:30,Villarreal,1.1,2–1,1.3,Atlético Madrid,19385.0,Estadio de la CerÃ¡mica,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,20:45,Real Madrid,3.4,6–3,1.7,Girona,59097.0,Estadio Santiago BernabÃ©u,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,13:00,Girona,1.0,1–1,1.6,Levante,11391.0,Estadi Municipal de Montilivi,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,16:15,Athletic Club,1.7,1–1,0.6,Celta Vigo,33657.0,San MamÃ©s,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,17:30,Las Palmas,1.6,0–3,4.0,Real Madrid,22942.0,Estadio de Gran Canaria,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
