Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Andrés Andrade Cedeño,pa PAN,DF,Arminia,23,1998,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.11,0.11,0.00,0.11,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,20,85.0,229,141,13,13,100.0,4,5,80.0,0,2,0.0,0.0,1,5,0,0,4,16,4,0,3,2,2,0,0,0,0,11,5,4,14,0,1,4,0,0,2,0,0,1,4.09,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,20.0,3,0,2,0,0,0,1,0,23,2,1,0,,0,0,14,1,0,1,16,14,87.5,1,11,2.7,,0,2,11,2,0.50,0,1,-1,-4.09,-3.18,0.1,0.3,-0.2,-0.90,+0.02,0,1,0,0,0,2,1,1,50.0,Bundesliga,20,2021-2022
Robert Andrich,de GER,MF,Leverkusen,27,1994,5,3,259,2.9,1,0,1,0,0,1,1,0.35,0.00,0.35,0.35,0.35,0.2,0.2,0.0,0.2,0.06,0.01,0.07,0.06,0.07,3,1,33.3,1.04,0.35,0.33,1.00,16.9,0,0.06,+0.8,+0.8,75,99,75.8,1356,446,33,38,86.8,29,36,80.6,10,20,50.0,0.0,1,13,2,0,8,96,3,1,19,2,0,0,0,0,0,67,14,18,26,63,8,0,0,1,4,2,2,4,1.39,2,0,1,0,0,2,0.69,1,0,0,1,0,0,9,7,5,4,0,1,16.7,5,26,42.6,28,30,3,0,5,20,9,0,145,15,3,3,66.7,2,0,67,0,2,2,80,73,91.3,4,52,32.0,70,2,2,25,0,2.00,10,6,+4,+1.39,+0.57,4.1,4.8,-0.7,-0.25,-0.45,0,7,0,0,0,25,2,3,40.0,Bundesliga,20,2021-2022
Angeliño,es ESP,DF,RB Leipzig,24,1997,6,5,400,4.4,0,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.4,0.4,0.9,1.3,0.08,0.20,0.28,0.08,0.28,4,1,25.0,0.90,0.23,0.00,0.00,12.8,0,0.09,-0.4,-0.4,183,270,67.8,3422,1292,91,106,85.8,63,90,70.0,26,68,38.2,+0.1,10,7,12,9,18,219,51,0,30,18,32,5,3,2,0,113,52,105,199,20,10,37,0,0,7,6,5,17,3.83,8,4,2,1,0,1,0.23,0,1,0,0,0,0,8,3,4,3,1,6,66.7,3,12,27.9,21,11,11,0,6,14,22,0,323,9,19,8,62.5,6,1,189,2,5,4,221,194,87.8,26,67,49.4,77,3,1,13,1,1.67,11,5,+6,+1.35,+0.25,9.7,6.5,+3.2,+0.73,+0.36,0,4,0,0,0,38,9,3,75.0,Bundesliga,20,2021-2022
Waldemar Anton,de GER,DF,Stuttgart,25,1996,6,6,531,5.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05,3,0,0.0,0.51,0.00,0.00,,12.3,0,0.06,-0.2,-0.2,340,380,89.5,6737,2430,118,121,97.5,183,197,92.9,37,56,66.1,-0.1,3,19,2,1,11,373,7,0,38,4,4,0,0,0,0,312,29,39,58,299,11,3,1,0,5,5,5,11,1.86,9,0,0,1,1,0,0.00,0,0,0,0,0,0,8,6,3,4,1,2,33.3,4,27,51.9,26,21,5,0,4,24,42,0,458,87,10,3,66.7,3,1,296,0,2,1,324,320,98.8,2,89,65.6,89,5,0,,0,1.33,10,10,0,0.00,+0.32,9.3,8.4,+0.9,+0.15,+1.21,0,2,0,0,0,49,16,16,50.0,Bundesliga,20,2021-2022
Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,27,1994,7,3,293,3.3,0,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,0.7,0.7,0.4,1.1,0.22,0.12,0.33,0.22,0.33,6,2,33.3,1.84,0.61,0.00,0.00,15.3,0,0.12,-0.7,-0.7,52,82,63.4,821,176,29,37,78.4,18,29,62.1,3,10,30.0,+0.6,2,3,1,1,2,71,11,0,23,2,12,0,0,0,0,45,16,21,14,51,3,11,0,0,2,5,4,4,1.23,3,0,0,1,0,1,0.31,1,0,0,0,0,0,7,6,3,4,0,1,25.0,3,21,31.8,11,28,27,0,5,8,1,0,126,2,18,8,50.0,4,0,79,4,5,9,151,82,54.3,23,42,36.2,79,1,4,14,1,0.57,2,7,-5,-1.54,-0.84,3.4,8.0,-4.7,-1.43,-1.25,0,4,0,0,0,16,3,17,15.0,Bundesliga,20,2021-2022
Charles Aránguiz,cl CHI,MF,Leverkusen,32,1989,6,6,517,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,2,0,0.0,0.35,0.00,0.00,,14.7,0,0.06,-0.1,-0.1,288,334,86.2,5493,1492,118,128,92.2,122,137,89.1,42,57,73.7,-0.1,4,28,2,0,21,324,10,1,57,12,1,0,0,0,0,221,55,58,28,283,16,3,2,1,3,5,7,12,2.09,12,0,0,0,0,1,0.17,1,0,0,0,0,0,16,13,10,4,2,5,25.0,15,52,38.5,56,66,13,0,14,29,6,0,391,13,4,5,80.0,4,0,234,0,3,2,289,266,92.0,4,86,63.8,86,4,0,,0,2.67,15,3,+12,+2.09,+3.01,9.9,6.0,+3.9,+0.68,+1.73,0,4,0,0,0,56,2,7,22.2,Bundesliga,20,2021-2022
Maximilian Arnold,de GER,MF,Wolfsburg,27,1994,9,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.3,1.6,0.03,0.15,0.18,0.03,0.18,10,2,20.0,1.11,0.22,0.00,0.00,28.1,3,0.03,-0.3,-0.3,446,541,82.4,10789,3054,111,127,87.4,208,224,92.9,121,175,69.1,-1.3,17,48,10,4,35,475,66,0,59,40,18,21,16,4,0,355,51,135,419,105,11,1,0,0,11,11,10,26,2.89,13,11,1,1,0,0,0.00,0,0,0,0,0,0,9,7,7,2,0,3,27.3,8,41,35.7,44,65,6,0,7,23,11,0,606,29,0,4,100.0,4,0,435,0,8,7,441,420,95.2,6,90,100.0,90,9,0,,0,1.44,9,12,-3,-0.33,,14.7,11.5,+3.2,+0.35,,0,8,0,0,0,80,8,8,50.0,Bundesliga,20,2021-2022
Takuma Asano,jp JPN,FW,Bochum,26,1994,6,3,260,2.9,0,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.7,0.7,0.7,1.4,0.24,0.24,0.48,0.24,0.48,3,1,33.3,1.04,0.35,0.00,0.00,16.2,0,0.23,-0.7,-0.7,35,52,67.3,387,124,26,34,76.5,7,10,70.0,0,2,0.0,+0.3,4,2,0,0,2,50,2,1,10,0,0,0,0,0,0,31,10,11,7,33,7,0,2,1,1,1,4,6,2.08,6,0,0,0,0,1,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,15,21.7,11,22,36,0,3,3,0,0,86,0,6,8,50.0,5,0,60,2,6,6,111,61,55.0,19,43,32.1,67,0,3,19,0,1.67,2,4,-2,-0.69,+0.45,2.8,5.8,-3.1,-1.06,-0.62,0,5,0,0,0,12,3,13,18.8,Bundesliga,20,2021-2022
Santiago Ascacíbar,ar ARG,MF,Hertha BSC,24,1997,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.13,0.03,0.16,0.13,0.16,4,1,25.0,0.67,0.17,0.00,0.00,14.6,0,0.20,-0.8,-0.8,211,256,82.4,3560,922,101,122,82.8,89,100,89.0,16,22,72.7,-0.2,4,7,0,0,15,233,23,0,38,6,0,0,0,0,0,179,42,35,53,175,22,3,2,2,7,8,9,9,1.50,7,0,1,0,0,0,0.00,0,0,0,0,0,0,19,14,15,4,0,7,30.4,16,58,38.7,73,68,9,0,13,31,7,0,318,24,5,2,100.0,2,0,130,1,2,3,172,154,89.5,4,90,66.7,90,6,0,,3,1.00,5,17,-12,-2.00,-2.67,7.2,12.2,-5.0,-0.84,-0.33,0,6,0,0,0,72,3,7,30.0,Bundesliga,20,2021-2022
Taiwo Awoniyi,ng NGA,FW,Union Berlin,24,1997,9,9,643,7.1,7,0,7,0,0,0,0,0.98,0.00,0.98,0.98,0.98,4.0,4.0,0.5,4.5,0.56,0.07,0.62,0.56,0.62,22,12,54.5,3.08,1.68,0.32,0.58,13.9,0,0.18,+3.0,+3.0,85,119,71.4,1273,306,41,52,78.8,36,50,72.0,2,4,50.0,-0.5,4,6,7,1,11,117,2,1,46,0,3,0,0,0,0,82,23,14,18,83,3,0,4,0,3,6,8,14,1.96,10,0,2,0,0,1,0.14,0,0,1,0,0,0,6,4,0,1,5,0,0.0,2,36,31.9,6,45,62,0,3,8,9,0,228,10,38,19,52.6,11,0,168,9,30,19,332,166,50.0,58,71,79.4,71,0,0,,0,1.78,10,7,+3,+0.42,+0.42,8.8,7.6,+1.2,+0.17,+0.06,0,6,0,0,0,27,17,31,35.4,Bundesliga,20,2021-2022
Mitchel Bakker,nl NED,DF,Leverkusen,21,2000,8,7,668,7.4,0,2,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,0.3,0.3,0.2,0.4,0.04,0.02,0.06,0.04,0.06,4,1,25.0,0.54,0.13,0.00,0.00,19.7,0,0.07,-0.3,-0.3,366,437,83.8,5960,2337,184,203,90.6,143,165,86.7,31,49,63.3,+1.8,3,27,4,3,26,380,57,0,63,4,10,0,0,0,0,298,85,54,322,51,8,49,0,1,5,18,12,8,1.08,7,0,1,0,0,3,0.40,3,0,0,0,0,0,14,7,10,3,1,6,40.0,9,25,27.2,50,32,10,0,14,34,21,1,531,34,17,21,61.9,13,1,336,5,9,7,364,345,94.8,13,84,82.5,89,6,1,45,0,1.75,17,14,+3,+0.40,-3.40,9.8,12.5,-2.7,-0.37,-2.41,0,6,0,1,0,52,12,5,70.6,Bundesliga,20,2021-2022
Ridle Baku,de GER,"FW,MF",Wolfsburg,23,1998,9,7,629,7.0,2,0,2,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.5,1.5,0.5,2.0,0.22,0.07,0.29,0.22,0.29,17,4,23.5,2.43,0.57,0.12,0.50,18.2,0,0.09,+0.5,+0.5,208,266,78.2,4032,967,88,109,80.7,84,102,82.4,34,47,72.3,-0.5,10,15,9,6,23,248,18,0,50,18,13,4,0,0,0,167,50,49,49,188,11,11,0,0,4,10,11,20,2.86,14,1,2,1,0,1,0.14,0,0,0,1,0,0,7,3,2,4,1,2,28.6,5,30,28.8,15,44,45,0,8,9,4,0,344,4,26,16,50.0,9,2,249,6,5,17,308,230,74.7,49,70,77.7,83,4,2,25,0,1.44,7,8,-1,-0.14,+0.85,10.8,9.3,+1.5,+0.21,-0.62,0,10,0,0,0,68,10,8,55.6,Bundesliga,20,2021-2022
Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,23,1998,2,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,14,18,77.8,202,63,8,9,88.9,2,4,50.0,2,2,100.0,0.0,0,1,0,0,2,18,0,0,4,0,0,0,0,0,0,11,2,5,4,8,2,0,1,0,1,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,0,0.0,1,3,21.4,4,4,6,0,1,3,2,0,29,2,0,1,0.0,0,0,15,0,2,2,21,14,66.7,3,32,7.8,45,0,1,18,3,0.50,1,4,-3,-4.29,-4.04,0.4,1.9,-1.5,-2.16,-1.99,0,1,0,0,0,7,4,2,66.7,Bundesliga,20,2021-2022
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,21,2000,9,8,657,7.3,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.5,0.5,0.4,0.9,0.07,0.06,0.12,0.07,0.12,8,2,25.0,1.10,0.27,0.00,0.00,14.9,0,0.06,-0.5,-0.5,107,151,70.9,1607,584,58,76,76.3,44,64,68.8,4,7,57.1,+0.6,4,9,4,1,13,149,2,1,30,0,2,0,0,0,0,91,32,28,20,105,18,0,4,0,5,4,3,15,2.05,8,0,0,2,2,0,0.00,0,0,0,0,0,0,31,15,11,14,6,13,56.5,10,50,28.9,39,94,40,0,9,43,8,0,249,9,15,6,0.0,0,0,123,0,13,8,186,120,64.5,23,73,81.1,79,3,1,27,0,1.44,7,8,-1,-0.14,-2.49,9.2,7.8,+1.5,+0.20,-0.76,0,16,0,0,0,60,7,8,46.7,Bundesliga,20,2021-2022
Jacob Barrett Laursen,dk DEN,DF,Arminia,26,1994,8,8,629,7.0,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,4,2,50.0,0.57,0.29,0.25,0.50,23.3,0,0.02,+0.9,+0.9,229,326,70.2,4348,1883,93,110,84.5,101,128,78.9,32,69,46.4,-0.2,2,13,3,1,27,233,93,0,42,10,17,6,3,1,0,144,91,91,160,61,17,79,3,0,8,10,17,4,0.57,3,1,0,0,0,0,0.00,0,0,0,0,0,0,10,8,6,4,0,4,66.7,2,30,34.5,34,36,17,0,11,26,14,1,395,25,6,11,54.5,7,0,179,2,4,5,196,168,85.7,5,79,77.7,79,3,0,,1,0.63,3,9,-6,-0.86,+0.63,6.2,12.4,-6.2,-0.88,+0.16,0,3,0,0,0,72,8,16,33.3,Bundesliga,20,2021-2022
Abdourahmane Barry,fr FRA,"DF,MF",Greuther Fürth,21,2000,4,0,74,0.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,1,0,0.0,1.22,0.00,0.00,,23.0,0,0.04,0.0,0.0,23,37,62.2,408,182,12,15,80.0,6,10,60.0,3,8,37.5,0.0,0,2,1,1,4,28,9,0,9,4,4,0,0,0,0,13,8,16,4,19,3,8,0,0,2,2,3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,2,4,0,1,3,75.0,1,4,26.7,7,5,3,0,3,7,0,0,51,3,1,2,0.0,0,0,22,0,2,1,30,21,70.0,6,19,9.1,,0,4,19,5,0.00,1,3,-2,-2.43,-0.48,0.7,1.9,-1.2,-1.48,-0.70,0,5,0,0,0,9,3,2,60.0,Bundesliga,20,2021-2022
Maximilian Bauer,de GER,DF,Greuther Fürth,21,2000,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02,3,1,33.3,0.37,0.12,0.00,0.00,9.6,0,0.05,-0.2,-0.2,265,344,77.0,6379,1921,60,69,87.0,141,155,91.0,63,112,56.3,0.0,0,9,0,0,8,323,21,0,53,8,0,0,0,0,0,235,33,76,39,271,22,1,0,2,10,10,3,3,0.37,2,0,0,0,0,0,0.00,0,0,0,0,0,0,18,13,13,4,1,8,57.1,6,45,42.1,64,41,2,0,6,31,53,0,440,62,8,0,,0,0,226,1,2,0,252,245,97.2,1,90,88.9,90,8,0,,0,0.13,6,23,-17,-2.12,-1.13,8.9,16.3,-7.4,-0.93,-0.76,0,11,0,0,1,72,26,23,53.1,Bundesliga,20,2021-2022
