Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Andrés Andrade Cedeño,pa PAN,DF,Arminia,23,1998,5,2,220,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.09,0.13,0.04,0.13,3,0,0.0,1.23,0.00,0.00,,17.0,0,0.03,-0.1,-0.1,84,111,75.7,1672,844,34,39,87.2,38,47,80.9,12,25,48.0,-0.2,2,8,1,0,11,98,13,0,17,4,3,0,0,0,0,64,15,32,76,13,8,10,0,0,4,1,0,3,1.23,2,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,3,0,0,2,28.6,5,11,32.4,22,10,2,0,1,8,8,0,137,18,7,3,33.3,1,2,82,1,1,2,75,71,94.7,1,44,17.5,84,1,3,18,4,0.80,1,4,-3,-1.23,-0.62,2.4,5.0,-2.6,-1.08,-0.36,0,2,0,0,0,29,4,6,40.0,Bundesliga,20,2021-2022
Robert Andrich,de GER,MF,Leverkusen,27,1994,10,7,601,6.7,2,0,2,0,0,2,1,0.30,0.00,0.30,0.30,0.30,1.6,1.6,0.3,1.9,0.24,0.04,0.28,0.24,0.28,11,3,27.3,1.65,0.45,0.18,0.67,15.9,0,0.15,+0.4,+0.4,224,291,77.0,3929,1133,100,112,89.3,88,111,79.3,28,51,54.9,-0.3,2,31,4,0,23,283,8,2,50,2,0,0,0,0,0,188,46,57,51,203,19,0,3,1,9,5,10,6,0.90,4,0,1,0,0,2,0.30,1,0,0,1,0,0,13,9,7,5,1,4,30.8,9,44,33.8,54,66,10,0,14,33,20,0,384,33,16,4,75.0,3,0,196,0,4,2,222,201,90.5,6,60,47.7,76,4,3,24,0,2.00,19,9,+10,+1.50,+0.68,10.6,7.5,+3.1,+0.46,+0.35,0,15,0,0,0,83,18,10,64.3,Bundesliga,20,2021-2022
Angeliño,es ESP,DF,RB Leipzig,24,1997,11,10,850,9.4,0,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,2.2,2.6,0.05,0.23,0.28,0.05,0.28,5,1,20.0,0.53,0.11,0.00,0.00,13.6,0,0.09,-0.4,-0.4,389,559,69.6,6995,2872,197,224,87.9,132,188,70.2,51,129,39.5,-1.2,21,26,25,16,43,451,108,0,70,27,56,14,6,6,0,259,99,201,419,37,19,79,0,2,12,8,18,32,3.39,19,8,2,1,0,2,0.21,1,1,0,0,0,0,14,5,5,7,2,7,53.8,6,33,37.1,40,26,23,0,19,27,30,0,656,23,29,9,66.7,7,1,369,3,8,6,451,393,87.1,36,77,67.5,84,8,1,13,1,1.27,16,14,+2,+0.21,-0.89,18.2,15.7,+2.5,+0.26,-0.10,0,8,0,0,0,74,12,6,66.7,Bundesliga,20,2021-2022
Waldemar Anton,de GER,DF,Stuttgart,25,1996,11,11,981,10.9,0,1,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09,0.5,0.5,0.8,1.2,0.04,0.07,0.11,0.04,0.11,6,1,16.7,0.55,0.09,0.00,0.00,13.4,0,0.08,-0.5,-0.5,648,744,87.1,13334,4896,204,216,94.4,352,384,91.7,86,132,65.2,+0.2,6,31,3,1,33,720,24,1,63,7,7,0,0,0,0,587,66,91,103,593,21,12,1,2,14,13,8,17,1.56,14,0,0,1,2,2,0.18,2,0,0,0,0,0,16,12,8,6,2,7,41.2,10,45,46.9,52,35,9,0,9,38,69,0,881,166,15,7,57.1,5,1,577,0,5,3,626,619,98.9,4,89,77.9,89,10,0,,0,1.09,16,20,-4,-0.37,-0.04,14.1,15.9,-1.8,-0.16,+0.88,0,6,0,0,0,99,31,23,57.4,Bundesliga,20,2021-2022
Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,27,1994,11,4,394,4.4,0,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.1,1.1,0.4,1.5,0.25,0.09,0.34,0.25,0.34,11,3,27.3,2.51,0.69,0.00,0.00,16.8,0,0.10,-1.1,-1.1,76,114,66.7,1155,318,45,57,78.9,25,37,67.6,4,11,36.4,+0.6,3,4,2,1,7,102,12,0,28,2,13,0,0,0,0,68,21,25,19,74,4,12,1,0,2,7,7,5,1.14,4,0,0,1,0,1,0.23,1,0,0,0,0,0,8,7,4,4,0,2,25.0,6,25,26.9,16,37,40,0,8,11,3,0,180,2,22,10,40.0,4,0,108,5,8,10,205,116,56.6,27,36,31.3,77,1,7,13,2,0.91,3,9,-6,-1.37,-1.27,5.1,11.0,-5.9,-1.35,-1.09,0,8,0,0,0,23,6,20,23.1,Bundesliga,20,2021-2022
Charles Aránguiz,cl CHI,MF,Leverkusen,32,1989,8,6,575,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,2,0,0.0,0.31,0.00,0.00,,14.7,0,0.06,-0.1,-0.1,319,371,86.0,5982,1669,136,149,91.3,132,147,89.8,44,61,72.1,-0.1,4,31,2,0,24,361,10,1,65,12,1,0,0,0,0,247,60,64,33,313,16,3,3,1,3,6,8,12,1.88,12,0,0,0,0,1,0.16,1,0,0,0,0,0,18,13,10,5,3,6,26.1,17,58,36.9,68,73,16,0,17,33,6,0,436,13,4,6,83.3,5,0,266,0,3,3,318,293,92.1,4,72,45.6,86,4,2,29,0,2.75,19,3,+16,+2.50,+2.50,12.2,6.9,+5.3,+0.82,+1.00,0,8,0,0,0,65,3,7,30.0,Bundesliga,20,2021-2022
Maximilian Arnold,de GER,MF,Wolfsburg,27,1994,14,14,1215,13.5,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,1.7,2.5,0.06,0.13,0.18,0.06,0.18,19,7,36.8,1.41,0.52,0.05,0.14,28.7,6,0.04,+0.2,+0.2,623,776,80.3,14436,4279,170,197,86.3,285,315,90.5,158,240,65.8,-1.7,24,58,12,4,48,674,102,1,87,49,25,31,24,6,0,483,81,212,572,159,26,4,4,3,15,19,17,39,2.89,20,17,1,1,0,0,0.00,0,0,0,0,0,0,16,11,10,6,0,6,31.6,13,75,34.7,83,115,18,0,12,41,20,0,893,45,1,5,100.0,5,0,560,0,11,12,587,555,94.5,10,87,96.4,87,13,0,,0,1.43,15,19,-4,-0.30,+1.70,20.6,18.2,+2.5,+0.18,+0.38,0,21,0,0,0,152,15,10,60.0,Bundesliga,20,2021-2022
Takuma Asano,jp JPN,FW,Bochum,27,1994,11,8,660,7.3,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,1.4,1.4,0.8,2.2,0.18,0.11,0.29,0.18,0.29,12,5,41.7,1.64,0.68,0.00,0.00,17.7,0,0.11,-1.4,-1.4,94,141,66.7,1427,506,50,68,73.5,33,46,71.7,6,12,50.0,+0.2,8,9,5,2,13,139,2,1,29,3,10,0,0,0,0,87,26,28,38,87,7,0,2,1,2,6,11,14,1.91,11,0,1,1,0,1,0.14,1,0,0,0,0,0,4,2,1,2,1,3,33.3,6,36,22.6,33,58,68,0,9,9,0,0,235,0,19,17,35.3,8,0,171,5,19,15,294,167,56.8,45,60,52.4,75,2,3,19,0,1.73,9,9,0,0.00,+1.05,8.0,12.6,-4.7,-0.64,-0.08,0,6,0,0,0,38,8,21,27.6,Bundesliga,20,2021-2022
Santiago Ascacíbar,ar ARG,MF,Hertha BSC,24,1997,11,11,979,10.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.07,0.01,0.09,0.07,0.09,5,1,20.0,0.46,0.09,0.00,0.00,13.8,0,0.16,-0.8,-0.8,450,533,84.4,8208,2034,196,231,84.8,194,212,91.5,52,66,78.8,-0.2,4,26,1,0,33,494,39,0,75,16,1,0,0,0,0,385,72,76,101,375,40,5,3,2,10,14,16,14,1.29,11,0,1,1,0,0,0.00,0,0,0,0,0,0,41,30,28,12,1,13,36.1,23,83,33.9,121,112,12,0,19,70,18,0,658,48,8,4,75.0,3,0,298,2,5,4,379,355,93.7,6,89,77.7,89,10,0,,3,0.82,9,24,-15,-1.38,-1.70,11.3,18.7,-7.3,-0.67,+0.01,0,17,0,0,0,128,15,19,44.1,Bundesliga,20,2021-2022
Fisnik Asllani,xk KVX,FW,Hoffenheim,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,11,0,1,1,100.0,0,0,,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,66.7,0,3,0,0,0,0,0,0,2,0,0,0,,0,0,2,0,0,0,3,2,66.7,0,2,0.2,,0,1,2,2,3.00,0,0,0,0.00,-0.57,0.3,0.0,+0.3,+13.99,+13.63,0,0,0,0,0,0,0,0,,Bundesliga,20,2021-2022
Simon Asta,de GER,DF,Greuther Fürth,20,2001,3,2,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,83,106,78.3,1643,844,35,37,94.6,32,37,86.5,16,26,61.5,0.0,1,7,0,0,7,88,18,0,16,0,1,0,0,0,0,54,17,35,3,77,7,18,0,0,0,1,7,3,1.56,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,0,1,1,0,0.0,2,11,34.4,12,15,5,0,6,10,2,0,126,12,0,1,0.0,1,0,67,0,0,2,68,63,92.6,2,58,13.7,80,1,1,14,3,0.00,4,8,-4,-2.08,+0.40,2.0,4.3,-2.3,-1.20,-0.29,0,2,0,0,1,22,1,2,33.3,Bundesliga,20,2021-2022
Taiwo Awoniyi,ng NGA,FW,Union Berlin,24,1997,14,14,1024,11.4,9,0,9,0,0,0,0,0.79,0.00,0.79,0.79,0.79,6.7,6.7,0.6,7.2,0.59,0.05,0.64,0.59,0.64,34,16,47.1,2.99,1.41,0.26,0.56,13.8,0,0.20,+2.3,+2.3,134,206,65.0,2022,597,68,95,71.6,50,74,67.6,7,14,50.0,-0.6,6,11,9,1,18,203,3,2,76,0,3,0,0,0,0,129,49,28,36,123,14,0,13,1,5,14,13,21,1.85,14,0,3,1,0,2,0.18,0,0,1,0,1,0,8,5,1,2,5,0,0.0,4,54,32.0,13,77,79,0,7,11,16,0,381,19,60,31,54.8,19,1,262,10,51,26,545,279,51.2,88,73,81.3,73,0,0,,0,1.64,18,14,+4,+0.35,+1.11,15.9,15.3,+0.6,+0.05,-0.18,0,15,1,0,0,46,27,59,31.4,Bundesliga,20,2021-2022
Mitchel Bakker,nl NED,DF,Leverkusen,21,2000,9,8,750,8.3,0,2,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,0.3,0.3,0.2,0.5,0.04,0.02,0.06,0.04,0.06,5,1,20.0,0.60,0.12,0.00,0.00,20.7,0,0.06,-0.3,-0.3,406,488,83.2,6590,2555,209,233,89.7,157,181,86.7,32,53,60.4,+1.8,3,29,7,4,29,419,69,0,68,7,12,0,0,0,0,329,98,61,356,54,10,61,0,1,7,22,13,8,0.96,7,0,1,0,0,3,0.36,3,0,0,0,0,0,16,8,11,4,1,8,42.1,11,29,27.6,54,35,16,0,17,37,21,1,594,35,17,24,58.3,15,1,376,5,9,9,413,381,92.3,13,83,59.5,88,6,1,45,0,1.56,17,16,+1,+0.12,-2.53,10.2,14.3,-4.1,-0.49,-1.90,0,7,0,1,0,60,12,7,63.2,Bundesliga,20,2021-2022
Ridle Baku,de GER,"FW,DF",Wolfsburg,23,1998,14,12,998,11.1,2,1,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,1.6,1.6,1.0,2.6,0.14,0.09,0.23,0.14,0.23,20,5,25.0,1.80,0.45,0.10,0.40,18.7,0,0.08,+0.4,+0.4,373,482,77.4,7197,2211,153,185,82.7,163,200,81.5,55,84,65.5,0.0,15,29,16,7,43,419,63,0,72,22,22,5,1,0,0,291,95,96,72,334,14,52,1,0,8,20,17,28,2.53,21,2,2,1,0,2,0.18,1,0,0,1,0,0,15,8,7,6,2,4,30.8,9,62,33.5,54,71,60,0,21,29,12,0,611,17,31,27,48.1,14,3,405,7,6,22,486,383,78.8,59,71,79.2,79,5,2,25,0,1.43,13,14,-1,-0.09,+1.28,16.1,14.0,+2.1,+0.19,+0.10,0,15,0,0,0,94,13,12,52.0,Bundesliga,20,2021-2022
Aymen Barkok,ma MAR,"FW,DF",Eint Frankfurt,23,1998,3,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,41,68.3,439,235,15,17,88.2,9,16,56.3,2,5,40.0,0.0,0,1,0,0,7,30,11,0,6,1,0,1,0,1,0,20,6,15,4,18,4,10,2,0,3,3,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,2,2,0,0,0.0,1,8,28.6,9,12,7,0,3,7,4,0,63,5,0,4,50.0,2,0,33,0,4,5,34,24,70.6,4,32,7.5,45,0,2,25,3,0.67,2,4,-2,-1.89,-1.89,0.7,2.8,-2.1,-1.97,-1.70,0,3,0,0,0,13,5,2,71.4,Bundesliga,20,2021-2022
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,21,2000,14,10,895,9.9,0,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.6,0.6,0.8,1.4,0.06,0.08,0.14,0.06,0.14,11,3,27.3,1.11,0.30,0.00,0.00,17.1,0,0.05,-0.6,-0.6,172,235,73.2,2635,847,93,116,80.2,69,98,70.4,8,12,66.7,+1.2,6,16,7,1,19,233,2,2,52,0,2,0,0,0,0,153,47,35,35,163,24,0,5,1,6,6,7,20,2.01,11,0,0,3,3,1,0.10,1,0,0,0,0,0,37,19,14,16,7,15,51.7,14,65,27.9,61,123,49,0,12,60,14,0,368,12,17,6,0.0,0,0,187,0,19,9,256,181,70.7,27,64,71.0,79,4,4,25,0,1.50,12,11,+1,+0.10,-1.13,12.0,9.6,+2.3,+0.23,-0.32,0,25,0,0,0,84,13,15,46.4,Bundesliga,20,2021-2022
Jacob Barrett Laursen,dk DEN,DF,Arminia,27,1994,12,12,964,10.7,2,0,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,0.3,0.3,0.4,0.7,0.02,0.04,0.07,0.02,0.07,8,4,50.0,0.75,0.37,0.25,0.50,24.0,0,0.03,+1.7,+1.7,344,499,68.9,6420,2831,149,175,85.1,147,195,75.4,44,99,44.4,-0.4,4,21,3,1,35,355,144,0,72,14,21,14,6,2,0,226,129,144,257,84,29,115,5,0,11,18,27,8,0.75,4,4,0,0,0,0,0.00,0,0,0,0,0,0,16,12,10,4,2,5,50.0,5,47,35.3,54,51,28,0,14,35,24,1,601,37,8,18,55.6,11,0,282,2,6,7,292,250,85.6,9,80,76.5,80,6,0,,2,0.83,8,14,-6,-0.56,+0.66,11.4,18.4,-7.0,-0.66,+0.56,0,9,0,0,0,116,12,20,37.5,Bundesliga,20,2021-2022
