Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Dickson Abiama,ng NGA,FW,Greuther Fürth,23,1998,9,2,324,3.6,0,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,1.4,1.4,0.8,2.2,0.39,0.22,0.61,0.39,0.61,11,2,18.2,3.06,0.56,0.00,0.00,12.4,0,0.13,-1.4,-1.4,37,57,64.9,496,178,25,36,69.4,10,15,66.7,0,1,0.0,+0.2,4,2,4,0,7,54,3,1,17,0,2,0,0,0,0,36,12,9,12,31,8,0,0,0,1,4,4,9,2.50,6,0,0,1,1,2,0.56,1,0,0,1,0,0,12,6,2,6,4,1,33.3,2,21,25.6,12,35,35,0,2,15,2,0,122,3,18,11,36.4,5,1,67,3,15,8,156,75,48.1,25,36,36.0,88,1,7,21,0,0.11,3,12,-9,-2.50,-0.78,4.0,8.0,-4.0,-1.11,-0.44,0,7,0,0,0,18,11,22,33.3,Bundesliga,20,2021-2022
Ragnar Ache,de GER,"FW,MF",Eint Frankfurt,23,1998,4,0,35,0.4,0,1,0,0,0,0,0,0.00,2.57,2.57,0.00,2.57,0.2,0.2,0.0,0.2,0.62,0.00,0.62,0.62,0.62,4,1,25.0,10.29,2.57,0.00,0.00,13.5,0,0.06,-0.2,-0.2,6,12,50.0,66,1,3,6,50.0,2,4,50.0,0,0,,+1.0,0,0,0,0,0,12,0,0,6,0,1,0,0,0,0,6,3,3,2,7,1,0,0,1,0,1,1,1,2.57,0,0,0,0,0,1,2.57,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,4,33.3,2,2,8,0,1,0,0,0,24,0,7,1,0.0,1,0,11,2,2,1,31,19,61.3,6,9,3.9,,0,4,9,2,0.75,1,1,0,0.00,+0.52,1.0,0.8,+0.3,+0.65,+1.24,0,2,0,0,0,1,3,0,100.0,Bundesliga,20,2021-2022
Tyler Adams,us USA,"MF,DF",RB Leipzig,22,1999,7,5,451,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.03,0.01,0.04,0.03,0.04,1,0,0.0,0.20,0.00,0.00,,9.8,0,0.14,-0.1,-0.1,196,237,82.7,3300,871,94,103,91.3,73,85,85.9,20,32,62.5,0.0,1,27,2,0,16,227,10,0,30,1,1,0,0,0,0,181,27,29,30,181,11,8,3,1,3,12,6,8,1.99,7,0,0,0,0,1,0.25,1,0,0,0,0,0,5,5,1,3,1,2,25.0,6,28,33.3,24,52,8,0,10,13,5,0,279,7,5,1,0.0,0,0,188,1,2,6,194,181,93.3,6,64,45.6,84,3,2,17,2,1.86,11,3,+8,+1.60,+0.93,9.3,5.5,+3.8,+0.95,+0.36,0,8,0,0,0,53,5,3,62.5,Bundesliga,20,2021-2022
Sargis Adamyan,am ARM,"FW,MF",Hoffenheim,28,1993,7,2,276,3.1,1,0,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.4,0.4,0.4,0.7,0.11,0.13,0.24,0.11,0.24,2,2,100.0,0.65,0.65,0.50,0.50,16.8,0,0.18,+0.6,+0.6,54,77,70.1,900,270,24,29,82.8,26,35,74.3,4,7,57.1,-0.4,3,4,3,1,9,72,5,0,22,0,5,0,0,0,0,51,10,16,16,44,6,5,2,0,3,4,7,9,2.93,7,0,1,0,1,1,0.33,1,0,0,0,0,0,14,9,8,5,1,7,46.7,8,20,32.8,14,34,13,0,2,18,2,0,123,4,8,6,66.7,4,1,79,0,10,10,115,76,66.1,17,39,27.9,76,0,5,25,1,1.14,5,6,-1,-0.33,-0.70,5.4,4.8,+0.5,+0.16,-0.31,0,3,0,0,0,16,4,11,26.7,Bundesliga,20,2021-2022
Amine Adli,fr FRA,"FW,MF",Leverkusen,21,2000,8,2,309,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.15,0.13,0.28,0.15,0.28,7,3,42.9,2.04,0.87,0.00,0.00,18.1,0,0.08,-0.5,-0.5,104,136,76.5,1597,437,54,67,80.6,44,57,77.2,4,6,66.7,-0.5,4,9,5,1,13,132,4,1,26,1,2,1,0,0,0,114,15,7,112,15,1,3,2,1,2,12,6,14,4.08,12,0,0,1,1,2,0.58,2,0,0,0,0,0,9,6,2,4,3,4,66.7,2,20,35.7,13,24,19,0,6,16,2,0,196,2,12,11,45.5,6,0,145,4,9,11,191,140,73.3,20,39,34.3,79,1,6,25,0,1.63,5,6,-1,-0.29,-1.51,5.6,5.6,0.0,-0.01,-0.05,0,7,0,0,0,26,4,6,40.0,Bundesliga,20,2021-2022
Manuel Akanji,ch SUI,DF,Dortmund,26,1995,11,11,990,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.08,0.00,0.08,0.08,0.08,7,1,14.3,0.64,0.09,0.00,0.00,10.7,1,0.12,-0.8,-0.8,751,818,91.8,17467,5833,186,198,93.9,387,403,96.0,176,209,84.2,0.0,1,57,1,0,55,799,19,0,69,32,0,0,0,0,0,671,51,96,177,605,22,1,1,1,12,9,5,2,0.20,1,1,0,0,0,0,0.00,0,0,0,0,0,0,18,20,11,6,1,9,81.8,2,45,51.7,52,31,4,0,8,35,36,0,899,103,7,4,100.0,4,0,633,0,1,0,712,704,98.9,0,90,100.0,90,11,0,,0,2.18,28,17,+11,+1.00,,20.6,13.1,+7.4,+0.74,,0,8,0,0,0,81,26,21,55.3,Bundesliga,20,2021-2022
Kevin Akpoguma,ng NGA,DF,Hoffenheim,26,1995,9,7,582,6.5,1,1,1,0,0,1,0,0.15,0.15,0.31,0.15,0.31,0.6,0.6,0.8,1.3,0.10,0.14,0.24,0.10,0.24,5,1,20.0,0.77,0.15,0.20,1.00,8.9,0,0.11,+0.4,+0.4,239,301,79.4,4301,1907,112,131,85.5,100,123,81.3,24,39,61.5,+0.2,4,20,2,0,33,238,63,0,52,9,13,0,0,0,0,167,85,49,27,203,8,57,1,2,5,12,10,13,2.32,7,0,3,1,0,2,0.36,1,0,0,1,0,0,12,6,4,5,3,4,57.1,3,26,29.9,35,32,20,0,16,25,7,1,366,10,17,12,75.0,9,0,200,4,5,4,228,203,89.0,8,65,58.8,77,4,2,23,1,1.44,14,9,+5,+0.77,+1.43,9.8,8.0,+1.8,+0.33,-0.12,0,10,0,0,0,40,8,12,40.0,Bundesliga,20,2021-2022
Lucas Alario,ar ARG,FW,Leverkusen,29,1992,6,1,145,1.6,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,1.2,0.4,0.1,0.5,0.74,0.04,0.78,0.27,0.31,3,1,33.3,1.86,0.62,0.00,0.00,13.3,0,0.14,-1.2,-0.4,17,26,65.4,213,35,11,17,64.7,5,7,71.4,0,1,0.0,-0.1,1,0,0,0,0,25,1,0,4,0,1,0,0,0,0,15,9,2,1,18,3,0,2,0,0,1,0,5,3.10,3,0,0,2,0,0,0.00,0,0,0,0,0,0,3,3,0,3,0,1,100.0,0,7,33.3,0,8,13,0,1,3,1,0,50,1,11,1,100.0,1,1,30,1,7,4,74,39,52.7,16,24,16.1,90,1,5,11,1,1.17,1,2,-1,-0.62,-1.57,3.0,2.2,+0.8,+0.50,+0.58,0,4,1,0,0,4,3,11,21.4,Bundesliga,20,2021-2022
Nadiem Amiri,de GER,"MF,FW",Leverkusen,25,1996,8,2,249,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.3,0.3,0.1,0.4,0.11,0.05,0.16,0.11,0.16,6,1,16.7,2.17,0.36,0.17,1.00,18.7,1,0.05,+0.7,+0.7,133,156,85.3,2465,380,59,64,92.2,54,61,88.5,17,23,73.9,-0.1,2,6,6,0,10,149,7,0,28,8,2,3,0,3,0,124,12,20,8,145,1,2,0,1,2,3,1,3,1.08,2,1,0,0,0,0,0.00,0,0,0,0,0,0,7,4,4,2,1,3,42.9,4,14,35.0,10,23,7,0,4,10,2,0,197,1,7,10,50.0,5,0,142,1,4,4,162,146,90.1,14,31,27.7,83,1,6,14,2,2.00,4,6,-2,-0.72,-1.97,4.3,4.5,-0.1,-0.05,-0.10,0,0,0,0,0,24,1,3,25.0,Bundesliga,20,2021-2022
Sebastian Andersson,se SWE,FW,Köln,30,1991,10,5,480,5.3,1,1,1,0,0,2,0,0.19,0.19,0.37,0.19,0.37,2.3,2.3,0.3,2.6,0.43,0.05,0.48,0.43,0.48,22,7,31.8,4.12,1.31,0.05,0.14,12.1,0,0.10,-1.3,-1.3,70,92,76.1,883,192,43,50,86.0,18,26,69.2,1,3,33.3,+0.7,2,2,4,1,5,89,3,0,39,1,5,0,0,0,0,44,32,16,12,55,7,1,9,0,1,3,5,8,1.50,5,0,0,1,1,1,0.19,1,0,0,0,0,0,5,4,1,0,4,3,100.0,0,20,31.3,0,20,44,0,3,6,4,0,177,4,39,7,42.9,3,0,107,2,20,12,262,139,53.1,45,48,53.3,76,1,5,20,0,1.30,5,7,-2,-0.37,-0.16,7.6,8.9,-1.3,-0.24,-0.07,0,10,0,0,0,12,16,28,36.4,Bundesliga,20,2021-2022
