Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
33.0,Wed,2021-04-28,19:00,Athletic Club,2.0,2–2,0.8,Valladolid,,San Mams,Adrin Cordero,La-Liga,12,2020-2021
33.0,Thu,2021-04-29,19:00,Barcelona,1.3,1–2,0.5,Granada,,Camp Nou,Pablo Gonzlez,La-Liga,12,2020-2021
34.0,Fri,2021-04-30,21:00,Celta Vigo,2.4,2–0,1.2,Levante,,Estadio de Balados,Santiago Jaime,La-Liga,12,2020-2021
34.0,Sat,2021-05-01,14:00,Eibar,1.2,3–0,0.2,Alavs,,Estadio Municipal de Ipura,Jos Luis Munuera,La-Liga,12,2020-2021
34.0,Sat,2021-05-01,16:15,Elche,1.0,0–1,0.9,Atltico Madrid,,Estadio Manuel Martnez Valero,Mario Melero,La-Liga,12,2020-2021
34.0,Sat,2021-05-01,18:30,Huesca,0.5,1–0,0.3,Real Sociedad,,Estadio El Alcoraz,Antonio Matu Lahoz,La-Liga,12,2020-2021
34.0,Sat,2021-05-01,21:00,Real Madrid,1.9,2–0,0.1,Osasuna,,Estadio Alfredo Di Stfano,Guillermo Cuadra,La-Liga,12,2020-2021
34.0,Sun,2021-05-02,14:00,Valladolid,0.6,1–1,1.5,Betis,,Estadio Municipal Jos Zorrilla,Valentn Pizarro,La-Liga,12,2020-2021
34.0,Sun,2021-05-02,16:15,Villarreal,0.2,1–0,0.6,Getafe,,Estadio de la Cermica,Javier Estrada,La-Liga,12,2020-2021
34.0,Sun,2021-05-02,18:30,Granada,0.9,0–1,1.4,Cdiz,,Estadio Nuevo Los Crmenes,Isidro Daz de Mera,La-Liga,12,2020-2021
34.0,Sun,2021-05-02,21:00,Valencia,1.2,2–3,2.6,Barcelona,,Estadio de Mestalla,Jos Snchez,La-Liga,12,2020-2021
34.0,Mon,2021-05-03,21:00,Sevilla,1.5,0–1,0.8,Athletic Club,,Estadio Ramn Snchez Pizjun,Jess Gil,La-Liga,12,2020-2021
35.0,Fri,2021-05-07,21:00,Real Sociedad,2.4,2–0,0.1,Elche,,Estadio Municipal de Anoeta,Adrin Cordero,La-Liga,12,2020-2021
35.0,Sat,2021-05-08,14:00,Alavs,1.6,2–2,0.9,Levante,,Estadio de Mendizorroza,Carlos del Cerro,La-Liga,12,2020-2021
35.0,Sat,2021-05-08,16:15,Barcelona,0.9,0–0,0.6,Atltico Madrid,,Camp Nou,Antonio Matu Lahoz,La-Liga,12,2020-2021
35.0,Sat,2021-05-08,18:30,Cdiz,1.1,2–1,0.8,Huesca,,Estadio Nuevo Mirandilla,Alejandro Hernndez,La-Liga,12,2020-2021
35.0,Sat,2021-05-08,21:00,Athletic Club,1.5,2–2,0.9,Osasuna,,San Mams,Valentn Pizarro,La-Liga,12,2020-2021
35.0,Sun,2021-05-09,14:00,Getafe,0.6,0–1,1.1,Eibar,,Coliseum Alfonso Prez,Alberola Rojas,La-Liga,12,2020-2021
35.0,Sun,2021-05-09,16:15,Valencia,1.7,3–0,1.1,Valladolid,,Estadio de Mestalla,Jess Gil,La-Liga,12,2020-2021
35.0,Sun,2021-05-09,18:30,Villarreal,3.1,2–4,2.3,Celta Vigo,,Estadio de la Cermica,David Medi,La-Liga,12,2020-2021
35.0,Sun,2021-05-09,21:00,Real Madrid,1.0,2–2,1.2,Sevilla,,Estadio Alfredo Di Stfano,Juan Martnez,La-Liga,12,2020-2021
35.0,Mon,2021-05-10,21:00,Betis,1.1,2–1,1.5,Granada,,Estadio Benito Villamarn,Csar Soto,La-Liga,12,2020-2021
36.0,Tue,2021-05-11,19:00,Osasuna,1.8,3–2,1.5,Cdiz,,Estadio El Sadar,Santiago Jaime,La-Liga,12,2020-2021
36.0,Tue,2021-05-11,20:00,Elche,0.6,0–2,1.8,Alavs,,Estadio Manuel Martnez Valero,Pablo Gonzlez,La-Liga,12,2020-2021
36.0,Tue,2021-05-11,22:00,Levante,0.9,3–3,2.8,Barcelona,,Estadio Ciudad de Valencia,Jos Luis Munuera,La-Liga,12,2020-2021
36.0,Wed,2021-05-12,19:00,Sevilla,1.3,1–0,0.5,Valencia,,Estadio Ramn Snchez Pizjun,Javier Estrada,La-Liga,12,2020-2021
36.0,Wed,2021-05-12,20:00,Huesca,1.3,1–0,0.3,Athletic Club,,Estadio El Alcoraz,Jorge Figueroa,La-Liga,12,2020-2021
36.0,Wed,2021-05-12,20:00,Celta Vigo,0.4,1–0,1.3,Getafe,,Estadio de Balados,Mario Melero,La-Liga,12,2020-2021
36.0,Wed,2021-05-12,22:00,Atltico Madrid,1.7,2–1,1.6,Real Sociedad,,Estadio Wanda Metropolitano,Guillermo Cuadra,La-Liga,12,2020-2021
36.0,Thu,2021-05-13,19:00,Valladolid,1.0,0–2,0.7,Villarreal,,Estadio Municipal Jos Zorrilla,Ricardo de Burgos,La-Liga,12,2020-2021
36.0,Thu,2021-05-13,20:00,Eibar,0.9,1–1,0.5,Betis,,Estadio Municipal de Ipura,Isidro Daz de Mera,La-Liga,12,2020-2021
36.0,Thu,2021-05-13,22:00,Granada,2.0,1–4,1.9,Real Madrid,,Estadio Nuevo Los Crmenes,Jess Gil,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Real Sociedad,1.7,4–1,1.7,Valladolid,,Estadio Municipal de Anoeta,Carlos del Cerro,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Barcelona,1.8,1–2,0.8,Celta Vigo,,Camp Nou,Ricardo de Burgos,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Alavs,2.9,4–2,0.6,Granada,,Estadio de Mendizorroza,Jos Snchez,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Betis,1.4,1–0,0.4,Huesca,,Estadio Benito Villamarn,Pablo Gonzlez,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Atltico Madrid,3.2,2–1,0.3,Osasuna,,Estadio Wanda Metropolitano,Juan Martnez,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Athletic Club,0.4,0–1,1.3,Real Madrid,,San Mams,Antonio Matu Lahoz,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Villarreal,1.5,4–0,1.7,Sevilla,4800.0,Estadio de la Cermica,Guillermo Cuadra,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Cdiz,1.1,1–3,2.3,Elche,,Estadio Nuevo Mirandilla,Csar Soto,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Getafe,0.5,2–1,0.2,Levante,,Coliseum Alfonso Prez,Adrin Cordero,La-Liga,12,2020-2021
37.0,Sun,2021-05-16,18:30,Valencia,1.2,4–1,2.2,Eibar,2689.0,Estadio de Mestalla,Valentn Pizarro,La-Liga,12,2020-2021
38.0,Fri,2021-05-21,21:00,Levante,1.5,2–2,0.5,Cdiz,,Estadio Ciudad de Valencia,Javier Estrada,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Osasuna,0.4,0–1,2.3,Real Sociedad,,Estadio El Sadar,Jorge Figueroa,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Huesca,1.0,0–0,0.4,Valencia,,Estadio El Alcoraz,Guillermo Cuadra,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Eibar,1.2,0–1,0.3,Barcelona,,Estadio Municipal de Ipura,Santiago Jaime,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Real Madrid,0.9,2–1,0.7,Villarreal,,Estadio Alfredo Di Stfano,Jos Luis Munuera,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Elche,1.2,2–0,0.6,Athletic Club,3518.0,Estadio Manuel Martnez Valero,Carlos del Cerro,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Celta Vigo,1.3,2–3,2.0,Betis,1738.0,Estadio de Balados,Jess Gil,La-Liga,12,2020-2021
38.0,Sat,2021-05-22,18:00,Valladolid,0.9,1–2,1.9,Atltico Madrid,,Estadio Municipal Jos Zorrilla,Jos Snchez,La-Liga,12,2020-2021
38.0,Sun,2021-05-23,18:30,Granada,0.8,0–0,0.4,Getafe,,Estadio Nuevo Los Crmenes,David Medi,La-Liga,12,2020-2021
38.0,Sun,2021-05-23,21:00,Sevilla,0.6,1–0,1.2,Alavs,,Estadio Ramn Snchez Pizjun,Isidro Daz de Mera,La-Liga,12,2020-2021
