Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Atalanta,30,27,42.2,38,418,3420,38.0,46,30,40,6,6,106,7,1.21,0.79,2.0,1.05,1.84,41.4,36.8,27.4,64.2,1.09,0.72,1.81,0.97,1.69,415,133,32.0,10.92,3.5,0.1,0.3,19.9,24,0.09,4.6,3.2,12593,16295,77.3,247143,94031,5135,5841,87.9,5186,6151,84.3,1966,3539,55.6,2.6,285,840,204,50,1041,14369,1926,40,2814,410,327,121,41,38,8,9785,2637,3873,4757,9548,588,741,272,51,262,243,476,618,16.26,435,45,55,44,13,70,1.84,47,4,5,3,8,3,721,442,405,249,67,257,36.8,441,1795,27.5,2571,2781,1165,4,481,1000,903,16,20879,2998,582,775,57.5,485,34,12665,133,494,412,15005,12593,83.9,1291,90,100,83,,130,22,301,2.05,48,98,-50,-1.32,41.4,81.8,-40.5,-1.07,5,557,4,8,2,3330,513,633,44.8,Serie-A,11,2019-2020
Bologna,31,26,47.1,38,418,3420,38.0,64,40,58,6,8,104,7,1.68,1.05,2.74,1.53,2.58,54.9,48.7,35.1,83.8,1.44,0.92,2.37,1.28,2.21,531,182,34.3,13.97,4.79,0.11,0.32,17.9,23,0.09,9.1,9.3,12998,16722,77.7,255665,95039,5257,6064,86.7,5479,6451,84.9,1996,3474,57.5,4.9,393,1025,332,76,1231,14625,2097,44,3428,485,452,186,68,67,8,10199,2756,3767,4858,9776,577,814,250,51,289,252,511,866,22.79,628,67,69,47,11,93,2.45,60,5,9,10,9,0,697,456,386,245,66,257,35.8,461,1696,28.2,2242,2606,1175,2,494,980,882,12,21345,2601,935,691,62.7,460,25,13039,180,470,389,15727,12998,82.6,1510,90,100,83,,130,22,289,1.24,65,52,13,0.34,54.9,53.1,1.8,0.05,5,602,8,5,4,3218,636,627,50.4,Serie-A,11,2019-2020
Brescia,32,27,59.7,38,418,3420,38.0,76,55,67,9,11,106,2,2.0,1.45,3.45,1.76,3.21,77.6,69.5,54.1,123.6,2.04,1.42,3.47,1.83,3.25,688,228,33.1,18.11,6.0,0.1,0.29,16.6,22,0.1,-1.6,-2.5,18200,21739,83.7,350349,113507,7516,8296,90.6,7689,8700,88.4,2624,3929,66.8,0.9,531,1374,476,129,1605,19853,1886,56,3339,752,623,242,86,85,30,14793,3023,3923,6443,13200,616,766,301,46,311,241,503,1121,29.5,850,83,69,42,17,129,3.39,90,10,5,13,8,3,566,368,258,215,93,175,33.8,343,1580,30.1,1694,2196,1366,3,458,839,763,11,26008,2278,1271,668,62.0,441,32,17845,218,458,363,20587,18200,88.4,1862,90,100,83,,129,23,285,0.66,79,35,44,1.16,77.6,42.4,35.2,0.93,2,618,5,4,1,3336,604,536,53.0,Serie-A,11,2019-2020
Cagliari,33,27,54.5,38,418,3420,38.0,53,35,46,7,9,76,6,1.39,0.92,2.32,1.21,2.13,57.2,51.1,37.7,88.8,1.51,0.99,2.5,1.35,2.34,606,184,30.4,15.95,4.84,0.08,0.25,17.3,34,0.09,-4.2,-5.1,16645,20062,83.0,329216,106305,6623,7396,89.5,7193,8104,88.8,2573,3885,66.2,-2.7,435,1286,411,119,1472,18153,1909,29,2642,701,607,237,74,78,25,13542,2848,3672,5571,12411,680,730,297,77,302,247,457,972,25.58,698,86,67,58,14,88,2.32,62,6,6,3,9,2,618,373,265,264,89,175,31.0,390,1443,27.9,1560,2397,1221,0,433,853,901,5,24485,2386,1135,672,62.5,453,30,16207,188,491,420,18877,16645,88.2,1769,90,100,83,,129,23,292,1.18,56,52,4,0.11,57.2,41.4,15.9,0.42,0,501,5,5,2,3242,657,499,56.8,Serie-A,11,2019-2020
Fiorentina,33,27,52.7,38,418,3420,38.0,48,31,39,9,11,95,3,1.26,0.82,2.08,1.03,1.84,48.9,40.8,29.9,70.8,1.29,0.79,2.07,1.07,1.86,432,150,34.7,11.37,3.95,0.09,0.26,18.3,26,0.1,-0.9,-1.8,15394,18910,81.4,298715,95356,6173,6886,89.6,6761,7743,87.3,2199,3587,61.3,1.1,303,1114,285,74,1266,17052,1858,37,2826,497,491,185,63,62,11,12864,2710,3336,5612,11437,552,702,280,72,253,249,437,685,18.03,459,67,52,49,19,79,2.08,47,2,12,6,10,2,690,436,315,281,94,226,31.1,501,1663,28.5,1998,2634,1200,2,440,933,851,12,23165,2670,742,651,68.0,467,17,15175,129,442,451,17711,15394,86.9,1482,90,100,83,,130,22,289,1.29,48,51,-3,-0.08,48.9,54.7,-5.8,-0.15,2,532,9,10,2,3082,481,465,50.8,Serie-A,11,2019-2020
Genoa,34,26,50.5,38,418,3420,38.0,71,52,64,7,9,96,8,1.87,1.37,3.24,1.68,3.05,59.2,52.5,37.1,89.5,1.56,0.98,2.53,1.38,2.36,583,188,32.2,15.34,4.95,0.11,0.34,17.8,28,0.09,11.8,11.5,15052,18573,81.0,292447,99694,6094,6852,88.9,6393,7403,86.4,2251,3562,63.2,14.9,446,1115,388,106,1382,16749,1824,39,2882,553,526,192,70,74,17,12288,2702,3583,5339,11184,651,708,279,42,318,300,456,980,25.79,713,85,60,57,22,116,3.05,75,9,12,7,11,2,657,407,312,249,96,223,36.3,391,1646,28.3,1732,2549,1535,1,479,892,893,7,23036,2317,1055,606,64.9,421,21,14716,184,422,431,17384,15058,86.6,1684,90,100,83,,129,23,286,1.03,73,47,26,0.68,59.2,47.4,11.8,0.31,4,544,8,15,1,3317,622,605,50.7,Serie-A,11,2019-2020
Hellas Verona,30,27,50.2,38,418,3420,38.0,50,31,41,9,9,105,8,1.32,0.82,2.13,1.08,1.89,52.5,45.7,35.5,81.2,1.38,0.93,2.32,1.2,2.14,580,161,27.8,15.26,4.24,0.07,0.25,18.0,21,0.08,-2.5,-4.7,13820,17754,77.8,272369,99211,5499,6393,86.0,5938,6974,85.1,2096,3688,56.8,-4.5,449,1050,391,105,1316,15802,1952,32,3073,473,488,194,82,53,16,10554,2997,4203,4988,10412,728,746,303,41,300,270,410,943,24.82,727,69,58,45,4,88,2.32,61,5,5,7,10,0,548,337,265,215,68,214,34.6,405,1610,28.8,1840,2622,1125,2,505,810,878,10,22098,2518,984,546,62.3,359,21,13817,166,477,365,16458,13820,84.0,1625,90,100,83,,124,23,293,1.29,51,47,4,0.11,52.5,49.2,3.3,0.09,4,532,7,9,2,3558,788,726,52.0,Serie-A,11,2019-2020
Inter,29,26,45.8,38,418,3420,38.0,35,24,32,3,4,90,4,0.92,0.63,1.55,0.84,1.47,40.6,37.6,25.7,63.3,1.07,0.68,1.75,0.99,1.67,450,114,25.3,11.84,3.0,0.07,0.28,18.3,24,0.08,-5.6,-5.6,14492,17795,81.4,282812,89099,5970,6645,89.8,6023,6947,86.7,2232,3546,62.9,-1.7,323,980,280,83,1036,15973,1822,18,2665,617,476,167,56,55,13,11721,2686,3388,5114,10954,536,609,277,26,282,246,460,739,19.45,525,51,57,45,18,55,1.45,37,0,7,6,3,2,533,340,292,184,57,163,31.2,359,1561,26.9,2057,2437,1306,2,527,837,895,16,22206,2832,741,635,63.6,433,24,14410,150,430,376,16662,14492,87.0,1229,90,100,83,,135,22,279,2.16,36,81,-45,-1.18,40.6,72.3,-31.6,-0.83,0,475,4,11,1,2959,453,498,47.6,Serie-A,11,2019-2020
Juventus,30,26,41.7,38,418,3420,38.0,43,26,34,9,12,113,8,1.13,0.68,1.82,0.89,1.58,41.8,32.8,25.4,58.2,1.1,0.67,1.77,0.86,1.53,458,152,33.2,12.05,4.0,0.07,0.22,19.1,20,0.07,1.2,1.2,13641,16834,81.0,268960,83807,5623,6255,89.9,5595,6419,87.2,2159,3493,61.8,0.6,336,835,253,81,964,14979,1855,22,2328,591,394,183,61,52,16,11065,2358,3411,4754,10416,503,681,235,43,290,263,462,732,19.26,535,57,45,41,17,66,1.74,40,5,4,7,7,3,599,367,314,223,62,219,31.7,471,1404,22.5,2304,2743,1182,5,484,870,764,9,21104,2832,697,597,61.1,389,25,13051,117,384,416,15732,13641,86.7,1159,90,100,83,,131,21,283,2.18,43,76,-33,-0.87,41.8,68.7,-26.9,-0.71,5,517,5,14,3,2786,340,441,43.5,Serie-A,11,2019-2020
Lazio,27,26,49.5,38,418,3420,38.0,41,28,34,7,9,96,7,1.08,0.74,1.82,0.89,1.63,49.5,42.8,32.8,75.6,1.3,0.86,2.17,1.13,1.99,507,145,28.6,13.34,3.82,0.07,0.23,19.1,25,0.09,-8.5,-8.8,16002,19208,83.3,307927,96718,6605,7344,89.9,6760,7639,88.5,2330,3511,66.4,-4.8,387,1106,312,73,1274,17484,1724,24,2625,610,380,173,70,56,20,13436,2677,3095,5612,11876,478,624,291,38,259,236,431,833,21.92,614,64,55,47,16,65,1.71,43,5,4,8,3,2,570,368,303,186,81,198,31.2,436,1496,26.5,2007,2317,1318,2,456,867,835,16,23433,2602,793,693,62.8,475,19,15890,135,411,423,18049,16002,88.7,1499,90,100,84,,127,20,295,2.05,42,79,-37,-0.97,49.5,68.4,-18.9,-0.5,2,451,3,15,2,2925,525,475,52.5,Serie-A,11,2019-2020
