Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Wuilker Faríñez,ve VEN,GK,Lens,23,1998,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.2,0.07,+0.2,+0.22,0,0,,15,5,0.0,18.9,5,0.0,15.6,10,0,0.0,1,1.00,10.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.7,90,1,0,,11,3.00,4,0,+4,+4.00,+3.42,3.2,0.6,+2.6,+2.59,+1.94,0,0,0,0,0,0,0,0,0,6,0,0,,Ligue-1,13,2021-2022
Gauthier Gallon,fr FRA,GK,Troyes,28,1993,13,13,1170,13.0,21,1.62,63,44,69.8,3,4,6,2,15.4,2,2,0,0,0.0,0,6,0,20.4,0.29,-0.6,-0.05,117,254,46.1,369,69,48.8,40.5,113,65.5,46.6,133,11,8.3,7,0.54,12.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,13,0,,0,1.00,13,21,-8,-0.62,,13.2,19.9,-6.6,-0.51,,0,0,2,0,0,0,0,0,0,81,0,0,,Ligue-1,13,2021-2022
Alfred Gomis,sn SEN,GK,Rennes,28,1993,11,11,990,11.0,9,0.82,34,23,73.5,5,4,2,5,45.5,0,0,0,0,,0,2,0,10.1,0.33,+1.1,+0.10,48,109,44.0,268,61,22.8,28.2,80,60.0,48.4,121,8,6.6,6,0.55,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,91.7,90,11,0,,0,1.73,18,9,+9,+0.82,+2.82,15.2,14.1,+1.1,+0.10,-0.43,0,0,0,0,0,0,0,0,0,69,0,0,,Ligue-1,13,2021-2022
Ivo Grbić,hr CRO,GK,Lille,25,1996,11,11,990,11.0,12,1.09,46,35,76.1,4,3,4,1,9.1,1,1,0,0,0.0,1,2,0,11.9,0.27,+0.9,+0.09,55,139,39.6,208,38,45.2,39.2,74,60.8,47.3,97,10,10.3,7,0.70,15.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,84.6,90,11,0,,0,1.36,13,12,+1,+0.09,+2.09,15.3,10.6,+4.7,+0.47,+0.72,0,0,4,0,0,0,0,0,0,39,0,0,,Ligue-1,13,2021-2022
Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,10,10,792,8.8,16,1.82,41,26,61.0,0,5,5,0,0.0,0,0,0,0,,1,2,1,11.2,0.27,-3.8,-0.43,55,132,41.7,203,43,42.4,38.5,68,67.6,53.5,62,4,6.5,7,0.80,15.2,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.03,0.03,0.00,0.03,79,73.3,79,8,0,,0,0.50,8,16,-8,-0.91,+0.97,11.6,13.9,-2.3,-0.27,+0.49,0,1,1,0,0,0,0,0,0,44,0,0,,Ligue-1,13,2021-2022
Alban Lafont,fr FRA,GK,Nantes,22,1999,12,12,1080,12.0,14,1.17,49,35,71.4,5,2,5,2,16.7,0,0,0,0,,0,3,0,13.5,0.28,-0.5,-0.04,61,210,29.0,264,34,49.6,45.2,88,89.8,64.3,84,8,9.5,4,0.33,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,12,0,,0,1.42,16,14,+2,+0.17,,14.2,14.1,+0.1,+0.01,,0,0,1,0,0,0,0,0,0,42,0,0,,Ligue-1,13,2021-2022
Jean-Louis Leca,fr FRA,GK,Lens,36,1985,12,12,1080,12.0,14,1.17,39,27,69.2,6,3,3,3,25.0,2,2,0,0,0.0,1,0,0,13.8,0.32,-0.2,-0.02,56,140,40.0,256,64,39.8,36.8,74,51.4,43.5,92,15,16.3,6,0.50,13.3,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.3,90,12,0,,0,1.75,21,14,+7,+0.58,-3.42,20.9,13.0,+7.8,+0.65,-1.94,0,0,2,0,0,0,0,0,0,63,0,0,,Ligue-1,13,2021-2022
Anthony Lopes,pt POR,GK,Lyon,31,1990,11,11,973,10.8,16,1.48,58,47,77.6,4,4,3,1,9.1,3,3,0,0,0.0,1,1,2,16.1,0.23,+2.1,+0.19,49,90,54.4,266,55,25.2,31.1,83,27.7,31.7,97,5,5.2,10,0.92,15.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,90.1,88,10,0,,0,1.45,18,16,+2,+0.18,-0.66,19.2,18.3,+0.9,+0.08,-1.58,0,1,3,0,0,0,0,0,0,51,0,1,0.0,Ligue-1,13,2021-2022
Pau López,es ESP,GK,Marseille,26,1994,9,9,810,9.0,7,0.78,26,20,80.8,4,3,2,5,55.6,2,2,0,0,0.0,0,0,0,8.8,0.28,+1.8,+0.20,37,88,42.0,274,37,25.9,28.9,62,27.4,29.8,45,5,11.1,6,0.67,15.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,75.0,90,9,0,,1,1.67,12,7,+5,+0.56,-0.44,11.9,13.4,-1.4,-0.16,-1.39,0,0,1,0,0,0,0,0,0,42,0,0,,Ligue-1,13,2021-2022
Steve Mandanda,fr FRA,GK,Marseille,36,1985,3,3,270,3.0,5,1.67,10,6,50.0,2,1,0,0,0.0,0,0,0,0,,0,3,1,1.8,0.18,-2.2,-0.75,13,21,61.9,56,7,26.8,31.5,23,26.1,33.6,26,2,7.7,1,0.33,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,25.0,90,3,0,,9,2.33,8,5,+3,+1.00,+0.44,5.7,2.0,+3.7,+1.23,+1.39,0,0,0,0,0,0,0,0,0,7,0,0,,Ligue-1,13,2021-2022
