Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,18,17,1602,17.8,18,1.01,62,50,80.6,9,3,5,6,35.3,8,6,2,0,25.0,0,2,1,23.1,0.27,+6.1,+0.34,119,348,34.2,410,88,59.5,47.5,133,78.2,58.2,130,14,10.8,5,0.28,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,84.8,90,17,1,72,2,1.67,26,17,+9,+0.51,+1.76,23.5,23.0,+0.5,+0.03,+0.20,0,0,7,0,0,0,0,0,0,90,0,0,,La-Liga,12,2021-2022
Matías Dituro,ar ARG,GK,Celta Vigo,34,1987,22,22,1980,22.0,25,1.14,85,61,71.8,7,6,9,8,36.4,4,1,3,0,75.0,0,1,0,29.6,0.31,+4.6,+0.21,201,480,41.9,660,75,55.2,44.6,160,72.5,55.2,164,20,12.2,20,0.91,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,22,0,,0,1.23,26,25,+1,+0.05,,25.1,28.7,-3.6,-0.16,,0,0,2,0,0,0,0,0,0,113,0,0,,La-Liga,12,2021-2022
Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,4,4,360,4.0,5,1.25,15,10,66.7,3,1,0,2,50.0,0,0,0,0,,0,0,0,4.9,0.33,-0.1,-0.04,12,36,33.3,116,18,24.1,29.9,19,42.1,40.6,29,2,6.9,8,2.00,18.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.2,90,4,0,,17,2.50,11,5,+6,+1.50,+0.83,6.8,2.8,+4.0,+0.99,+0.94,0,0,1,0,0,0,0,0,0,22,0,0,,La-Liga,12,2021-2022
Jaume Doménech,es ESP,GK,Valencia,31,1990,2,1,163,1.8,3,1.66,8,5,62.5,0,0,1,0,0.0,0,0,0,0,,0,1,0,3.8,0.47,+0.8,+0.42,22,44,50.0,38,3,73.7,48.7,18,88.9,57.1,24,1,4.2,0,0.00,9.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,82,8.2,90,1,1,73,14,0.50,3,3,0,0.00,+0.05,1.3,3.7,-2.4,-1.32,-1.26,0,0,0,0,0,0,0,0,0,8,0,0,,La-Liga,12,2021-2022
Aarón Escandell,es ESP,GK,Granada,26,1995,4,3,284,3.2,6,1.90,14,10,71.4,0,2,1,1,33.3,2,2,0,0,0.0,0,0,0,4.2,0.19,-1.8,-0.58,39,89,43.8,88,13,68.2,48.1,37,78.4,54.3,26,2,7.7,7,2.22,14.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,71,14.3,90,3,1,14,17,0.50,1,6,-5,-1.58,-1.48,2.1,5.6,-3.5,-1.11,-0.75,0,0,1,0,0,0,0,0,0,24,0,0,,La-Liga,12,2021-2022
Aitor Fernández,es ESP,GK,Levante,30,1991,12,12,1076,12.0,26,2.17,71,46,64.8,1,5,6,2,16.7,2,1,1,0,50.0,0,7,0,22.8,0.30,-3.2,-0.26,65,154,42.2,255,55,45.5,40.5,84,45.2,36.7,106,5,4.7,7,0.59,14.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,56.9,90,11,0,,8,0.67,12,26,-14,-1.17,-0.29,14.4,18.1,-3.7,-0.31,-0.27,0,0,4,0,0,0,1,0,0,48,0,0,,La-Liga,12,2021-2022
Joan García,es ESP,GK,Espanyol,20,2001,1,1,90,1.0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,0,0,0,1.1,0.56,-0.9,-0.89,4,7,57.1,26,8,26.9,27.3,0,,,5,2,40.0,2,2.00,19.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,4.5,90,1,0,,18,0.00,1,2,-1,-1.00,-0.86,1.2,0.8,+0.3,+0.35,+0.53,0,0,0,0,0,0,0,0,0,8,0,0,,La-Liga,12,2021-2022
Dominik Greif,sk SVK,GK,Mallorca,24,1997,1,1,90,1.0,3,3.00,6,3,50.0,0,0,1,0,0.0,0,0,0,0,,1,0,0,1.1,0.19,-1.9,-1.87,2,13,15.4,21,6,42.9,37.8,10,40.0,37.4,8,0,0.0,1,1.00,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,4.8,90,1,0,,13,0.00,2,3,-1,-1.00,-0.25,2.3,0.8,+1.5,+1.52,+1.97,0,0,0,0,0,0,0,0,0,8,0,0,,La-Liga,12,2021-2022
Sergio Herrera,es ESP,GK,Osasuna,28,1993,21,21,1890,21.0,25,1.19,69,46,66.7,7,7,7,8,38.1,2,2,0,0,0.0,0,5,1,22.0,0.30,-2.0,-0.10,256,524,48.9,489,35,76.7,54.4,171,87.1,61.6,234,12,5.1,25,1.19,16.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,95.5,90,21,0,,0,1.33,22,25,-3,-0.14,+1.86,21.4,20.0,+1.4,+0.07,+1.70,0,0,5,0,0,0,0,0,0,106,0,0,,La-Liga,12,2021-2022
Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,22,22,1980,22.0,36,1.64,106,74,70.8,3,9,10,5,22.7,5,5,0,0,0.0,0,9,0,36.2,0.31,+0.2,+0.01,191,511,37.4,445,54,73.5,55.2,207,88.9,67.6,241,23,9.5,5,0.23,12.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,22,0,,0,0.82,19,36,-17,-0.77,,20.0,36.2,-16.2,-0.74,,0,0,6,0,0,0,0,0,0,109,0,0,,La-Liga,12,2021-2022
Diego López,es ESP,GK,Espanyol,40,1981,21,21,1890,21.0,28,1.33,89,64,70.8,7,6,8,6,28.6,2,2,0,0,0.0,0,2,2,25.8,0.27,-0.2,-0.01,102,264,38.6,486,112,37.9,36.6,179,44.7,38.1,254,22,8.7,14,0.67,13.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,95.5,90,21,0,,0,1.29,25,28,-3,-0.14,+0.86,24.7,28.6,-3.9,-0.19,-0.53,0,0,4,0,0,0,0,0,0,104,0,0,,La-Liga,12,2021-2022
Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,6,6,540,6.0,7,1.17,25,18,72.0,3,1,2,2,33.3,0,0,0,0,,0,0,0,5.7,0.23,-1.3,-0.22,42,105,40.0,109,21,63.3,45.9,45,80.0,57.8,55,3,5.5,0,0.00,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,27.3,90,6,0,,15,1.67,11,7,+4,+0.67,+0.98,6.9,5.1,+1.8,+0.30,+0.65,0,0,1,0,0,0,0,0,0,27,0,0,,La-Liga,12,2021-2022
Luís Maximiano,pt POR,GK,Granada,23,1999,19,19,1696,18.8,27,1.43,89,63,69.7,5,7,7,3,15.8,1,0,1,0,100.0,0,4,2,26.6,0.29,+1.6,+0.08,130,373,34.9,457,101,53.4,42.8,182,70.9,51.1,214,14,6.5,23,1.22,15.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,85.7,89,18,0,,2,1.16,25,27,-2,-0.11,+1.48,19.3,26.0,-6.7,-0.36,+0.75,0,0,2,0,0,0,0,0,0,111,0,0,,La-Liga,12,2021-2022
Neto,br BRA,GK,Barcelona,32,1989,2,2,180,2.0,3,1.50,9,6,66.7,1,1,0,0,0.0,0,0,0,0,,1,1,0,3.0,0.33,0.0,-0.01,19,36,52.8,81,11,42.0,36.2,16,12.5,28.4,21,1,4.8,2,1.00,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,9.5,90,2,0,,18,2.00,5,3,+2,+1.00,+0.63,3.7,2.4,+1.3,+0.65,-0.01,0,0,0,0,0,0,0,0,0,11,0,0,,La-Liga,12,2021-2022
Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,21,21,1890,21.0,26,1.24,44,22,47.7,10,6,5,6,28.6,4,3,1,0,25.0,1,3,2,16.0,0.29,-8.0,-0.38,105,282,37.2,428,87,46.7,39.7,138,59.4,46.7,141,11,7.8,7,0.33,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,21,0,,0,1.71,36,26,+10,+0.48,,29.5,16.5,+12.9,+0.62,,0,0,6,0,0,0,0,0,0,92,0,0,,La-Liga,12,2021-2022
Jesús Owono,gq EQG,GK,Alavés,20,2001,1,1,90,1.0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.7,0.16,-0.3,-0.35,9,21,42.9,20,2,90.0,60.0,3,100.0,75.0,4,0,0.0,2,2.00,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,4.5,90,1,0,,2,1.00,1,1,0,0.00,+0.90,1.6,0.8,+0.8,+0.76,+1.27,0,0,0,0,0,0,0,0,0,13,0,0,,La-Liga,12,2021-2022
Fernando Pacheco,es ESP,GK,Alavés,29,1992,19,19,1703,18.9,31,1.64,74,44,59.5,4,3,12,4,21.1,3,1,2,0,66.7,0,5,0,28.2,0.35,-2.8,-0.15,216,393,55.0,405,41,67.7,48.1,171,69.6,49.8,199,15,7.5,15,0.79,14.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,86.0,90,18,0,,0,0.79,14,31,-17,-0.90,-0.25,17.7,27.2,-9.6,-0.51,-0.40,0,0,2,0,0,0,0,0,0,78,0,0,,La-Liga,12,2021-2022
Juan Pérez,es ESP,GK,Osasuna,25,1996,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,0,1,0,0.9,0.23,-1.1,-1.08,3,18,16.7,19,4,68.4,46.5,5,100.0,64.2,8,1,12.5,2,2.00,16.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,4.5,90,1,0,,16,0.00,0,2,-2,-2.00,-1.86,0.5,2.1,-1.6,-1.63,-1.70,0,0,0,0,0,0,0,0,0,7,0,0,,La-Liga,12,2021-2022
Manolo Reina,es ESP,GK,Mallorca,36,1985,18,18,1620,18.0,25,1.39,64,40,64.1,4,8,6,6,33.3,3,2,1,0,33.3,0,1,1,21.6,0.30,-2.4,-0.13,107,299,35.8,393,66,54.2,44.2,152,56.6,43.5,161,10,6.2,11,0.61,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,90,85.7,90,18,0,,3,1.11,15,25,-10,-0.56,+1.44,14.5,23.2,-8.7,-0.48,-0.88,0,0,6,0,0,0,0,0,0,84,0,0,,La-Liga,12,2021-2022
Álex Remiro,es ESP,GK,Real Sociedad,26,1995,18,18,1620,18.0,16,0.89,52,37,73.1,7,7,4,10,55.6,2,2,0,0,0.0,1,1,0,15.5,0.26,-0.5,-0.03,127,253,50.2,478,68,40.0,35.4,109,56.9,46.9,134,13,9.7,21,1.17,16.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,85.7,90,18,0,,3,1.56,16,16,0,0.00,-0.33,22.2,16.2,+6.0,+0.33,+0.48,0,0,2,0,0,0,0,0,0,90,0,0,,La-Liga,12,2021-2022
Leonardo Román,es ESP,GK,Mallorca,21,2000,2,2,180,2.0,5,2.50,13,10,69.2,0,0,2,0,0.0,1,1,0,0,0.0,0,0,1,3.1,0.19,-0.9,-0.43,12,32,37.5,53,6,47.2,39.7,16,43.8,38.8,20,1,5.0,4,2.00,18.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,9.5,90,2,0,,9,0.00,0,5,-5,-2.50,-1.92,2.5,2.8,-0.3,-0.16,+0.22,0,0,0,0,0,0,0,0,0,10,0,0,,La-Liga,12,2021-2022
Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,20,20,1800,20.0,19,0.95,60,44,73.3,7,7,6,9,45.0,4,3,1,0,25.0,0,0,1,18.1,0.26,+0.1,0.00,95,217,43.8,673,101,23.5,31.9,135,43.7,40.2,182,20,11.0,19,0.95,15.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,90.9,90,20,0,,2,1.40,29,19,+10,+0.50,-1.00,32.1,21.6,+10.5,+0.53,-0.56,0,0,4,0,0,0,0,0,0,88,0,0,,La-Liga,12,2021-2022
Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,3,3,270,3.0,5,1.67,15,11,73.3,2,0,1,1,33.3,1,1,0,0,0.0,0,3,0,5.0,0.28,0.0,+0.01,20,58,34.5,88,14,51.1,42.2,19,68.4,49.3,36,4,11.1,1,0.33,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,14.3,90,3,0,,15,2.00,6,5,+1,+0.33,+0.33,5.0,5.4,-0.4,-0.15,-0.48,0,0,0,0,0,0,0,0,0,16,0,0,,La-Liga,12,2021-2022
Rui Silva,pt POR,GK,Betis,27,1994,13,13,1170,13.0,13,1.00,44,33,75.0,6,3,4,4,30.8,2,2,0,0,0.0,0,2,0,14.3,0.29,+1.3,+0.10,72,179,40.2,315,58,40.0,36.4,96,55.2,45.9,112,7,6.3,10,0.77,14.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,59.1,90,13,0,,9,1.62,19,13,+6,+0.46,-0.65,18.9,16.2,+2.7,+0.21,-0.27,0,1,3,0,0,0,0,0,1,58,0,0,,La-Liga,12,2021-2022
Unai Simón,es ESP,GK,Athletic Club,24,1997,18,18,1620,18.0,12,0.67,53,38,81.1,6,8,4,8,44.4,2,2,0,0,0.0,0,0,0,13.0,0.22,+1.0,+0.05,95,216,44.0,362,96,41.4,37.0,136,48.5,43.7,202,14,6.9,13,0.72,15.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,81.8,90,18,0,,0,1.44,16,12,+4,+0.22,+0.22,24.3,16.0,+8.3,+0.46,+0.68,0,0,0,0,0,0,0,0,0,81,0,0,,La-Liga,12,2021-2022
Antonio Sivera,es ESP,GK,Alavés,25,1996,3,2,187,2.1,3,1.44,9,7,77.8,0,1,1,1,50.0,1,1,0,0,0.0,0,1,0,2.1,0.13,-0.9,-0.44,22,56,39.3,44,4,77.3,54.6,28,78.6,58.2,31,6,19.4,1,0.48,11.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,62,9.4,90,2,1,7,18,1.33,1,3,-2,-0.96,-0.11,1.5,2.5,-1.1,-0.52,-0.08,0,0,0,0,0,0,0,0,0,6,0,0,,La-Liga,12,2021-2022
David Soria,es ESP,GK,Getafe,28,1993,22,22,1980,22.0,23,1.05,72,48,70.8,5,7,10,7,31.8,3,2,0,1,0.0,0,4,0,21.1,0.27,-1.9,-0.09,229,535,42.8,526,48,75.1,52.1,167,83.8,58.0,203,24,11.8,22,1.00,14.6,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,22,0,,0,1.00,17,23,-6,-0.27,,15.7,22.9,-7.2,-0.33,,0,0,3,0,0,0,0,0,0,111,0,0,,La-Liga,12,2021-2022
Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,19,19,1710,19.0,20,1.05,53,33,62.3,8,7,4,5,26.3,0,0,0,0,,0,5,0,18.1,0.34,-1.9,-0.10,107,192,55.7,625,80,24.2,28.9,120,34.2,33.8,135,9,6.7,6,0.32,12.7,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,90.5,90,19,0,,0,1.63,27,20,+7,+0.37,-0.63,29.9,17.4,+12.5,+0.66,+0.01,0,0,4,0,0,0,0,0,0,79,0,0,,La-Liga,12,2021-2022
Rúben Vezo,pt POR,DF,Levante,27,1994,1,1,4,18.1,0,0.00,0,0,,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.0,,0.0,0.00,2,4,50.0,3,0,100.0,61.7,1,100.0,64.0,2,0,0.0,0,0.00,,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.6,0.02,0.01,0.04,0.02,0.04,86,86.0,90,18,1,5,1,0.53,20,38,-18,-1.00,+0.36,22.0,24.6,-2.6,-0.14,+0.34,0,18,21,0,1,33,23,1,1,166,42,31,57.5,La-Liga,12,2021-2022
Luca Zidane,fr FRA,"GK,MF",Rayo Vallecano,23,1998,4,4,285,3.2,4,1.26,13,9,69.2,0,1,3,0,0.0,0,0,0,0,,0,0,0,3.6,0.28,-0.4,-0.12,24,49,49.0,86,23,37.2,35.3,28,60.7,47.9,21,2,9.5,2,0.63,12.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,71,15.1,71,3,0,,16,0.25,1,4,-3,-0.95,-1.40,3.2,7.0,-3.8,-1.20,-1.41,0,0,0,0,0,0,0,0,0,22,0,0,,La-Liga,12,2021-2022
