Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
cy AÉK Lárnaka,21,26,52.2,6,66,540,6.0,12,8,10,2,2,20,1,2.0,1.33,3.33,1.67,3.0,8.4,6.9,5.6,12.5,1.41,0.94,2.34,1.15,2.09,90,32,35.6,15.0,5.33,0.11,0.31,19.5,4,0.08,3.6,3.1,2304,2930,78.6,46394,17414,903,1050,86.0,983,1171,83.9,383,609,62.9,2.4,66,167,52,11,232,2626,304,6,454,92,78,25,0,0,0,2051,337,542,688,1896,147,113,43,11,72,72,65,150,25.0,112,8,13,10,2,21,3.5,15,1,0,1,3,1,105,69,52,35,18,34,37.0,58,242,27.1,278,399,216,0,67,168,109,2,3622,343,155,117,66.7,82,4,2440,27,76,83,2725,2304,84.6,291,90,100,85,47,18,17,23,0.83,12,6,6,1.0,8.4,4.9,3.5,0.58,1,106.0,1,1,0,564,54,54,50.0,Europa-League,19,2018-2019
tr Akhisarspor,20,27,57.8,6,66,540,6.0,13,8,11,2,2,11,1,2.17,1.33,3.5,1.83,3.17,9.3,7.8,5.6,13.4,1.55,0.94,2.49,1.3,2.24,82,26,31.7,13.67,4.33,0.13,0.42,17.5,3,0.1,3.7,3.2,2979,3569,83.5,57466,19431,1238,1376,90.0,1290,1460,88.4,426,664,64.2,2.4,64,234,60,13,278,3279,290,4,360,105,84,39,0,0,0,2610,389,570,833,2370,153,116,43,9,59,52,58,135,22.5,98,15,6,8,1,23,3.83,17,2,0,2,2,0,76,51,42,22,12,30,39.0,47,185,25.4,190,352,186,2,72,143,93,0,4196,292,165,121,59.5,78,6,3145,27,84,52,3371,2979,88.4,321,90,100,84,48,17,21,25,0.17,14,4,10,1.67,9.3,6.6,2.7,0.45,1,85.0,2,0,0,558,62,52,54.4,Europa-League,19,2018-2019
be Anderlecht,26,26,37.3,6,66,540,6.0,7,3,6,1,1,21,1,1.17,0.5,1.67,1.0,1.5,6.7,6.0,4.8,10.7,1.12,0.79,1.91,0.99,1.79,66,26,39.4,11.0,4.33,0.09,0.23,18.2,4,0.09,0.3,0.0,1504,2167,69.4,30616,14206,663,805,82.4,520,687,75.7,281,573,49.0,-1.8,48,116,41,8,158,1860,307,7,268,61,53,23,0,0,0,1223,267,677,473,1313,154,128,22,11,68,34,73,103,17.17,73,10,6,9,3,8,1.33,5,1,1,0,1,0,120,83,54,52,14,46,33.6,91,272,26.6,342,502,177,0,71,191,106,0,2826,381,110,89,53.9,54,1,1652,16,92,47,1887,1504,79.7,201,90,100,86,48,17,17,25,0.5,7,2,5,0.83,6.7,5.1,1.6,0.27,1,104.0,1,0,0,546,59,66,47.2,Europa-League,19,2018-2019
cy Apollon,22,26,49.5,6,66,540,6.0,10,5,9,1,1,17,3,1.67,0.83,2.5,1.5,2.33,9.1,8.4,7.0,15.4,1.52,1.16,2.68,1.4,2.56,76,22,28.9,12.67,3.67,0.12,0.41,17.4,5,0.11,0.9,0.6,2587,3149,82.2,48893,17167,1099,1251,87.8,1061,1215,87.3,362,561,64.5,-2.0,57,207,68,22,245,2890,259,7,245,81,73,29,0,0,0,2333,328,488,879,1955,121,108,46,9,59,40,78,124,20.67,95,10,7,7,3,18,3.0,14,1,1,0,1,1,94,65,30,45,19,28,28.9,69,206,26.5,171,345,260,1,66,150,69,0,3747,281,146,107,59.8,70,4,2575,25,63,72,2912,2587,88.8,281,90,100,82,45,18,25,24,1.17,10,10,0,0.0,9.1,7.2,2.0,0.33,2,92.0,1,1,0,527,40,26,60.6,Europa-League,19,2018-2019
eng Arsenal,30,27,42.9,15,165,1350,15.0,12,8,11,1,1,32,1,0.8,0.53,1.33,0.73,1.27,14.3,13.6,9.5,23.1,0.95,0.63,1.59,0.9,1.54,160,40,25.0,10.67,2.67,0.07,0.28,19.5,6,0.09,-2.3,-2.6,5148,6623,77.7,98081,34255,2289,2609,87.7,1985,2376,83.5,770,1389,55.4,-1.5,118,383,105,16,400,5841,782,17,897,217,149,69,15,13,4,4205,1042,1376,1667,4170,275,334,67,51,154,87,172,248,16.53,188,18,15,11,8,21,1.4,13,2,1,2,2,1,247,155,154,77,16,83,30.6,188,701,23.0,1238,1301,511,0,214,366,306,5,8291,895,276,221,59.7,140,12,5434,37,202,145,6276,5148,82.0,499,90,100,85,121,43,20,66,2.27,13,30,-17,-1.13,14.3,25.1,-10.8,-0.72,0,165.0,1,1,2,1227,149,166,47.3,Europa-League,19,2018-2019
kz Astana FK,17,25,52.7,6,66,540,6.0,6,4,6,0,1,9,0,1.0,0.67,1.67,1.0,1.67,6.9,6.0,3.5,9.5,1.15,0.58,1.73,1.0,1.58,80,23,28.8,13.33,3.83,0.08,0.26,19.5,2,0.08,-0.9,0.0,2415,3176,76.0,49696,17268,883,1089,81.1,1106,1327,83.3,398,678,58.7,0.5,57,187,37,13,221,2811,365,4,421,108,87,20,0,0,0,2063,569,544,730,1965,185,168,43,6,94,72,77,124,20.67,76,19,11,9,1,11,1.83,7,1,2,1,0,0,94,61,46,38,10,36,35.0,67,229,30.0,175,382,206,1,63,132,116,2,3843,300,110,123,61.8,83,2,2479,16,80,70,2833,2415,85.2,289,90,100,86,49,17,15,25,1.33,7,7,0,0.0,6.9,6.7,0.2,0.04,0,60.0,1,0,0,673,97,78,55.4,Europa-League,19,2018-2019
by BATE Borisov,23,27,66.5,8,88,720,8.0,11,6,11,0,0,6,1,1.37,0.75,2.12,1.37,2.12,11.3,11.3,8.7,20.0,1.42,1.09,2.5,1.42,2.5,138,37,26.8,17.25,4.62,0.08,0.3,17.3,3,0.08,-0.3,-0.3,4646,5517,84.2,86039,26428,2012,2244,89.7,1972,2256,87.4,594,847,70.1,-2.7,104,361,113,23,390,5065,452,16,799,128,145,59,0,0,0,4132,548,837,1335,3651,196,212,56,9,80,83,111,222,27.75,169,14,14,8,5,19,2.37,13,3,3,0,0,0,101,60,42,35,24,42,39.6,64,272,31.1,216,378,281,1,80,157,126,1,6399,396,325,198,62.6,142,4,4801,56,121,77,5214,4651,89.2,397,90,100,84,64,23,23,33,1.5,12,10,2,0.25,11.3,5.4,6.0,0.74,0,38.0,0,1,1,821,98,73,57.3,Europa-League,19,2018-2019
pt Benfica,23,26,44.8,6,66,570,6.3,6,5,5,1,1,18,2,0.95,0.79,1.74,0.79,1.58,6.0,5.3,4.0,9.2,0.95,0.63,1.58,0.83,1.46,60,18,30.0,9.47,2.84,0.08,0.28,16.9,1,0.09,0.0,-0.3,1932,2640,73.2,40160,16214,791,941,84.1,744,931,79.9,367,657,55.9,1.0,46,153,29,10,153,2268,372,8,515,77,58,32,8,11,3,1459,475,706,625,1554,151,177,38,15,54,54,94,102,16.11,69,15,3,9,1,11,1.74,6,1,1,2,1,0,130,72,69,48,13,54,47.0,61,276,23.9,407,530,218,0,91,228,151,0,3450,409,116,149,58.4,99,5,1971,18,95,80,2444,1932,79.1,230,95,100,89,46,18,16,24,1.67,6,9,-3,-0.47,6.0,7.6,-1.6,-0.25,1,88.0,1,1,0,589,105,101,51.0,Europa-League,19,2018-2019
tr Beşiktaş,23,27,43.8,6,66,540,6.0,10,8,9,1,1,7,0,1.67,1.33,3.0,1.5,2.83,11.7,11.0,8.7,19.7,1.96,1.45,3.41,1.83,3.28,87,27,31.0,14.5,4.5,0.1,0.33,16.3,1,0.13,-1.7,-2.0,1991,2758,72.2,38023,15395,885,1074,82.4,789,978,80.7,283,591,47.9,-0.7,65,164,39,14,202,2415,343,7,378,66,69,22,0,0,0,1666,322,770,616,1663,187,155,40,12,66,51,97,134,22.33,98,14,8,5,1,16,2.67,11,1,2,1,1,0,74,45,42,29,3,36,39.1,56,321,28.9,370,528,212,0,86,117,173,0,3538,400,128,136,58.1,86,2,2168,25,100,81,2481,1991,80.2,237,90,100,86,48,18,16,24,1.17,11,9,2,0.33,11.7,9.5,2.3,0.38,0,87.0,1,0,0,733,119,102,53.8,Europa-League,19,2018-2019
es Betis,25,26,34.4,8,88,720,8.0,7,5,6,1,1,24,2,0.87,0.62,1.5,0.75,1.37,8.4,7.6,4.7,12.4,1.05,0.59,1.64,0.96,1.55,66,28,42.4,8.25,3.5,0.09,0.21,17.6,4,0.12,-1.4,-1.6,2276,2952,77.1,43930,15958,942,1093,86.2,943,1113,84.7,347,636,54.6,0.3,43,130,35,11,166,2570,382,7,452,86,48,25,0,0,0,1974,382,596,769,1814,108,158,38,26,81,62,84,99,12.38,75,7,5,6,1,12,1.5,7,1,0,1,2,1,106,74,68,32,6,36,25.5,105,308,18.3,657,752,274,1,75,167,149,2,3714,530,102,132,56.1,85,6,2321,17,103,58,2765,2276,82.3,200,90,100,84,62,24,19,32,1.63,8,11,-3,-0.37,8.4,13.3,-4.9,-0.62,1,95.0,1,0,0,550,51,56,47.7,Europa-League,19,2018-2019
