Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
2.0,Sat,2017-08-26,18:30,Dortmund,2.2,2–0,0.7,Hertha BSC,80860.0,Signal Iduna Park,Marco Fritz,Match Report,,Bundesliga,20,2017-2018
2.0,Sun,2017-08-27,15:30,RB Leipzig,3.1,4–1,0.4,Freiburg,39265.0,Red Bull Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
2.0,Sun,2017-08-27,18:00,Hannover 96,0.9,1–0,0.4,Schalke 04,49000.0,HDI-Arena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
3.0,Fri,2017-09-08,20:30,Hamburger SV,0.9,0–2,2.4,RB Leipzig,50231.0,Volksparkstadion,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,15:30,Freiburg,0.7,0–0,1.6,Dortmund,24000.0,Schwarzwald-Stadion,Benjamin Cortus,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,15:30,M'Gladbach,0.9,0–1,0.4,Eint Frankfurt,51431.0,Stadion im Borussia-Park,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,15:30,Wolfsburg,1.4,1–1,1.0,Hannover 96,27321.0,Volkswagen Arena,Felix Zwayer,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,15:30,Augsburg,2.0,3–0,0.7,Köln,27510.0,WWK Arena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,15:30,Mainz 05,1.3,3–1,0.9,Leverkusen,24876.0,Opel Arena,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
3.0,Sat,2017-09-09,18:30,Hoffenheim,0.4,2–0,1.8,Bayern Munich,30150.0,Dietmar-Hopp-Stadion,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
3.0,Sun,2017-09-10,15:30,Hertha BSC,0.9,1–1,1.1,Werder Bremen,49118.0,Olympiastadion Berlin,Bibiana Steinhaus,Match Report,,Bundesliga,20,2017-2018
3.0,Sun,2017-09-10,18:00,Schalke 04,2.3,3–1,1.3,Stuttgart,61098.0,Veltins-Arena,Frank Willenborg,Match Report,,Bundesliga,20,2017-2018
4.0,Fri,2017-09-15,20:30,Hannover 96,1.8,2–0,0.7,Hamburger SV,49000.0,HDI-Arena,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
4.0,Sat,2017-09-16,15:30,Werder Bremen,0.9,1–2,0.9,Schalke 04,42100.0,Weserstadion,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
4.0,Sat,2017-09-16,15:30,Eint Frankfurt,1.8,1–2,1.0,Augsburg,46500.0,Commerzbank-Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
4.0,Sat,2017-09-16,15:30,Bayern Munich,4.9,4–0,0.7,Mainz 05,75000.0,Allianz Arena,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
4.0,Sat,2017-09-16,15:30,Stuttgart,0.9,1–0,0.5,Wolfsburg,50500.0,Mercedes-Benz Arena,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
4.0,Sat,2017-09-16,18:30,RB Leipzig,1.3,2–2,1.7,M'Gladbach,42558.0,Red Bull Arena,Marco Fritz,Match Report,,Bundesliga,20,2017-2018
4.0,Sun,2017-09-17,13:30,Hoffenheim,0.7,1–1,0.8,Hertha BSC,27243.0,Dietmar-Hopp-Stadion,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
4.0,Sun,2017-09-17,15:30,Leverkusen,2.7,4–0,0.6,Freiburg,26232.0,BayArena,Sven Jablonski,Match Report,,Bundesliga,20,2017-2018
4.0,Sun,2017-09-17,18:00,Dortmund,3.1,5–0,0.5,Köln,81000.0,Signal Iduna Park,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
5.0,Tue,2017-09-19,18:30,M'Gladbach,1.3,2–0,0.8,Stuttgart,44063.0,Stadion im Borussia-Park,SÃ¶ren Storks,Match Report,,Bundesliga,20,2017-2018
5.0,Tue,2017-09-19,20:30,Augsburg,1.1,1–0,0.9,RB Leipzig,26113.0,WWK Arena,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
5.0,Tue,2017-09-19,20:30,Schalke 04,1.0,0–3,2.3,Bayern Munich,62271.0,Veltins-Arena,Marco Fritz,Match Report,,Bundesliga,20,2017-2018
5.0,Tue,2017-09-19,20:30,Wolfsburg,1.0,1–1,1.5,Werder Bremen,26174.0,Volkswagen Arena,Felix Brych,Match Report,,Bundesliga,20,2017-2018
5.0,Wed,2017-09-20,18:30,Köln,1.7,0–1,1.7,Eint Frankfurt,49000.0,RheinEnergieSTADION,Martin Petersen,Match Report,,Bundesliga,20,2017-2018
5.0,Wed,2017-09-20,20:30,Mainz 05,1.3,2–3,1.3,Hoffenheim,23477.0,Opel Arena,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
5.0,Wed,2017-09-20,20:30,Hamburger SV,0.5,0–3,2.7,Dortmund,52962.0,Volksparkstadion,Felix Zwayer,Match Report,,Bundesliga,20,2017-2018
5.0,Wed,2017-09-20,20:30,Freiburg,2.2,1–1,1.5,Hannover 96,22900.0,Schwarzwald-Stadion,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
5.0,Wed,2017-09-20,20:30,Hertha BSC,0.8,2–1,0.5,Leverkusen,32825.0,Olympiastadion Berlin,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
6.0,Fri,2017-09-22,20:30,Bayern Munich,2.9,2–2,1.0,Wolfsburg,75000.0,Allianz Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,15:30,Hoffenheim,2.0,2–0,1.7,Schalke 04,30150.0,Dietmar-Hopp-Stadion,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,15:30,Mainz 05,1.1,1–0,0.6,Hertha BSC,23517.0,Opel Arena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,15:30,RB Leipzig,2.0,2–1,1.1,Eint Frankfurt,40606.0,Red Bull Arena,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,15:30,Werder Bremen,1.8,0–0,1.3,Freiburg,41000.0,Weserstadion,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,15:30,Stuttgart,0.7,0–0,0.8,Augsburg,55202.0,Mercedes-Benz Arena,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
6.0,Sat,2017-09-23,18:30,Dortmund,2.6,6–1,1.3,M'Gladbach,81360.0,Signal Iduna Park,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
6.0,Sun,2017-09-24,15:30,Hannover 96,1.3,0–0,1.2,Köln,47000.0,HDI-Arena,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
6.0,Sun,2017-09-24,18:00,Leverkusen,2.4,3–0,0.5,Hamburger SV,27601.0,BayArena,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
7.0,Fri,2017-09-29,20:30,Schalke 04,1.2,1–1,1.1,Leverkusen,61515.0,Veltins-Arena,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
7.0,Sat,2017-09-30,15:30,M'Gladbach,2.2,2–1,1.4,Hannover 96,50542.0,Stadion im Borussia-Park,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
7.0,Sat,2017-09-30,15:30,Wolfsburg,0.9,1–1,0.9,Mainz 05,24352.0,Volkswagen Arena,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
7.0,Sat,2017-09-30,15:30,Eint Frankfurt,1.3,2–1,1.5,Stuttgart,51500.0,Commerzbank-Arena,Felix Brych,Match Report,,Bundesliga,20,2017-2018
7.0,Sat,2017-09-30,15:30,Augsburg,1.8,1–2,2.4,Dortmund,30660.0,WWK Arena,Marco Fritz,Match Report,,Bundesliga,20,2017-2018
7.0,Sat,2017-09-30,18:30,Hamburger SV,1.0,0–0,0.5,Werder Bremen,54613.0,Volksparkstadion,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
7.0,Sun,2017-10-01,13:30,Freiburg,1.1,3–2,1.1,Hoffenheim,24000.0,Schwarzwald-Stadion,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
7.0,Sun,2017-10-01,15:30,Hertha BSC,2.0,2–2,1.8,Bayern Munich,71212.0,Olympiastadion Berlin,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
7.0,Sun,2017-10-01,18:00,Köln,1.7,1–2,2.6,RB Leipzig,48700.0,RheinEnergieSTADION,Felix Zwayer,Match Report,,Bundesliga,20,2017-2018
8.0,Fri,2017-10-13,20:30,Stuttgart,2.6,2–1,1.7,Köln,58716.0,Mercedes-Benz Arena,Benjamin Cortus,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,15:30,Bayern Munich,2.0,5–0,0.6,Freiburg,75000.0,Allianz Arena,Frank Willenborg,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,15:30,Mainz 05,1.1,3–2,1.6,Hamburger SV,30371.0,Opel Arena,Felix Brych,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,15:30,Hannover 96,1.0,1–2,0.8,Eint Frankfurt,43500.0,HDI-Arena,Bastian Dankert,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,15:30,Hoffenheim,1.8,2–2,1.1,Augsburg,27014.0,Dietmar-Hopp-Stadion,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,15:30,Hertha BSC,0.3,0–2,1.7,Schalke 04,50590.0,Olympiastadion Berlin,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
8.0,Sat,2017-10-14,18:30,Dortmund,3.1,2–3,2.3,RB Leipzig,80100.0,Signal Iduna Park,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
8.0,Sun,2017-10-15,15:30,Leverkusen,1.9,2–2,1.5,Wolfsburg,29104.0,BayArena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
8.0,Sun,2017-10-15,18:00,Werder Bremen,1.4,0–2,2.1,M'Gladbach,42100.0,Weserstadion,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
9.0,Fri,2017-10-20,20:30,Schalke 04,2.0,2–0,0.5,Mainz 05,59476.0,Veltins-Arena,Bibiana Steinhaus,Match Report,,Bundesliga,20,2017-2018
9.0,Sat,2017-10-21,15:30,RB Leipzig,1.0,1–0,0.6,Stuttgart,42558.0,Red Bull Arena,Sven Jablonski,Match Report,,Bundesliga,20,2017-2018
9.0,Sat,2017-10-21,15:30,Augsburg,1.4,1–2,1.0,Hannover 96,25971.0,WWK Arena,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
9.0,Sat,2017-10-21,15:30,Eint Frankfurt,2.4,2–2,2.1,Dortmund,51500.0,Commerzbank-Arena,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
9.0,Sat,2017-10-21,15:30,M'Gladbach,1.9,1–5,2.4,Leverkusen,53053.0,Stadion im Borussia-Park,Bastian Dankert,Match Report,,Bundesliga,20,2017-2018
9.0,Sat,2017-10-21,18:30,Hamburger SV,0.2,0–1,2.3,Bayern Munich,57000.0,Volksparkstadion,Marco Fritz,Match Report,,Bundesliga,20,2017-2018
9.0,Sun,2017-10-22,13:30,Köln,2.0,0–0,1.0,Werder Bremen,50000.0,RheinEnergieSTADION,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
9.0,Sun,2017-10-22,15:30,Freiburg,3.0,1–1,2.0,Hertha BSC,23800.0,Schwarzwald-Stadion,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
9.0,Sun,2017-10-22,18:00,Wolfsburg,1.5,1–1,1.9,Hoffenheim,23514.0,Volkswagen Arena,Felix Zwayer,Match Report,,Bundesliga,20,2017-2018
10.0,Fri,2017-10-27,20:30,Mainz 05,0.4,1–1,0.8,Eint Frankfurt,33794.0,Opel Arena,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,15:30,Schalke 04,1.5,1–1,1.3,Wolfsburg,60429.0,Veltins-Arena,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,15:30,Hannover 96,2.6,4–2,1.0,Dortmund,49000.0,HDI-Arena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,15:30,Hertha BSC,0.9,2–1,0.8,Hamburger SV,52131.0,Olympiastadion Berlin,Felix Brych,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,15:30,Hoffenheim,1.0,1–3,1.8,M'Gladbach,30150.0,Dietmar-Hopp-Stadion,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,15:30,Leverkusen,1.9,2–1,0.4,Köln,30210.0,BayArena,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
10.0,Sat,2017-10-28,18:30,Bayern Munich,1.9,2–0,0.2,RB Leipzig,75000.0,Allianz Arena,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
10.0,Sun,2017-10-29,15:30,Werder Bremen,1.1,0–3,2.8,Augsburg,40500.0,Weserstadion,SÃ¶ren Storks,Match Report,,Bundesliga,20,2017-2018
10.0,Sun,2017-10-29,18:00,Stuttgart,1.3,3–0,0.5,Freiburg,58872.0,Mercedes-Benz Arena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
11.0,Fri,2017-11-03,20:30,Eint Frankfurt,2.1,2–1,1.3,Werder Bremen,51500.0,Commerzbank-Arena,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,15:30,Augsburg,1.2,1–1,0.6,Leverkusen,26133.0,WWK Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,15:30,M'Gladbach,0.9,1–1,0.9,Mainz 05,52659.0,Stadion im Borussia-Park,Sven Jablonski,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,15:30,Hamburger SV,1.6,3–1,1.1,Stuttgart,54976.0,Volksparkstadion,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,15:30,Freiburg,1.2,0–1,0.7,Schalke 04,24000.0,Schwarzwald-Stadion,Felix Brych,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,15:30,RB Leipzig,2.1,2–1,1.0,Hannover 96,40461.0,Red Bull Arena,Martin Petersen,Match Report,,Bundesliga,20,2017-2018
11.0,Sat,2017-11-04,18:30,Dortmund,3.1,1–3,1.5,Bayern Munich,81360.0,Signal Iduna Park,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
11.0,Sun,2017-11-05,15:30,Köln,1.1,0–3,2.7,Hoffenheim,49200.0,RheinEnergieSTADION,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
11.0,Sun,2017-11-05,18:00,Wolfsburg,2.4,3–3,1.5,Hertha BSC,25214.0,Volkswagen Arena,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
12.0,Fri,2017-11-17,20:30,Stuttgart,2.1,2–1,1.9,Dortmund,58932.0,Mercedes-Benz Arena,Frank Willenborg,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,15:30,Hoffenheim,1.1,1–1,0.8,Eint Frankfurt,30150.0,Dietmar-Hopp-Stadion,Felix Zwayer,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,15:30,Wolfsburg,2.7,3–1,1.0,Freiburg,23744.0,Volkswagen Arena,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,15:30,Mainz 05,1.7,1–0,0.8,Köln,30473.0,Opel Arena,Felix Brych,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,15:30,Leverkusen,2.2,2–2,2.3,RB Leipzig,29218.0,BayArena,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,15:30,Bayern Munich,1.7,3–0,0.5,Augsburg,75000.0,Allianz Arena,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
12.0,Sat,2017-11-18,18:30,Hertha BSC,1.5,2–4,1.4,M'Gladbach,48304.0,Olympiastadion Berlin,Bastian Dankert,Match Report,,Bundesliga,20,2017-2018
12.0,Sun,2017-11-19,15:30,Schalke 04,1.9,2–0,1.2,Hamburger SV,62271.0,Veltins-Arena,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
12.0,Sun,2017-11-19,18:00,Werder Bremen,2.8,4–0,1.3,Hannover 96,41500.0,Weserstadion,Benjamin Cortus,Match Report,,Bundesliga,20,2017-2018
13.0,Fri,2017-11-24,20:30,Hannover 96,1.6,1–1,1.3,Stuttgart,43500.0,HDI-Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,15:30,Augsburg,2.4,2–1,0.2,Wolfsburg,26541.0,WWK Arena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,15:30,Freiburg,2.9,2–1,0.9,Mainz 05,24000.0,Schwarzwald-Stadion,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,15:30,RB Leipzig,1.2,2–0,1.0,Werder Bremen,40172.0,Red Bull Arena,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,15:30,Eint Frankfurt,0.6,0–1,1.1,Leverkusen,50000.0,Commerzbank-Arena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,15:30,Dortmund,1.8,4–4,1.8,Schalke 04,80179.0,Signal Iduna Park,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
13.0,Sat,2017-11-25,18:30,M'Gladbach,2.4,2–1,1.9,Bayern Munich,54018.0,Stadion im Borussia-Park,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
13.0,Sun,2017-11-26,15:30,Hamburger SV,1.7,3–0,1.1,Hoffenheim,46470.0,Volksparkstadion,Bastian Dankert,Match Report,,Bundesliga,20,2017-2018
13.0,Sun,2017-11-26,18:00,Köln,1.1,0–2,2.0,Hertha BSC,47800.0,RheinEnergieSTADION,Bibiana Steinhaus,Match Report,,Bundesliga,20,2017-2018
14.0,Fri,2017-12-01,20:30,Freiburg,1.3,0–0,0.7,Hamburger SV,24000.0,Schwarzwald-Stadion,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,15:30,Bayern Munich,3.7,3–1,1.2,Hannover 96,75000.0,Allianz Arena,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,15:30,Hoffenheim,1.4,4–0,0.5,RB Leipzig,28299.0,Dietmar-Hopp-Stadion,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,15:30,Werder Bremen,1.1,1–0,1.1,Stuttgart,41500.0,Weserstadion,Bastian Dankert,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,15:30,Leverkusen,2.0,1–1,0.8,Dortmund,30210.0,BayArena,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,15:30,Mainz 05,0.6,1–3,2.1,Augsburg,25037.0,Opel Arena,Frank Willenborg,Match Report,,Bundesliga,20,2017-2018
14.0,Sat,2017-12-02,18:30,Schalke 04,2.5,2–2,1.8,Köln,61761.0,Veltins-Arena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
14.0,Sun,2017-12-03,15:30,Hertha BSC,1.1,1–2,0.5,Eint Frankfurt,38781.0,Olympiastadion Berlin,SÃ¶ren Storks,Match Report,,Bundesliga,20,2017-2018
14.0,Sun,2017-12-03,18:00,Wolfsburg,1.5,3–0,1.1,M'Gladbach,24250.0,Volkswagen Arena,Benjamin Cortus,Match Report,,Bundesliga,20,2017-2018
15.0,Fri,2017-12-08,20:30,Stuttgart,0.4,0–2,1.5,Leverkusen,54650.0,Mercedes-Benz Arena,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
15.0,Sat,2017-12-09,15:30,Hamburger SV,1.3,0–0,0.1,Wolfsburg,45226.0,Volksparkstadion,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
15.0,Sat,2017-12-09,15:30,RB Leipzig,1.6,2–2,0.9,Mainz 05,32817.0,Red Bull Arena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
15.0,Sat,2017-12-09,15:30,Eint Frankfurt,0.6,0–1,0.3,Bayern Munich,51500.0,Commerzbank-Arena,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
15.0,Sat,2017-12-09,15:30,Dortmund,1.9,1–2,1.0,Werder Bremen,81160.0,Signal Iduna Park,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
15.0,Sat,2017-12-09,18:30,M'Gladbach,1.4,1–1,1.0,Schalke 04,54018.0,Stadion im Borussia-Park,Sascha Stegemann,Match Report,,Bundesliga,20,2017-2018
15.0,Sun,2017-12-10,13:30,Köln,1.5,3–4,3.3,Freiburg,45100.0,RheinEnergieSTADION,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
15.0,Sun,2017-12-10,15:30,Hannover 96,1.4,2–0,0.8,Hoffenheim,36800.0,HDI-Arena,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
15.0,Sun,2017-12-10,18:00,Augsburg,1.2,1–1,0.6,Hertha BSC,26641.0,WWK Arena,Martin Petersen,Match Report,,Bundesliga,20,2017-2018
16.0,Tue,2017-12-12,18:30,Wolfsburg,2.4,1–1,0.5,RB Leipzig,22827.0,Volkswagen Arena,Guido Winkmann,Match Report,,Bundesliga,20,2017-2018
16.0,Tue,2017-12-12,20:30,Freiburg,1.7,1–0,0.4,M'Gladbach,23800.0,Schwarzwald-Stadion,Deniz Aytekin,Match Report,,Bundesliga,20,2017-2018
16.0,Tue,2017-12-12,20:30,Hamburger SV,1.7,1–2,1.3,Eint Frankfurt,40983.0,Volksparkstadion,Manuel GrÃ¤fe,Match Report,,Bundesliga,20,2017-2018
16.0,Tue,2017-12-12,20:30,Mainz 05,0.5,0–2,2.0,Dortmund,32976.0,Opel Arena,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
16.0,Wed,2017-12-13,18:30,Hoffenheim,1.4,1–0,0.7,Stuttgart,30150.0,Dietmar-Hopp-Stadion,Bibiana Steinhaus,Match Report,,Bundesliga,20,2017-2018
16.0,Wed,2017-12-13,20:30,Schalke 04,3.1,3–2,1.8,Augsburg,59215.0,Veltins-Arena,Sven Jablonski,Match Report,,Bundesliga,20,2017-2018
16.0,Wed,2017-12-13,20:30,Leverkusen,2.6,1–0,0.4,Werder Bremen,26620.0,BayArena,Tobias Stieler,Match Report,,Bundesliga,20,2017-2018
16.0,Wed,2017-12-13,20:30,Bayern Munich,2.7,1–0,0.3,Köln,75000.0,Allianz Arena,Daniel Siebert,Match Report,,Bundesliga,20,2017-2018
16.0,Wed,2017-12-13,20:30,Hertha BSC,2.5,3–1,2.6,Hannover 96,29231.0,Olympiastadion Berlin,Robert Hartmann,Match Report,,Bundesliga,20,2017-2018
17.0,Fri,2017-12-15,20:30,M'Gladbach,2.1,3–1,0.8,Hamburger SV,51409.0,Stadion im Borussia-Park,Markus Schmidt,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,15:30,Köln,1.8,1–0,1.2,Wolfsburg,41100.0,RheinEnergieSTADION,Benjamin Brand,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,15:30,Werder Bremen,1.3,2–2,1.0,Mainz 05,39000.0,Weserstadion,Benjamin Cortus,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,15:30,Augsburg,2.5,3–3,1.7,Freiburg,26345.0,WWK Arena,Christian Dingert,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,15:30,Eint Frankfurt,1.6,2–2,1.9,Schalke 04,50600.0,Commerzbank-Arena,Robert Kampka,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,15:30,Stuttgart,1.2,0–1,2.0,Bayern Munich,58885.0,Mercedes-Benz Arena,Patrick Ittrich,Match Report,,Bundesliga,20,2017-2018
17.0,Sat,2017-12-16,18:30,Dortmund,3.1,2–1,1.3,Hoffenheim,81000.0,Signal Iduna Park,Harm Osmers,Match Report,,Bundesliga,20,2017-2018
17.0,Sun,2017-12-17,15:30,Hannover 96,2.4,4–4,2.5,Leverkusen,32800.0,HDI-Arena,SÃ¶ren Storks,Match Report,,Bundesliga,20,2017-2018
