Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Patrick van Aanholt,nl NED,DF,Crystal Palace,28,1990,29,29,2507,27.9,3,2,2,1,1,0,0,0.11,0.07,0.18,0.07,0.14,2.4,1.6,3.2,4.8,0.08,0.11,0.20,0.06,0.17,26,5,19.2,0.93,0.18,0.08,0.40,21.0,3,0.06,+0.6,+0.4,1227,1558,78.8,21251,9280,578,647,89.3,521,634,82.2,112,221,50.7,-1.2,32,86,25,5,129,1175,383,0,222,35,44,45,23,15,3,930,322,306,997,256,21,275,3,8,14,36,47,62,2.23,32,23,3,2,0,5,0.18,3,1,1,0,0,0,51,32,33,16,2,22,40.7,32,74,27.7,159,71,37,1,44,74,67,3,1839,97,50,36,50.0,18,2,1000,12,21,16,1079,994,92.1,55,86,73.3,86,25,0,,0,1.24,21,38,-17,-0.61,-0.41,26.6,37.2,-10.6,-0.38,+0.28,0,9,0,0,1,243,12,17,41.4,Premier-League,9,2019-2020
Max Aarons,eng ENG,DF,Norwich City,19,2000,36,36,3240,36.0,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.5,0.5,3.4,3.9,0.01,0.09,0.11,0.01,0.11,14,4,28.6,0.39,0.11,0.00,0.00,17.8,0,0.04,-0.5,-0.5,1316,1684,78.1,20293,6834,733,820,89.4,475,596,79.7,78,174,44.8,-2.4,24,43,32,13,77,1356,328,1,290,10,54,0,0,0,0,1018,391,275,219,1102,45,301,2,0,33,22,70,55,1.53,42,2,3,4,1,3,0.08,1,1,0,0,1,0,64,36,40,17,7,21,46.7,24,132,27.1,283,142,62,2,70,84,86,0,2133,178,52,94,52.1,55,2,1321,23,39,48,1399,1244,88.9,67,90,94.7,90,36,0,,0,0.50,23,71,-48,-1.33,-0.83,35.9,58.2,-22.4,-0.62,+0.14,0,34,1,0,0,281,23,42,35.4,Premier-League,9,2019-2020
Tammy Abraham,eng ENG,FW,Chelsea,21,1997,34,25,2215,24.6,15,3,15,0,0,2,0,0.61,0.12,0.73,0.61,0.73,14.1,14.1,2.5,16.6,0.57,0.10,0.67,0.57,0.67,88,35,39.8,3.58,1.42,0.17,0.43,11.1,0,0.16,+0.9,+0.9,288,412,69.9,4213,811,159,222,71.6,77,101,76.2,26,35,74.3,+0.5,18,16,5,0,31,360,52,0,149,5,10,0,0,0,0,259,81,72,31,306,17,0,17,1,6,8,26,50,2.03,33,0,6,2,3,10,0.41,4,0,3,2,1,0,14,10,4,5,5,4,25.0,12,130,30.2,19,170,241,0,18,19,26,0,739,31,165,36,58.3,22,0,427,14,71,47,1076,495,46.0,226,65,64.8,81,9,9,20,0,1.82,45,34,+11,+0.45,+0.15,44.0,26.9,+17.1,+0.69,-0.17,0,20,1,0,1,95,67,110,37.9,Premier-League,9,2019-2020
Che Adams,sct SCO,FW,Southampton,23,1996,30,12,1111,12.3,4,2,4,0,0,0,0,0.32,0.16,0.49,0.32,0.49,4.0,4.0,1.2,5.2,0.32,0.10,0.42,0.32,0.42,37,9,24.3,3.00,0.73,0.11,0.44,15.2,0,0.11,0.0,0.0,184,265,69.4,2931,631,96,124,77.4,66,91,72.5,12,24,50.0,+0.8,11,12,3,0,19,257,8,3,73,8,12,0,0,0,0,160,67,38,18,211,11,0,5,1,9,8,20,25,2.03,15,0,3,4,1,5,0.41,2,0,1,0,2,0,8,6,2,4,2,0,0.0,5,58,25.1,9,97,125,0,9,11,10,0,441,10,68,27,55.6,15,1,308,11,44,29,657,315,47.9,146,37,32.5,73,0,18,13,6,1.47,17,17,0,0.00,+0.35,17.8,16.5,+1.3,+0.11,+0.13,0,20,1,0,0,73,29,86,25.2,Premier-League,9,2019-2020
Adrián,es ESP,GK,Liverpool,32,1987,11,9,875,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,227,314,72.3,6819,3815,30,30,100.0,104,106,98.1,91,174,52.3,0.0,0,3,0,0,0,219,95,0,40,12,0,0,0,0,0,150,24,140,31,217,1,0,49,0,9,0,1,2,0.21,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,0,0,0,0,0,0,2,338,301,0,0,,0,0,163,0,0,0,155,154,99.4,0,80,25.6,90,9,2,33,27,3.00,24,10,+14,+1.44,+0.10,18.7,9.6,+9.2,+0.94,+0.16,0,0,0,0,0,47,0,0,,Premier-League,9,2019-2020
Sergio Agüero,ar ARG,FW,Manchester City,31,1988,24,18,1452,16.1,16,3,14,2,3,1,0,0.99,0.19,1.18,0.87,1.05,14.0,11.8,2.4,14.2,0.87,0.15,1.02,0.73,0.88,73,25,34.2,4.52,1.55,0.19,0.56,12.9,0,0.16,+2.0,+2.2,284,367,77.4,3746,786,175,212,82.5,81,104,77.9,11,13,84.6,+0.6,16,12,20,0,32,349,18,5,90,1,8,0,0,0,0,273,71,23,41,303,11,1,9,0,4,11,15,51,3.16,28,0,9,5,0,8,0.50,4,0,1,2,1,0,7,5,0,4,3,1,16.7,5,56,25.2,13,74,135,0,13,9,3,0,572,2,154,45,60.0,28,2,428,16,24,41,780,450,57.7,174,61,42.5,75,8,6,16,2,2.08,43,18,+25,+1.55,-0.37,39.6,15.9,+23.8,+1.47,-0.10,0,9,2,0,0,61,2,14,12.5,Premier-League,9,2019-2020
Albian Ajeti,ch SUI,"MF,FW",West Ham,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.07,0.03,0.11,0.07,0.11,3,0,0.0,1.94,0.00,0.00,,14.2,0,0.04,-0.1,-0.1,15,18,83.3,152,8,12,12,100.0,2,5,40.0,0,0,,-0.1,2,0,0,0,0,17,1,0,5,0,0,0,0,0,0,6,8,4,2,12,3,0,0,0,0,0,0,2,1.29,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,0,,0,1,4.8,3,6,12,0,0,2,0,0,33,0,9,0,,0,0,16,0,5,3,64,24,37.5,12,15,4.1,,0,9,15,19,0.22,2,3,-1,-0.65,-0.32,2.8,1.5,+1.4,+0.88,+1.32,0,6,0,0,0,4,1,9,10.0,Premier-League,9,2019-2020
Nathan Aké,nl NED,DF,Bournemouth,24,1995,29,29,2503,27.8,2,2,2,0,0,2,0,0.07,0.07,0.14,0.07,0.14,2.4,2.4,0.6,3.0,0.09,0.02,0.11,0.09,0.11,24,7,29.2,0.86,0.25,0.08,0.29,9.7,0,0.10,-0.4,-0.4,1042,1183,88.1,21690,7029,303,330,91.8,564,609,92.6,166,224,74.1,+1.4,4,66,10,0,57,1130,53,1,150,15,2,0,0,0,0,852,134,197,840,209,92,20,1,2,11,5,13,13,0.47,7,0,1,1,0,2,0.07,1,0,0,1,0,0,25,11,20,5,0,7,29.2,17,66,29.7,146,66,10,0,29,52,176,1,1508,277,34,5,100.0,5,0,845,0,7,5,948,900,94.9,24,86,73.2,86,27,0,,1,0.93,30,47,-17,-0.61,+0.17,31.9,41.3,-9.3,-0.34,+0.20,0,12,0,0,0,247,64,58,52.5,Premier-League,9,2019-2020
Marc Albrighton,eng ENG,"MF,DF",Leicester City,29,1989,20,9,867,9.6,0,3,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,0.6,0.6,2.0,2.6,0.06,0.20,0.27,0.06,0.27,10,2,20.0,1.04,0.21,0.00,0.00,20.7,0,0.06,-0.6,-0.6,344,507,67.9,6189,2444,176,207,85.0,116,154,75.3,46,115,40.0,+1.0,18,31,20,9,50,472,35,1,81,25,49,10,2,6,0,292,82,133,51,411,16,25,3,0,14,10,30,26,2.70,22,2,1,0,0,5,0.52,5,0,0,0,0,0,23,11,11,11,1,7,24.1,22,65,34.0,46,94,51,0,17,32,7,0,622,13,23,29,34.5,13,2,420,5,9,12,494,428,86.6,58,43,25.4,69,2,11,22,16,1.45,16,11,+5,+0.52,-0.22,14.1,11.8,+2.3,+0.24,-0.28,0,9,0,1,0,90,2,5,28.6,Premier-League,9,2019-2020
Toby Alderweireld,be BEL,DF,Tottenham,30,1989,33,33,2957,32.9,2,2,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,1.1,1.1,1.1,2.2,0.03,0.03,0.07,0.03,0.07,16,5,31.3,0.49,0.15,0.13,0.40,11.2,0,0.07,+0.9,+0.9,1567,1895,82.7,37304,9766,334,358,93.3,869,938,92.6,354,573,61.8,+0.9,11,130,16,1,87,1814,81,6,205,65,8,0,0,0,0,1238,190,467,340,1402,101,9,7,10,39,9,12,20,0.61,18,0,0,0,1,2,0.06,2,0,0,0,0,0,44,24,24,17,3,14,38.9,22,83,32.2,169,79,10,1,35,55,229,3,2265,355,22,2,0.0,0,0,1362,0,3,2,1535,1500,97.7,18,90,86.5,90,32,0,,5,1.64,53,39,+14,+0.43,+0.43,40.5,43.6,-3.1,-0.09,+0.47,0,20,0,0,1,322,76,54,58.5,Premier-League,9,2019-2020
