Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
24.0,Sun,2020-02-09,21:00,Paris S-G,1.7,4–2,1.1,Lyon,47000.0,Parc des Princes,Clément Turpin,Ligue-1,13,2019-2020
25.0,Fri,2020-02-14,20:45,Monaco,2.2,1–0,1.1,Montpellier,4384.0,Stade Louis II.,Ruddy Buquet,Ligue-1,13,2019-2020
25.0,Sat,2020-02-15,17:30,Amiens,1.5,4–4,2.8,Paris S-G,12964.0,Stade de la Licorne,Hakim Ben El Hadj Salem,Ligue-1,13,2019-2020
25.0,Sat,2020-02-15,20:00,Nantes,1.3,0–0,0.2,Metz,20444.0,Stade de la Beaujoire - Louis Fonteneau,Jeremy Stinat,Ligue-1,13,2019-2020
25.0,Sat,2020-02-15,20:00,Toulouse,2.3,0–2,1.0,Nice,12903.0,Stadium Municipal,Jérôme Miguelgorry,Ligue-1,13,2019-2020
25.0,Sat,2020-02-15,20:00,Bordeaux,1.2,2–2,1.0,Dijon,13701.0,Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,13,2019-2020
25.0,Sat,2020-02-15,20:00,Nîmes,1.3,1–0,0.6,Angers,12417.0,Stade des Costières,Karim Abed,Ligue-1,13,2019-2020
25.0,Sun,2020-02-16,15:00,Lyon,1.1,1–1,1.2,Strasbourg,45141.0,Groupama Stadium,Johan Hamel,Ligue-1,13,2019-2020
25.0,Sun,2020-02-16,17:00,Reims,1.4,1–0,0.2,Rennes,13026.0,Stade Auguste-Delaune II,Florent Batta,Ligue-1,13,2019-2020
25.0,Sun,2020-02-16,17:00,Brest,1.8,3–2,1.3,Saint-Étienne,13399.0,Stade Francis-Le Blé,Eric Wattellier,Ligue-1,13,2019-2020
25.0,Sun,2020-02-16,21:00,Lille,1.1,1–2,1.4,Marseille,47314.0,Stade Pierre-Mauroy,Franck Schneider,Ligue-1,13,2019-2020
26.0,Fri,2020-02-21,19:00,Nice,1.5,2–2,0.8,Brest,15856.0,Stade de Nice,Jérémie Pignard,Ligue-1,13,2019-2020
26.0,Fri,2020-02-21,20:45,Metz,0.2,0–2,1.9,Lyon,18247.0,Stade Saint-Symphorien,Eric Wattellier,Ligue-1,13,2019-2020
26.0,Sat,2020-02-22,17:30,Marseille,0.8,1–3,0.7,Nantes,60430.0,Orange Vélodrome,Jérôme Miguelgorry,Ligue-1,13,2019-2020
26.0,Sat,2020-02-22,20:00,Strasbourg,0.8,0–0,0.0,Amiens,26109.0,Stade de la Meinau,Amaury Delerue,Ligue-1,13,2019-2020
26.0,Sat,2020-02-22,20:00,Lille,2.5,3–0,0.6,Toulouse,37034.0,Stade Pierre-Mauroy,Thomas Léonard,Ligue-1,13,2019-2020
26.0,Sat,2020-02-22,20:00,Angers,1.2,1–0,1.0,Montpellier,9453.0,Stade Raymond Kopa,Antony Gautier,Ligue-1,13,2019-2020
26.0,Sat,2020-02-22,20:00,Dijon,1.7,1–1,2.3,Monaco,13657.0,Stade Gaston Gérard,François Letexier,Ligue-1,13,2019-2020
26.0,Sun,2020-02-23,15:00,Saint-Étienne,0.4,1–1,1.1,Reims,24868.0,Stade Geoffroy-Guichard,Benoît Bastien,Ligue-1,13,2019-2020
26.0,Sun,2020-02-23,17:00,Rennes,2.8,2–1,0.4,Nîmes,28084.0,Roazhon Park,Stéphanie Frappart,Ligue-1,13,2019-2020
26.0,Sun,2020-02-23,21:00,Paris S-G,4.1,4–3,1.5,Bordeaux,47771.0,Parc des Princes,Willy Delajod,Ligue-1,13,2019-2020
27.0,Fri,2020-02-28,20:45,Nîmes,1.7,2–3,2.0,Marseille,13755.0,Stade des Costières,Clément Turpin,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,17:30,Paris S-G,5.0,4–0,0.3,Dijon,47542.0,Parc des Princes,Karim Abed,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,20:00,Monaco,2.1,1–1,0.9,Reims,4237.0,Stade Louis II.,Hakim Ben El Hadj Salem,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,20:00,Toulouse,0.9,0–2,1.3,Rennes,13301.0,Stadium Municipal,Jeremy Stinat,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,20:00,Brest,1.0,0–1,0.3,Angers,13313.0,Stade Francis-Le Blé,Florent Batta,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,20:00,Amiens,1.3,0–1,0.9,Metz,12375.0,Stade de la Licorne,Johan Hamel,Ligue-1,13,2019-2020
27.0,Sat,2020-02-29,20:00,Montpellier,2.8,3–0,0.9,Strasbourg,11799.0,Stade de la Mosson,Mikael Lesage,Ligue-1,13,2019-2020
27.0,Sun,2020-03-01,15:00,Nantes,0.3,0–1,2.1,Lille,20704.0,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Ligue-1,13,2019-2020
27.0,Sun,2020-03-01,17:00,Bordeaux,1.7,1–1,0.5,Nice,15799.0,Stade Matmut-Atlantique,Benoît Millot,Ligue-1,13,2019-2020
27.0,Sun,2020-03-01,21:00,Lyon,2.4,2–0,0.6,Saint-Étienne,52772.0,Groupama Stadium,Franck Schneider,Ligue-1,13,2019-2020
28.0,Fri,2020-03-06,21:00,Marseille,1.0,2–2,2.1,Amiens,49748.0,Orange Vélodrome,François Letexier,Ligue-1,13,2019-2020
28.0,Sat,2020-03-07,20:00,Nice,1.1,2–1,1.1,Monaco,21001.0,Stade de Nice,Amaury Delerue,Ligue-1,13,2019-2020
28.0,Sat,2020-03-07,20:00,Angers,0.7,2–0,1.3,Nantes,12132.0,Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,13,2019-2020
28.0,Sat,2020-03-07,20:00,Metz,1.6,2–1,1.5,Nîmes,14797.0,Stade Saint-Symphorien,Ruddy Buquet,Ligue-1,13,2019-2020
28.0,Sat,2020-03-07,20:00,Dijon,1.0,2–1,0.8,Toulouse,12549.0,Stade Gaston Gérard,Jérôme Brisard,Ligue-1,13,2019-2020
28.0,Sat,2020-03-07,20:00,Reims,2.0,1–0,1.2,Brest,11062.0,Stade Auguste-Delaune II,Karim Abed,Ligue-1,13,2019-2020
28.0,Sun,2020-03-08,15:00,Saint-Étienne,0.8,1–1,0.7,Bordeaux,24912.0,Stade Geoffroy-Guichard,Thomas Léonard,Ligue-1,13,2019-2020
28.0,Sun,2020-03-08,17:00,Rennes,3.2,5–0,0.8,Montpellier,24818.0,Roazhon Park,Jérémie Pignard,Ligue-1,13,2019-2020
28.0,Sun,2020-03-08,21:00,Lille,1.1,1–0,0.9,Lyon,40164.0,Stade Pierre-Mauroy,Benoît Bastien,Ligue-1,13,2019-2020
29.0,Fri,2020-03-13,20:45,Lyon,,,,Reims,,Groupama Stadium,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,17:30,Montpellier,,,,Marseille,,Stade de la Mosson,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,20:00,Toulouse,,,,Metz,,Stadium Municipal,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,20:00,Brest,,,,Lille,,Stade Francis-Le Blé,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,20:00,Amiens,,,,Angers,,Stade de la Licorne,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,20:00,Strasbourg,,,,Dijon,,Stade de la Meinau,,Ligue-1,13,2019-2020
29.0,Sat,2020-03-14,20:00,Nantes,,,,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,,Ligue-1,13,2019-2020
29.0,Sun,2020-03-15,15:00,Bordeaux,,,,Rennes,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
29.0,Sun,2020-03-15,17:00,Monaco,,,,Saint-Étienne,,Stade Louis II.,,Ligue-1,13,2019-2020
29.0,Sun,2020-03-15,21:00,Paris S-G,,,,Nice,,Parc des Princes,,Ligue-1,13,2019-2020
28.0,Wed,2020-03-18,,Strasbourg,,,,Paris S-G,,Stade de la Meinau,,Ligue-1,13,2019-2020
30.0,Fri,2020-03-20,20:45,Lille,,,,Monaco,,Stade Pierre-Mauroy,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,17:30,Rennes,,,,Lyon,,Roazhon Park,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,20:00,Nice,,,,Montpellier,,Stade de Nice,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,20:00,Nîmes,,,,Bordeaux,,Stade des Costières,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,20:00,Angers,,,,Toulouse,,Stade Raymond Kopa,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,20:00,Metz,,,,Brest,,Stade Saint-Symphorien,,Ligue-1,13,2019-2020
30.0,Sat,2020-03-21,20:00,Dijon,,,,Amiens,,Stade Gaston Gérard,,Ligue-1,13,2019-2020
30.0,Sun,2020-03-22,15:00,Saint-Étienne,,,,Strasbourg,,Stade Geoffroy-Guichard,,Ligue-1,13,2019-2020
30.0,Sun,2020-03-22,17:00,Reims,,,,Nantes,,Stade Auguste-Delaune II,,Ligue-1,13,2019-2020
30.0,Sun,2020-03-22,21:00,Marseille,,,,Paris S-G,,Orange Vélodrome,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,,Lyon,,,,Nîmes,,Groupama Stadium,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,,Paris S-G,,,,Metz,,Parc des Princes,,Ligue-1,13,2019-2020
31.0,Sat,2020-04-04,17:30,Montpellier,,,,Lille,,Stade de la Mosson,,Ligue-1,13,2019-2020
31.0,Sat,2020-04-04,19:15,Toulouse,,,,Saint-Étienne,,Stadium Municipal,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,15:00,Monaco,,,,Nantes,,Stade Louis II.,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,17:00,Bordeaux,,,,Reims,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,17:00,Strasbourg,,,,Angers,,Stade de la Meinau,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,17:00,Amiens,,,,Rennes,,Stade de la Licorne,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,17:00,Dijon,,,,Nice,,Stade Gaston Gérard,,Ligue-1,13,2019-2020
31.0,Sun,2020-04-05,21:00,Brest,,,,Marseille,,Stade Francis-Le Blé,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Marseille,,,,Dijon,,Orange Vélodrome,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Nice,,,,Strasbourg,,Stade de Nice,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Reims,,,,Toulouse,,Stade Auguste-Delaune II,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Saint-Étienne,,,,Rennes,,Stade Geoffroy-Guichard,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Bordeaux,,,,Amiens,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Nantes,,,,Lyon,,Stade de la Beaujoire - Louis Fonteneau,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Metz,,,,Lille,,Stade Saint-Symphorien,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Brest,,,,Monaco,,Stade Francis-Le Blé,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Angers,,,,Paris S-G,,Stade Raymond Kopa,,Ligue-1,13,2019-2020
32.0,Sat,2020-04-11,,Nîmes,,,,Montpellier,,Stade des Costières,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Strasbourg,,,,Brest,,Stade de la Meinau,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Lyon,,,,Marseille,,Groupama Stadium,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Lille,,,,Nice,,Stade Pierre-Mauroy,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Montpellier,,,,Reims,,Stade de la Mosson,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Amiens,,,,Nîmes,,Stade de la Licorne,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Monaco,,,,Bordeaux,,Stade Louis II.,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Paris S-G,,,,Saint-Étienne,,Parc des Princes,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Toulouse,,,,Nantes,,Stadium Municipal,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Dijon,,,,Angers,,Stade Gaston Gérard,,Ligue-1,13,2019-2020
33.0,Sat,2020-04-18,,Rennes,,,,Metz,,Roazhon Park,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Marseille,,,,Nice,,Orange Vélodrome,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Brest,,,,Montpellier,,Stade Francis-Le Blé,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Bordeaux,,,,Toulouse,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Saint-Étienne,,,,Angers,,Stade Geoffroy-Guichard,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Rennes,,,,Strasbourg,,Roazhon Park,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Reims,,,,Paris S-G,,Stade Auguste-Delaune II,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Lyon,,,,Monaco,,Groupama Stadium,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Nantes,,,,Amiens,,Stade de la Beaujoire - Louis Fonteneau,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Nîmes,,,,Lille,,Stade des Costières,,Ligue-1,13,2019-2020
34.0,Sun,2020-04-26,,Metz,,,,Dijon,,Stade Saint-Symphorien,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Lille,,,,Reims,,Stade Pierre-Mauroy,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Strasbourg,,,,Marseille,,Stade de la Meinau,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Nice,,,,Nantes,,Stade de Nice,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Paris S-G,,,,Brest,,Parc des Princes,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Monaco,,,,Metz,,Stade Louis II.,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Toulouse,,,,Nîmes,,Stadium Municipal,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Angers,,,,Rennes,,Stade Raymond Kopa,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Dijon,,,,Lyon,,Stade Gaston Gérard,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Amiens,,,,Saint-Étienne,,Stade de la Licorne,,Ligue-1,13,2019-2020
35.0,Sat,2020-05-02,,Montpellier,,,,Bordeaux,,Stade de la Mosson,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Marseille,,,,Monaco,,Orange Vélodrome,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Rennes,,,,Dijon,,Roazhon Park,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Saint-Étienne,,,,Lille,,Stade Geoffroy-Guichard,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Nantes,,,,Brest,,Stade de la Beaujoire - Louis Fonteneau,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Reims,,,,Amiens,,Stade Auguste-Delaune II,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Toulouse,,,,Paris S-G,,Stadium Municipal,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Lyon,,,,Montpellier,,Groupama Stadium,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Metz,,,,Nice,,Stade Saint-Symphorien,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Nîmes,,,,Strasbourg,,Stade des Costières,,Ligue-1,13,2019-2020
36.0,Sat,2020-05-09,,Bordeaux,,,,Angers,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Paris S-G,,,,Rennes,,Parc des Princes,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Strasbourg,,,,Bordeaux,,Stade de la Meinau,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Angers,,,,Lyon,,Stade Raymond Kopa,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Monaco,,,,Toulouse,,Stade Louis II.,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Brest,,,,Nîmes,,Stade Francis-Le Blé,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Lille,,,,Amiens,,Stade Pierre-Mauroy,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Dijon,,,,Reims,,Stade Gaston Gérard,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Nice,,,,Saint-Étienne,,Stade de Nice,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Montpellier,,,,Nantes,,Stade de la Mosson,,Ligue-1,13,2019-2020
37.0,Sat,2020-05-16,,Marseille,,,,Metz,,Orange Vélodrome,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Reims,,,,Marseille,,Stade Auguste-Delaune II,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Metz,,,,Angers,,Stade Saint-Symphorien,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Bordeaux,,,,Lille,,Stade Matmut-Atlantique,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Lyon,,,,Brest,,Groupama Stadium,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Saint-Étienne,,,,Dijon,,Stade Geoffroy-Guichard,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Nîmes,,,,Paris S-G,,Stade des Costières,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Amiens,,,,Nice,,Stade de la Licorne,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Nantes,,,,Strasbourg,,Stade de la Beaujoire - Louis Fonteneau,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Rennes,,,,Monaco,,Roazhon Park,,Ligue-1,13,2019-2020
38.0,Sat,2020-05-23,,Toulouse,,,,Montpellier,,Stadium Municipal,,Ligue-1,13,2019-2020
