Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Nícolas Andrade,br BRA,GK,Udinese,32,1988,2,2,180,2.0,5,2.50,7,2,28.6,1,0,1,0,0.0,0,0,0,0,,0,0,0,4.0,0.58,-1.0,-0.48,6,13,46.2,31,5,25.8,32.1,9,55.6,47.4,16,0,0.0,0,0.00,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,3,1.50,5,5,0,0.00,+0.44,3.1,2.1,+1.0,+0.49,+0.77,0,0,0,0,0,0,0,0,0,5,0,0,,Serie-A,11,2020-2021
Emil Audero,it ITA,GK,Sampdoria,23,1997,37,37,3330,37.0,54,1.46,165,117,71.5,14,7,16,6,16.2,9,7,2,0,22.2,1,6,1,51.3,0.27,-1.7,-0.05,254,612,41.5,995,175,44.6,38.5,261,64.4,47.3,381,30,7.9,15,0.41,12.7,0,1,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,97.4,90,37,0,,1,1.32,49,54,-5,-0.14,-3.14,44.9,56.1,-11.2,-0.30,-0.84,0,0,6,0,0,0,0,0,0,182,0,0,,Serie-A,11,2020-2021
Alessandro Berardi,it ITA,GK,Hellas Verona,29,1991,1,0,28,0.3,0,0.00,1,1,100.0,0,0,0,0,,0,0,0,0,,0,0,0,0.0,0.05,0.0,+0.15,3,10,30.0,7,0,85.7,46.1,4,100.0,68.5,5,1,20.0,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,28,0.8,,0,1,28,36,1.00,1,0,+1,+3.21,+3.29,0.2,0.6,-0.3,-1.04,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,,Serie-A,11,2020-2021
Gianluigi Buffon,it ITA,GK,Juventus,42,1978,8,8,720,8.0,5,0.62,17,14,82.4,7,1,0,3,37.5,3,2,1,0,33.3,1,0,0,5.0,0.16,0.0,0.00,33,74,44.6,242,44,24.4,30.0,62,24.2,26.6,81,2,2.5,5,0.63,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,8,0,,26,2.75,22,5,+17,+2.12,+1.39,19.0,8.3,+10.7,+1.33,+0.49,0,0,1,0,0,0,0,0,0,34,0,0,,Serie-A,11,2020-2021
Simone Colombi,it ITA,GK,Parma,29,1991,2,2,180,2.0,7,3.50,9,3,33.3,0,0,2,0,0.0,1,1,0,0,0.0,0,3,0,4.9,0.46,-2.1,-1.07,16,30,53.3,39,6,56.4,41.0,11,72.7,50.2,13,1,7.7,1,0.50,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,34,0.00,4,7,-3,-1.50,-0.36,2.7,4.7,-1.9,-0.97,-0.43,0,0,0,0,0,0,0,0,0,7,0,0,,Serie-A,11,2020-2021
Andrea Consigli,it ITA,GK,Sassuolo,33,1987,37,37,3330,37.0,56,1.51,180,127,71.1,17,10,10,7,18.9,5,4,1,0,20.0,0,4,1,57.5,0.30,+2.5,+0.07,185,409,45.2,1123,161,30.9,30.9,235,26.4,25.9,327,29,8.9,26,0.70,15.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,1.65,64,56,+8,+0.22,+0.22,58.8,53.7,+5.1,+0.14,+0.90,0,2,5,0,0,0,0,0,0,152,0,0,,Serie-A,11,2020-2021
Alex Cordaz,it ITA,GK,Crotone,37,1983,36,36,3240,36.0,91,2.53,203,115,57.6,6,3,27,2,5.6,5,5,0,0,0.0,2,10,2,76.4,0.36,-12.6,-0.35,248,606,40.9,1136,160,42.1,35.4,310,41.3,34.1,318,18,5.7,30,0.83,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,1,0.58,44,91,-47,-1.31,-1.31,36.1,69.0,-32.9,-0.91,-0.81,0,0,7,0,0,0,0,0,0,181,1,0,100.0,Serie-A,11,2020-2021
Angelo da Costa Júnior,br BRA,GK,Bologna,36,1983,6,6,540,6.0,9,1.50,26,17,69.2,0,5,1,1,16.7,1,1,0,0,0.0,1,0,0,9.4,0.36,+0.4,+0.07,35,70,50.0,245,23,24.5,30.3,42,23.8,24.4,48,0,0.0,7,1.17,16.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,15.8,90,6,0,,30,0.83,7,9,-2,-0.33,+0.04,6.7,9.4,-2.7,-0.45,-0.19,0,0,0,1,0,0,0,0,0,24,0,0,,Serie-A,11,2020-2021
Alessio Cragno,it ITA,GK,Cagliari,26,1994,34,34,3060,34.0,53,1.56,177,125,72.9,6,10,18,6,17.6,5,5,0,0,0.0,1,7,0,55.2,0.29,+2.2,+0.06,206,485,42.5,683,129,46.3,37.1,279,60.6,43.6,320,31,9.7,15,0.44,12.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,89.5,90,34,0,,0,0.82,35,53,-18,-0.53,-1.03,40.7,57.9,-17.2,-0.51,-0.40,0,3,6,0,0,0,0,0,2,128,0,0,,Serie-A,11,2020-2021
Gian Crespi,it ITA,GK,Crotone,19,2001,1,1,90,1.0,0,0.00,1,1,100.0,0,1,0,1,100.0,0,0,0,0,,0,0,0,0.4,0.38,+0.4,+0.38,8,13,61.5,31,4,32.3,27.0,11,27.3,31.2,8,0,0.0,0,0.00,9.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,32,1.00,0,0,0,0.00,+1.27,1.4,0.6,+0.9,+0.86,+1.77,0,0,0,0,0,0,0,0,0,6,0,0,,Serie-A,11,2020-2021
Gianluigi Donnarumma,it ITA,GK,Milan,21,1999,37,37,3330,37.0,38,1.03,125,90,71.2,24,6,7,14,37.8,4,2,1,1,33.3,2,7,1,39.7,0.30,+2.7,+0.07,183,431,42.5,1026,140,33.2,32.3,219,41.1,35.9,335,29,8.7,22,0.59,14.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,2.11,71,38,+33,+0.89,+0.89,68.6,43.4,+25.1,+0.68,+0.35,0,1,4,0,0,0,0,0,0,147,0,0,,Serie-A,11,2020-2021
Bartłomiej Drągowski,pl POL,GK,Fiorentina,22,1997,36,36,3148,35.0,55,1.57,128,82,63.3,9,12,15,8,22.2,10,8,2,0,20.0,1,10,1,53.4,0.35,-0.6,-0.02,229,566,40.5,803,166,51.9,41.9,260,57.3,45.3,335,24,7.2,17,0.49,14.3,0,1,0,0,0,1,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,87,92.0,87,34,0,,0,1.05,46,56,-10,-0.29,+0.38,44.1,50.7,-6.6,-0.19,+0.90,0,1,5,0,0,0,0,0,1,172,0,0,,Serie-A,11,2020-2021
Marco Festa,it ITA,GK,Crotone,28,1992,1,1,90,1.0,1,1.00,8,7,87.5,0,1,0,0,0.0,0,0,0,0,,0,0,0,1.6,0.20,+0.6,+0.61,9,15,60.0,28,9,35.7,34.4,10,50.0,37.7,12,1,8.3,1,1.00,10.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,36,1.00,1,1,0,0.00,+1.27,1.0,2.1,-1.1,-1.07,-0.20,0,0,0,0,0,0,0,0,0,9,0,0,,Serie-A,11,2020-2021
