Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Dele Alli,eng ENG,MF,Tottenham,25,1996,8,6,516,5.7,1,0,0,1,1,1,0,0.17,0.00,0.17,0.00,0.00,1.1,0.3,0.0,0.3,0.18,0.00,0.18,0.05,0.05,3,1,33.3,0.52,0.17,0.00,0.00,19.6,0,0.10,-0.1,-0.3,133,165,80.6,2125,539,76,87,87.4,43,50,86.0,11,19,57.9,0.0,0,11,4,0,16,156,9,0,26,2,2,0,0,0,0,117,25,23,9,139,8,3,1,1,2,7,6,6,1.05,3,0,0,3,0,1,0.17,0,0,0,0,1,0,17,7,11,5,1,5,35.7,9,41,27.7,62,60,26,0,14,28,8,0,251,17,17,13,23.1,5,1,158,0,8,13,198,150,75.8,20,65,41.0,83,5,2,11,6,1.50,3,10,-7,-1.22,-1.95,4.8,9.3,-4.5,-0.79,-1.41,0,8,1,0,0,36,7,11,38.9,Premier-League,9,2021-2022
Miguel Almirón,py PAR,MF,Newcastle Utd,27,1994,13,9,819,9.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,1.2,0.09,0.04,0.14,0.09,0.14,14,2,14.3,1.54,0.22,0.00,0.00,20.0,0,0.06,-0.8,-0.8,184,235,78.3,2955,619,105,121,86.8,60,76,78.9,16,24,66.7,-0.4,10,11,5,1,16,231,4,0,37,4,12,0,0,0,0,191,19,25,212,10,8,1,2,0,3,8,11,29,3.19,21,0,0,1,1,3,0.33,3,0,0,0,0,0,25,14,15,6,4,5,20.8,19,49,25.0,75,80,41,1,11,36,4,0,350,8,24,16,43.8,11,1,254,3,12,18,299,221,73.9,28,63,60.7,81,4,4,22,1,0.69,10,20,-10,-1.10,-0.59,9.6,17.2,-7.6,-0.84,-0.30,0,11,0,0,0,62,3,7,30.0,Premier-League,9,2021-2022
Marcos Alonso,es ESP,DF,Chelsea,30,1990,9,9,773,8.6,1,1,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,0.9,0.9,1.3,2.1,0.10,0.15,0.25,0.10,0.25,12,3,25.0,1.40,0.35,0.08,0.33,21.7,3,0.07,+0.1,+0.1,349,473,73.8,6318,2366,167,191,87.4,133,165,80.6,40,88,45.5,-0.3,17,28,9,5,34,366,107,1,74,22,25,30,18,10,0,260,100,113,335,38,15,68,0,2,7,15,20,29,3.38,23,5,0,0,0,3,0.35,2,1,0,0,0,0,17,10,10,4,3,7,46.7,8,28,26.4,46,36,24,0,17,42,23,0,596,32,22,13,30.8,5,0,324,3,9,10,380,327,86.1,32,86,57.3,86,6,0,,5,1.89,17,6,+11,+1.28,-1.06,12.4,9.7,+2.6,+0.31,-1.12,0,15,0,0,0,71,21,8,72.4,Premier-League,9,2021-2022
Steven Alzate,co COL,MF,Brighton,23,1998,2,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.14,0.14,0.00,0.14,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,51,94.1,935,170,18,19,94.7,17,17,100.0,10,11,90.9,-0.1,2,2,1,1,3,51,0,0,9,2,2,0,0,0,0,37,5,9,3,41,6,0,0,0,1,1,1,3,3.00,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,1,100.0,0,3,23.1,8,3,2,0,2,3,2,0,61,1,1,0,,0,0,47,0,1,2,41,37,90.2,2,45,6.7,71,0,1,19,4,2.00,0,1,-1,-1.00,-0.93,0.5,0.9,-0.4,-0.40,-0.33,0,2,0,0,0,16,1,4,20.0,Premier-League,9,2021-2022
Daniel Amartey,gh GHA,DF,Leicester City,26,1994,8,7,606,6.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,1,1,100.0,0.15,0.15,0.00,0.00,33.2,0,0.01,0.0,0.0,379,427,88.8,7574,2346,113,123,91.9,217,231,93.9,46,61,75.4,0.0,1,14,0,0,25,421,6,0,46,5,0,0,0,0,0,351,31,45,37,357,22,2,2,1,3,10,8,7,1.04,6,0,0,0,1,0,0.00,0,0,0,0,0,0,6,3,3,3,0,4,40.0,6,15,33.3,23,20,2,0,6,14,25,1,486,50,0,5,60.0,3,0,350,0,3,1,370,363,98.1,0,76,44.9,84,6,1,21,5,1.63,10,13,-3,-0.45,-0.32,8.8,10.9,-2.1,-0.31,-0.19,0,7,0,0,0,63,12,12,50.0,Premier-League,9,2021-2022
Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,12,11,1024,11.4,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.5,0.8,0.02,0.05,0.07,0.02,0.07,2,1,50.0,0.18,0.09,0.00,0.00,8.0,0,0.12,-0.2,-0.2,652,758,86.0,16174,4606,132,143,92.3,349,366,95.4,169,243,69.5,+0.5,6,42,3,1,29,736,22,1,52,37,3,1,0,0,1,519,67,172,69,633,34,2,5,1,13,16,5,11,0.97,8,1,0,0,1,2,0.18,1,0,0,1,0,0,13,8,9,4,0,6,60.0,4,18,34.0,30,20,3,0,7,42,61,2,880,169,10,3,33.3,1,0,562,0,1,3,636,629,98.9,1,85,75.9,90,11,1,34,0,1.33,18,15,+3,+0.26,+1.64,14.9,11.6,+3.3,+0.29,+0.58,0,7,0,0,0,86,23,17,57.5,Premier-League,9,2021-2022
Michail Antonio,jm JAM,FW,West Ham,31,1990,14,14,1255,13.9,6,4,6,0,1,5,1,0.43,0.29,0.72,0.43,0.72,5.4,5.1,3.8,8.9,0.39,0.27,0.66,0.37,0.64,42,12,28.6,3.01,0.86,0.14,0.50,14.9,0,0.12,+0.6,+0.9,209,319,65.5,3371,587,122,160,76.3,59,91,64.8,21,36,58.3,+0.2,28,8,13,4,17,311,8,5,83,12,21,0,0,0,0,199,55,65,57,223,14,3,3,4,6,11,27,56,4.02,37,0,5,4,4,10,0.72,5,0,1,3,0,1,16,13,4,5,7,3,50.0,3,64,32.5,18,76,103,0,9,23,5,0,522,7,84,36,47.2,19,3,401,19,55,36,728,397,54.5,115,90,93.0,90,10,0,,0,1.93,27,17,+10,+0.72,+1.66,19.9,15.4,+4.5,+0.32,+0.54,1,21,0,0,0,67,25,63,28.4,Premier-League,9,2021-2022
Cameron Archer,eng ENG,"MF,FW",Aston Villa,20,2001,3,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07,1,0,0.0,3.33,0.00,0.00,,13.0,0,0.02,0.0,0.0,5,5,100.0,91,28,1,1,100.0,4,4,100.0,0,0,,0.0,0,0,1,0,3,5,0,0,1,0,0,0,0,0,0,4,1,0,1,3,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,2,2,0,0,1,1,0,12,0,3,2,50.0,1,0,7,0,0,1,9,6,66.7,2,9,2.0,,0,3,9,6,1.00,1,0,+1,+3.33,+3.61,0.2,0.8,-0.7,-2.21,-1.94,0,3,0,0,0,2,1,2,33.3,Premier-League,9,2021-2022
Adam Armstrong,eng ENG,"FW,MF",Southampton,24,1997,14,12,1047,11.6,2,2,2,0,0,0,0,0.17,0.17,0.34,0.17,0.34,3.7,3.7,1.7,5.4,0.32,0.15,0.47,0.32,0.47,38,12,31.6,3.27,1.03,0.05,0.17,17.4,0,0.10,-1.7,-1.7,152,221,68.8,2613,419,67,91,73.6,71,95,74.7,10,21,47.6,+0.3,12,10,11,0,20,200,21,1,44,6,18,0,0,0,0,150,38,33,42,158,10,2,2,0,2,10,8,25,2.15,15,0,3,3,0,3,0.26,2,0,0,0,1,0,8,5,2,3,3,0,0.0,3,45,28.1,12,61,87,0,5,12,3,0,346,2,59,27,48.1,14,1,244,14,21,19,472,245,51.9,83,75,77.6,86,9,2,6,1,0.93,10,19,-9,-0.77,-1.37,14.6,17.7,-3.1,-0.27,-1.26,0,11,1,0,0,46,8,28,22.2,Premier-League,9,2021-2022
Stuart Armstrong,sct SCO,MF,Southampton,29,1992,4,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.24,0.17,0.41,0.24,0.41,1,0,0.0,0.72,0.00,0.00,,3.6,0,0.34,-0.3,-0.3,41,63,65.1,726,140,19,30,63.3,18,23,78.3,3,6,50.0,-0.2,5,4,0,0,3,63,0,0,12,3,1,0,0,0,0,44,11,8,10,46,4,0,0,0,1,8,4,6,4.32,6,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4,10,40.0,7,12,6,0,1,2,1,0,74,1,7,4,25.0,1,0,56,1,1,1,69,60,87.0,9,31,9.3,55,0,3,23,2,2.50,1,0,+1,+0.72,+1.31,1.2,1.1,+0.2,+0.12,+0.11,0,0,0,0,0,10,3,3,50.0,Premier-League,9,2021-2022
Kepa Arrizabalaga,es ESP,GK,Chelsea,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,30,93.3,730,379,4,4,100.0,15,15,100.0,8,10,80.0,0.0,0,1,0,0,0,26,4,0,6,1,0,0,0,0,0,22,0,8,4,19,0,0,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,26,0,0,,0,0,20,0,0,0,19,19,100.0,0,90,6.7,90,1,0,,14,3.00,3,0,+3,+3.00,+1.36,1.9,0.7,+1.2,+1.17,+0.41,0,0,0,0,0,5,0,0,,Premier-League,9,2021-2022
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,13,12,1031,11.5,4,1,4,0,2,3,0,0.35,0.09,0.44,0.35,0.44,5.5,3.8,0.8,4.7,0.48,0.07,0.55,0.34,0.41,31,16,51.6,2.71,1.40,0.13,0.25,14.3,0,0.12,-1.5,+0.2,142,201,70.6,1989,383,91,113,80.5,40,62,64.5,8,14,57.1,+0.2,9,4,10,1,13,195,6,1,61,3,9,0,0,0,0,118,45,38,27,149,8,0,1,1,2,8,11,23,2.01,14,0,1,3,0,3,0.26,2,0,0,1,0,0,12,7,5,5,2,2,33.3,4,53,26.6,23,77,99,0,16,13,3,0,316,5,53,6,33.3,3,0,168,9,20,5,438,221,50.5,55,79,81.8,83,7,1,30,0,1.77,17,15,+2,+0.17,+2.14,15.8,16.7,-0.9,-0.08,+1.61,0,17,0,0,0,37,26,32,44.8,Premier-League,9,2021-2022
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30,1991,14,11,884,9.8,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,1.7,1.7,0.9,2.6,0.17,0.09,0.26,0.17,0.26,20,2,10.0,2.04,0.20,0.00,0.00,17.8,1,0.08,-1.7,-1.7,246,320,76.9,3543,661,152,166,91.6,75,98,76.5,12,33,36.4,+0.1,10,11,4,1,15,317,3,1,66,7,22,0,0,0,0,228,44,48,9,280,14,3,3,2,9,7,15,23,2.34,14,0,1,5,2,1,0.10,1,0,0,0,0,0,22,15,8,12,2,7,63.6,4,59,26.7,59,96,66,0,22,36,3,0,492,6,35,37,48.6,18,3,385,13,29,27,432,339,78.5,42,63,65.5,78,3,3,10,1,1.07,11,15,-4,-0.41,-0.79,11.5,10.7,+0.8,+0.08,-0.20,0,17,0,0,0,76,14,26,35.0,Premier-League,9,2021-2022
Luke Ayling,eng ENG,DF,Leeds United,30,1991,6,6,538,6.0,1,1,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,0.4,0.4,0.0,0.5,0.07,0.00,0.08,0.07,0.08,7,2,28.6,1.17,0.33,0.14,0.50,14.4,0,0.06,+0.6,+0.6,395,474,83.3,8663,3561,129,143,90.2,184,204,90.2,79,113,69.9,+1.0,1,37,3,1,46,440,34,1,58,18,5,0,0,0,0,303,60,111,41,387,18,21,0,5,6,16,11,7,1.17,4,0,0,0,0,1,0.17,0,0,0,1,0,0,16,7,11,5,0,8,47.1,9,25,31.6,40,28,11,0,4,24,16,1,546,54,8,10,70.0,7,1,364,0,6,6,399,383,96.0,6,90,39.9,90,5,0,,0,0.67,7,14,-7,-1.17,-1.17,8.1,11.2,-3.1,-0.52,-0.39,0,3,0,0,0,65,12,13,48.0,Premier-League,9,2021-2022
César Azpilicueta,es ESP,DF,Chelsea,32,1989,9,8,699,7.8,0,2,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,0.2,0.2,1.3,1.5,0.02,0.17,0.19,0.02,0.19,3,0,0.0,0.39,0.00,0.00,,17.0,0,0.05,-0.2,-0.2,414,506,81.8,6835,2939,205,227,90.3,182,212,85.8,24,49,49.0,+0.7,7,20,12,1,40,442,64,0,48,4,15,0,0,0,0,321,87,98,38,377,25,53,2,2,5,12,16,21,2.70,19,0,1,0,0,8,1.03,6,0,1,1,0,0,21,9,12,6,3,7,46.7,8,27,24.3,52,41,18,0,18,28,23,0,588,51,18,7,85.7,6,0,328,0,6,3,424,391,92.2,22,78,51.8,84,5,1,27,6,2.44,15,4,+11,+1.42,-0.66,11.9,9.4,+2.4,+0.31,-0.98,0,11,0,0,0,57,18,16,52.9,Premier-League,9,2021-2022
Daniel Bachmann,at AUT,GK,Watford,27,1994,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,137,222,61.7,4815,3131,16,16,100.0,57,59,96.6,64,147,43.5,0.0,0,5,0,0,0,153,69,0,8,3,0,0,0,0,0,84,9,129,13,163,0,0,33,2,6,3,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,245,213,0,1,100.0,1,0,115,0,0,0,97,97,100.0,0,90,46.7,90,7,0,,7,0.43,7,16,-9,-1.29,-1.29,7.3,12.8,-5.5,-0.78,-0.11,0,0,0,0,0,35,0,0,,Premier-League,9,2021-2022
Leon Bailey,jm JAM,"FW,MF",Aston Villa,24,1997,9,4,424,4.7,1,2,1,0,0,1,0,0.21,0.42,0.64,0.21,0.64,1.1,1.1,0.3,1.4,0.24,0.06,0.30,0.24,0.30,13,5,38.5,2.76,1.06,0.08,0.20,17.8,4,0.09,-0.1,-0.1,86,130,66.2,1529,325,39,48,81.3,31,43,72.1,13,32,40.6,+1.7,5,2,6,2,11,119,11,0,19,5,13,7,7,0,0,70,25,35,87,31,4,3,1,0,1,4,5,13,2.76,9,0,1,2,0,3,0.64,2,0,1,0,0,0,15,10,6,6,3,3,37.5,5,22,37.3,15,22,22,0,4,18,3,0,207,5,18,17,58.8,11,1,153,6,11,18,180,140,77.8,28,47,31.4,67,1,5,31,0,1.00,10,7,+3,+0.64,+1.22,5.7,3.3,+2.4,+0.51,+1.20,0,3,0,0,0,23,5,6,45.5,Premier-League,9,2021-2022
