Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Dele Alli,eng ENG,MF,Tottenham,25,1996,8,6,516,5.7,1,0,0,1,1,1,0,0.17,0.00,0.17,0.00,0.00,1.1,0.3,0.0,0.3,0.18,0.00,0.18,0.05,0.05,3,1,33.3,0.52,0.17,0.00,0.00,19.6,0,0.10,-0.1,-0.3,133,165,80.6,2125,539,76,87,87.4,43,50,86.0,11,19,57.9,0.0,0,11,4,0,16,156,9,0,26,2,2,0,0,0,0,117,25,23,9,139,8,3,1,1,2,7,6,6,1.05,3,0,0,3,0,1,0.17,0,0,0,0,1,0,17,7,11,5,1,5,35.7,9,41,27.7,62,60,26,0,14,28,8,0,251,17,17,13,23.1,5,1,158,0,8,13,198,150,75.8,20,65,47.8,83,5,2,11,4,1.50,3,10,-7,-1.22,-1.38,4.8,9.3,-4.5,-0.79,-1.25,0,8,1,0,0,36,7,11,38.9,Premier-League,9,2021-2022
Miguel Almirón,py PAR,MF,Newcastle Utd,27,1994,12,8,735,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.07,0.05,0.12,0.07,0.12,8,1,12.5,0.98,0.12,0.00,0.00,20.7,0,0.07,-0.6,-0.6,166,211,78.7,2682,558,95,110,86.4,54,68,79.4,15,22,68.2,-0.4,10,11,4,1,14,207,4,0,34,4,11,0,0,0,0,173,15,23,193,8,5,1,2,0,3,8,9,25,3.06,19,0,0,1,1,3,0.37,3,0,0,0,0,0,21,13,13,4,4,4,18.2,18,46,25.3,70,74,38,1,11,31,4,0,312,8,19,16,43.8,11,1,229,2,10,18,270,199,73.7,20,61,58.3,81,4,4,22,1,0.50,9,20,-11,-1.35,-0.83,8.4,16.5,-8.1,-0.99,-0.41,0,7,0,0,0,53,3,5,37.5,Premier-League,9,2021-2022
Marcos Alonso,es ESP,DF,Chelsea,30,1990,7,7,612,6.8,1,1,1,0,0,2,0,0.15,0.15,0.29,0.15,0.29,0.9,0.9,1.2,2.1,0.13,0.18,0.31,0.13,0.31,11,3,27.3,1.62,0.44,0.09,0.33,22.6,3,0.08,+0.1,+0.1,290,381,76.1,5462,1976,131,144,91.0,115,139,82.7,39,79,49.4,-0.2,16,24,8,5,26,294,87,1,59,21,22,30,18,10,0,213,79,89,279,33,8,51,0,2,5,10,14,24,3.53,18,5,0,0,0,1,0.15,0,1,0,0,0,0,14,7,8,3,3,5,50.0,5,24,30.0,33,28,19,0,11,34,17,0,482,27,19,12,25.0,4,0,275,2,9,9,312,274,87.8,27,87,52.3,87,5,0,,5,2.00,13,3,+10,+1.47,-1.11,10.0,7.7,+2.3,+0.34,-1.22,0,12,0,0,0,53,13,6,68.4,Premier-League,9,2021-2022
Steven Alzate,co COL,MF,Brighton,23,1998,2,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.14,0.14,0.00,0.14,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,51,94.1,935,170,18,19,94.7,17,17,100.0,10,11,90.9,-0.1,2,2,1,1,3,51,0,0,9,2,2,0,0,0,0,37,5,9,3,41,6,0,0,0,1,1,1,3,3.00,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,1,100.0,0,3,23.1,8,3,2,0,2,3,2,0,61,1,1,0,,0,0,47,0,1,2,41,37,90.2,2,45,7.7,71,0,1,19,4,2.00,0,1,-1,-1.00,-0.92,0.5,0.9,-0.4,-0.40,-0.36,0,2,0,0,0,16,1,4,20.0,Premier-League,9,2021-2022
Daniel Amartey,gh GHA,DF,Leicester City,26,1994,8,7,606,6.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,1,1,100.0,0.15,0.15,0.00,0.00,33.2,0,0.01,0.0,0.0,379,427,88.8,7574,2346,113,123,91.9,217,231,93.9,46,61,75.4,0.0,1,14,0,0,25,421,6,0,46,5,0,0,0,0,0,351,31,45,37,357,22,2,2,1,3,10,8,7,1.04,6,0,0,0,1,0,0.00,0,0,0,0,0,0,6,3,3,3,0,4,40.0,6,15,33.3,23,20,2,0,6,14,25,1,486,50,0,5,60.0,3,0,350,0,3,1,370,363,98.1,0,76,51.8,84,6,1,21,4,1.63,10,13,-3,-0.45,-0.45,8.8,10.9,-2.1,-0.31,-0.28,0,7,0,0,0,63,12,12,50.0,Premier-League,9,2021-2022
Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,12,11,1024,11.4,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.5,0.8,0.02,0.05,0.07,0.02,0.07,2,1,50.0,0.18,0.09,0.00,0.00,8.0,0,0.12,-0.2,-0.2,652,758,86.0,16174,4606,132,143,92.3,349,366,95.4,169,243,69.5,+0.5,6,42,3,1,29,736,22,1,52,37,3,1,0,0,1,519,67,172,69,633,34,2,5,1,13,16,5,11,0.97,8,1,0,0,1,2,0.18,1,0,0,1,0,0,13,8,9,4,0,6,60.0,4,18,34.0,30,20,3,0,7,42,61,2,880,169,10,3,33.3,1,0,562,0,1,3,636,629,98.9,1,85,81.3,90,11,1,34,0,1.33,18,15,+3,+0.26,+1.79,14.9,11.6,+3.3,+0.29,+0.62,0,7,0,0,0,86,23,17,57.5,Premier-League,9,2021-2022
Michail Antonio,jm JAM,FW,West Ham,31,1990,12,12,1075,11.9,6,3,6,0,1,4,1,0.50,0.25,0.75,0.50,0.75,5.2,4.9,2.9,7.8,0.43,0.24,0.68,0.41,0.65,38,11,28.9,3.18,0.92,0.16,0.55,13.9,0,0.13,+0.8,+1.1,179,273,65.6,2833,532,104,137,75.9,50,77,64.9,18,31,58.1,+0.1,23,7,12,4,16,266,7,4,76,9,18,0,0,0,0,172,46,55,49,195,9,3,3,2,5,10,23,51,4.27,32,0,5,4,4,9,0.75,4,0,1,3,0,1,15,13,3,5,7,3,60.0,2,54,34.6,13,60,83,0,7,21,3,0,456,5,75,31,48.4,16,2,363,18,53,33,631,348,55.2,98,90,91.9,90,8,0,,0,1.92,23,14,+9,+0.75,+1.70,16.5,13.0,+3.4,+0.29,+0.51,1,19,0,0,0,60,19,57,25.0,Premier-League,9,2021-2022
Cameron Archer,eng ENG,"MF,FW",Aston Villa,20,2001,3,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07,1,0,0.0,3.33,0.00,0.00,,13.0,0,0.02,0.0,0.0,5,5,100.0,91,28,1,1,100.0,4,4,100.0,0,0,,0.0,0,0,1,0,3,5,0,0,1,0,0,0,0,0,0,4,1,0,1,3,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,2,2,0,0,1,1,0,12,0,3,2,50.0,1,0,7,0,0,1,9,6,66.7,2,9,2.3,,0,3,9,6,1.00,1,0,+1,+3.33,+3.65,0.2,0.8,-0.7,-2.21,-1.84,0,3,0,0,0,2,1,2,33.3,Premier-League,9,2021-2022
Adam Armstrong,eng ENG,"FW,MF",Southampton,24,1997,12,11,965,10.7,2,2,2,0,0,0,0,0.19,0.19,0.37,0.19,0.37,3.7,3.7,1.6,5.3,0.35,0.14,0.49,0.35,0.49,37,11,29.7,3.45,1.03,0.05,0.18,17.3,0,0.10,-1.7,-1.7,141,201,70.1,2398,393,64,86,74.4,63,83,75.9,10,18,55.6,+0.4,9,10,10,0,19,181,20,1,40,5,16,0,0,0,0,137,35,29,37,144,10,2,2,0,2,9,8,22,2.05,12,0,3,3,0,3,0.28,2,0,0,0,1,0,8,5,2,3,3,0,0.0,3,42,27.6,12,58,82,0,3,12,2,0,315,2,56,26,50.0,14,1,227,12,19,19,437,226,51.7,75,80,82.5,88,9,1,2,1,0.92,8,16,-8,-0.75,-1.19,13.5,16.5,-3.0,-0.28,-1.65,0,9,1,0,0,42,7,26,21.2,Premier-League,9,2021-2022
Stuart Armstrong,sct SCO,MF,Southampton,29,1992,4,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.24,0.17,0.41,0.24,0.41,1,0,0.0,0.72,0.00,0.00,,3.6,0,0.34,-0.3,-0.3,41,63,65.1,726,140,19,30,63.3,18,23,78.3,3,6,50.0,-0.2,5,4,0,0,3,63,0,0,12,3,1,0,0,0,0,44,11,8,10,46,4,0,0,0,1,8,4,6,4.32,6,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4,10,40.0,7,12,6,0,1,2,1,0,74,1,7,4,25.0,1,0,56,1,1,1,69,60,87.0,9,31,10.7,55,0,3,23,2,2.50,1,0,+1,+0.72,+1.41,1.2,1.1,+0.2,+0.12,+0.12,0,0,0,0,0,10,3,3,50.0,Premier-League,9,2021-2022
Kepa Arrizabalaga,es ESP,GK,Chelsea,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,30,93.3,730,379,4,4,100.0,15,15,100.0,8,10,80.0,0.0,0,1,0,0,0,26,4,0,6,1,0,0,0,0,0,22,0,8,4,19,0,0,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,26,0,0,,0,0,20,0,0,0,19,19,100.0,0,90,7.7,90,1,0,,12,3.00,3,0,+3,+3.00,+1.08,1.9,0.7,+1.2,+1.17,+0.27,0,0,0,0,0,5,0,0,,Premier-League,9,2021-2022
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,12,11,953,10.6,4,1,4,0,2,3,0,0.38,0.09,0.47,0.38,0.47,5.0,3.4,0.8,4.2,0.48,0.08,0.55,0.32,0.40,26,12,46.2,2.46,1.13,0.15,0.33,14.1,0,0.13,-1.0,+0.6,129,186,69.4,1792,321,84,106,79.2,34,55,61.8,8,14,57.1,+0.2,9,4,10,1,12,180,6,1,59,3,9,0,0,0,0,107,42,37,26,137,6,0,1,1,2,8,10,21,1.98,14,0,1,3,0,3,0.28,2,0,0,1,0,0,12,7,5,5,2,2,33.3,4,50,26.9,22,70,94,0,14,13,3,0,292,5,49,6,33.3,3,0,150,8,19,5,403,205,50.9,52,79,81.5,84,7,1,30,0,1.92,15,12,+3,+0.28,+2.36,14.6,15.1,-0.5,-0.05,+1.66,0,16,0,0,0,32,26,29,47.3,Premier-League,9,2021-2022
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30,1991,13,10,801,8.9,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,1.3,1.3,0.8,2.2,0.15,0.09,0.24,0.15,0.24,18,2,11.1,2.02,0.22,0.00,0.00,18.0,1,0.07,-1.3,-1.3,237,302,78.5,3434,660,145,157,92.4,73,93,78.5,12,32,37.5,+0.2,9,11,4,1,15,299,3,1,59,7,21,0,0,0,0,216,43,43,9,265,13,3,2,2,7,7,13,21,2.36,13,0,1,4,2,1,0.11,1,0,0,0,0,0,19,13,8,10,1,6,60.0,4,55,27.5,54,82,64,0,18,31,3,0,454,5,33,34,47.1,16,3,362,12,27,24,401,317,79.1,40,62,63.6,77,3,3,10,1,1.15,11,14,-3,-0.34,-0.73,10.7,9.6,+1.1,+0.12,-0.15,0,14,0,0,0,70,13,21,38.2,Premier-League,9,2021-2022
Luke Ayling,eng ENG,DF,Leeds United,30,1991,5,5,448,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.2,0.2,0.0,0.2,0.04,0.00,0.05,0.04,0.05,4,1,25.0,0.80,0.20,0.25,1.00,19.2,0,0.05,+0.8,+0.8,338,396,85.4,7484,3123,110,121,90.9,156,170,91.8,70,92,76.1,0.0,1,32,3,1,38,364,32,1,54,16,4,0,0,0,0,257,48,91,36,319,15,19,0,1,4,11,11,5,1.00,4,0,0,0,0,0,0.00,0,0,0,0,0,0,13,5,11,2,0,7,50.0,7,23,32.4,38,23,10,0,3,18,12,1,455,47,5,10,70.0,7,1,303,0,6,6,337,322,95.5,6,90,35.6,90,4,0,,0,0.60,5,12,-7,-1.41,-1.41,6.9,10.2,-3.3,-0.67,-0.55,0,2,0,0,0,51,10,11,47.6,Premier-League,9,2021-2022
César Azpilicueta,es ESP,DF,Chelsea,32,1989,8,7,631,7.0,0,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,1.3,1.5,0.02,0.19,0.21,0.02,0.21,2,0,0.0,0.29,0.00,0.00,,14.5,0,0.07,-0.1,-0.1,389,465,83.7,6452,2720,193,213,90.6,170,194,87.6,23,43,53.5,+0.7,7,18,11,1,37,408,57,0,47,4,14,0,0,0,0,302,81,82,36,345,24,48,2,2,5,10,14,21,3.00,19,0,1,0,0,8,1.14,6,0,1,1,0,0,19,8,10,6,3,6,42.9,8,26,25.0,47,39,18,0,17,26,21,0,539,47,16,7,85.7,6,0,308,0,4,3,397,366,92.2,20,79,53.9,86,5,1,27,5,2.38,14,3,+11,+1.57,-0.94,10.9,8.6,+2.3,+0.33,-1.28,0,8,0,0,0,46,16,15,51.6,Premier-League,9,2021-2022
Daniel Bachmann,at AUT,GK,Watford,27,1994,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,107,157,68.2,3201,1743,15,15,100.0,54,55,98.2,38,87,43.7,0.0,0,1,0,0,0,107,50,0,7,2,0,0,0,0,0,79,9,69,12,109,0,0,29,1,3,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,171,152,0,1,100.0,1,0,85,0,0,0,71,71,100.0,0,90,38.5,90,5,0,,7,0.60,5,11,-6,-1.20,-1.20,5.6,7.8,-2.2,-0.44,+0.26,0,0,0,0,0,23,0,0,,Premier-League,9,2021-2022
Leon Bailey,jm JAM,"FW,MF",Aston Villa,24,1997,8,3,394,4.4,1,2,1,0,0,1,0,0.23,0.46,0.69,0.23,0.69,1.0,1.0,0.3,1.3,0.22,0.07,0.29,0.22,0.29,12,5,41.7,2.74,1.14,0.08,0.20,18.4,4,0.08,0.0,0.0,82,126,65.1,1465,310,36,45,80.0,30,42,71.4,13,32,40.6,+1.7,5,2,6,2,11,115,11,0,20,5,13,7,7,0,0,67,25,34,83,31,4,3,1,0,1,4,5,13,2.97,9,0,1,2,0,3,0.69,2,0,1,0,0,0,14,9,5,6,3,3,42.9,4,20,38.5,12,19,21,0,4,17,3,0,197,5,17,16,56.3,10,1,146,6,11,16,171,133,77.8,28,49,33.7,79,1,5,31,0,1.13,10,6,+4,+0.91,+1.73,5.5,3.1,+2.4,+0.55,+1.45,0,3,0,0,0,22,5,6,45.5,Premier-League,9,2021-2022
