Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Alavés,32,27,58.9,38,418,3420,38.0,59,36,47,12,15,87,3,1.55,0.95,2.5,1.24,2.18,53.2,42.0,32.3,74.3,1.4,0.85,2.25,1.11,1.96,452,147,32.5,11.89,3.87,0.1,0.32,17.9,27,0.09,5.8,5.0,15810,19824,79.8,318477,100629,6085,6968,87.3,6884,7949,86.6,2546,4164,61.1,4.7,322,1161,299,83,1280,17805,2019,51,3102,751,486,176,61,59,9,12104,3279,4441,5696,11454,1031,907,250,80,429,204,456,735,19.34,509,76,40,61,14,101,2.66,75,3,4,7,10,2,574,353,233,274,67,188,40.4,277,1400,31.7,1240,2286,897,0,385,788,942,8,24062,2001,819,582,62.2,386,18,15610,132,503,419,18532,15810,85.3,1628,90,100,83,,127,21,179,1.03,59,34,25,0.66,53.2,37.0,16.2,0.43,2,473,7,6,0,3621,617,823,42.8,La-Liga,12,2019-2020
Athletic Club,26,27,51.3,38,418,3420,38.0,36,26,31,5,7,89,0,0.95,0.68,1.63,0.82,1.5,46.2,41.0,30.8,71.8,1.22,0.81,2.03,1.08,1.89,385,121,31.4,10.13,3.18,0.08,0.26,17.2,25,0.11,-10.2,-10.0,13725,17844,76.9,271850,94236,5599,6465,86.6,5684,6796,83.6,2171,3893,55.8,-4.8,281,987,261,85,1119,15828,2016,35,2947,594,497,173,63,62,6,10619,2843,4382,5045,10149,986,877,260,64,395,228,469,628,16.53,434,60,45,51,13,64,1.68,43,3,5,4,7,2,591,361,294,236,61,193,34.0,374,1395,27.1,1634,2483,1040,0,412,810,989,12,22028,2389,716,619,63.2,427,25,13467,97,481,387,16556,13725,82.9,1453,90,100,84,,131,21,187,1.34,38,41,-3,-0.08,46.2,38.5,7.7,0.2,0,474,6,10,1,3528,686,836,45.1,La-Liga,12,2019-2020
Atlético Madrid,30,27,51.5,38,418,3420,38.0,24,15,21,3,4,113,4,0.63,0.39,1.03,0.55,0.95,30.8,27.9,20.5,48.4,0.81,0.54,1.35,0.73,1.27,403,106,26.3,10.61,2.79,0.05,0.2,19.2,18,0.07,-6.8,-6.9,15024,19036,78.9,307466,93781,5710,6548,87.2,6380,7391,86.3,2639,4309,61.2,-5.5,283,1166,237,82,1155,17052,1984,19,2612,753,471,180,58,69,9,11703,3029,4304,5496,11016,979,771,273,28,391,213,532,612,16.11,449,60,26,40,10,36,0.95,18,5,2,5,6,0,607,378,315,233,59,211,36.2,372,1496,28.8,1766,2454,968,3,417,837,960,11,23293,2463,660,682,56.0,421,25,14493,111,460,409,17745,15024,84.7,1428,90,100,83,,131,21,186,1.84,27,51,-24,-0.63,30.8,52.6,-21.8,-0.57,1,506,3,8,1,3526,695,785,47.0,La-Liga,12,2019-2020
Barcelona,28,27,33.1,38,418,3420,38.0,37,21,31,6,7,89,4,0.97,0.55,1.53,0.82,1.37,36.0,30.8,22.2,53.0,0.95,0.59,1.53,0.81,1.4,362,113,31.2,9.53,2.97,0.09,0.27,18.7,15,0.09,1.0,0.2,11013,14218,77.5,215445,76924,4700,5409,86.9,4407,5183,85.0,1666,3011,55.3,-1.2,254,763,220,65,843,12648,1570,24,2102,481,398,137,45,47,6,8763,2203,3252,3971,8610,554,566,222,63,295,235,401,563,14.82,427,39,26,37,13,63,1.66,45,2,3,2,10,1,643,401,357,220,66,277,33.9,541,1536,21.4,2560,3198,1429,2,510,1072,676,5,18173,2353,662,463,59.2,296,16,11145,151,410,379,13242,11013,83.2,1093,90,100,82,,132,24,186,2.16,38,86,-48,-1.26,36.0,66.2,-30.2,-0.79,2,563,4,6,2,2757,321,431,42.7,La-Liga,12,2019-2020
Betis,27,27,42.9,38,418,3420,38.0,59,40,48,11,11,111,5,1.55,1.05,2.61,1.26,2.32,49.5,41.2,31.8,73.0,1.3,0.84,2.14,1.08,1.92,430,144,33.5,11.32,3.79,0.11,0.33,17.6,17,0.1,9.5,6.8,11741,15349,76.5,239926,84396,4614,5275,87.5,4867,5813,83.7,2030,3641,55.8,8.2,311,872,285,91,1014,13483,1866,33,2612,557,498,202,63,71,21,8939,2522,3888,4472,8786,661,739,236,115,396,199,418,681,17.92,473,69,41,52,14,102,2.68,55,10,13,6,17,1,616,380,285,259,72,210,30.3,482,1731,26.7,2044,2939,1512,1,460,846,792,4,19321,2309,885,495,62.4,335,10,11462,157,376,374,14130,11741,83.1,1362,90,100,83,,133,21,177,1.08,60,48,12,0.32,49.5,47.3,2.2,0.06,3,610,8,8,0,3058,529,559,48.6,La-Liga,12,2019-2020
Celta Vigo,30,27,48.1,38,418,3420,38.0,49,31,44,5,5,119,5,1.29,0.82,2.11,1.16,1.97,42.0,38.2,29.5,67.6,1.1,0.78,1.88,1.0,1.78,438,141,32.2,11.53,3.71,0.1,0.31,17.9,16,0.09,7.0,5.8,13636,17425,78.3,268104,91248,5657,6449,87.7,5573,6509,85.6,2133,3786,56.3,1.5,320,1147,305,79,1221,15556,1869,21,2761,619,549,204,70,78,18,10653,2786,3986,5059,9954,839,840,239,56,360,251,421,671,17.66,457,84,48,44,12,77,2.03,50,6,7,4,9,1,656,408,271,301,84,206,34.6,390,1730,27.9,1753,3040,1399,3,506,904,835,6,21628,2046,828,563,61.8,372,13,13180,135,470,429,16261,13636,83.9,1578,90,100,83,,130,21,191,0.97,49,37,12,0.32,42.0,37.7,4.3,0.11,2,571,3,9,0,3390,653,637,50.6,La-Liga,12,2019-2020
Eibar,26,27,53.7,38,418,3420,38.0,55,38,51,4,6,70,2,1.45,1.0,2.45,1.34,2.34,51.0,46.4,36.6,83.0,1.34,0.96,2.31,1.22,2.18,370,127,34.3,9.74,3.34,0.14,0.4,17.1,16,0.13,4.0,4.6,13380,17961,74.5,277936,104524,5123,6112,83.8,5638,6839,82.4,2361,4316,54.7,1.4,274,841,278,81,1016,15726,2235,52,3193,673,410,188,56,57,25,9549,3198,5214,5135,9544,1138,1035,279,106,429,247,484,584,15.37,411,60,45,31,7,88,2.32,64,2,10,7,5,0,556,350,297,212,47,155,35.3,284,1437,29.5,1829,2320,722,1,426,732,1338,7,22480,2986,731,625,59.4,406,21,12550,126,504,402,16394,13380,81.6,1356,90,100,84,,124,20,192,1.11,56,39,17,0.45,51.0,41.4,9.6,0.25,2,451,4,10,1,3819,1047,909,53.5,La-Liga,12,2019-2020
Espanyol,31,27,52.7,38,418,3420,38.0,56,35,50,6,7,75,6,1.47,0.92,2.39,1.32,2.24,44.4,39.0,28.1,67.1,1.17,0.74,1.91,1.03,1.77,433,157,36.3,11.39,4.13,0.12,0.32,18.5,21,0.09,11.6,11.0,14103,18143,77.7,278484,94839,5921,6759,87.6,5689,6751,84.3,2200,3887,56.6,6.9,306,1118,263,79,1184,16139,2004,37,3246,634,433,169,61,45,14,10826,2949,4368,5397,10179,893,831,264,57,404,243,457,677,17.82,479,68,43,37,14,90,2.37,60,3,9,9,4,5,568,350,275,241,52,192,37.9,315,1482,31.3,1449,2332,958,0,431,775,1073,4,22475,2345,769,685,62.3,448,21,13822,156,470,403,16953,14103,83.2,1505,90,100,84,,127,19,193,0.66,58,27,31,0.82,44.4,33.0,11.4,0.3,3,510,2,4,2,3567,747,705,51.4,La-Liga,12,2019-2020
Getafe,30,27,55.4,38,418,3420,38.0,36,21,31,5,6,122,11,0.95,0.55,1.5,0.82,1.37,39.0,34.4,26.3,60.7,1.03,0.69,1.72,0.91,1.6,277,102,36.8,7.29,2.68,0.11,0.3,16.6,15,0.13,-3.0,-3.4,11868,16456,72.1,244287,97615,4839,5794,83.5,4639,5821,79.7,2119,4076,52.0,-5.3,194,841,170,55,922,14181,2275,41,3439,579,336,132,30,59,12,8478,2983,4995,4442,8925,1147,948,250,135,498,256,455,419,11.03,281,53,17,39,4,56,1.47,40,4,1,5,6,0,569,338,338,192,39,159,35.5,289,1469,32.7,1819,1958,720,1,545,779,1428,9,21327,2401,528,583,59.9,377,25,11705,67,607,441,14708,11868,80.7,1283,90,100,83,,128,21,185,1.42,37,43,-6,-0.16,39.0,37.9,1.1,0.03,4,537,6,7,1,3931,1021,896,53.3,La-Liga,12,2019-2020
Granada,27,27,56.3,38,418,3420,38.0,45,37,41,4,5,116,7,1.18,0.97,2.16,1.08,2.05,41.1,37.4,31.4,68.8,1.08,0.83,1.91,0.98,1.81,439,149,33.9,11.55,3.92,0.09,0.28,18.9,25,0.09,3.9,3.6,14511,18418,78.8,286127,99184,5915,6721,88.0,6133,7191,85.3,2188,3797,57.6,5.6,332,992,280,77,1208,16304,2114,31,3021,627,501,181,58,75,9,11383,2982,4053,5277,10554,857,940,234,66,389,206,462,714,18.79,522,66,36,54,7,80,2.11,57,4,4,6,8,1,534,334,258,224,52,191,36.8,328,1546,31.4,1639,2255,1032,3,458,735,1015,8,22667,2101,765,534,60.3,349,22,14247,152,501,407,17242,14511,84.2,1574,90,100,82,,126,23,193,1.47,45,52,-7,-0.18,41.1,40.9,0.2,0.0,3,544,5,5,2,3367,798,686,53.8,La-Liga,12,2019-2020
